PolicyRegParamNorm,AveragePolicySurr,Iteration,AverageReturn,AverageAction,AverageQLoss,AverageQ,Epoch,MinEsReturn,MaxEsReturn,QFunRegParamNorm,MinReturn,AverageDiscountedReturn,AverageAbsQ,MaxReturn,AverageAbsY,StdEsReturn,AverageY,StdReturn,AverageAbsQYDiff,AverageEsReturn
107.194,-108.222,1708,1000.0,0.749086,25.7396,104.309,1708,3.0,117.0,249.695,1000.0,99.9956828753,104.429,1000.0,104.323971286,27.1471703522,104.305867006,0.0,1.45284418859,28.8235294118
107.21,-108.172,1709,1000.0,0.777431,27.443,104.219,1709,3.0,64.0,249.713,1000.0,99.9956828753,104.34,1000.0,104.233027848,14.1537067998,104.219220745,0.0,1.44928471069,25.0769230769
107.262,-108.349,1710,122.573170732,0.730972,24.7249,104.262,1710,3.0,105.0,249.664,63.0,67.3709486998,104.394,345.0,104.274922919,18.0971710496,104.262098966,52.6393691321,1.44657286282,20.82
107.254,-108.311,1711,993.545454545,0.671208,23.095,104.204,1711,4.0,60.0,249.714,929.0,99.995274211,104.313,1000.0,104.217753022,11.8232505885,104.203783242,20.4110648975,1.41292970714,19.9183673469
107.254,-108.621,1712,1000.0,0.655538,25.312,104.387,1712,4.0,65.0,249.732,1000.0,99.9956828753,104.51,1000.0,104.409888358,17.4412828401,104.389710836,0.0,1.45813825128,23.2727272727
107.28,-109.004,1713,1000.0,0.616906,24.0308,104.698,1713,4.0,66.0,249.721,1000.0,99.9956828753,104.836,1000.0,104.72580992,15.5952555286,104.698453486,0.0,1.43416475227,20.3673469388
107.26,-109.572,1714,1000.0,0.591955,25.7561,105.188,1714,3.0,50.0,249.736,1000.0,99.9956828753,105.305,1000.0,105.207936083,11.7073149992,105.190321255,0.0,1.45985628652,17.7857142857
107.245,-110.289,1715,914.363636364,0.609964,29.0171,105.703,1715,3.0,89.0,249.728,58.0,94.9209286271,105.838,1000.0,105.716497318,22.062393986,105.698990279,270.805959625,1.52823160237,27.9722222222
107.23,-110.812,1716,1000.0,0.541786,23.9935,106.146,1716,3.0,102.0,249.756,1000.0,99.9956828753,106.3,1000.0,106.170844312,20.9904740299,106.148253408,0.0,1.44489832418,24.0
107.224,-111.201,1717,67.1,0.590097,25.4335,106.756,1717,4.0,126.0,249.733,27.0,46.4242138487,106.899,234.0,106.78780514,20.8837257212,106.756696041,34.8990448771,1.45523077586,20.3
107.229,-111.753,1718,347.566666667,0.572955,26.4334,107.174,1718,3.0,63.0,249.691,50.0,77.4946745184,107.326,1000.0,107.20694501,12.8367425466,107.176748952,312.642680317,1.46737134795,16.7796610169
107.246,-112.352,1719,1000.0,0.661583,21.7458,107.684,1719,3.0,93.0,249.728,1000.0,99.9956828753,107.851,1000.0,107.716198369,22.2670019311,107.684803556,0.0,1.39796501241,23.075
107.233,-112.806,1720,1000.0,0.619087,26.1518,108.347,1720,4.0,115.0,249.703,1000.0,99.9956828753,108.491,1000.0,108.389203428,19.8767157523,108.34855657,0.0,1.4106850587,24.5581395349
107.223,-113.239,1721,186.563636364,0.606257,26.5671,108.689,1721,3.0,59.0,249.74,50.0,75.8807548476,108.849,594.0,108.724024682,12.9619949703,108.687829959,119.468636224,1.42889749501,19.5769230769
107.24,-113.539,1722,1000.0,0.509915,25.1145,109.222,1722,3.0,55.0,249.745,1000.0,99.9956828753,109.385,1000.0,109.258555648,13.9689147221,109.221825482,0.0,1.41867445495,18.8181818182
107.223,-114.423,1723,788.769230769,0.443596,25.246,109.678,1723,4.0,58.0,249.75,72.0,96.0350285274,109.813,1000.0,109.711342263,12.9775389937,109.67945097,296.59844749,1.42329180428,18.8679245283
107.235,-114.952,1724,1000.0,0.379718,27.2747,109.939,1724,3.0,48.0,249.843,1000.0,99.9956828753,110.108,1000.0,109.98654892,11.4287126533,109.941275391,0.0,1.48062781367,14.9242424242
107.222,-115.273,1725,1000.0,0.546124,28.7048,110.555,1725,3.0,44.0,249.805,1000.0,99.9956828753,110.711,1000.0,110.589831773,12.377905276,110.554876677,0.0,1.51085531824,16.3064516129
107.193,-115.894,1726,1000.0,0.556456,30.5509,111.078,1726,4.0,75.0,249.834,1000.0,99.9956828753,111.23,1000.0,111.104349759,13.8396223911,111.080445196,0.0,1.58219484622,15.4153846154
107.193,-116.68,1727,515.35,0.354981,24.5337,111.692,1727,3.0,76.0,249.813,29.0,63.2713443129,111.847,1000.0,111.725635382,12.6582903172,111.694085665,484.650211493,1.46043882984,13.7123287671
107.213,-117.456,1728,1000.0,0.0319663,29.1311,112.377,1728,3.0,51.0,249.845,1000.0,99.9956828753,112.533,1000.0,112.41168059,10.9465240551,112.379323157,0.0,1.52268779695,13.75
107.183,-118.321,1729,775.461538462,0.577279,28.6914,112.971,1729,3.0,110.0,249.838,26.0,82.4035626167,113.125,1000.0,112.991581824,16.733823034,112.968151036,409.949455681,1.49513255505,16.75
107.203,-119.338,1730,28.8270893372,0.632782,27.7337,114.122,1730,3.0,103.0,249.857,25.0,25.1453347525,114.254,40.0,114.147092242,15.6610610579,114.12842863,1.41383179568,1.5499686234,16.0317460317
107.213,-120.083,1731,43.0858369099,0.725256,27.2989,114.859,1731,2.0,52.0,249.875,25.0,35.0201696595,115.003,62.0,114.886731069,11.1725462072,114.858098088,6.11207320734,1.52680754209,12.2962962963
107.213,-121.143,1732,31.1366459627,0.634884,32.0907,115.891,1732,3.0,49.0,249.856,26.0,26.7475700324,116.029,111.0,115.91061913,10.4361450537,115.890916351,6.15230794891,1.62708094456,11.9404761905
107.206,-121.82,1733,166.571428571,0.382284,32.458,116.402,1733,3.0,60.0,249.821,27.0,44.4452310661,116.537,1000.0,116.431650617,12.830491221,116.406730045,317.956356908,1.64997113575,13.698630137
107.226,-122.386,1734,44.2466960352,0.735626,28.8115,117.216,1734,3.0,58.0,249.838,41.0,35.8938971753,117.362,47.0,117.251401855,9.9931897263,117.214987208,1.12282098719,1.58936089558,12.0602409639
107.217,-123.378,1735,47.6761904762,0.666622,31.8484,118.074,1735,2.0,63.0,249.808,28.0,38.0257544947,118.234,64.0,118.117427822,15.0546688956,118.0769268,3.73144996226,1.71663025163,16.5833333333
107.213,-123.847,1736,421.423076923,0.0913088,31.2638,118.551,1736,3.0,102.0,249.778,49.0,66.1745443977,118.704,1000.0,118.595856381,18.3941747101,118.549777348,457.441141491,1.68664527555,17.3928571429
107.208,-124.113,1737,45.1306306306,0.74003,30.6718,118.98,1737,3.0,79.0,249.757,32.0,36.4375394497,119.138,51.0,119.015522784,19.156326468,118.982319766,2.90014888691,1.63833007541,21.3125
107.222,-124.583,1738,46.5906976744,0.825338,31.9405,119.564,1738,3.0,126.0,249.761,31.0,37.2522846366,119.71,60.0,119.580940175,25.3273446234,119.564193159,6.52792976028,1.71056689063,20.4897959184
107.22,-124.61,1739,164.295081967,0.870627,32.0118,119.756,1739,3.0,76.0,249.706,43.0,49.288576005,119.925,1000.0,119.791141694,14.7224224305,119.758301442,301.064469119,1.74517308289,15.9833333333
107.223,-124.93,1740,1000.0,0.702783,35.8738,119.943,1740,3.0,59.0,249.621,1000.0,99.9956828753,120.113,1000.0,119.981909582,14.3816561772,119.94168785,0.0,1.82578160277,16.5901639344
107.229,-125.25,1741,1000.0,0.0448809,32.5888,120.207,1741,3.0,79.0,249.594,1000.0,99.9956828753,120.384,1000.0,120.265302402,20.0706229096,120.210311896,0.0,1.78412274428,18.8518518519
107.227,-125.524,1742,835.923076923,0.706022,36.2387,120.494,1742,3.0,72.0,249.637,109.0,96.6018570367,120.678,1000.0,120.569231713,15.5545183219,120.494070099,311.496996291,1.82456364663,19.0188679245
107.236,-125.609,1743,150.588235294,0.755659,43.8818,120.563,1743,3.0,67.0,249.707,25.0,57.1039139793,120.769,664.0,120.671775521,14.9329176004,120.558968186,167.874010469,1.97972691176,17.5892857143
107.243,-125.757,1744,1000.0,0.715455,46.3688,120.853,1744,3.0,82.0,249.687,1000.0,99.9956828753,121.064,1000.0,120.962508286,18.9858170126,120.854831064,0.0,2.04242596704,22.1304347826
107.251,-126.002,1745,1000.0,0.689535,47.2438,120.95,1745,3.0,207.0,249.741,1000.0,99.9956828753,121.185,1000.0,121.050616589,38.7079457277,120.947147322,0.0,2.05416763972,25.2820512821
107.239,-125.872,1746,1000.0,0.846066,36.1844,121.156,1746,3.0,176.0,249.765,1000.0,99.9956828753,121.347,1000.0,121.251245702,34.258300774,121.156518904,0.0,1.72372785024,24.3170731707
107.234,-126.328,1747,1000.0,0.765104,32.944,121.549,1747,3.0,152.0,249.75,1000.0,99.9956828753,121.752,1000.0,121.62830857,32.1485522499,121.552249911,0.0,1.67075434983,30.0
107.252,-125.838,1748,1000.0,0.719802,44.0615,121.351,1748,3.0,57.0,249.757,1000.0,99.9956828753,121.562,1000.0,121.443806694,14.5393487192,121.347500018,0.0,1.90344942875,18.4259259259
107.235,-125.601,1749,1000.0,0.516319,46.1639,120.903,1749,3.0,100.0,249.769,1000.0,99.9956828753,121.157,1000.0,121.021942263,18.7616630393,120.906761781,0.0,2.09633533592,19.4
107.247,-125.404,1750,1000.0,0.690995,41.2406,120.904,1750,3.0,139.0,249.726,1000.0,99.9956828753,121.128,1000.0,121.002000271,28.909124857,120.899890852,0.0,1.91150796848,25.75
107.263,-125.444,1751,1000.0,0.576487,36.6872,120.578,1751,4.0,140.0,249.721,1000.0,99.9956828753,120.81,1000.0,120.690704148,31.8124232563,120.581949913,0.0,1.75433892809,30.96875
107.288,-125.291,1752,1000.0,0.63967,37.507,120.534,1752,3.0,102.0,249.7,1000.0,99.9956828753,120.77,1000.0,120.634055679,22.0532591272,120.537414479,0.0,1.82913746773,26.7567567568
107.298,-125.591,1753,1000.0,0.434295,34.3374,120.767,1753,4.0,185.0,249.69,1000.0,99.9956828753,120.952,1000.0,120.825784146,46.7663658041,120.763734188,0.0,1.7489151205,48.0476190476
107.334,-125.746,1754,1000.0,0.580031,33.7778,120.746,1754,5.0,96.0,249.746,1000.0,99.9956828753,120.916,1000.0,120.79680986,20.7429942149,120.748825953,0.0,1.7929208457,27.303030303
107.363,-125.861,1755,1000.0,0.646671,34.3558,120.807,1755,4.0,123.0,249.754,1000.0,99.9956828753,120.968,1000.0,120.853629451,37.0361715696,120.810467812,0.0,1.79654722472,52.4761904762
107.355,-125.859,1756,1000.0,0.609489,38.3889,120.879,1756,3.0,188.0,249.759,1000.0,99.9956828753,121.048,1000.0,120.909420889,38.9291225694,120.874586085,0.0,1.84464175771,29.0909090909
107.364,-125.774,1757,1000.0,0.642628,41.2217,121.072,1757,3.0,187.0,249.751,1000.0,99.9956828753,121.22,1000.0,121.108395142,41.4718780219,121.075992857,0.0,1.8550425371,42.0
107.382,-125.365,1758,1000.0,0.477983,42.2965,120.839,1758,3.0,93.0,249.719,1000.0,99.9956828753,120.996,1000.0,120.879760853,24.271503195,120.842181437,0.0,1.91044212728,34.9642857143
107.337,-125.426,1759,1000.0,0.460637,39.5877,120.691,1759,3.0,85.0,249.745,1000.0,99.9956828753,120.855,1000.0,120.727486683,19.3365145166,120.695165936,0.0,1.87799458449,24.8333333333
107.367,-125.368,1760,1000.0,0.436339,35.3829,120.588,1760,7.0,97.0,249.741,1000.0,99.9956828753,120.736,1000.0,120.609661736,23.6966157921,120.585872748,0.0,1.75325640969,40.48
107.373,-125.19,1761,1000.0,0.518401,40.8663,120.79,1761,3.0,143.0,249.744,1000.0,99.9956828753,120.94,1000.0,120.820989505,33.8903258145,120.790348226,0.0,1.86338235363,36.037037037
107.314,-124.706,1762,1000.0,0.529643,45.9357,120.24,1762,3.0,99.0,249.77,1000.0,99.9956828753,120.393,1000.0,120.267698806,22.1828394789,120.237575636,0.0,2.02083676443,29.0857142857
107.298,-124.636,1763,1000.0,0.572686,39.6608,120.136,1763,4.0,170.0,249.848,1000.0,99.9956828753,120.305,1000.0,120.180121004,40.9404640912,120.141490519,0.0,1.90943959273,40.72
107.292,-124.735,1764,1000.0,0.593343,38.6251,119.89,1764,3.0,89.0,249.908,1000.0,99.9956828753,120.074,1000.0,119.930488262,21.0556325953,119.884342306,0.0,1.90861750767,26.8918918919
107.292,-124.755,1765,1000.0,0.586026,38.3857,120.039,1765,3.0,86.0,249.936,1000.0,99.9956828753,120.228,1000.0,120.088327364,20.5297134856,120.039202231,0.0,1.87479199892,27.4444444444
107.3,-124.765,1766,1000.0,0.556911,41.1562,119.885,1766,6.0,73.0,249.94,1000.0,99.9956828753,120.066,1000.0,119.942534989,18.3538884232,119.884225212,0.0,1.96640433556,25.5128205128
107.322,-124.941,1767,1000.0,0.576284,38.3996,120.165,1767,4.0,76.0,249.985,1000.0,99.9956828753,120.361,1000.0,120.210097688,21.7212453602,120.165339167,0.0,1.92760975106,31.5
107.329,-125.181,1768,1000.0,0.484847,39.5041,120.413,1768,3.0,88.0,249.971,1000.0,99.9956828753,120.587,1000.0,120.450870842,19.3709237513,120.410274998,0.0,1.94319877761,26.3684210526
107.349,-125.263,1769,1000.0,0.435022,38.6055,120.317,1769,4.0,68.0,250.014,1000.0,99.9956828753,120.492,1000.0,120.358742739,15.6906819482,120.321852027,0.0,1.86372242059,23.95
107.361,-125.82,1770,1000.0,0.416982,37.5858,120.628,1770,5.0,81.0,250.058,1000.0,99.9956828753,120.772,1000.0,120.650230647,18.8096803871,120.629641929,0.0,1.87460573704,25.7948717949
107.32,-126.141,1771,1000.0,0.278631,37.3275,121.278,1771,3.0,117.0,250.09,1000.0,99.9956828753,121.448,1000.0,121.296618516,28.7986160323,121.275602803,0.0,1.88044373139,36.1379310345
107.324,-126.294,1772,1000.0,0.204508,36.1687,121.357,1772,3.0,50.0,250.103,1000.0,99.9956828753,121.524,1000.0,121.381421499,14.8364438091,121.359029695,0.0,1.83340382286,22.8604651163
107.367,-126.931,1773,1000.0,0.164912,32.6809,121.884,1773,4.0,87.0,250.116,1000.0,99.9956828753,122.046,1000.0,121.912619292,19.9353626784,121.885627707,0.0,1.73205306678,29.4117647059
107.356,-127.22,1774,1000.0,0.115469,32.9376,121.721,1774,3.0,45.0,250.164,1000.0,99.9956828753,121.92,1000.0,121.751840025,11.3401838309,121.719969475,0.0,1.84903020595,19.7058823529
107.389,-128.08,1775,1000.0,0.0617189,32.4553,122.529,1775,3.0,76.0,250.141,1000.0,99.9956828753,122.703,1000.0,122.554561668,15.884863515,122.529160711,0.0,1.77957971063,22.2666666667
107.322,-128.624,1776,1000.0,0.0882928,34.7602,123.243,1776,4.0,83.0,250.176,1000.0,99.9956828753,123.421,1000.0,123.27132923,18.7742888787,123.244076286,0.0,1.76356981335,23.0476190476
107.309,-129.355,1777,1000.0,0.0807816,36.5059,123.633,1777,3.0,77.0,250.212,1000.0,99.9956828753,123.822,1000.0,123.666787698,19.4153785483,123.637975705,0.0,1.83203763406,19.2075471698
107.327,-130.006,1778,1000.0,0.0721114,32.8004,124.344,1778,3.0,49.0,250.237,1000.0,99.9956828753,124.54,1000.0,124.376654431,12.4829336759,124.340745562,0.0,1.7841598748,16.2222222222
107.274,-130.843,1779,1000.0,0.0632018,36.0685,124.998,1779,3.0,81.0,250.235,1000.0,99.9956828753,125.19,1000.0,125.037896308,17.8598284354,125.000308384,0.0,1.83678455165,19.6470588235
107.235,-131.734,1780,1000.0,0.0795692,32.2541,125.994,1780,3.0,50.0,250.258,1000.0,99.9956828753,126.161,1000.0,126.034083919,12.2427323469,125.992559773,0.0,1.78830532827,15.7741935484
107.311,-132.46,1781,57.5229885057,0.340052,32.8464,126.64,1781,3.0,67.0,250.302,51.0,43.8791358929,126.829,66.0,126.688497961,13.946711898,126.641849052,3.03561999763,1.73368005007,16.7796610169
107.317,-133.218,1782,1000.0,0.112638,39.8307,127.468,1782,3.0,102.0,250.282,1000.0,99.9956828753,127.677,1000.0,127.52447243,20.75961464,127.468644533,0.0,1.90319948258,20.28
107.293,-134.081,1783,268.25,0.213665,39.0156,128.109,1783,3.0,64.0,250.307,50.0,55.7263342193,128.297,1000.0,128.162567787,12.7699141372,128.109150909,394.298221528,1.833615505,15.3333333333
107.288,-134.857,1784,1000.0,0.316772,38.2691,128.954,1784,3.0,60.0,250.374,1000.0,99.9956828753,129.142,1000.0,129.015949958,14.3377608967,128.960070417,0.0,1.85928406218,16.5254237288
107.279,-135.511,1785,1000.0,0.442957,39.4462,129.637,1785,3.0,67.0,250.402,1000.0,99.9956828753,129.818,1000.0,129.68973317,12.7870260379,129.638086749,0.0,1.90219046548,15.6212121212
107.29,-136.614,1786,1000.0,0.199926,39.4604,130.5,1786,3.0,74.0,250.398,1000.0,99.9956828753,130.699,1000.0,130.548886317,17.175600411,130.499046956,0.0,1.89290885787,19.7551020408
107.285,-137.578,1787,1000.0,0.482533,38.2391,131.433,1787,3.0,79.0,250.397,1000.0,99.9956828753,131.616,1000.0,131.48170166,16.8874776051,131.435452828,0.0,1.8956419743,19.1296296296
107.306,-138.966,1788,1000.0,0.435242,37.6775,132.511,1788,2.0,63.0,250.449,1000.0,99.9956828753,132.672,1000.0,132.548732101,15.4524302296,132.514377391,0.0,1.89093512521,13.32
107.307,-139.76,1789,1000.0,0.299825,39.8689,133.327,1789,3.0,82.0,250.451,1000.0,99.9956828753,133.524,1000.0,133.371685721,17.2945342043,133.3293199,0.0,1.97582916372,13.9402985075
107.325,-140.9,1790,1000.0,0.455798,36.9196,134.28,1790,3.0,77.0,250.406,1000.0,99.9956828753,134.456,1000.0,134.333035623,17.4364179395,134.283628159,0.0,1.89523917684,14.2567567568
107.252,-141.577,1791,1000.0,0.384298,45.6414,135.556,1791,3.0,81.0,250.434,1000.0,99.9956828753,135.759,1000.0,135.622920001,17.8405561513,135.557002395,0.0,2.11018680686,15.2615384615
107.23,-142.669,1792,1000.0,0.196335,45.1501,136.243,1792,3.0,85.0,250.46,1000.0,99.9956828753,136.443,1000.0,136.317652719,13.2494025023,136.24993446,0.0,2.08883394482,13.6
107.187,-143.784,1793,1000.0,0.0678749,44.9612,137.321,1793,3.0,91.0,250.448,1000.0,99.9956828753,137.514,1000.0,137.380524003,16.8473412511,137.324015912,0.0,2.0360011745,13.3918918919
107.227,-144.723,1794,1000.0,0.0858314,45.4955,138.142,1794,3.0,69.0,250.468,1000.0,99.9956828753,138.327,1000.0,138.193951481,15.2458045446,138.141428086,0.0,1.99531069973,15.5076923077
107.245,-145.9,1795,1000.0,0.135958,43.048,139.104,1795,3.0,98.0,250.484,1000.0,99.9956828753,139.289,1000.0,139.142504916,19.2095890182,139.103672156,0.0,1.99668108063,16.7894736842
107.205,-146.834,1796,1000.0,0.336533,42.5299,140.196,1796,3.0,65.0,250.48,1000.0,99.9956828753,140.394,1000.0,140.238885499,14.411267197,140.203823093,0.0,1.99079352165,13.9066666667
107.201,-147.426,1797,1000.0,0.369533,44.0722,140.98,1797,3.0,121.0,250.5,1000.0,99.9956828753,141.173,1000.0,141.021036601,19.3691271341,140.979034611,0.0,2.03514510297,15.65625
107.246,-148.525,1798,771.692307692,0.223139,40.1838,141.714,1798,2.0,138.0,250.507,10.0,79.264763583,141.89,1000.0,141.748066213,23.5306632691,141.711994728,416.831156486,1.94403706598,15.6349206349
107.256,-149.619,1799,1000.0,0.248996,47.8824,142.663,1799,3.0,84.0,250.496,1000.0,99.9956828753,142.879,1000.0,142.717150525,14.1484800307,142.667304752,0.0,2.12195637236,13.0
107.228,-150.776,1800,1000.0,0.192041,43.7051,143.806,1800,3.0,73.0,250.548,1000.0,99.9956828753,144.002,1000.0,143.860331481,13.699247907,143.808804225,0.0,1.99717561123,11.9634146341
107.243,-151.791,1801,1000.0,0.0920862,48.2514,144.504,1801,3.0,98.0,250.531,1000.0,99.9956828753,144.711,1000.0,144.55949603,18.9017175435,144.504577546,0.0,2.11675605221,16.6557377049
107.201,-152.446,1802,1000.0,0.318904,45.9482,145.623,1802,3.0,92.0,250.536,1000.0,99.9956828753,145.832,1000.0,145.684072934,18.9154212981,145.624406532,0.0,2.04387250383,16.6271186441
107.225,-153.021,1803,1000.0,0.16411,44.0258,146.156,1803,3.0,123.0,250.541,1000.0,99.9956828753,146.372,1000.0,146.226085195,21.8218669584,146.164369326,0.0,2.01486202766,18.1428571429
107.251,-153.572,1804,1000.0,0.42348,44.7589,146.89,1804,3.0,94.0,250.582,1000.0,99.9956828753,147.098,1000.0,146.95237078,20.9014368052,146.8894799,0.0,1.99067183983,17.8113207547
107.289,-153.559,1805,912.090909091,0.382926,55.6834,147.364,1805,4.0,161.0,250.639,33.0,93.4712523175,147.582,1000.0,147.430472286,35.6538548887,147.36694405,277.992954308,2.20035601273,26.5
107.281,-153.896,1806,1000.0,0.199017,59.1346,147.693,1806,3.0,196.0,250.653,1000.0,99.9956828753,147.922,1000.0,147.780901301,29.8354384721,147.693106062,0.0,2.27222273548,18.1379310345
107.279,-154.142,1807,1000.0,0.00770587,66.207,147.677,1807,3.0,151.0,250.684,1000.0,99.9956828753,147.903,1000.0,147.763525928,32.7916707756,147.679594427,0.0,2.39977540366,23.0930232558
107.256,-154.004,1808,1000.0,0.322601,75.0399,147.61,1808,3.0,67.0,250.715,1000.0,99.9956828753,147.852,1000.0,147.714536437,15.0440899995,147.614225513,0.0,2.52475514051,16.262295082
107.256,-152.621,1809,1000.0,0.0176477,93.7131,147.066,1809,3.0,145.0,250.798,1000.0,99.9956828753,147.34,1000.0,147.240882185,30.4723066524,147.064610528,0.0,2.96235637436,25.0512820513
107.274,-153.161,1810,1000.0,0.555527,66.3923,147.214,1810,3.0,178.0,250.862,1000.0,99.9956828753,147.509,1000.0,147.400680338,30.1937527746,147.217087764,0.0,2.50266402294,22.2954545455
107.275,-152.218,1811,1000.0,0.476308,62.5184,146.307,1811,3.0,124.0,250.902,1000.0,99.9956828753,146.606,1000.0,146.487750357,26.3381641139,146.306113335,0.0,2.44610765788,33.0333333333
107.288,-152.474,1812,1000.0,0.510951,54.9716,146.49,1812,3.0,135.0,250.927,1000.0,99.9956828753,146.735,1000.0,146.628418253,30.0196752132,146.492661623,0.0,2.22951832201,27.696969697
107.355,-152.206,1813,1000.0,0.314084,54.9097,146.269,1813,5.0,163.0,250.88,1000.0,99.9956828753,146.546,1000.0,146.399138381,46.3330590718,146.268122706,0.0,2.33333046078,48.8260869565
107.329,-151.852,1814,1000.0,0.250422,57.9456,145.781,1814,4.0,203.0,250.878,1000.0,99.9956828753,146.057,1000.0,145.938896462,44.5990852189,145.777788391,0.0,2.45415303439,38.1923076923
