MaxReturn,AverageDiscountedReturn,StdReturn,AverageReturn,StdEsReturn,AverageEsReturn,AverageAbsY,MinEsReturn,Iteration,MaxEsReturn,AverageY,AverageQLoss,MinReturn,AverageAction,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,PolicyRegParamNorm,QFunRegParamNorm,AverageAbsQYDiff
1000.0,99.9956828753,0.0,1000.0,22.1776560493,16.4098360656,21.0066571489,3.0,423,108.0,21.0039335277,2.57189,1000.0,0.219046,423,21.0041,-22.737,21.0714,87.6112,162.54,0.516774050195
1000.0,99.9956828753,0.0,1000.0,11.9656449237,11.6144578313,21.0117821455,2.0,424,59.0,21.0076039149,2.19731,1000.0,0.260146,424,21.0071,-22.7503,21.0659,87.6802,162.59,0.464973729712
1000.0,99.9956828753,0.0,1000.0,19.2308461137,16.6935483871,21.0178445411,3.0,425,109.0,21.0123980862,2.29426,1000.0,0.267447,425,21.0113,-22.71,21.0728,87.7584,162.743,0.469677894754
1000.0,99.9956828753,0.0,1000.0,21.5233640142,21.6956521739,20.9419909448,3.0,426,86.0,20.9386190324,2.27664,1000.0,0.256595,426,20.9381,-22.7059,21.0095,87.7756,162.871,0.498617111977
1000.0,99.9956828753,0.0,1000.0,14.8029179385,18.9245283019,20.9914453351,3.0,427,51.0,20.9890830867,2.47568,1000.0,0.282595,427,20.9879,-22.6918,21.053,87.7998,162.987,0.506823770456
1000.0,99.9956828753,0.0,1000.0,15.8986434612,15.3076923077,20.8771383358,2.0,428,73.0,20.873455961,2.15018,1000.0,0.156343,428,20.8738,-22.6286,20.9376,87.7782,163.116,0.459728805885
1000.0,99.9956828753,0.0,1000.0,11.5879499315,10.1111111111,20.9098222031,3.0,429,71.0,20.9065375781,2.30523,1000.0,0.223513,429,20.906,-22.6463,20.9737,87.8787,163.24,0.49400113298
1000.0,99.9956828753,0.0,1000.0,12.4526097094,10.2371134021,20.8835616968,3.0,430,74.0,20.8787392903,2.39964,1000.0,0.162536,430,20.8786,-22.604,20.9443,87.8886,163.349,0.501959432336
1000.0,99.9956828753,0.0,1000.0,12.6381590722,10.6276595745,20.8049799871,3.0,431,91.0,20.8024774291,2.24224,1000.0,0.236965,431,20.8003,-22.5875,20.8712,87.9789,163.411,0.48853117784
1000.0,99.9956828753,0.0,1000.0,7.10528347911,7.65648854962,20.9291645433,2.0,432,40.0,20.9258332482,2.18005,1000.0,0.212988,432,20.925,-22.6787,20.9935,88.0347,163.603,0.482084630237
1000.0,99.9956828753,0.0,1000.0,11.4098861903,9.66019417476,20.8873490131,3.0,433,53.0,20.8823777449,2.37407,1000.0,0.237289,433,20.8833,-22.6756,20.9461,88.0889,163.798,0.498568375595
1000.0,99.9956828753,0.0,1000.0,8.72872165425,10.6315789474,20.9135582344,3.0,434,44.0,20.908562307,2.13367,1000.0,0.178645,434,20.9078,-22.7167,20.9678,88.2019,163.981,0.45476663443
1000.0,99.9956828753,0.0,1000.0,12.3480642241,11.3409090909,20.9345173537,3.0,435,92.0,20.9306842106,2.31124,1000.0,0.152205,435,20.929,-22.644,20.9879,88.3113,164.078,0.483088490384
1000.0,99.9956828753,0.0,1000.0,14.4397013662,12.6753246753,20.9167164062,3.0,436,82.0,20.9126735106,2.28734,1000.0,0.184169,436,20.9135,-22.6557,20.9861,88.3755,164.204,0.497026103456
1000.0,99.9956828753,0.0,1000.0,13.5329286757,13.2337662338,20.9457209921,3.0,437,59.0,20.9422003476,2.51994,1000.0,0.123516,437,20.9422,-22.6674,21.0076,88.4128,164.442,0.511729175071
1000.0,99.9956828753,0.0,1000.0,10.3767066598,11.3023255814,20.8854974813,3.0,438,51.0,20.8798703425,2.16214,1000.0,0.123387,438,20.8809,-22.6213,20.9437,88.4834,164.486,0.479070138045
1000.0,99.9956828753,0.0,1000.0,12.6629697672,10.9157894737,20.9124195614,3.0,439,76.0,20.9088338741,2.24027,1000.0,0.132591,439,20.9048,-22.6306,20.9777,88.5214,164.525,0.495733578871
1000.0,99.9956828753,0.0,1000.0,12.2133824855,11.6162790698,20.927577595,3.0,440,64.0,20.9219080195,2.03818,1000.0,0.189939,440,20.9239,-22.704,20.9846,88.5702,164.68,0.462403929148
1000.0,99.9956828753,0.0,1000.0,11.4476797064,10.3854166667,20.9045622574,3.0,441,65.0,20.8954158704,2.32339,1000.0,0.235473,441,20.895,-22.6513,20.9647,88.6244,164.766,0.496260665816
1000.0,99.9956828753,0.0,1000.0,16.3936301993,11.0666666667,20.9424957141,3.0,442,137.0,20.9353469304,2.18562,1000.0,0.138349,442,20.9344,-22.6492,20.9988,88.6427,164.805,0.479687412971
1000.0,99.9956828753,0.0,1000.0,13.8234168375,12.243902439,20.9080524007,3.0,443,68.0,20.9015219391,2.19859,1000.0,0.276379,443,20.9025,-22.6372,20.9694,88.696,164.956,0.488737118312
1000.0,99.9956828753,0.0,1000.0,12.1836873245,12.253164557,20.912145243,2.0,444,58.0,20.9073230576,2.25462,1000.0,0.188249,444,20.9063,-22.6675,20.9682,88.8162,165.125,0.473571647358
1000.0,99.9956828753,0.0,1000.0,11.1750396159,10.8125,20.8695114483,3.0,445,50.0,20.8629884174,2.46285,1000.0,0.0949448,445,20.8623,-22.6286,20.9377,88.8534,165.304,0.515247303999
1000.0,99.9956828753,0.0,1000.0,14.9002464325,12.2125,20.8747678611,2.0,446,71.0,20.8692284144,2.43337,1000.0,0.16154,446,20.8694,-22.646,20.9342,88.8687,165.439,0.48769477355
1000.0,99.9956828753,0.0,1000.0,13.1141920061,11.7471264368,20.8750393961,3.0,447,71.0,20.869913089,2.26631,1000.0,0.227955,447,20.8701,-22.6828,20.9384,88.9123,165.536,0.468151059702
1000.0,99.9956828753,0.0,1000.0,11.3296557557,9.83673469388,21.0124958092,3.0,448,61.0,21.0084994576,2.2269,1000.0,0.135968,448,21.0067,-22.7855,21.0716,88.9997,165.675,0.478231096258
1000.0,99.9956828753,0.0,1000.0,20.8874706821,11.7356321839,20.9672109827,3.0,449,171.0,20.9626279393,2.49198,1000.0,0.195435,449,20.9623,-22.7823,21.0325,89.0809,165.882,0.50557653122
1000.0,99.9956828753,0.0,1000.0,12.4795577527,10.5,21.0575822477,2.0,450,86.0,21.0510854915,2.32621,1000.0,0.224262,450,21.0501,-22.7631,21.1207,89.1562,166.049,0.496653241917
1000.0,99.9956828753,0.0,1000.0,16.8745463625,16.3015873016,20.9778705664,3.0,451,80.0,20.9746352394,2.68088,1000.0,0.207762,451,20.9747,-22.7315,21.0439,89.167,166.15,0.526077955865
1000.0,99.9956828753,0.0,1000.0,10.4166217486,12.1139240506,21.0025563724,3.0,452,41.0,21.0000989958,2.16208,1000.0,0.243267,452,20.9985,-22.7495,21.0624,89.2503,166.346,0.462733495707
1000.0,99.9956828753,0.0,1000.0,10.347680547,9.42452830189,20.913277063,2.0,453,47.0,20.910087712,2.37616,1000.0,0.174739,453,20.911,-22.6616,20.9775,89.3165,166.489,0.498011237629
1000.0,99.9956828753,0.0,1000.0,15.7963506889,11.4945054945,20.9214272321,3.0,454,117.0,20.9158851164,2.44942,1000.0,0.149279,454,20.9158,-22.7061,20.9877,89.4519,166.562,0.504929842304
1000.0,99.9956828753,0.0,1000.0,13.2150720471,11.4482758621,21.0452681858,2.0,455,75.0,21.0403441992,2.30011,1000.0,0.127404,455,21.0404,-22.8086,21.0958,89.4729,166.652,0.469893192989
1000.0,99.9956828753,0.0,1000.0,8.85107511661,8.9009009009,21.0140572776,3.0,456,44.0,21.0081091131,2.27955,1000.0,0.0952394,456,21.0073,-22.7917,21.0762,89.5402,166.844,0.489089640691
1000.0,99.9956828753,0.0,1000.0,12.7535670906,10.597826087,21.0874063046,3.0,457,73.0,21.0821829568,2.32533,1000.0,0.0634467,457,21.0833,-22.8598,21.1432,89.5869,166.986,0.48254621379
1000.0,99.9956828753,0.0,1000.0,11.0150589501,9.61320754717,21.0424974607,3.0,458,81.0,21.0354767739,2.2678,1000.0,0.0528892,458,21.0327,-22.7946,21.0961,89.7112,167.135,0.48080145332
1000.0,99.9956828753,0.0,1000.0,10.4755044197,10.8617021277,21.0347131978,3.0,459,60.0,21.0300802162,2.81663,1000.0,0.123837,459,21.031,-22.8111,21.1071,89.7385,167.207,0.549744687547
1000.0,99.9956828753,0.0,1000.0,17.3323348972,12.7945205479,21.1155856039,3.0,460,109.0,21.1127299858,2.274,1000.0,0.140748,460,21.1113,-22.8627,21.1705,89.7753,167.307,0.46914185592
1000.0,99.9956828753,0.0,1000.0,14.8864674648,11.7555555556,21.1139929882,3.0,461,69.0,21.1104571557,2.29379,1000.0,0.0778588,461,21.1106,-22.9202,21.1774,89.8182,167.469,0.474941223457
1000.0,99.9956828753,0.0,1000.0,12.0190639946,10.4791666667,21.1072150397,3.0,462,57.0,21.101474433,2.2593,1000.0,0.227578,462,21.1005,-22.8994,21.1672,89.889,167.704,0.47299018343
1000.0,99.9956828753,0.0,1000.0,9.94623659929,10.1443298969,21.1191068161,3.0,463,54.0,21.1135648073,2.34176,1000.0,0.212245,463,21.1124,-22.9755,21.1789,89.9827,167.733,0.475138025698
1000.0,99.9956828753,0.0,1000.0,11.7468496396,10.2315789474,21.1777478765,3.0,464,65.0,21.1717772985,2.79374,1000.0,0.188366,464,21.1731,-22.9248,21.2479,90.0887,167.922,0.534216736456
1000.0,99.9956828753,0.0,1000.0,15.2458601967,12.0229885057,21.2247607253,3.0,465,79.0,21.2182264521,2.41075,1000.0,0.13624,465,21.2154,-23.046,21.2814,90.1173,167.997,0.485360145679
1000.0,99.9956828753,0.0,1000.0,8.63010037477,8.33333333333,21.2924401482,3.0,466,53.0,21.2814776778,2.15457,1000.0,0.148976,466,21.2817,-23.1605,21.3474,90.1702,168.124,0.469642498534
1000.0,99.9956828753,0.0,1000.0,13.0382550117,10.5625,21.3519378237,3.0,467,66.0,21.3445873717,2.18866,1000.0,0.108347,467,21.3437,-23.1668,21.4176,90.2441,168.214,0.471452164033
1000.0,99.9956828753,0.0,1000.0,13.7681193745,11.1666666667,21.4195640729,3.0,468,88.0,21.4118529754,2.24034,1000.0,0.170833,468,21.4116,-23.2905,21.4819,90.3152,168.238,0.474961691243
1000.0,99.9956828753,0.0,1000.0,12.3175763965,9.74757281553,21.3969821447,3.0,469,80.0,21.3915915093,2.36391,1000.0,0.139362,469,21.3905,-23.3017,21.4564,90.3799,168.425,0.490393942426
1000.0,99.9956828753,0.0,1000.0,15.1915753553,11.2613636364,21.5601985122,3.0,470,90.0,21.557062408,2.40246,1000.0,0.0703519,470,21.5571,-23.4127,21.6225,90.4816,168.676,0.503098344155
1000.0,99.9956828753,0.0,1000.0,13.4090005129,11.3908045977,21.5413206191,3.0,471,57.0,21.535834782,2.28547,1000.0,0.0768312,471,21.5354,-23.386,21.6018,90.5626,168.734,0.482208888451
1000.0,99.9956828753,0.0,1000.0,10.8153570015,8.86086956522,21.4042371444,2.0,472,82.0,21.3967497065,2.42747,1000.0,0.140952,472,21.3955,-23.3722,21.46,90.5572,168.864,0.503871727008
1000.0,99.9956828753,0.0,1000.0,7.77407440616,7.68503937008,21.5316090868,3.0,473,42.0,21.5231208434,2.65945,1000.0,0.421988,473,21.5222,-23.4336,21.6015,90.6588,168.98,0.524968572638
1000.0,99.9956828753,0.0,1000.0,13.5053435101,10.4948453608,21.68462712,3.0,474,88.0,21.6767671877,2.43298,1000.0,0.236113,474,21.676,-23.5441,21.7467,90.6959,169.273,0.503618473588
1000.0,99.9956828753,0.0,1000.0,10.789117588,9.9702970297,21.6487595874,3.0,475,47.0,21.6437675101,2.25988,1000.0,0.309807,475,21.6441,-23.5784,21.7073,90.7925,169.374,0.480456268435
1000.0,99.9956828753,0.0,1000.0,17.7653837035,11.7764705882,21.7179250688,3.0,476,122.0,21.715605936,2.61062,1000.0,0.269792,476,21.7143,-23.5701,21.7853,90.8768,169.494,0.520342272389
1000.0,99.9956828753,0.0,1000.0,12.3962327142,8.99099099099,21.7437098167,2.0,477,95.0,21.7394310251,2.40009,1000.0,0.0696877,477,21.7389,-23.5919,21.8095,90.8866,169.626,0.487468622227
1000.0,99.9956828753,0.0,1000.0,18.3522629546,13.6666666667,21.756575297,3.0,478,107.0,21.7531915311,2.72338,1000.0,0.189836,478,21.752,-23.6341,21.8262,90.9099,169.829,0.539023223217
1000.0,99.9956828753,0.0,1000.0,14.9895628011,11.5697674419,21.8560297589,3.0,479,80.0,21.853238726,2.82875,1000.0,0.134022,479,21.8521,-23.7459,21.9198,90.9414,169.947,0.519412565725
1000.0,99.9956828753,0.0,1000.0,13.1376648202,11.1978021978,21.7541641566,3.0,480,69.0,21.7511611764,2.5563,1000.0,0.113308,480,21.7521,-23.6187,21.824,90.9923,170.048,0.507210052067
1000.0,99.9956828753,0.0,1000.0,10.912056344,9.19266055046,21.8457565172,3.0,481,74.0,21.8444893826,2.41984,1000.0,0.152178,481,21.844,-23.7147,21.8984,91.0607,170.183,0.475727385123
1000.0,99.9956828753,0.0,1000.0,13.079423332,10.2886597938,21.7735363358,3.0,482,64.0,21.7703492881,2.19345,1000.0,0.170393,482,21.769,-23.724,21.8335,91.1177,170.335,0.479776915547
1000.0,99.9956828753,0.0,1000.0,13.5286921099,10.2142857143,21.7631028465,3.0,483,108.0,21.759606398,2.34198,1000.0,0.205074,483,21.7579,-23.6683,21.8224,91.1455,170.412,0.489810165882
1000.0,99.9956828753,0.0,1000.0,13.6399652566,12.7179487179,21.7909220085,3.0,484,59.0,21.7860594511,2.46856,1000.0,0.0812564,484,21.7861,-23.6994,21.8587,91.2515,170.636,0.505184510389
1000.0,99.9956828753,0.0,1000.0,11.7724517102,9.31775700935,21.7956752402,3.0,485,80.0,21.7894129848,2.72685,1000.0,0.0412954,485,21.7887,-23.7009,21.8603,91.3362,170.775,0.518853703704
1000.0,99.9956828753,0.0,1000.0,13.0204410256,10.2323232323,21.8897612441,3.0,486,73.0,21.8838228411,2.56974,1000.0,0.307077,486,21.8835,-23.7319,21.9568,91.4355,170.896,0.504183615489
1000.0,99.9956828753,0.0,1000.0,10.0242956279,8.70434782609,21.846026627,3.0,487,66.0,21.8388128688,2.44831,1000.0,0.111644,487,21.8384,-23.7651,21.9063,91.5036,171.023,0.486692934731
1000.0,99.9956828753,0.0,1000.0,11.3302485165,10.1530612245,21.8949655145,2.0,488,51.0,21.8909885815,2.64989,1000.0,0.0698443,488,21.8883,-23.8178,21.9568,91.5532,171.019,0.515335668831
1000.0,99.9956828753,0.0,1000.0,16.6382005425,12.8717948718,21.9340033168,3.0,489,110.0,21.929869372,2.44684,1000.0,0.125255,489,21.932,-23.8452,21.9972,91.5715,171.244,0.489737986826
1000.0,99.9956828753,0.0,1000.0,16.897386577,12.8961038961,21.9934022695,3.0,490,95.0,21.9915058006,2.33689,1000.0,0.0650328,490,21.9901,-23.9105,22.0568,91.6006,171.373,0.489509502148
1000.0,99.9956828753,0.0,1000.0,11.3405421896,9.75757575758,21.9642771422,3.0,491,76.0,21.9619894283,2.58212,1000.0,0.0891212,491,21.9618,-23.8726,22.0358,91.6221,171.398,0.526097256657
1000.0,99.9956828753,0.0,1000.0,13.0724637111,10.8736842105,21.9986372827,3.0,492,65.0,21.9962760108,2.28846,1000.0,0.199435,492,21.9944,-23.887,22.0589,91.743,171.474,0.47028865612
1000.0,99.9956828753,0.0,1000.0,13.2586341524,12.1772151899,21.9382011095,3.0,493,62.0,21.933257194,2.43369,1000.0,0.130911,493,21.9341,-23.8238,21.9942,91.8023,171.59,0.488395295425
1000.0,99.9956828753,0.0,1000.0,20.3975633769,15.9692307692,21.8989358773,3.0,494,78.0,21.8938460974,2.4929,1000.0,0.149757,494,21.8942,-23.8223,21.957,91.879,171.756,0.483282672198
1000.0,99.9956828753,0.0,1000.0,10.611297124,9.06306306306,21.9439219298,3.0,495,63.0,21.9384125457,2.35315,1000.0,0.0573813,495,21.9374,-23.8077,22.0047,91.9438,171.876,0.470834204386
1000.0,99.9956828753,0.0,1000.0,11.9972794709,10.2346938776,21.9605209679,3.0,496,67.0,21.9560350343,2.3513,1000.0,0.160892,496,21.9552,-23.818,22.019,91.9582,171.983,0.471259130916
1000.0,99.9956828753,0.0,1000.0,15.0667495878,13.0821917808,21.9135996723,2.0,497,69.0,21.9089101603,2.6623,1000.0,0.103528,497,21.9086,-23.8179,21.9758,92.045,172.027,0.511589162622
1000.0,99.9956828753,0.0,1000.0,15.9662694242,12.5542168675,21.8693513575,2.0,498,103.0,21.8596677169,2.397,1000.0,0.120509,498,21.8599,-23.768,21.9333,92.107,172.179,0.507228674861
1000.0,99.9956828753,0.0,1000.0,15.7788091298,14.8805970149,21.8285652882,3.0,499,82.0,21.813241204,2.5083,1000.0,0.158481,499,21.8132,-23.7118,21.8904,92.2396,172.207,0.495676318918
1000.0,99.9956828753,0.0,1000.0,16.6661224401,11.9523809524,21.7413895392,3.0,500,82.0,21.7321802794,2.75101,1000.0,0.105507,500,21.7315,-23.6786,21.8126,92.2937,172.289,0.518784249872
1000.0,99.9956828753,0.0,1000.0,17.324035968,16.6666666667,21.7268172095,3.0,501,69.0,21.7201143802,2.26796,1000.0,0.0186098,501,21.7201,-23.6933,21.7921,92.3261,172.31,0.464975518674
1000.0,99.9956828753,0.0,1000.0,13.097105895,10.5052631579,21.8268335348,3.0,502,69.0,21.8195752228,2.34499,1000.0,0.165661,502,21.8194,-23.6778,21.889,92.3383,172.349,0.491860201772
1000.0,99.9956828753,0.0,1000.0,12.7132356568,12.0120481928,21.72444199,3.0,503,58.0,21.7174368941,2.59429,1000.0,0.129073,503,21.7153,-23.6247,21.789,92.3268,172.511,0.511376713286
1000.0,99.9956828753,0.0,1000.0,16.8627949622,12.7792207792,21.7423859281,3.0,504,65.0,21.7380422296,2.42906,1000.0,0.111651,504,21.7377,-23.6355,21.8093,92.3918,172.596,0.490196266316
1000.0,99.9956828753,0.0,1000.0,21.2255368086,17.3220338983,21.6728987915,3.0,505,127.0,21.66781551,2.38563,1000.0,0.0634634,505,21.6675,-23.5425,21.7354,92.4074,172.726,0.485760096649
1000.0,99.9956828753,0.0,1000.0,19.7448110948,16.2459016393,21.6139514871,3.0,506,113.0,21.610571355,2.80696,1000.0,0.330528,506,21.6096,-23.5524,21.6802,92.502,172.739,0.515832922168
1000.0,99.9956828753,0.0,1000.0,12.2456454728,10.8494623656,21.63341737,2.0,507,60.0,21.6292127504,2.34948,1000.0,0.155891,507,21.629,-23.5821,21.6985,92.5206,172.81,0.487767880256
1000.0,99.9956828753,0.0,1000.0,14.6635027485,10.8804347826,21.7001982895,3.0,508,99.0,21.6956921652,2.27339,1000.0,0.126004,508,21.6959,-23.5838,21.7687,92.6609,172.905,0.478418959005
1000.0,99.9956828753,0.0,1000.0,12.5752510903,10.9230769231,21.5539352096,2.0,509,73.0,21.5492483119,2.4306,1000.0,0.323764,509,21.5485,-23.4314,21.6142,92.7029,173.05,0.483417327334
1000.0,99.9956828753,0.0,1000.0,13.4609167961,11.4090909091,21.5644801371,3.0,510,79.0,21.5580589214,2.40325,1000.0,0.0529517,510,21.5586,-23.4597,21.6292,92.7041,173.035,0.492569017854
1000.0,99.9956828753,0.0,1000.0,10.2851325036,9.22222222222,21.545934819,2.0,511,51.0,21.5417454991,2.27351,1000.0,0.174761,511,21.5404,-23.4488,21.6101,92.7563,173.188,0.472049100424
1000.0,99.9956828753,0.0,1000.0,11.4143257563,11.2696629213,21.6179158627,3.0,512,57.0,21.6118101472,2.31177,1000.0,0.329385,512,21.6101,-23.451,21.6744,92.7826,173.251,0.482259121133
1000.0,99.9956828753,0.0,1000.0,11.1587234089,9.70873786408,21.5409335287,3.0,513,81.0,21.5360211618,2.22459,1000.0,0.178357,513,21.5354,-23.4542,21.6024,92.7671,173.341,0.470577491652
1000.0,99.9956828753,0.0,1000.0,14.2698175146,11.4597701149,21.4769857722,3.0,514,89.0,21.4736679089,2.74441,1000.0,0.289372,514,21.4741,-23.334,21.5502,92.8364,173.489,0.514744817675
1000.0,99.9956828753,0.0,1000.0,11.4338730691,9.26851851852,21.448719311,2.0,515,76.0,21.4456464542,2.52354,1000.0,0.160692,515,21.4464,-23.2857,21.5137,92.8864,173.651,0.493078667233
1000.0,99.9956828753,0.0,1000.0,10.6948352551,9.5619047619,21.3749067013,3.0,516,68.0,21.3716233511,2.58266,1000.0,0.0912182,516,21.3713,-23.2481,21.4426,92.8885,173.688,0.50193069023
1000.0,99.9956828753,0.0,1000.0,8.3429245217,7.40740740741,21.4146304954,3.0,517,59.0,21.4093298288,2.31,1000.0,0.115885,517,21.408,-23.2427,21.4744,92.9424,173.722,0.477684925859
1000.0,99.9956828753,0.0,1000.0,12.7705830458,10.989010989,21.3585575544,3.0,518,73.0,21.3542400965,2.31675,1000.0,0.121545,518,21.3546,-23.2267,21.4316,93.0142,173.896,0.478840979781
1000.0,99.9956828753,0.0,1000.0,8.12027191663,7.928,21.3176327008,3.0,519,61.0,21.3112673864,2.29784,1000.0,0.161596,519,21.3106,-23.1714,21.3851,93.0285,173.983,0.471554926283
1000.0,99.9956828753,0.0,1000.0,9.99450456041,8.91588785047,21.3789661561,3.0,520,59.0,21.3724921465,2.42569,1000.0,0.128034,520,21.3725,-23.1651,21.439,93.0459,174.121,0.473280503913
1000.0,99.9956828753,0.0,1000.0,13.6676041297,11.3913043478,21.1881130368,3.0,521,79.0,21.1826064935,2.39268,1000.0,0.307502,521,21.1802,-23.0709,21.2525,93.0724,174.104,0.476371020854
1000.0,99.9956828753,0.0,1000.0,12.613199511,12.1707317073,21.2312665143,3.0,522,54.0,21.2262814556,2.31341,1000.0,0.166477,522,21.2265,-23.0722,21.291,93.0661,174.173,0.470987783138
1000.0,99.9956828753,0.0,1000.0,10.472230409,9.28703703704,21.1268263438,3.0,523,54.0,21.1219778285,2.11889,1000.0,0.213208,523,21.1223,-23.0542,21.1889,93.1209,174.259,0.450405663073
1000.0,99.9956828753,0.0,1000.0,9.56584006887,8.59829059829,21.2115151361,2.0,524,69.0,21.2065229036,2.16023,1000.0,0.20243,524,21.2063,-23.0145,21.2686,93.2581,174.285,0.459829952798
1000.0,99.9956828753,0.0,1000.0,12.4528548805,9.55769230769,21.1134959861,3.0,525,90.0,21.1077976749,2.38316,1000.0,0.244079,525,21.1087,-22.9882,21.1836,93.3107,174.393,0.494893161377
1000.0,99.9956828753,0.0,1000.0,12.5838653369,10.7127659574,21.1165210551,2.0,526,68.0,21.1086108372,2.21453,1000.0,0.137751,526,21.1067,-23.013,21.1775,93.3831,174.488,0.472337692309
1000.0,99.9956828753,0.0,1000.0,12.7575560143,10.4947368421,21.0876384224,2.0,527,58.0,21.0803906297,2.41374,1000.0,0.171586,527,21.0794,-22.94,21.154,93.4259,174.605,0.484169277126
1000.0,99.9956828753,0.0,1000.0,17.5968131401,12.6753246753,21.0304311581,3.0,528,99.0,21.0248047752,2.33353,1000.0,0.189797,528,21.0264,-22.9336,21.0995,93.4288,174.684,0.478796505688
1000.0,99.9956828753,0.0,1000.0,11.6189989337,11.1460674157,21.0878256018,3.0,529,52.0,21.0813015322,2.30593,1000.0,0.237612,529,21.08,-22.935,21.152,93.4897,174.717,0.468950848895
1000.0,99.9956828753,0.0,1000.0,10.5094053114,10.18,21.0379082313,2.0,530,47.0,21.0307377204,2.35512,1000.0,0.164098,530,21.0311,-22.9204,21.1042,93.5589,174.735,0.467340112395
1000.0,99.9956828753,0.0,1000.0,8.47908737276,8.54621848739,21.0453928215,3.0,531,44.0,21.03948773,1.91832,1000.0,0.320204,531,21.0394,-22.9647,21.1075,93.6864,174.779,0.431993177117
1000.0,99.9956828753,0.0,1000.0,11.1744856919,9.73267326733,20.9933875942,2.0,532,54.0,20.9887229951,2.08823,1000.0,0.119642,532,20.9884,-22.8638,21.0593,93.7474,174.821,0.445581648841
1000.0,99.9956828753,0.0,1000.0,17.1421379488,11.7674418605,20.9647345023,3.0,533,93.0,20.9580572993,2.30956,1000.0,0.298738,533,20.9578,-22.8048,21.0293,93.8692,174.905,0.475593424465
1000.0,99.9956828753,0.0,1000.0,16.2214364345,12.3,20.9236353045,3.0,534,94.0,20.9162193878,2.42573,1000.0,0.117012,534,20.9165,-22.803,20.9892,93.9881,175.035,0.488267147282
1000.0,99.9956828753,0.0,1000.0,14.1466717114,12.2289156627,20.8574655511,3.0,535,63.0,20.8527417374,2.23392,1000.0,0.268936,535,20.8527,-22.7186,20.9298,94.052,175.262,0.480161681157
1000.0,99.9956828753,0.0,1000.0,9.66341562331,9.26851851852,20.8504915629,3.0,536,47.0,20.8459329121,2.43327,1000.0,0.369227,536,20.8421,-22.6861,20.9103,94.1364,175.273,0.480832349663
1000.0,99.9956828753,0.0,1000.0,13.2554919877,9.93069306931,20.8463486166,3.0,537,81.0,20.8428682746,2.32016,1000.0,0.177617,537,20.8454,-22.6996,20.9127,94.2058,175.367,0.476311323429
1000.0,99.9956828753,0.0,1000.0,10.5814176192,8.91891891892,20.8052546418,3.0,538,66.0,20.8011757318,2.16289,1000.0,0.159688,538,20.7988,-22.6386,20.8622,94.3003,175.502,0.437187217062
