AveragePolicySurr,AverageQ,Epoch,Iteration,MaxReturn,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,AverageY,AverageAbsY,AverageAbsQ,AverageQLoss,StdEsReturn,AverageAbsQYDiff,AverageAction,AverageReturn,PolicyRegParamNorm,MinEsReturn,StdReturn,MaxEsReturn
-39.0083,38.8682,2043,2043,4396.20273579,350.429465391,-652.340776544,198.031,4161.55009673,38.8673597618,39.1528614361,39.1538,1.78228,0.0,0.373907923611,0.999687,4266.53978691,176.131,-652.340776544,70.8713091447,-652.340776544
-39.1211,38.9708,2044,2044,4439.5970206,345.547715886,3020.38418373,198.073,4024.32000154,38.9714425435,39.2479976259,39.2474,1.36048,0.0,0.341509792979,0.999641,4202.94482735,176.117,3020.38418373,127.199610761,3020.38418373
-39.2166,39.0598,2045,2045,3518.35111592,273.481857738,2801.7143234,198.117,3193.69025251,39.0603282689,39.3318666066,39.3321,1.69213,0.0,0.346907181198,0.999731,3350.77766874,176.087,2801.7143234,96.1258597397,2801.7143234
-39.0325,38.9043,2046,2046,3283.68247536,256.866998979,2882.32944646,198.133,2885.73437967,38.9055688685,39.202706122,39.2008,1.46243,0.0,0.332585780297,0.999735,3076.55478447,176.077,2882.32944646,131.36329395,2882.32944646
-39.0677,38.9543,2047,2047,3638.46753074,281.337931696,2784.2455522,198.148,3256.1150632,38.9544899199,39.2446109489,39.2442,1.86711,0.0,0.340827449652,0.999831,3454.03648445,176.125,2784.2455522,116.323776614,2784.2455522
-39.047,38.9271,2048,2048,4109.51847179,309.214529511,2768.4545365,198.194,3476.89663492,38.9276073143,39.2248176936,39.2238,1.82489,0.0,0.33015570139,0.999747,3688.56546718,176.156,2768.4545365,203.89922195,2768.4545365
-39.1013,38.9841,2049,2049,3464.34782608,282.110349009,2673.57458056,198.199,3213.72439269,38.9850422793,39.2738049579,39.2726,1.39629,0.0,0.3155282229,0.999751,3376.81808872,176.127,2673.57458056,75.8482211564,2673.57458056
-39.1395,39.0064,2050,2050,4392.04002203,326.665183963,2986.61746902,198.276,3977.92789444,39.0072217924,39.2926374064,39.2915,1.6753,0.0,0.318521311753,0.99989,4229.24945957,176.173,2986.61746902,114.982865011,2986.61746902
-39.1633,39.0367,2051,2051,4188.69271683,315.242891281,2596.37910414,198.309,3795.93134388,39.0363019961,39.3194373945,39.32,1.07674,0.0,0.297167227436,0.999838,3958.44908149,176.193,2596.37910414,99.502607044,2596.37910414
-39.1007,38.9738,2052,2052,4478.69902525,346.237030659,3176.25125382,198.336,4161.76752651,38.9749334678,39.268059094,39.267,1.77491,0.0,0.335281497254,0.999693,4266.16591664,176.173,3176.25125382,89.8416196438,3176.25125382
-39.1996,39.0513,2053,2053,4318.35921618,316.782405516,2999.42701017,198.38,-315.841957647,39.0515160924,39.3329274099,39.3319,2.1914,0.0,0.340639928483,0.999696,3766.18410431,176.282,2999.42701017,1363.7136593,2999.42701017
-39.1087,38.9685,2054,2054,4689.35089142,336.566064692,3262.5885587,198.417,-110.322128587,38.968565207,39.2625881166,39.2623,1.62461,0.0,0.304361729422,0.999749,3128.94689101,176.289,3262.5885587,1923.49858035,3262.5885587
-39.1034,38.9813,2055,2055,5398.39464187,399.289704482,3169.24551695,198.463,13.2844278059,38.9804416845,39.2727559898,39.2737,1.50666,0.0,0.308367762703,0.999869,3075.72117603,176.375,3169.24551695,1843.23930914,3169.24551695
-39.1919,39.0687,2056,2056,5189.0958687,362.596074608,3218.74906138,198.562,-621.908896682,39.0716050694,39.3500589982,39.3471,1.76725,0.0,0.331498848302,0.999696,3705.68272713,176.411,3218.74906138,1884.4815482,3218.74906138
-39.2284,39.1,2057,2057,1036.82095262,235.250491314,3089.39362684,198.612,-463.681500789,39.0995250667,39.3707015381,39.3719,1.81401,0.0,0.328801573578,0.999784,154.676260546,176.493,3089.39362684,460.509302811,3089.39362684
-39.1579,39.0304,2058,2058,3141.47205804,217.966380203,846.176106268,198.65,-465.103956676,39.0314477466,39.3169224056,39.3149,1.58633,0.0,0.327674398251,0.999889,417.271644312,176.504,846.176106268,1082.33147643,846.176106268
-39.1672,39.0533,2059,2059,848.239079493,127.202007715,3208.57916123,198.714,-523.30354397,39.0539259294,39.3395546869,39.3392,2.0226,0.0,0.352697064635,0.999826,-213.738289083,176.595,3208.57916123,378.594788002,3208.57916123
-39.1478,39.0403,2060,2060,492.084566154,140.903687438,2965.65519915,198.78,-326.461316783,39.0408573428,39.3299135106,39.3291,1.45111,0.0,0.337642743015,0.999861,-108.235367206,176.631,2965.65519915,238.085697614,2965.65519915
-39.1141,39.0176,2061,2061,895.038995248,133.622383879,879.179417257,198.809,-551.078681226,39.0181675754,39.3055498874,39.3046,2.08768,0.0,0.388287941334,0.999952,35.9391746071,176.603,879.179417257,558.309781852,879.179417257
-39.1713,39.0473,2062,2062,4767.42967458,382.180867102,2640.11480689,198.83,4593.55747599,39.0473709765,39.3283499017,39.328,1.80556,0.0,0.381819609565,0.999588,4664.98785672,176.693,2640.11480689,50.2309456653,2640.11480689
-39.1339,38.9755,2063,2063,4792.41502948,377.775224148,2983.87681811,198.9,4609.02840819,38.9763205767,39.2672857564,39.267,2.13462,0.0,0.376566039312,0.999616,4726.27937292,176.727,2983.87681811,52.946881356,2983.87681811
-39.1675,39.0198,2064,2064,5134.18625083,310.52868755,2991.994114,198.935,-413.241579652,39.0197775202,39.3109537132,39.3107,2.18207,0.0,0.354769024865,0.999861,3854.97872212,176.767,2991.994114,2129.10153815,2991.994114
-39.1333,38.9979,2065,2065,5127.82046678,392.153237888,3315.48205188,199.007,4798.85451898,38.998719823,39.2900177883,39.2889,2.13186,0.0,0.356810520831,0.999648,4994.12011636,176.726,3315.48205188,93.98543455,3315.48205188
-39.1753,39.0211,2066,2066,5483.18755373,347.999554738,-259.03935223,199.017,-204.535157928,39.0227928425,39.3138246291,39.3117,1.6428,0.0,0.32666734746,0.999781,4138.25022255,176.823,-259.03935223,1791.69917008,-259.03935223
-39.1532,39.0144,2067,2067,5908.9778996,421.814350733,3058.55630947,199.048,1517.80993143,39.0148488391,39.3059796167,39.3051,1.51586,0.0,0.332254953738,0.999777,4281.03225787,176.872,3058.55630947,1342.17718161,3058.55630947
-39.1634,39.0376,2068,2068,5455.74479984,323.98859945,3148.02023037,199.069,-578.710099774,39.0379565446,39.3225093776,39.3225,1.59913,0.0,0.340370404815,0.999799,4068.43319414,176.969,3148.02023037,2304.38903968,3148.02023037
-39.2076,39.08,2069,2069,5258.60879063,330.894731769,762.875067271,199.089,-581.337902862,39.0811792714,39.3635170356,39.362,1.89868,0.0,0.349085896798,0.99985,3426.4281731,177.058,762.875067271,2346.30873519,762.875067271
-39.1227,38.9867,2070,2070,4759.3530598,375.850842006,3223.96234643,199.116,4470.55364599,38.9873569895,39.2759425988,39.2755,1.8966,0.0,0.351811524393,0.999671,4657.52387809,177.217,3223.96234643,86.8469802347,3223.96234643
-39.0652,38.9315,2071,2071,4797.87393621,386.007069267,3288.40144187,199.13,4495.12928724,38.9332897418,39.2256473983,39.2231,2.1929,0.0,0.365539385321,0.999691,4700.40433099,177.195,3288.40144187,84.9791584683,3288.40144187
-39.1833,39.0577,2072,2072,5244.23368022,390.308623626,3214.04680147,199.2,4859.3650438,39.0572543217,39.3350394305,39.3352,2.13088,0.0,0.354638759971,0.999712,5081.19342871,177.223,3214.04680147,112.76889718,3214.04680147
-39.0846,38.947,2073,2073,4655.80917064,368.561261572,3271.91134592,199.246,4490.2486895,38.9468352099,39.2395598199,39.2393,1.68534,0.0,0.330875906282,0.999625,4555.74397421,177.227,3271.91134592,60.9470741854,3271.91134592
-39.1816,39.0428,2074,2074,4659.73575244,333.406183074,3223.64657341,199.294,-599.827835395,39.0441979042,39.3232883351,39.3213,1.87126,0.0,0.338548453176,0.999721,4076.21929408,177.215,3223.64657341,1559.25370173,3223.64657341
-39.2662,39.1285,2075,2075,5116.28589708,359.425129224,3037.26039583,199.345,809.979628813,39.1281789279,39.4021150141,39.4015,1.43104,0.0,0.309821890772,0.999728,3429.23104312,177.388,3037.26039583,1728.42617211,3037.26039583
-39.1798,39.0426,2076,2076,5459.3913382,419.245600368,3263.88959062,199.428,5201.23670715,39.0436105756,39.3276719362,39.326,2.02618,0.0,0.340603544923,0.999703,5314.99250971,177.369,3263.88959062,71.8466363326,3263.88959062
-39.1636,39.0271,2077,2077,5087.97157128,386.034780238,2157.3269599,199.455,4681.58842294,39.0275026755,39.3171627229,39.3166,1.56315,0.0,0.309857390492,0.999612,4938.90029356,177.309,2157.3269599,126.53969864,2157.3269599
-39.1353,39.0026,2078,2078,5406.67496635,339.845439137,3203.54685936,199.546,-594.33096568,39.0038851805,39.2938152535,39.2919,1.95857,0.0,0.339749878655,0.999771,4461.1852362,177.357,3203.54685936,1734.73158525,3203.54685936
-39.2002,39.0617,2079,2079,5240.13303539,349.434624646,3193.52578137,199.626,-258.659850885,39.0606745049,39.3458440198,39.3456,1.58917,0.0,0.325254471552,0.999892,2292.81081066,177.468,3193.52578137,1992.98267481,3193.52578137
-39.2096,39.0799,2080,2080,3015.01848687,231.61952464,-370.545392001,199.652,-515.848183096,39.0807996169,39.3627333431,39.3614,1.67331,0.0,0.337371529315,0.999902,875.269670568,177.557,-370.545392001,1068.7209992,-370.545392001
-39.0992,38.979,2081,2081,1600.3602743,243.050630004,3160.87223355,199.712,-462.285669615,38.979881021,39.2775281592,39.2767,1.77238,0.0,0.339259267966,0.999909,335.567941849,177.63,3160.87223355,719.553704333,3160.87223355
-39.0687,38.9425,2082,2082,5078.01198398,346.882732846,2955.55403844,199.734,9.71875457534,38.9426425587,39.2382015998,39.2374,2.01808,0.0,0.363486354366,0.999761,2968.03477651,177.712,2955.55403844,1930.50346632,2955.55403844
-39.1527,39.0135,2083,2083,4751.18173313,372.43410213,-64.0811938709,199.781,1763.68847137,39.0134956441,39.3029064706,39.3034,2.12403,0.0,0.360006664844,0.999549,4339.6983635,177.706,-64.0811938709,861.727346004,-64.0811938709
-39.0673,38.9338,2084,2084,4651.8044218,367.430813308,3341.48219956,199.834,4421.99197609,38.9332565718,39.2332992992,39.2325,1.79876,0.0,0.340746779478,0.99972,4581.63431007,177.712,3341.48219956,69.8614378361,3341.48219956
-39.0378,38.8986,2085,2085,5234.46544499,379.151929883,-301.748088502,199.869,2470.86631866,38.8986090506,39.2030471673,39.2026,1.76085,0.0,0.33718706029,0.99975,4679.17659044,177.707,-301.748088502,787.26264351,-301.748088502
-39.0732,38.9563,2086,2086,5700.05446085,322.334944748,1257.81376679,199.918,-297.396928503,38.957586389,39.2488570187,39.2471,2.49733,0.0,0.366797892713,0.999847,2198.71082991,177.774,1257.81376679,2056.84455271,1257.81376679
-38.9926,38.871,2087,2087,5037.02445406,354.827689147,2782.70443336,199.966,288.100856441,38.8713954891,39.1781666096,39.1775,1.73223,0.0,0.334717298994,0.999732,3988.77550245,177.731,2782.70443336,1694.18030891,2782.70443336
-38.852,38.7279,2088,2088,4426.68832618,309.720400586,143.544572589,200.062,-363.100275772,38.7291362259,39.0527593354,39.0504,2.06565,0.0,0.360703005404,0.999818,3085.30367875,177.746,143.544572589,1771.94612868,143.544572589
-38.8392,38.716,2089,2089,4541.10253179,309.832333428,361.19990888,200.097,-309.833859089,38.7161407249,39.0404920982,39.04,1.72043,0.0,0.338036376284,0.999767,3302.53849338,177.786,361.19990888,1655.78864295,361.19990888
-38.9465,38.8186,2090,2090,3759.91223938,278.246277677,3131.48394933,200.134,56.1770898246,38.8175143017,39.127058233,39.1279,1.77276,0.0,0.33884878943,0.999713,2607.35662259,177.736,3131.48394933,1348.6592952,3131.48394933
-38.7185,38.6124,2091,2091,3844.28588101,239.774517732,-205.989948727,200.183,-459.248026004,38.6140576985,38.9496355369,38.9477,1.94413,0.0,0.350930208098,0.999743,2805.77344346,177.858,-205.989948727,1421.82845582,-205.989948727
-38.8669,38.7833,2092,2092,4146.88760923,260.104129275,2942.48630184,200.245,284.46210676,38.783703322,39.0904626393,39.0901,1.49115,0.0,0.333540047174,0.999635,3545.39542492,177.939,2942.48630184,1100.91270303,2942.48630184
-38.7313,38.626,2093,2093,3743.88182593,244.221499505,2682.51067348,200.296,-416.14045883,38.6258971595,38.953635604,38.9527,1.68748,0.0,0.346594976315,0.999818,2217.67917031,177.954,2682.51067348,1594.38630747,2682.51067348
-38.7256,38.6103,2094,2094,4093.19959876,280.283389456,-206.130257018,200.323,45.6004823031,38.6110945891,38.9300503858,38.9284,1.75668,0.0,0.345557137827,0.999642,2478.93083611,178.009,-206.130257018,1600.21354064,-206.130257018
-38.7681,38.6544,2095,2095,3915.60534541,293.063449241,2776.80872684,200.354,646.123985459,38.6539536727,38.9638412493,38.9643,1.69843,0.0,0.342863180808,0.99973,2849.71597897,177.953,2776.80872684,1239.27295853,2776.80872684
-38.8193,38.6951,2096,2096,4438.74492506,308.846801158,2798.38184258,200.384,-501.258842487,38.6971588253,38.9955529844,38.993,1.74947,0.0,0.343607867135,0.99969,2594.58131167,178.043,2798.38184258,1672.78210686,2798.38184258
-38.8146,38.6952,2097,2097,4144.24326669,279.479971273,3060.60362211,200.416,69.4147165997,38.6967833742,38.9981713273,38.9973,1.85764,0.0,0.342595075798,0.999861,2112.42423029,178.063,3060.60362211,1385.35470196,3060.60362211
-38.8078,38.6788,2098,2098,4587.35784551,342.693875924,2985.89529023,200.457,-36.6462823455,38.6792197265,38.9827285911,38.9817,1.65687,0.0,0.326807114018,0.999798,3112.25356732,178.089,2985.89529023,1785.01878713,2985.89529023
-38.6939,38.5683,2099,2099,4428.53867883,277.697494891,2899.42357388,200.493,-534.796509625,38.5688279071,38.8820442567,38.8815,2.03726,0.0,0.346885660097,0.999909,1605.63351485,178.194,2899.42357388,1829.45350191,2899.42357388
-38.7317,38.6103,2100,2100,1389.0773067,89.542137224,3102.02917694,200.493,-550.347639303,38.6116950392,38.9140694586,38.9117,1.5369,0.0,0.332042933162,0.999875,-76.4470988727,178.198,3102.02917694,517.876756202,3102.02917694
-38.7367,38.6306,2101,2101,454.565024286,138.82739505,2076.82374836,200.512,-528.71717394,38.6298050119,38.9327103367,38.931,1.17724,0.0,0.328823823773,0.999986,-90.5037057958,178.235,2076.82374836,346.748724322,2076.82374836
-38.7067,38.5796,2102,2102,4462.78301871,336.416179693,1449.94181784,200.552,1689.3793179,38.5794684432,38.8833304225,38.8815,2.28358,0.0,0.385301407781,0.999536,3798.65819054,178.251,1449.94181784,1002.70037465,1449.94181784
-38.7318,38.618,2103,2103,4666.31261366,360.164780543,2663.73965731,200.607,4182.14885179,38.618907319,38.9186179358,38.9169,1.78394,0.0,0.360202738189,0.999597,4440.89578731,178.328,2663.73965731,154.140101011,2663.73965731
-38.6947,38.5826,2104,2104,4081.86239601,313.965673021,2985.69482957,200.695,3050.8700886,38.583024136,38.8775303831,38.8768,2.11084,0.0,0.371703635213,0.999703,3820.92070285,178.305,2985.69482957,293.463443012,2985.69482957
-38.7158,38.6005,2105,2105,4441.12798994,352.506925695,3104.53649894,200.764,4125.0465796,38.6007598161,38.8932787567,38.8926,1.57348,0.0,0.33773494694,0.999647,4267.5647312,178.346,3104.53649894,84.3488421484,3104.53649894
-38.7554,38.6382,2106,2106,4678.85202825,360.916290056,2723.96106615,200.797,4396.06322992,38.6377304384,38.925342732,38.9257,2.20901,0.0,0.370252808152,0.999664,4517.84785928,178.322,2723.96106615,86.382115874,2723.96106615
-38.7892,38.6526,2107,2107,4272.30717506,338.097821188,3039.38684826,200.809,4107.31704255,38.6534808658,38.9422598561,38.9407,1.34209,0.0,0.326605637626,0.999715,4183.38565499,178.405,3039.38684826,51.6633917735,3039.38684826
-38.7102,38.5744,2108,2108,4637.90469516,353.193994374,2992.42322701,200.855,1846.57433264,38.5752173257,38.87248277,38.8714,1.47591,0.0,0.329985855131,0.999541,3739.72337142,178.496,2992.42322701,884.654427938,2992.42322701
-38.6742,38.5651,2109,2109,4896.9059766,370.355013645,3076.28739104,200.877,686.136114352,38.5651513906,38.8623309282,38.8621,1.81083,0.0,0.346198207533,0.999737,4015.79308677,178.526,3076.28739104,1206.76144959,3076.28739104
-38.7435,38.6098,2110,2110,4524.41084093,352.475895308,2051.61782598,200.956,4213.70150239,38.6111289117,38.8996614431,38.8991,1.5078,0.0,0.334521352841,0.99968,4353.41449697,178.598,2051.61782598,87.3140290465,2051.61782598
-38.773,38.6367,2111,2111,4562.64181255,364.55953073,3212.4884375,201.0,4351.23432599,38.636318719,38.9215663024,38.9213,2.13218,0.0,0.35000144528,0.999642,4494.55978131,178.613,3212.4884375,60.212928678,3212.4884375
-38.7415,38.612,2112,2112,4490.45435443,342.185339215,3029.39426868,201.004,4195.69150357,38.6135924682,38.893461561,38.8924,1.69837,0.0,0.328501415342,0.999766,4375.28859435,178.619,3029.39426868,88.1429256428,3029.39426868
-38.7571,38.6405,2113,2113,4399.33837835,348.403901104,2836.8381879,201.044,4129.21882431,38.6416575633,38.9160436696,38.9154,1.31199,0.0,0.307801521551,0.999727,4277.10868715,178.68,2836.8381879,77.6518416276,2836.8381879
-38.7691,38.6518,2114,2114,4840.27929328,364.626820632,1555.24977464,201.041,1408.24095409,38.6526490687,38.9171446706,38.9168,1.65996,0.0,0.314762993498,0.999755,4275.55682196,178.759,1555.24977464,971.162825741,1555.24977464
-38.771,38.6345,2115,2115,5331.56550825,400.832295163,3328.51805257,201.046,444.086092122,38.634785191,38.9034299993,38.903,1.64113,0.0,0.313006622864,0.999779,4404.59318924,178.761,3328.51805257,1399.91185042,3328.51805257
-38.7452,38.6242,2116,2116,4901.36520173,376.606155942,1499.1092691,201.065,4525.92258715,38.6255521689,38.8934824767,38.8922,2.27684,0.0,0.339101257987,0.9998,4776.69282876,178.796,1499.1092691,105.998410508,1499.1092691
-38.6747,38.5574,2117,2117,5094.87438776,382.10773361,3412.34045632,201.108,4558.34326571,38.5575680166,38.8322307134,38.8315,1.6395,0.0,0.303539103526,0.999765,4944.45610544,178.71,3412.34045632,158.987444034,3412.34045632
-38.6629,38.5441,2118,2118,5378.93329189,389.194174788,3346.2522704,201.138,2655.24017265,38.5440846658,38.8185571483,38.8186,1.80102,0.0,0.319289621483,0.999728,4819.23091723,178.693,3346.2522704,743.365559449,3346.2522704
-38.6861,38.5545,2119,2119,5508.19694121,402.165930295,2875.388234,201.146,844.789583383,38.5550669684,38.8317714713,38.8312,1.4598,0.0,0.308998822693,0.999812,4729.08896682,178.673,2875.388234,1378.36676407,2875.388234
-38.7153,38.5981,2120,2120,5503.25331586,395.976789859,1120.9515032,201.17,4594.13251228,38.5994974719,38.8653292153,38.8644,1.88359,0.0,0.322698744031,0.999775,5153.55494486,178.724,1120.9515032,285.652853975,1120.9515032
-38.6081,38.4944,2121,2121,4825.51176993,380.493485501,2482.55052682,201.263,1341.41477721,38.4948448059,38.7709595684,38.7707,1.68194,0.0,0.306696119662,0.999741,3979.24711043,178.779,2482.55052682,1297.05415309,2482.55052682
-38.6842,38.5851,2122,2122,4775.18460946,371.936409824,3139.12274349,201.282,568.002454816,38.5848520243,38.8464620711,38.8468,1.89188,0.0,0.32224100201,0.999802,4227.36625928,178.82,3139.12274349,1222.41883354,3139.12274349
-38.6485,38.5313,2123,2123,4936.89310148,385.268582004,2737.22855603,201.321,2062.92634076,38.530513883,38.7997699306,38.8004,2.08431,0.0,0.315864073997,0.999796,4299.19576667,178.899,2737.22855603,888.986087539,2737.22855603
-38.6263,38.5058,2124,2124,4979.10581553,376.594844861,2020.03577465,201.379,4477.81801434,38.505704301,38.774682594,38.7747,1.73518,0.0,0.314771178488,0.999752,4702.33046767,178.902,2020.03577465,124.985055616,2020.03577465
-38.6624,38.5373,2125,2125,5163.21310842,358.9751822,2859.54707724,201.44,-23.3492548334,38.5400110018,38.803679293,38.8006,2.09474,0.0,0.338871152369,0.999725,4391.63575514,178.921,2859.54707724,1476.54878736,2859.54707724
