MinEsReturn,PolicyRegParamNorm,AverageReturn,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsY,MaxReturn,Epoch,Iteration,AverageAction,StdReturn,AverageQLoss,StdEsReturn,AverageEsReturn,AverageAbsQ,AverageQ,MaxEsReturn,AverageY
12.7326609537,82.8076,689.77043249,212.827494738,316.873902691,-347.378,6.21095787776,147.242,342.023810237,1871.12523678,456,456,0.684494,353.701938437,318.342,290.54730089,309.928718099,342.249,341.742,978.983585266,341.74940504
5.08233838693,82.901,807.177416396,221.143876087,310.290758255,-347.834,6.37781084924,147.389,342.633511171,1102.80472013,457,457,0.665884,259.874445871,327.086,201.764035621,155.156251467,342.835,342.364,686.522175467,342.398379098
4.80960126044,82.9711,744.414394561,224.216737726,313.089607019,-347.247,6.29006679539,147.595,341.76257764,1312.06045516,458,458,0.690547,131.663672775,290.242,151.986995381,121.341165748,341.979,341.46,506.596949429,341.456303371
6.0704457286,83.0752,793.537437541,223.621768303,602.534995343,-347.128,6.20513483831,147.685,341.887608092,1698.91751089,459,459,0.668881,184.405413701,283.075,249.438676598,379.283688012,342.108,341.632,867.956316674,341.641829764
6.56011320917,83.1777,716.969366444,222.815528416,302.192129318,-347.162,6.34283629951,147.829,341.739064119,998.511990749,460,460,0.677935,131.301030617,301.572,130.138039842,84.9115364725,341.939,341.485,544.698886461,341.496013294
6.68828920055,83.276,715.698078696,214.638040667,304.62243985,-347.372,6.2817390859,147.994,341.98251968,1046.48295715,461,461,0.666469,186.194129054,287.965,166.876106717,150.380188261,342.201,341.753,471.247683553,341.771319321
6.35844427316,83.3451,1150.79471733,272.835572198,809.766049238,-346.846,6.63615153088,148.13,341.289402556,1657.87078274,462,462,0.68665,180.756919054,346.178,180.949643738,127.997251487,341.506,341.022,593.899675085,341.034423494
5.35424941469,83.4351,794.245414302,238.290215762,710.499815802,-348.027,6.19498145191,148.304,342.31301081,1322.38265876,463,463,0.663477,106.904951873,273.579,251.130561866,176.725197004,342.548,342.099,807.399713153,342.098429396
11.069134654,83.5134,905.318911325,230.424658664,308.681315478,-348.601,6.2568564956,148.43,342.90366512,2350.05491986,464,464,0.646377,315.786459803,302.129,258.102506682,291.99734703,343.122,342.648,628.002400909,342.681371298
7.316927535,83.5863,786.443069042,234.849982988,321.309937782,-348.171,6.48571536589,148.624,342.436099866,1037.44681199,465,465,0.659029,108.325418524,322.793,314.347497078,227.422805026,342.67,342.225,823.876744557,342.229594901
5.67756240782,83.6571,1407.86087466,263.622978193,927.495081441,-348.122,6.23612174791,148.772,342.471695648,2324.39549582,466,466,0.692871,362.125763664,284.409,209.569515746,147.300891901,342.695,342.2,673.39257235,342.20300337
9.96518628038,83.7542,795.335113036,224.56383114,706.878112978,-348.523,6.35455028607,148.901,342.793275989,1287.49456663,467,467,0.664924,129.999185144,325.039,281.873781647,355.444834712,343.006,342.591,690.581981862,342.595241163
5.13378113676,83.8612,550.619875097,169.068559789,279.652127908,-348.825,6.36984777626,149.138,343.23202092,1703.15101476,468,468,0.691068,426.70271814,306.127,174.78073972,186.0145446,343.419,342.962,460.55665551,342.991648101
4.29313476818,83.8887,255.220223183,137.602377308,237.200300726,-349.022,6.25911682283,149.274,343.28401458,280.379121529,469,469,0.67401,9.2531379061,296.003,282.103162754,159.070157257,343.508,343.069,981.726032338,343.069987777
4.59997567213,83.9602,1160.35842018,256.723127991,708.160907722,-349.888,6.23049519785,149.411,344.524978457,2385.58731313,470,470,0.709586,427.468204931,299.464,161.002719687,118.606918655,344.715,344.206,545.563807677,344.233846633
4.80574484537,84.0543,764.54665292,214.590822467,308.759247248,-349.708,6.17895412166,149.571,344.185975704,1333.02517822,471,471,0.66664,284.308619804,289.55,258.779253777,169.55550492,344.389,343.904,934.700378818,343.895548152
6.16755441785,84.0379,625.335809973,182.951413702,264.187760444,-349.681,6.45075349104,149.679,344.040871887,2059.9933191,472,472,0.648786,395.713863283,305.061,184.990676032,139.751662862,344.283,343.819,760.288917018,343.833483132
4.83981698585,84.1769,1238.51123942,268.512133563,793.322204086,-349.305,6.51191133899,149.841,343.831788134,2160.78470525,473,473,0.705026,307.822905034,296.309,196.389096242,130.375267084,344.03,343.523,670.865258926,343.532303957
4.63753771877,84.2927,471.989828297,165.747493845,279.326199247,-349.687,6.78471087773,149.998,343.867969385,3262.59100282,474,474,0.675067,495.494426477,346.635,204.682438505,134.6876682,344.088,343.667,728.087871003,343.686256755
6.29494648394,84.3626,1149.5616104,270.030991848,729.172717374,-350.15,6.78612188611,150.114,344.356420429,1594.14561498,475,475,0.723373,198.607227477,360.736,275.617512773,204.463859469,344.613,344.232,817.138640124,344.229684847
5.27178257519,84.4745,860.720296734,259.769559882,420.338920887,-349.953,6.45661138834,150.299,344.217366187,1441.17513404,476,476,0.740832,203.998802227,323.971,165.967654139,112.308882654,344.472,344.049,672.269854898,344.073725657
4.83705710449,84.5407,1012.74966904,248.16079348,764.48682031,-351.097,6.54633822656,150.436,345.467419332,2457.54717575,477,477,0.686631,347.584173142,315.691,178.211501415,141.589106513,345.707,345.338,615.866855329,345.345575921
3.17761302294,84.6113,613.40239438,236.181343778,541.673309891,-350.11,6.50059315658,150.646,344.276333322,737.654101377,478,478,0.721398,64.8258053698,323.377,233.907998439,107.543577257,344.467,344.155,966.411959422,344.162551317
5.67935731532,84.6917,806.52679755,224.238091777,309.09208974,-350.869,6.40050699272,150.832,345.138107654,1491.09802542,479,479,0.689944,353.223406691,303.088,170.615698081,92.315801758,345.34,345.014,812.523726208,345.03408716
3.56325529896,84.7626,913.737972673,249.926321283,771.077309667,-351.528,6.51015713569,150.969,345.720000287,1063.88496193,480,480,0.694849,62.0258905236,322.048,262.004947619,207.293658028,345.983,345.652,724.224686913,345.651915732
5.51766548518,84.8405,861.825212856,244.678946621,358.080236734,-351.176,6.50130568627,151.118,345.188549309,1434.19624516,481,481,0.695959,275.475490373,331.168,144.855477224,108.949978393,345.447,345.111,485.435301567,345.123370253
5.64671642028,84.9421,823.524034492,258.69658495,730.298042415,-351.072,6.62698611262,151.283,345.253310241,1291.81822693,482,482,0.730562,125.612453515,350.42,222.450048877,180.042910249,345.472,345.163,670.751148949,345.18006786
6.17761231622,84.9847,1136.97532249,210.839163109,316.428347925,-350.926,6.6975867201,151.473,344.912738557,2986.58286014,483,483,0.679573,874.318697042,347.348,196.538844187,226.630994251,345.132,344.811,510.109538723,344.825552637
6.4285506925,85.0971,588.950231623,204.356055118,343.443611378,-351.467,6.55878887435,151.613,345.674919545,1891.33449716,484,484,0.693993,392.038018956,323.502,164.743570839,130.27286141,345.9,345.606,475.256274238,345.618132988
5.38208585749,85.1351,1164.92498346,264.873678492,511.224381781,-351.763,6.40555482796,151.786,345.973186981,1726.08249608,485,485,0.710071,357.346042497,334.441,187.030939404,120.59577453,346.191,345.893,786.072448821,345.909742678
6.73726008991,85.2399,239.398850289,134.133118944,222.904449966,-351.71,6.62659084848,151.974,345.803797451,266.996096976,486,486,0.602098,11.2026873792,339.642,270.402213762,236.2273766,346.03,345.732,714.125728564,345.746925154
6.32519737508,85.2763,853.611413841,244.174795051,612.534215117,-351.166,6.40493020937,152.121,345.357793121,1590.59525588,487,487,0.678694,212.646156193,308.484,272.778414544,158.373285467,345.614,345.289,1034.38807275,345.291282972
6.15745542121,85.3258,291.18608599,152.692497323,264.430793109,-352.111,6.51283271716,152.28,346.181186885,319.015568059,488,488,0.573197,10.7229584639,321.338,217.727608472,179.49312243,346.38,346.098,775.958435788,346.118452203
10.6325500383,85.4083,1315.29513766,263.527174673,742.624618194,-351.775,6.43662338984,152.432,346.148895225,2457.52978442,489,489,0.707374,397.121228509,320.831,295.367636568,221.873246134,346.332,346.061,918.217050263,346.074377113
6.34396885742,85.4634,1696.74426511,214.037978286,290.636409695,-351.962,6.42273827348,152.628,346.064061242,3375.23356993,490,490,0.70312,1158.02402973,308.111,327.101291849,247.078778358,346.28,345.991,1046.17284249,345.98894907
10.3506432508,85.5929,949.875530844,231.884923323,306.819438669,-352.107,6.80385801802,152.75,346.068287935,1846.20564163,491,491,0.683388,445.215909268,362.724,201.58095462,205.014229357,346.276,345.975,543.978538294,345.996490967
5.48495384904,85.737,1138.76867359,254.0792102,782.626409052,-352.638,6.49289564702,152.957,346.519482501,2675.43634963,492,492,0.683537,458.580155648,305.79,170.277284479,98.8847325104,346.731,346.461,501.421988745,346.46960735
4.85955873397,85.8412,807.714617879,233.503143368,317.347050669,-352.9,6.61275407138,153.118,346.968410969,1558.34297794,493,493,0.663363,249.621218567,331.694,219.306361137,194.440980558,347.179,346.896,736.085892668,346.909375799
7.05664346629,85.8966,840.345048323,208.860148882,309.712544435,-352.322,6.57271664217,153.279,346.499748743,2436.37035992,494,494,0.658826,570.374126446,345.017,262.569554275,233.081460863,346.69,346.413,771.122459783,346.433633115
10.3208576061,86.0134,388.531468584,165.286598383,281.76074518,-354.026,6.62742161217,153.421,348.019842175,1827.97866227,495,495,0.591652,278.075799766,322.699,231.560763531,209.847679756,348.291,347.949,660.886537656,347.957116765
7.26626553363,86.0985,957.18261463,247.217328099,784.655141103,-353.391,6.51537227239,153.561,347.491023598,1687.18552492,496,496,0.665547,183.096088413,313.292,267.486718928,168.652455027,347.698,347.432,1086.08693735,347.44476297
5.90231411169,86.1959,860.624374251,240.328547593,633.751706893,-353.899,6.44353249679,153.706,347.950783254,2055.95764982,497,497,0.698271,255.24066748,305.667,240.003184797,152.379634062,348.189,347.882,786.870004794,347.891869885
5.96959969383,86.2839,207.576720469,122.583514927,189.245737042,-354.673,6.38840336629,153.857,348.793115604,231.284575785,498,498,0.624947,9.11519220095,317.617,133.912216904,113.200719326,349.014,348.722,486.18710146,348.737674444
5.54250771624,86.3738,960.804890811,239.440464312,319.500254917,-353.736,6.32111840362,153.994,347.931508402,3112.41763778,499,499,0.709383,511.037847892,303.842,246.891572756,156.211477105,348.158,347.87,894.862745025,347.877159707
11.4142390318,86.4263,270.575724056,145.862894797,235.926385347,-353.792,6.529072954,154.105,348.027849112,616.134054106,500,500,0.617307,41.7558846466,313.858,212.960426939,129.240283545,348.237,347.968,855.188959871,347.979267738
6.2802820639,86.5123,436.666711898,170.218807384,244.062868894,-353.743,6.64984990974,154.218,347.901694911,1486.66480319,501,501,0.610162,311.844137057,339.177,226.759535391,155.760049543,348.145,347.832,706.68001153,347.839077854
17.1750376695,86.5613,762.288455765,220.849439402,304.369873126,-354.502,6.81014457301,154.374,348.554619124,1471.71546716,502,502,0.647737,362.811414773,356.863,122.819756498,160.552977701,348.744,348.457,448.149787405,348.485202445
6.19605484182,86.671,742.753265592,233.411242371,687.564342383,-353.799,6.5220947213,154.488,347.907703001,857.208169523,503,503,0.64865,39.8691286762,321.45,311.658753317,173.750140926,348.147,347.839,1031.81741321,347.834305812
8.79993925252,86.6713,390.799137442,168.433681178,253.82106284,-354.227,6.47906871061,154.597,348.33463523,1062.55003447,504,504,0.612668,220.113298403,313.94,150.206839307,136.926755382,348.557,348.265,537.526034745,348.280479049
6.68509534211,86.7678,514.561484024,187.651015331,297.189699594,-355.227,6.40510064615,154.732,349.282066787,1624.17089839,505,505,0.673742,320.531973795,316.307,127.388019,109.524730246,349.486,349.205,408.363850819,349.218584386
11.0476207549,86.8491,553.013965938,195.285634512,266.663177398,-354.367,6.58789290804,154.877,348.166544575,1082.92788399,506,506,0.602951,272.598583612,332.595,257.318810859,191.009568239,348.42,348.11,921.535698616,348.111872593
4.62619817524,86.9086,987.837901534,248.635754401,498.249785759,-355.527,6.5323406796,155.044,349.590433755,1828.50740045,507,507,0.658561,294.744151287,335.166,248.48463663,165.445531212,349.813,349.521,876.450661165,349.535994048
21.413896787,87.029,1116.82149954,262.376135254,701.087055562,-355.655,6.55296903071,155.167,349.673262279,2101.2758459,508,508,0.689429,356.257817121,331.636,216.718848692,246.3107457,349.87,349.594,590.848468633,349.606780924
7.31404254077,87.0653,1155.50240928,258.967846352,761.99623537,-355.913,6.64012267155,155.368,349.951149,2880.84306247,509,509,0.683833,501.337478924,348.61,127.321371843,105.355612746,350.145,349.865,453.845375671,349.880411565
11.9012565006,87.1502,299.188253867,156.234165042,239.853821803,-355.926,6.75486550989,155.512,349.852263985,341.167690169,510,510,0.597508,24.7485705968,340.681,215.608794179,235.381959134,350.092,349.789,640.865931077,349.804990614
4.06488818861,87.2367,272.707372213,143.690658802,249.04819438,-355.9,6.62277960434,155.662,349.985659911,296.021231239,511,511,0.587198,9.58146122688,337.678,166.001594479,104.035795701,350.2,349.925,601.578798731,349.933435671
5.36725169348,87.3107,1180.55904681,254.819309291,788.787055387,-357.007,6.50478317538,155.83,351.001232062,2542.06417556,512,512,0.681873,393.591216431,321.352,214.794155135,141.111584466,351.208,350.927,902.480008793,350.954396743
7.47080651773,87.3976,1505.71543973,264.627237524,673.096614911,-356.466,6.51070662367,156.026,350.337185654,3520.47327582,513,513,0.69443,629.462516832,314.575,153.270024493,88.0815266485,350.565,350.287,590.792714885,350.293087842
4.8454442345,87.492,538.831570885,171.002895896,290.565806894,-356.986,6.7704137829,156.171,350.750636269,1415.53504689,514,514,0.659806,343.668288444,360.322,214.928308428,188.558249107,350.956,350.696,591.896583602,350.703406301
10.6169452851,87.5886,771.624939924,161.726550777,166.734952784,-357.937,6.53753598266,156.383,351.808304549,3180.02344624,515,515,0.612109,828.111823334,323.935,202.107032611,237.232217287,352.014,351.744,628.360742734,351.769857749
5.66199421907,87.6441,546.775031121,192.557877321,322.547333935,-357.321,6.51896557485,156.551,351.386151164,1447.79533678,516,516,0.593453,291.03168438,320.102,123.078551316,103.16416691,351.589,351.338,379.169084112,351.345041586
5.66332721432,87.74,235.766724687,129.178917737,218.403266043,-357.23,6.58747150552,156.754,351.267834481,252.875843483,517,517,0.613181,6.43654596743,343.683,120.877884792,87.7916198819,351.487,351.196,436.810408082,351.214330362
8.12139050031,87.8125,404.66907826,162.575736793,253.302929409,-356.978,6.76437914699,156.978,350.814208586,1351.5529993,518,518,0.613108,232.964743542,342.264,220.531171021,127.934619592,351.055,350.748,882.152575762,350.752374477
6.68048662214,87.8548,292.276619383,145.74939879,248.442497155,-357.433,6.54212604001,157.152,351.329427867,1028.2485866,519,519,0.601853,85.8941816899,338.216,95.5600501517,120.184002245,351.555,351.267,272.182865422,351.263216222
10.4655783663,87.8794,327.672164092,162.907940029,287.210722507,-357.58,6.66696270947,157.321,351.74458163,701.009721842,520,520,0.598645,59.559794337,354.987,149.187696269,133.324159658,351.959,351.674,594.811637955,351.682081351
8.62206569726,87.9296,272.251338539,146.17208977,250.462379531,-357.263,6.78503245376,157.495,351.247367637,306.323327882,521,521,0.618815,14.1631616266,359.68,160.715442134,130.649567183,351.447,351.163,594.164896231,351.191093722
5.900065544,88.0062,292.80376494,152.413153018,275.184422759,-357.621,6.67768682949,157.641,351.723730135,326.943525304,522,522,0.642634,10.4686254154,343.28,170.330284502,133.205097658,351.93,351.63,703.331147577,351.65607502
5.43344096977,88.0284,315.900348486,159.362223093,257.098272934,-358.833,6.55029960652,157.757,353.066990628,335.716097257,523,523,0.67533,13.6405637923,337.124,102.545522814,94.0838808403,353.277,352.987,381.818882246,353.003989035
9.30323082642,88.0963,270.879803082,145.317419184,235.748363978,-358.429,6.46562466935,157.899,352.44843554,294.167784199,524,524,0.609994,13.1568629254,298.0,208.971434689,182.196207877,352.677,352.404,605.49279531,352.393789702
