MaxReturn,Epoch,AverageDiscountedReturn,Iteration,QFunRegParamNorm,AverageY,MaxEsReturn,StdReturn,MinReturn,AverageQ,AverageAbsQYDiff,StdEsReturn,MinEsReturn,AverageEsReturn,AverageAction,PolicyRegParamNorm,AverageAbsQ,AverageQLoss,AveragePolicySurr,AverageReturn,AverageAbsY
3184.02596409,1404,234.763306514,1404,146.775,32.1660211466,770.458381111,1182.65607888,279.172538664,32.165,0.673824812547,255.480466636,6.3433732873,239.466847827,0.96093,135.346,32.1919,4.08625,-32.7214,1660.76638735,32.1726526793
3240.56837677,1405,159.576546659,1405,146.793,32.2065387161,659.381960481,608.006993855,52.9165896314,32.2053,0.663016795211,196.951785147,4.54076936403,132.924275834,0.921614,135.364,32.236,3.90959,-32.7494,595.076103731,32.215778748
3229.44302848,1406,252.394314877,1406,146.82,32.1393980289,801.581980842,916.700261006,834.781093253,32.1367,0.665834428797,216.624576539,4.24437602829,132.993476697,0.962864,135.444,32.1698,3.92307,-32.6927,2525.65463958,32.1494328194
3364.00977715,1407,263.316949177,1407,146.88,32.2605182124,820.606377619,1040.59463454,752.254273168,32.2621,0.636324351103,292.936321703,4.54032104969,160.801551118,0.959885,135.465,32.2974,3.6303,-32.783,2014.35026934,32.2723305843
3415.74737731,1408,261.82707324,1408,146.936,32.1433087646,725.625468528,1106.49567623,803.318064147,32.1403,0.663965711828,228.216211887,6.1909791228,181.199610444,0.957412,135.499,32.1695,4.08877,-32.6785,2181.61987477,32.1556587453
3357.06942217,1409,247.147864127,1409,146.985,32.2325190091,997.427486195,906.177920796,339.322379693,32.2322,0.633382785309,270.293490075,4.4023239922,142.335799366,0.91969,135.535,32.2608,3.66534,-32.7549,1339.02881446,32.2455813947
3267.55620233,1410,233.152805876,1410,147.04,32.1658201977,741.149330082,1220.10370254,336.493727317,32.1632,0.648359494121,171.24226596,4.37766350876,103.526975408,0.932384,135.548,32.1918,4.10727,-32.6997,2143.80080527,32.1724103186
3273.15269523,1411,224.125372987,1411,147.08,32.2451788933,776.774800029,1114.40034066,274.235123234,32.2439,0.63498436079,189.936292062,6.3924047091,126.114994211,0.921077,135.628,32.2754,3.92698,-32.7785,1444.89870896,32.2569668945
3063.26868065,1412,240.10464378,1412,147.132,32.1201350205,381.199822912,857.553887881,805.528080742,32.1176,0.653612234812,136.641112725,6.09064414217,107.728480998,0.956572,135.629,32.1554,3.70629,-32.6876,2318.85596611,32.1330844003
3122.65128269,1413,245.317723399,1413,147.183,32.1209992652,372.735037806,994.233673132,339.562159911,32.1167,0.648788680352,121.341485063,6.29761400063,96.9012524173,0.953438,135.699,32.1487,3.98129,-32.6468,2361.12578853,32.1284370572
2781.49504383,1414,229.421125913,1414,147.244,32.1400006165,492.190676868,74.828658475,2504.74747897,32.1407,0.633223472245,157.994726214,5.79816526824,138.517851958,0.952854,135.72,32.1719,3.81429,-32.6688,2675.62111952,32.1485687442
3097.52353037,1415,181.076272019,1415,147.293,32.2269167959,662.21620665,622.956895953,253.028411582,32.2237,0.60296594981,166.476343273,6.33666032485,94.7139467325,0.940418,135.768,32.2457,3.18008,-32.7312,625.170993586,32.2335094675
2888.91700174,1416,240.517863034,1416,147.309,32.1782841616,706.004968624,728.31521136,877.510117177,32.1779,0.628956832065,173.726112608,6.78920913237,128.12719166,0.967131,135.79,32.2055,3.66054,-32.7118,2458.35797308,32.1861526256
2830.26185613,1417,225.482649924,1417,147.348,32.2235730102,1070.4448317,462.760322551,818.783829044,32.2237,0.646492736789,379.883966306,11.1005703898,400.314664652,0.968431,135.816,32.2494,4.03855,-32.7879,1252.33102185,32.230515775
1768.91460694,1418,224.798014195,1418,147.4,32.2148939726,709.605831031,229.119289488,628.97847419,32.2096,0.65599018506,244.272911153,6.33535337085,161.477400321,0.963183,135.857,32.2352,4.29036,-32.7225,885.616443641,32.2238508003
2541.32556506,1419,258.151195241,1419,147.478,32.1959320263,801.289456715,424.755030497,930.550231219,32.1951,0.607947335216,247.898068545,5.67146739703,246.677665653,0.967002,135.906,32.22,3.13849,-32.7027,1430.13155052,32.2010282239
3009.89352708,1420,250.853424014,1420,147.497,32.1865132838,762.255274533,289.704470248,1933.24068998,32.1843,0.67114042345,139.427506261,3.95386966979,53.7535700292,0.964862,135.95,32.2089,4.02092,-32.704,2835.28392492,32.1914329089
3002.8236566,1421,231.218218372,1421,147.523,32.17165,900.49353956,948.508295157,407.668257544,32.1713,0.658623535559,280.394519986,4.10170559222,198.214659991,0.957575,136.019,32.1998,4.15041,-32.6783,1777.94781118,32.1775516688
2908.02710924,1422,235.821200418,1422,147.559,32.079952706,714.187540258,578.931011951,1212.49135356,32.0769,0.645937709263,153.505759816,4.1587591969,79.611560103,0.977752,135.998,32.1058,4.01626,-32.6055,2381.1027236,32.0914240235
3156.81687378,1423,247.210722301,1423,147.614,32.0085025062,1256.8336019,576.111535482,957.482217262,32.007,0.628089584612,286.694504307,3.52826740611,131.210014687,0.970184,136.022,32.0334,3.65704,-32.5122,1478.08978677,32.0159849168
2933.68619751,1424,175.286249356,1424,147.662,32.027522266,955.120604012,1194.76949136,128.603291232,32.0279,0.632250130546,279.021454886,6.10427487524,176.736171498,0.958803,136.078,32.0649,3.83008,-32.5207,1474.53196161,32.0398713014
2728.24080862,1425,211.21036998,1425,147.693,32.0138575667,772.696401444,588.934465954,281.731850017,32.0115,0.633945213154,235.130999145,4.59918392593,164.555719099,0.956618,136.094,32.0479,3.61128,-32.5146,933.920904884,32.0287425496
2693.6197043,1426,225.463697531,1426,147.751,31.9960787288,387.171100342,666.927298302,894.955530949,31.9929,0.639439034245,99.1908796942,4.19296141186,75.8123051193,0.970257,136.11,32.03,3.79773,-32.5159,1851.808309,32.0128563095
2627.05539417,1427,228.994846463,1427,147.819,32.0552457833,637.411524132,26.7262337094,2524.8427514,32.053,0.613886573402,183.598034494,5.55623432737,96.3266960799,0.968632,136.147,32.0832,3.44353,-32.5824,2573.29894371,32.0693784081
2765.47062128,1428,229.629771147,1428,147.872,32.007348459,999.487785265,782.103007418,909.153722257,32.008,0.626984399149,251.092765818,6.60772917933,139.615672949,0.974455,136.207,32.0388,3.66312,-32.5606,2059.30342969,32.0213480797
2654.95850966,1429,224.243409917,1429,147.891,32.0073556659,1044.25707485,37.9737314988,2521.44013751,32.0057,0.654642239777,251.189272659,6.3246806653,120.658991516,0.974162,136.215,32.0403,4.05714,-32.552,2568.63575022,32.0211098782
2724.33893955,1430,233.337881609,1430,147.912,32.1811566936,1597.30435498,207.341332434,2082.30188659,32.1811,0.612850980742,545.144976777,7.21680483297,409.912688218,0.973198,136.222,32.209,3.72225,-32.6859,2581.43297661,32.1910657409
1998.32978651,1431,213.01600119,1431,147.918,32.0918098735,917.410441689,344.216474848,412.673948189,32.0904,0.647100167264,214.591419323,6.64441469938,133.98802522,0.963863,136.24,32.1181,3.93504,-32.6009,722.959755856,32.0980591586
2476.12966334,1432,184.42141266,1432,147.973,32.0689101863,399.251708988,495.530655399,49.988722979,32.0655,0.630377016289,123.823556197,5.7450590006,92.9647010472,0.950303,136.282,32.0943,3.79937,-32.6054,658.482879746,32.0774022541
1851.24961067,1433,203.577457368,1433,147.988,32.0854623717,980.550559352,290.16632322,403.3187592,32.0834,0.61205122939,278.403861692,8.73424758632,213.331258701,0.968843,136.367,32.1092,3.46325,-32.6274,676.462312625,32.0930922483
2798.05802721,1434,188.749210922,1434,148.066,32.173028562,838.922112392,632.69824894,152.135117646,32.17,0.623277816281,268.27266063,8.58662900903,254.649661578,0.965576,136.416,32.1954,3.5764,-32.7206,761.31499417,32.1811976795
2997.17120902,1435,239.754237325,1435,148.111,32.1232180708,987.555186674,698.678994526,1046.4088803,32.1234,0.637171047132,238.208181657,5.72787146185,133.697600099,0.971713,136.464,32.1525,3.74079,-32.6665,2477.99173696,32.1302103791
3060.5555371,1436,229.391426368,1436,148.184,32.1367319893,1069.97780049,855.050814409,931.236511976,32.134,0.622959071303,374.304695414,5.80665993749,235.276124374,0.968918,136.552,32.165,3.36952,-32.6926,2297.66924211,32.1440188313
3006.7607324,1437,240.805696051,1437,148.228,32.1802456057,811.30373926,762.186375655,973.658053663,32.1789,0.656174229305,248.09599191,5.38202156313,174.035776403,0.976773,136.596,32.2044,4.14907,-32.7368,2037.60862976,32.186813182
2910.48530984,1438,228.353037601,1438,148.273,32.1797703943,520.333952966,355.044658828,1802.5679385,32.1767,0.653228428473,186.766430206,6.88930673616,183.521242605,0.974448,136.607,32.2007,3.92116,-32.7085,2606.23702306,32.1863065146
2970.33799048,1439,232.329140532,1439,148.343,32.1028405278,527.988652715,703.405918385,1084.81516143,32.1,0.640846279892,137.829381722,6.48613008674,86.2189723646,0.96499,136.596,32.1288,3.56943,-32.6427,2488.84194209,32.1085045269
3125.51134146,1440,242.62098814,1440,148.372,32.2320803357,490.923875061,792.270659925,1003.81234559,32.2312,0.637737374081,111.286104807,7.11086736631,66.2797068205,0.975697,136.591,32.2591,3.67587,-32.7802,2464.82298328,32.2380686376
2907.74739759,1441,212.547861709,1441,148.419,32.3122903359,1319.22165845,559.585797556,9.73822967114,32.3088,0.631971689057,309.599140101,6.63236146523,156.039629927,0.973133,136.62,32.3359,3.77119,-32.8151,1064.55021443,32.320171624
1449.16605937,1442,216.512865979,1442,148.512,32.2002343781,1080.30165201,292.654906166,317.315289384,32.2007,0.66598350905,298.343431385,5.44322011363,151.487076297,0.95801,136.622,32.2287,4.11029,-32.7331,784.710233434,32.209180596
1112.16838639,1443,237.028668562,1443,148.566,32.2621837264,549.967420919,148.845234147,621.708050382,32.259,0.682052879404,152.640609045,4.01878023585,80.4696712482,0.956846,136.613,32.2881,4.09139,-32.8411,824.516393761,32.2732923427
1588.41309103,1444,218.330737572,1444,148.602,32.2649352561,732.576073852,178.014254754,942.744294349,32.2627,0.641593176521,293.848686544,6.64348312827,255.721625146,0.951866,136.747,32.2892,3.79329,-32.8097,1190.87784595,32.2741145529
1088.86059983,1445,244.318020827,1445,148.647,32.2794651868,858.399589371,132.75740451,535.354977627,32.2764,0.620041064861,281.050467399,6.47151278155,337.383393357,0.961286,136.749,32.3119,3.54722,-32.8173,841.279364409,32.2904583458
1471.86374475,1446,238.317549124,1446,148.691,32.2053514118,765.737421374,267.952786796,117.748386862,32.2058,0.672346719755,177.86139106,6.63437113177,110.07943124,0.958603,136.792,32.2388,4.01679,-32.7458,1013.0044384,32.2178728564
1279.43015012,1447,248.600772509,1447,148.744,32.2501402301,574.713732103,97.1581564452,645.280620977,32.2481,0.636235792035,160.793118379,6.63506952988,106.356890917,0.971165,136.83,32.2836,3.69063,-32.7713,956.479718371,32.2621681935
3060.01728608,1448,256.905404407,1448,148.773,32.2234573633,710.475386931,494.723653116,856.12527465,32.2201,0.6485624412,159.638601872,5.79538621362,85.5249542482,0.973895,136.889,32.2486,3.80736,-32.7718,2116.57168567,32.2345669525
1573.43833968,1449,257.751978437,1449,148.836,32.2589348185,696.904513098,210.083510774,692.656425236,32.2572,0.650627408725,201.698623736,5.43440833475,123.425016153,0.957679,136.912,32.2931,3.66572,-32.8503,1051.38321256,32.2715095343
1574.78742674,1450,244.10408872,1450,148.859,32.371273853,836.789803134,227.61503581,637.74318931,32.3694,0.663964622849,315.578228588,6.89916543194,309.327180886,0.963636,136.954,32.4058,4.08454,-32.9415,1056.05760447,32.389301432
1896.77279686,1451,241.964850079,1451,148.932,32.3330804766,676.712894225,304.681548646,779.49338421,32.3321,0.652536982369,236.507414418,9.03665573953,272.419608713,0.978344,136.988,32.3574,4.02794,-32.8831,1259.22518225,32.3437908755
3452.46198866,1452,253.54428845,1452,148.988,32.3678098695,583.184799592,909.641966473,953.681268011,32.3648,0.660655321924,142.092409067,5.10999582055,96.98924538,0.983929,137.018,32.4006,4.10357,-32.9435,2474.21567593,32.3810740255
3456.66997939,1453,249.465301686,1453,148.996,32.3711142713,1161.19550778,960.914762545,679.325682029,32.3673,0.60171730359,365.988543532,7.4263005583,348.682031233,0.981412,137.065,32.3987,3.29734,-32.9066,1887.92602662,32.3825490615
2932.64208248,1454,226.535733807,1454,149.053,32.2979366988,768.707578338,761.880379915,531.499515619,32.2966,0.687784842573,234.27196426,9.85899816782,173.03772945,0.969747,137.118,32.3349,4.23066,-32.8444,1608.58944276,32.3125936369
3228.12395151,1455,239.067239634,1455,149.1,32.2933545434,1194.44016669,498.018018499,1377.98210479,32.2918,0.621000912167,379.364518613,7.32019311003,475.813465898,0.978808,137.183,32.3209,3.45924,-32.8694,2843.26473431,32.3024156616
3297.55016871,1456,243.665438599,1456,149.18,32.3377065273,951.721241598,656.67197281,1226.8140675,32.3377,0.685771234209,261.486041689,5.10834619313,169.758870522,0.973844,137.32,32.371,4.62174,-32.905,2682.16937987,32.3490828073
2849.84706665,1457,233.588468792,1457,149.229,32.23653609,404.691966438,807.585794234,752.96139316,32.2327,0.648691178749,129.969808743,6.7051435859,128.65332723,0.947184,137.369,32.264,3.91492,-32.7885,1538.83431227,32.2458862651
2898.08465196,1458,234.726582001,1458,149.261,32.2802547559,657.010806858,742.280923812,914.559624055,32.2767,0.673333072388,188.01436152,6.34679648934,128.22798982,0.960703,137.38,32.3093,4.36571,-32.7815,2305.72214775,32.2904487944
2930.34844484,1459,241.022727204,1459,149.314,32.2710232124,1073.03840999,419.020178285,1554.49028221,32.2725,0.653613631324,373.230590369,6.76610493215,265.534883917,0.963182,137.392,32.3093,3.82242,-32.8319,2676.58182045,32.2813306067
2918.17702143,1460,221.876724109,1460,149.34,32.2896699833,659.155244327,915.698582877,438.016838393,32.288,0.633759384836,264.576446325,6.18125689486,258.397066613,0.962724,137.447,32.3182,3.95305,-32.8153,1946.61533922,32.3039293024
2980.37487741,1461,237.170476805,1461,149.392,32.1755681585,705.215336142,622.845566993,1108.59545976,32.1726,0.616993612869,193.640675774,4.04868621291,129.786549163,0.960721,137.467,32.2069,3.45045,-32.6746,1926.43127704,32.1879408565
3098.95320208,1462,241.673378865,1462,149.439,32.2086857772,494.074510956,951.021612369,491.990484243,32.2085,0.653623070495,157.608529247,5.96511876152,149.565852821,0.96039,137.551,32.2431,4.12806,-32.7222,1947.40033777,32.222381951
3142.25222587,1463,247.052061396,1463,149.446,32.196820643,696.834482666,854.553585859,920.466316518,32.1943,0.634108657756,304.860539997,7.82187079633,221.919526653,0.938233,137.57,32.2278,3.9222,-32.7181,2320.05106584,32.2093382153
2933.21210883,1464,202.165837901,1464,149.476,32.1283002495,544.211450712,1072.43523406,85.9301450341,32.1296,0.651426473103,166.145771763,6.78782618581,145.671768025,0.920277,137.609,32.1552,3.92527,-32.6769,1631.66716794,32.1381326185
3071.0104822,1465,223.918950881,1465,149.536,32.1560631246,281.202970326,796.381208738,86.2064208898,32.1517,0.631808958417,72.2042783564,5.04285105327,48.0766815988,0.928868,137.68,32.1778,3.70403,-32.6744,1282.04567772,32.1635806821
2836.83545513,1466,243.665578927,1466,149.544,32.193081285,960.891143705,712.351324988,919.934435503,32.1923,0.625398632486,209.270014874,6.20034519473,97.1450525418,0.932055,137.715,32.2206,3.63239,-32.7188,1882.22664268,32.2029663618
3161.47491552,1467,262.113392657,1467,149.597,32.2219114081,493.199215036,837.539257686,729.41079867,32.2219,0.658325381605,130.39352571,5.40266469493,69.1672590446,0.946529,137.754,32.2469,4.04753,-32.7749,1912.28015411,32.2308695271
2150.62761234,1468,252.356198708,1468,149.666,32.1616998661,682.879223981,304.661228869,682.617740078,32.1602,0.637494567466,217.119213419,6.39526221073,191.203069792,0.960531,137.741,32.1915,3.83378,-32.7111,1115.40960399,32.1730852767
2358.6192204,1469,246.193222138,1469,149.741,32.1624380479,1122.04187942,408.668322055,664.345227708,32.1609,0.64860830613,294.404583019,6.23557216304,127.736876084,0.963275,137.823,32.2007,3.92585,-32.6804,1033.77025646,32.1802615631
1544.16203168,1470,208.119605741,1470,149.766,32.1445378633,1021.64476637,364.662198782,294.643104733,32.1408,0.653990576212,301.600233062,6.54674215165,188.546502018,0.960673,137.809,32.1786,4.01798,-32.7072,848.932621471,32.1593288832
3083.99874225,1471,247.242608364,1471,149.835,32.1732216449,719.557245601,744.326766333,870.369193117,32.1715,0.652721647898,219.530994161,4.94767553635,138.250414246,0.932087,137.85,32.2039,3.99711,-32.7146,1513.88079537,32.1866251779
3199.64568005,1472,248.512786841,1472,149.897,32.0694064825,606.037298254,703.912248637,287.416168241,32.0669,0.646650312909,177.545031693,5.75858769797,108.300048413,0.941684,137.901,32.1031,4.04865,-32.6199,1501.83985456,32.0820491058
2935.8158929,1473,232.619715797,1473,149.955,32.153698197,838.187300633,753.030119616,378.139734276,32.1523,0.646325381545,185.880173591,4.68999769352,89.8290230628,0.947469,137.952,32.1762,4.28784,-32.7055,1192.69149503,32.1622232014
3083.70907567,1474,230.761851814,1474,149.966,32.1866049917,788.365790167,901.196980759,277.837301622,32.1835,0.64094178984,313.025724212,5.50026028459,284.491837275,0.940884,137.938,32.2154,3.88086,-32.743,2049.21780305,32.1980021004
2998.09604435,1475,210.972022951,1475,149.926,32.1416867615,1173.93324836,838.08719893,77.1640669801,32.1403,0.625343801065,357.678626355,6.59417770909,285.610485527,0.949467,137.923,32.1757,3.68751,-32.7014,1291.93296594,32.1529436471
1735.19496587,1476,181.018740345,1476,149.985,32.0667145926,901.895013006,326.927463802,293.313297469,32.0637,0.639723261931,232.339296699,5.15177265545,115.36077971,0.938871,137.917,32.0968,3.93571,-32.608,517.943090372,32.0776387437
1682.9302439,1477,237.742798199,1477,150.069,32.0137441245,616.793835974,214.317326954,813.114278473,32.0119,0.6509938523,162.196173777,5.03416049663,115.15648545,0.963143,137.921,32.0429,4.06873,-32.5724,1124.11020917,32.0244701806
