MinReturn,Iteration,StdEsReturn,AverageAbsY,MaxReturn,MinEsReturn,Epoch,AverageQ,AverageY,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,StdReturn,AverageDiscountedReturn
413.976288558,1533,97.3410215999,492.414555335,515.080983754,4.23121195344,1533,492.126,492.12437261,1300.04,136.82,459.802790709,57.9226898442,12.0825899066,-508.386,457.948867843,290.159,493.202,0.858192,23.3163748049,181.399612742
357.464041805,1534,70.2843496532,492.195423366,558.982601375,4.23478455432,1534,491.923,491.926081984,1295.22,136.862,443.684419807,33.8400277365,12.0580456099,-508.688,408.693860617,290.335,492.94,0.774316,28.2745785982,169.1408636
382.231951588,1535,46.1622622639,491.078448613,743.630364178,4.41897312307,1535,490.854,490.84624755,1289.64,136.926,168.582455385,52.2957267719,12.2372576041,-506.948,501.264955674,290.447,491.809,0.85203,80.8388862639,181.73013711
357.573120675,1536,95.725447596,491.398598076,679.64033888,3.9945028677,1536,491.177,491.180256409,1261.1,136.958,599.720054401,37.7802575519,11.9563975379,-507.734,438.864190082,290.594,492.093,0.793303,67.2057080788,171.68654008
419.383201508,1537,36.0947102534,491.434482941,707.994606709,3.86730994324,1537,491.159,491.206970217,1290.32,137.0,202.052066352,29.4870298472,12.024691585,-508.029,485.318901933,290.738,492.169,0.821369,63.4840990378,167.623691356
345.87453875,1538,43.0619636603,491.181053859,477.865271941,4.00507740101,1538,490.95,490.94314069,1249.01,137.045,191.5599046,31.2143272228,11.7439742158,-508.154,383.225515478,290.879,491.926,0.828952,19.0726884022,160.40066783
382.81228876,1539,32.4548006046,490.593562676,1016.03350189,3.79614503879,1539,490.412,490.412853499,1296.88,137.053,162.635701575,24.1813124978,11.9599791434,-507.622,464.808389836,291.038,491.337,0.786669,159.58923629,161.622153703
418.917187015,1540,75.7996160115,489.982627543,1148.77631344,3.42368539558,1540,489.778,489.777632846,1192.56,137.067,373.911406808,34.8189695922,11.7599460239,-507.492,583.795241894,291.211,490.747,0.853214,192.245685459,187.649445657
398.793340573,1541,52.7688091608,491.253565884,1171.7657173,3.45114442572,1541,491.017,491.064025564,1257.0,137.102,247.756709395,38.1423461715,12.1332528118,-508.802,552.698250003,291.352,491.985,0.814703,223.40734438,182.999411178
274.078493172,1542,23.7638468908,491.495521861,514.932255567,3.99794269745,1542,491.289,491.306102434,1303.85,137.182,118.307646634,20.1311313423,12.0045015958,-508.83,371.532467793,291.525,492.161,0.807898,61.9523692028,159.229189842
400.222203965,1543,53.4012950579,491.048566439,967.578893111,4.022493721,1543,490.877,490.836236012,1324.74,137.27,320.57112854,31.2991391478,12.2200373468,-507.423,461.411265611,291.662,491.864,0.888308,85.6185802332,167.35593575
432.391837909,1544,36.9801796962,490.729899102,770.965997678,3.50005578073,1544,490.524,490.552985103,1200.31,137.347,174.591062194,24.7594775659,11.6271536089,-507.071,562.926946747,291.857,491.48,0.807889,66.7280368204,189.905398883
392.752903834,1545,44.1560638388,490.746740157,656.275140172,3.91084219425,1545,490.553,490.556753265,1232.43,137.375,215.012351837,36.2626674317,11.7022213179,-507.559,440.174764898,291.971,491.452,0.839918,57.9147052762,175.152404057
403.882831155,1546,28.1025190866,490.793010568,1026.31668601,4.0482892105,1546,490.579,490.608603338,1252.09,137.418,101.666325324,26.7539652479,11.9049726187,-508.39,614.967254809,292.121,491.545,0.754381,153.799726758,172.287590226
399.59985344,1547,98.0202233295,491.442178133,498.293432484,3.85388366571,1547,491.276,491.280585133,1258.53,137.464,644.896523452,36.4411378908,11.8449654283,-508.508,438.027252416,292.205,492.274,0.754907,24.2516737708,165.115050546
414.409763291,1548,81.7276143105,492.375125111,678.46190923,4.33574208921,1548,492.231,492.212548077,1220.98,137.576,412.139145149,46.1897377669,11.619707782,-508.919,452.972501779,292.357,493.143,0.854519,36.0320951448,179.192519405
410.287158063,1549,51.4432526232,490.178807824,1584.44617551,3.11863669629,1549,490.018,489.972191709,1263.57,137.513,318.738174368,28.8854751598,11.8051496292,-505.395,901.144555834,292.499,490.903,0.735134,349.169359178,168.786182334
361.148286554,1550,61.1378647928,489.030465623,1364.95075424,3.67815597995,1550,488.662,488.755919016,1263.37,137.547,343.108315125,33.699292069,12.1192559869,-505.588,684.886940386,292.651,489.668,0.782466,272.584748117,173.690278483
386.36968322,1551,75.8477233776,488.552049694,742.666583274,4.55144044716,1551,488.273,488.268748107,1298.3,137.582,396.871269326,50.4193456446,11.8816189742,-505.441,497.445211141,292.818,489.37,0.817825,98.9425076504,179.26104088
406.132122555,1552,64.3090311491,488.256580944,1016.67934663,4.15293839234,1552,487.939,487.909072202,1257.48,137.6,373.391626769,37.537507788,12.0552786531,-505.124,501.382154954,292.933,489.088,0.70323,134.975581994,163.857283363
385.17526554,1553,51.7965531899,488.963974668,1015.6636513,4.23086106617,1553,488.659,488.673154073,1208.58,137.7,353.111099697,30.21862501,11.6862712291,-505.912,443.345323031,293.081,489.732,0.789423,87.441710015,163.99044793
329.836168813,1554,66.9241592289,488.105201044,664.080201718,4.13633368924,1554,487.784,487.795757418,1312.37,137.759,306.333612174,45.0515666171,11.9935795334,-502.886,421.728022714,293.22,488.794,0.864537,75.4957366445,171.066259552
356.76582023,1555,44.7222131683,486.195696612,503.593112388,3.71606994628,1555,485.764,485.78527034,1263.1,137.828,256.204448145,32.8127540198,11.7060817549,-502.485,396.467872108,293.352,486.87,0.820168,27.1523219701,170.794281676
374.626570744,1556,63.0433903475,486.376858209,441.327491548,2.30339432396,1556,486.021,486.004853791,1259.42,137.848,289.218454372,39.3264835448,11.7884986345,-503.103,399.116990589,293.506,487.057,0.799818,16.2381464226,166.51978093
373.041827682,1557,91.8126119969,486.838915657,424.63354579,3.39227087192,1557,486.391,486.40966683,1224.16,137.856,423.103624985,58.2539670798,11.8139095844,-503.542,406.754722162,293.686,487.539,0.798368,9.66308580788,168.083610074
340.501999997,1558,46.0902324382,486.582834413,1017.14619226,3.83485940937,1558,486.148,486.130312814,1272.64,137.894,294.019628109,26.4114403896,11.9534057891,-503.423,413.269638168,293.845,487.286,0.68734,105.003271328,156.361784743
378.075057122,1559,28.1942397102,485.805178165,477.649582904,4.15858711134,1559,485.366,485.388853402,1221.2,137.963,143.505482462,25.3186193904,11.945145912,-502.5,413.357148567,293.976,486.514,0.785761,22.6420809777,167.1913789
395.171368325,1560,49.098736021,486.153231729,1016.08512546,3.83858637672,1560,485.887,485.888149203,1281.21,137.978,247.611655277,32.9257794211,11.8475130223,-503.282,452.832343695,294.132,486.93,0.659966,86.7527172672,161.560825918
402.317851277,1561,69.0899542056,487.430006553,537.375246311,2.96649349171,1561,487.153,487.150434927,1149.58,137.982,307.925152324,44.2999946528,11.402249882,-504.112,436.25775468,294.32,488.118,0.790896,24.0058744574,159.540726921
421.294204874,1562,72.5908981633,486.116272753,512.045842558,3.38061086757,1562,485.877,485.905512065,1311.03,138.044,314.9916422,39.0438733567,11.7953975307,-502.895,456.016870346,294.484,486.849,0.698085,14.7408899759,162.148264222
370.82085308,1563,70.787589555,486.193301128,674.861703301,4.17508735291,1563,485.987,485.961226565,1412.24,138.094,345.825458418,40.988714218,12.3224356875,-503.253,538.360493216,294.602,486.966,0.775843,75.6439492193,188.508992971
408.312742311,1564,110.775795566,486.616819353,800.057085599,3.75031747117,1564,486.345,486.336113138,1281.66,138.136,438.401702753,52.0020990989,11.7774112968,-503.339,472.620655224,294.743,487.322,0.733019,78.89144174,171.192605787
382.611049046,1565,44.4068682303,486.433715675,1033.15929455,3.76258214327,1565,486.146,486.162242511,1222.56,138.191,270.763581263,27.3455697722,11.6252010807,-502.596,474.343689927,294.871,487.182,0.813879,124.284763982,156.54995296
417.958956929,1566,30.5006772594,484.932220602,1322.60769433,4.26642809177,1566,484.659,484.674507677,1319.3,138.204,117.802146924,36.0446994353,11.9419647458,-502.124,728.72599776,295.006,485.677,0.782641,252.877070067,178.067728583
401.960781093,1567,20.3133305652,485.39605832,785.380565086,4.06554249496,1567,485.146,485.149645393,1253.52,138.253,84.8778449801,21.0904016576,11.9231307642,-501.803,498.404371498,295.152,486.144,0.773312,81.6575810757,165.699874553
374.33367377,1568,74.061609723,484.629173775,715.178537121,4.18342262661,1568,484.367,484.371814304,1413.38,138.301,448.720129601,36.6619302039,12.2799443675,-500.474,520.965064073,295.285,485.351,0.786797,88.1356228316,184.094496989
419.485890513,1569,25.1654666389,482.916622131,740.695831784,3.91362350682,1569,482.65,482.617049673,1170.01,138.324,104.219009317,22.344203998,11.5741089519,-499.796,474.803620841,295.419,483.788,0.800918,52.6952927379,166.27037561
413.045135367,1570,106.256158073,483.967338981,577.960507481,3.62095863609,1570,483.622,483.627688842,1231.11,138.379,440.510641136,56.3227730175,11.5842045839,-500.722,453.545603619,295.551,484.699,0.796129,35.7012559642,175.029526296
271.724665885,1571,34.5440728201,483.643318667,659.861457228,3.86596459075,1571,483.347,483.371112415,1274.39,138.381,165.965160419,27.5091020816,11.7932138016,-500.959,508.459999313,295.698,484.352,0.810117,123.289172255,184.244262422
282.011979128,1572,25.9569560464,483.898430921,583.999480089,3.59730033574,1572,483.614,483.635570679,1204.57,138.417,137.352318941,21.6149991312,11.6600469706,-501.465,505.144592611,295.809,484.693,0.824878,70.9857006246,186.217570789
388.504021512,1573,72.8302399334,485.111898827,641.624826149,4.03028317541,1573,484.861,484.843797286,1259.96,138.491,468.0271481,35.3549063642,11.8460405821,-502.189,450.186614044,295.997,485.877,0.812377,56.6658710359,177.274680732
332.96204242,1574,58.7885760966,484.194708429,381.364802095,4.23566067712,1574,483.907,483.91975333,1339.48,138.541,438.805384502,22.9166498336,12.2316263281,-501.217,356.359374193,296.095,485.022,0.777561,10.8263224959,157.088550477
419.474673462,1575,25.3174130849,484.879836737,479.771896823,1.04266618003,1575,484.634,484.634885552,1265.75,138.613,96.8196647772,25.797851164,12.12340438,-502.105,436.063247309,296.222,485.693,0.808153,8.4900287329,174.444440405
183.035083397,1576,54.4069525858,486.132788634,628.138297359,4.28182629876,1576,485.879,485.897637203,1162.93,138.637,300.735021658,30.3667145712,11.812796554,-502.754,479.989033796,296.367,486.892,0.775975,76.3455504575,181.431766377
193.320470193,1577,38.0011156816,485.856342766,404.836188809,3.92745578741,1577,485.598,485.624392044,1334.52,138.709,196.669221275,29.5093483783,12.1032187837,-502.966,253.796908033,296.472,486.57,0.698126,49.5578562611,120.940110524
185.382749268,1578,51.4832325459,485.045631707,652.110933297,2.63987677658,1578,484.842,484.838159433,1332.02,138.716,292.803261011,29.0502697227,12.1101775871,-501.452,325.664256253,296.611,485.84,0.684196,139.865682851,135.397207413
170.415221432,1579,28.7163724352,484.937419979,1016.78328243,3.48138467333,1579,484.695,484.718373277,1196.63,138.777,118.194350483,21.364498212,11.9195997899,-503.144,303.322844369,296.723,485.636,0.599962,231.150948206,116.108530727
361.93641268,1580,24.4944622508,485.989453096,522.635196389,3.67217804958,1580,485.82,485.814569948,1258.75,138.868,97.6523253871,22.6093797559,11.8584963718,-503.137,406.52244462,296.866,486.814,0.798355,31.6555845762,167.175294326
369.354359916,1581,52.8702628187,485.259050945,446.239270856,3.87528083323,1581,485.08,485.086554226,1333.77,138.904,341.622503217,28.8578680396,12.2756599738,-502.551,399.842507991,297.053,485.988,0.813472,15.4661300664,167.270918573
371.104108077,1582,36.370328793,485.099899663,447.114226368,3.86413238449,1582,484.832,484.860450274,1328.35,138.944,248.0593466,21.6725970809,12.2692915819,-502.438,405.332012384,297.195,485.777,0.795765,20.1640015051,168.196152957
432.279139594,1583,52.0170420102,484.840530936,1015.25020136,3.4985675845,1583,484.638,484.641140972,1272.48,138.912,281.863822182,31.8340351579,11.9373968118,-501.021,492.215287974,297.355,485.589,0.871319,88.2884898684,154.941067295
419.142251573,1584,116.924654747,481.950526405,1016.03493835,3.60787915709,1584,481.593,481.603870851,1283.61,138.932,440.305686562,75.2703966417,12.2722405355,-497.392,526.284074787,297.499,482.655,0.813759,133.468831009,142.213934388
361.379882574,1585,45.9263144441,480.472854903,1016.54722007,3.96910708374,1585,479.972,479.960908952,1225.1,138.956,215.70826548,42.3373149132,11.6616765045,-495.814,517.379396857,297.614,481.188,0.801201,210.386146441,140.158877279
425.811364437,1586,94.0068082771,478.627066843,643.395156745,3.81679012272,1586,478.134,478.106359694,1257.6,139.017,481.145310622,63.7699681368,11.8109520516,-494.219,531.047450407,297.707,479.376,0.757882,68.4626066396,149.559198306
423.8423558,1587,102.347702649,476.752751948,577.091455516,3.65137380178,1587,476.217,476.251653324,1169.45,139.077,500.159645809,59.3287471378,11.3674203591,-492.215,478.612712324,297.805,477.452,0.806749,35.6063068823,144.930357656
467.516447497,1588,44.7436199883,476.772831336,1133.41562439,3.568068199,1588,476.487,476.448039568,1244.49,139.078,256.299299528,30.466230205,11.5765964971,-492.714,640.99705028,297.936,477.545,0.776201,205.217203271,149.964458327
246.939750884,1589,70.656197052,474.739784871,527.23788491,3.80024530061,1589,474.372,474.381826484,1183.54,139.141,383.525206241,44.2800222287,11.2785112805,-490.441,462.121773385,298.075,475.547,0.707242,52.83905735,158.372887847
250.122777622,1590,55.9023822932,473.905474733,516.295839363,3.36067802253,1590,473.514,473.520144577,1095.95,139.191,278.891433032,36.9715695689,11.1164638809,-489.756,401.008105514,298.205,474.68,0.640501,38.6540379355,159.875456635
374.565518975,1591,43.9067397469,473.829390094,577.127507513,3.18234053732,1591,473.552,473.558040202,1198.36,139.236,235.351950386,29.0755730475,11.6011760229,-490.428,447.124546377,298.362,474.65,0.707896,52.2383134477,170.814105481
261.529287684,1592,27.9915949859,473.83185298,508.019612295,4.36537595845,1592,473.55,473.522353626,1262.2,139.252,144.456766826,24.2796391724,11.7254685481,-490.586,401.356032587,298.491,474.605,0.680421,44.7803475458,168.299971758
337.32699087,1593,52.6007986166,473.235906969,527.684364915,4.28222609694,1593,472.939,472.956213942,1257.5,139.308,309.268836251,32.2729302514,11.7747230394,-489.666,422.029405791,298.62,474.009,0.702744,36.884833791,171.704549914
342.390419794,1594,92.3599386518,472.961288017,521.868313941,3.97542226602,1594,472.619,472.666152356,1282.88,139.36,481.657247924,46.6476670767,11.8401845369,-489.524,402.280715365,298.773,473.655,0.819346,28.5693041185,170.839696718
6.04635589579,1595,71.3912897808,473.693542688,684.343716788,4.06003221733,1595,473.439,473.434484205,1203.79,139.404,373.420891767,35.5589580891,11.4646256585,-490.096,531.715617255,298.921,474.479,0.779982,96.3230388317,178.986914366
387.020200397,1596,62.0195157626,473.979283071,594.251514872,4.58172482503,1596,473.681,473.685208685,1195.6,139.41,418.077835098,31.5516606097,11.4234240578,-490.558,434.606496072,299.002,474.671,0.784229,31.4890251744,174.531125619
380.310667455,1597,106.917584288,473.889444476,516.72326243,3.73677970774,1597,473.557,473.560767894,1170.34,139.432,605.018322739,43.4719956693,11.5993017247,-490.536,451.09190673,299.128,474.607,0.795554,24.5585789839,175.518809323
386.603283256,1598,56.6082335259,473.646874967,508.175765249,4.2464913167,1598,473.313,473.328360308,1232.17,139.466,343.486926887,30.3253975303,11.5540890135,-489.611,437.31475802,299.184,474.484,0.811849,19.0939462594,173.252180067
375.306276091,1599,25.0946801227,473.35076637,477.00673125,4.31344711686,1599,473.039,473.051903188,1240.17,139.506,117.51118868,21.4331320221,11.8851547014,-490.229,426.184947896,299.327,474.135,0.804126,18.3168157619,171.963076062
391.688705935,1600,76.2059433384,473.406022513,565.572334921,4.25262957064,1600,473.094,473.090181815,1271.57,139.576,407.669099279,51.6845322593,11.7942528117,-489.944,417.476185657,299.421,474.231,0.753344,32.4465784803,168.925757739
389.188048062,1601,32.057990109,473.591442741,482.036449792,4.17071901827,1601,473.258,473.24756882,1206.81,139.614,140.249754298,28.1154074045,11.5091820377,-490.31,443.076482427,299.545,474.412,0.750801,16.4145070127,175.160730229
409.608410641,1602,33.4174292576,473.801767845,795.323824929,4.56690504395,1602,473.413,473.44854733,1202.61,139.685,121.529720593,29.3593222591,11.5407381899,-490.705,463.329637919,299.649,474.499,0.668027,61.605526469,172.987634153
393.572143818,1603,57.0437711103,473.556081658,692.604541863,3.96664737982,1603,473.268,473.254934283,1354.35,139.727,317.888090058,39.8286359001,12.2222358107,-490.339,599.716714032,299.737,474.394,0.726399,66.8984591008,192.517543873
