MaxReturn,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageQ,MaxEsReturn,Iteration,StdReturn,AverageAbsY,AverageQLoss,StdEsReturn,AverageAbsQ,AverageAction,MinReturn,QFunRegParamNorm,AverageEsReturn,AverageReturn,AverageDiscountedReturn,AveragePolicySurr,Epoch
5152.34172532,160.74,497.474325503,4.00197160346,2952.62196728,497.467,2952.62196728,1451,1063.77172049,497.488138566,297.607,0.0,497.482,0.998922,2283.24147608,237.143,2952.62196728,3704.9343732,367.502625334,-499.632,1451
4637.26952929,160.791,497.013036914,3.76110168036,3974.52670493,496.997,3974.52670493,1452,1582.71530332,497.022846309,238.729,0.0,497.01,0.998982,506.366521214,237.168,3974.52670493,2629.14248428,313.790440309,-499.175,1452
4105.92400416,160.857,497.970664367,3.87368517374,3963.61556981,497.972,3963.61556981,1453,1480.99928386,497.985423501,276.203,0.0,497.989,0.998838,551.269203505,237.289,3963.61556981,2629.78097916,298.121040198,-500.185,1453
4293.49352295,160.909,498.368760917,3.8339158017,3118.31330233,498.357,3118.31330233,1454,128.088606163,498.387395737,274.539,0.0,498.377,0.998591,3842.16442699,237.315,3118.31330233,4016.40490881,334.269757393,-500.52,1454
4583.09393322,160.938,497.726560203,3.84854989555,3802.40650855,497.718,3802.40650855,1455,1143.32580889,497.748877645,274.264,0.0,497.741,0.998731,301.394393268,237.398,3802.40650855,3193.8503595,315.469168609,-499.926,1455
5181.17927701,160.982,498.232215192,3.55893517656,3388.30694859,498.232,3388.30694859,1456,980.209843678,498.256064763,190.862,0.0,498.254,0.998389,1647.21216467,237.528,3388.30694859,4247.23144701,376.420597073,-500.385,1456
4828.14842074,161.036,498.145622985,4.07105728764,3290.78093188,498.134,3290.78093188,1457,1562.98611128,498.171955967,329.201,0.0,498.162,0.998896,-120.645026699,237.694,3290.78093188,1494.49048453,269.797280433,-500.328,1457
3492.40415503,161.114,497.998438965,3.96322435688,3193.45945052,497.996,3193.45945052,1458,1061.21556428,498.02467391,326.584,0.0,498.02,0.999122,-143.279315082,237.792,3193.45945052,741.30804631,224.9331988,-500.231,1458
5306.20784794,161.117,497.757846155,3.90183242602,2475.79505012,497.736,2475.79505012,1459,1940.22137666,497.779573711,282.208,0.0,497.758,0.999101,-351.108949016,237.912,2475.79505012,2992.9854236,327.421105686,-499.952,1459
4993.64796764,161.178,498.940970906,3.92867657266,3647.30664546,498.934,3647.30664546,1460,1697.55175422,498.95857387,285.124,0.0,498.951,0.998851,299.398811658,237.988,3647.30664546,3068.55064012,352.049398886,-501.24,1460
4972.03384865,161.287,497.944910204,4.2008663083,3601.87520158,497.933,3601.87520158,1461,1643.4505037,497.978455329,350.685,0.0,497.964,0.998833,73.3410812367,238.119,3601.87520158,3298.52927828,321.462242039,-500.158,1461
5735.98342823,161.287,498.628697062,3.62161352139,3822.27732734,498.631,3822.27732734,1462,2058.29343429,498.646548321,225.897,0.0,498.65,0.998903,-138.729720501,238.176,3822.27732734,2524.86367552,344.360128159,-500.843,1462
5942.75020413,161.329,499.144398804,3.8083928499,3141.89296838,499.128,3141.89296838,1463,2320.80382824,499.170647215,258.718,0.0,499.156,0.998847,-574.671904166,238.27,3141.89296838,4168.52745891,384.259758664,-501.35,1463
5732.15733605,161.364,498.548437846,3.80938104294,3500.50610665,498.538,3500.50610665,1464,1605.90479084,498.567348857,237.809,0.0,498.557,0.999447,734.32846794,238.287,3500.50610665,3331.93087771,388.733036656,-500.754,1464
4796.61863128,161.368,499.579838944,3.65849862665,3174.12046273,499.578,3174.12046273,1465,1479.19645339,499.597065095,235.442,0.0,499.595,0.999195,393.230048609,238.342,3174.12046273,2913.77125165,407.858263222,-501.776,1465
5767.61591047,161.519,499.230096279,3.6896076351,3654.66980036,499.22,3654.66980036,1466,1827.51323098,499.25389909,244.011,0.0,499.238,0.998736,51.8427194412,238.4,3654.66980036,3596.38304478,395.567981033,-501.26,1466
3311.85280065,161.605,498.685733899,3.81175744664,3819.14291326,498.681,3819.14291326,1467,1147.21376342,498.7026365,287.696,0.0,498.7,0.999068,81.4925786886,238.504,3819.14291326,1459.70361427,265.72447341,-500.787,1467
5284.30504513,161.67,499.783545437,3.87058956446,3373.42982544,499.768,3373.42982544,1468,1172.38896904,499.799279718,300.744,0.0,499.784,0.99845,1301.77184701,238.616,3373.42982544,4445.82069504,408.88720853,-501.909,1468
5396.32809841,161.705,498.802469146,3.97147099173,3559.20005417,498.795,3559.20005417,1469,1402.86161854,498.816741467,305.634,0.0,498.809,0.998756,833.391849531,238.7,3559.20005417,3055.94070098,390.929554016,-500.855,1469
5429.73924178,161.782,499.299359221,4.00993511159,3682.80765189,499.293,3682.80765189,1470,2171.82530253,499.328289226,334.688,0.0,499.318,0.998592,60.7061532485,238.868,3682.80765189,3454.71170057,352.28851997,-501.487,1470
5649.93103921,161.866,499.649841334,3.84342882904,3760.32786398,499.647,3760.32786398,1471,2293.90027148,499.675600669,284.309,0.0,499.673,0.99876,-379.983364445,238.972,3760.32786398,3401.46916373,365.953889821,-501.822,1471
5140.23045234,161.915,499.652414182,3.89929493096,3765.09735442,499.641,3765.09735442,1472,1980.40404623,499.667800016,307.077,0.0,499.66,0.998874,-269.291414514,239.047,3765.09735442,3348.11771048,380.415237324,-501.79,1472
5542.14969285,162.017,499.710446582,3.93039894779,3503.96553085,499.69,3503.96553085,1473,1276.505384,499.7297307,273.336,0.0,499.706,0.997823,1152.57493927,239.102,3503.96553085,4914.18661401,413.016720323,-501.892,1473
5086.19736282,162.009,499.889353194,3.74098207183,3665.27324666,499.887,3665.27324666,1474,1689.54748958,499.909151964,261.608,0.0,499.906,0.998985,-142.937650808,239.199,3665.27324666,3417.3300567,358.264026612,-502.067,1474
5100.53362042,162.053,499.707937841,3.87546515355,3520.78287235,499.696,3520.78287235,1475,1306.51406628,499.737911716,273.274,0.0,499.727,0.998895,869.94787918,239.265,3520.78287235,3681.39987975,350.643042806,-501.829,1475
5496.98485478,162.153,499.681040148,3.91979079025,4009.51464096,499.674,4009.51464096,1476,614.791994108,499.707685244,291.508,0.0,499.697,0.998656,3241.91841418,239.348,4009.51464096,5024.95131698,411.243520906,-501.705,1476
5231.35836724,162.171,500.744339505,3.868137915,3522.66431149,500.752,3522.66431149,1477,2040.78055208,500.744515332,302.83,0.0,500.754,0.998682,-313.554082791,239.414,3522.66431149,3515.96389878,337.537456177,-502.929,1477
4470.38950931,162.269,499.569857804,3.51446474132,2914.9298099,499.548,2914.9298099,1478,1406.63995437,499.572443748,196.553,0.0,499.552,0.998633,63.8148976596,239.493,2914.9298099,3269.91482234,342.577580725,-501.575,1478
3809.85839011,162.293,500.169732247,3.83856960219,3684.50272106,500.152,3684.50272106,1479,1350.17300792,500.173646006,276.326,0.0,500.158,0.999105,105.596025341,239.581,3684.50272106,1671.91833483,271.510789899,-502.234,1479
4676.08879984,162.369,499.597902369,3.90388052322,3868.13835138,499.597,3868.13835138,1480,1460.51789113,499.600437882,290.223,0.0,499.599,0.999162,520.301114629,239.624,3868.13835138,2550.93930087,330.719793371,-501.625,1480
5465.14363836,162.374,499.855793619,3.75583581647,3719.55224,499.846,3719.55224,1481,1125.63223058,499.856301056,240.672,0.0,499.849,0.998658,1730.70839778,239.667,3719.55224,4497.0595234,392.434020988,-501.869,1481
5377.43313976,162.366,500.342223735,3.97666730704,3722.72545857,500.343,3722.72545857,1482,1482.41367407,500.34651733,311.122,0.0,500.346,0.998894,738.68108853,239.781,3722.72545857,3525.23169222,397.173193328,-502.305,1482
3920.36475476,162.444,500.137110733,3.78837143822,786.384124197,500.125,786.384124197,1483,1680.36121045,500.138596405,264.67,0.0,500.125,0.999085,-113.569178273,239.855,786.384124197,1707.54777985,274.303338479,-502.095,1483
4141.43974037,162.477,499.678468661,3.68139949816,2034.73176149,499.672,2034.73176149,1484,1186.16178124,499.680957948,243.332,0.0,499.675,0.998721,184.645644994,239.88,2034.73176149,3057.6202142,294.083049804,-501.664,1484
5262.8680295,162.558,499.225004149,4.00482645926,972.952582492,499.214,972.952582492,1485,1965.99673343,499.225077688,302.14,0.0,499.215,0.999195,-58.0170218387,239.964,972.952582492,2362.59500262,327.62401832,-501.221,1485
4533.37624838,162.605,499.890613275,3.57590128254,3945.59063729,499.887,3945.59063729,1486,1264.78753227,499.891127218,214.118,0.0,499.887,0.998682,767.32709418,240.054,3945.59063729,3417.33583958,299.354324916,-501.985,1486
4719.99562927,162.584,499.163569745,3.61280116013,3977.84264091,499.153,3977.84264091,1487,574.661413226,499.164447128,223.996,0.0,499.153,0.998348,2781.93114442,240.056,3977.84264091,4286.8126219,340.01795527,-501.232,1487
5495.38761729,162.578,499.229878893,3.75612002722,3561.08224839,499.227,3561.08224839,1488,1603.4883505,499.231950257,261.85,0.0,499.231,0.998272,890.44283056,240.15,3561.08224839,4163.81806814,389.845382165,-501.179,1488
5779.40559192,162.626,498.459506874,3.96220646084,3539.9862339,498.449,3539.9862339,1489,119.320773073,498.462462314,318.893,0.0,498.452,0.998301,5429.49329761,240.245,3539.9862339,5596.25527568,437.25387409,-500.501,1489
5353.52634792,162.769,499.127659827,3.97612501874,3816.7629798,499.125,3816.7629798,1490,128.632867289,499.135610593,326.205,0.0,499.131,0.998602,4928.02837739,240.304,3816.7629798,5085.48647352,410.959388573,-501.205,1490
5570.17705401,162.811,498.869644951,3.77400276569,3537.15897419,498.849,3537.15897419,1491,1528.85766139,498.873928945,271.769,0.0,498.853,0.998745,302.260915107,240.383,3537.15897419,4877.13341587,399.621908893,-500.984,1491
5606.61608326,162.868,499.210404074,3.95739787362,3533.76249991,499.2,3533.76249991,1492,1245.8176068,499.219970208,346.966,0.0,499.206,0.998697,1585.27356321,240.493,3533.76249991,4733.26833365,400.489385257,-501.359,1492
5115.54832022,162.982,499.466770184,3.94417213637,3792.89807148,499.458,3792.89807148,1493,1439.3176405,499.469406457,318.17,0.0,499.461,0.998703,-48.0731164459,240.599,3792.89807148,4160.83811129,358.456565932,-501.524,1493
5025.53201241,163.084,499.244725522,3.80219389341,3610.55605717,499.238,3610.55605717,1494,734.834638782,499.247626424,263.944,0.0,499.243,0.998667,2417.20047504,240.687,3610.55605717,4562.18133524,408.552890899,-501.2,1494
5516.25464874,163.117,499.401590448,3.88693320083,3715.51059241,499.387,3715.51059241,1495,1414.79764987,499.409577953,283.847,0.0,499.392,0.998553,909.262428486,240.727,3715.51059241,4299.75539712,422.865745092,-501.481,1495
5419.82826743,163.145,498.735582898,3.68108340138,94.9979565623,498.735,94.9979565623,1496,1233.09234162,498.736040513,252.149,0.0,498.735,0.998681,1167.55661451,240.797,94.9979565623,4848.21092607,395.979439383,-500.768,1496
5830.6599768,163.212,499.301311098,3.78236672648,3701.3870861,499.296,3701.3870861,1497,1696.15124114,499.307199269,281.6,0.0,499.3,0.998927,110.174373742,240.933,3701.3870861,4636.6829453,374.594793367,-501.37,1497
5451.00450158,163.259,498.611127305,3.77143148957,3800.00672026,498.602,3800.00672026,1498,218.148278446,498.617914067,273.425,0.0,498.604,0.998811,4732.09564569,240.998,3800.00672026,5181.7093384,402.720773668,-500.677,1498
5705.71935469,163.381,498.67885607,3.92707427666,3480.60379428,498.669,3480.60379428,1499,1697.47995515,498.684470751,304.654,0.0,498.673,0.998784,1271.37661234,241.063,3480.60379428,4363.73116483,404.353405523,-500.736,1499
5384.46057826,163.444,498.658951992,3.74333421,3630.97283843,498.657,3630.97283843,1500,1382.80740346,498.663043384,282.571,0.0,498.661,0.998855,832.385404613,241.142,3630.97283843,4047.14292891,395.147898571,-500.708,1500
5831.7110618,163.507,499.671710735,3.63721808387,3393.13172861,499.654,3393.13172861,1501,341.78780787,499.678184617,242.8,0.0,499.658,0.998473,4616.50171166,241.186,3393.13172861,5237.93347061,407.720450346,-501.67,1501
5360.92842656,163.618,499.912442146,3.79718974595,3414.22538626,499.905,3414.22538626,1502,456.229427718,499.913163713,275.0,0.0,499.906,0.998385,3735.63714507,241.297,3414.22538626,4890.14998292,398.066140675,-501.965,1502
5546.6021285,163.648,498.832869448,3.72376891977,3518.90965526,498.828,3518.90965526,1503,1165.67385138,498.835237293,253.351,0.0,498.831,0.999061,1615.08233341,241.389,3518.90965526,4674.56567348,388.415901021,-500.892,1503
5154.48004142,163.676,499.839038699,3.56860947162,3579.80038783,499.822,3579.80038783,1504,1650.83174574,499.841574001,211.511,0.0,499.827,0.998781,54.6084623179,241.451,3579.80038783,3714.9152591,369.766486869,-501.866,1504
5952.33390903,163.636,499.522339297,3.62433103803,3629.60748117,499.52,3629.60748117,1505,2089.72407746,499.52276017,207.099,0.0,499.522,0.999044,-2.95643540581,241.514,3629.60748117,4559.9905122,404.877316382,-501.49,1505
5673.31962246,163.758,499.550005614,3.86808519498,3832.23133202,499.532,3832.23133202,1506,136.704946577,499.55215928,280.362,0.0,499.536,0.998611,5158.11841133,241.588,3832.23133202,5375.45373911,400.865223039,-501.552,1506
5909.96378863,163.795,499.9747494,3.84045802879,3744.85403697,499.982,3744.85403697,1507,950.672260976,499.976782122,299.768,0.0,499.983,0.998722,2741.09630408,241.691,3744.85403697,5116.83521807,438.98034474,-502.124,1507
3875.52139719,163.873,499.86377988,3.6774132756,3726.48182318,499.862,3726.48182318,1508,1237.29882741,499.865533204,251.159,0.0,499.866,0.999226,458.600270649,241.753,3726.48182318,1936.85895837,275.022626139,-501.961,1508
5249.7319294,163.906,499.853152653,3.60155028492,3765.35671694,499.842,3765.35671694,1509,1266.59429192,499.853604043,232.24,0.0,499.845,0.999049,965.33741986,241.782,3765.35671694,4159.08570976,405.870503395,-501.82,1509
4968.17002223,163.953,500.40345289,3.83980263099,3183.62736852,500.393,3183.62736852,1510,1673.57724061,500.40401104,276.328,0.0,500.394,0.998915,576.660859981,241.835,3183.62736852,3141.34985014,381.05354319,-502.354,1510
4735.41553661,164.032,500.987865968,3.45447742142,3746.69029133,500.978,3746.69029133,1511,1748.60332414,500.990949649,194.494,0.0,500.983,0.999235,-50.2722471981,241.906,3746.69029133,2427.11464567,320.908162409,-502.93,1511
5299.98167706,164.086,500.380167245,3.55444654519,3626.3382245,500.372,3626.3382245,1512,1015.99494732,500.381259831,225.877,0.0,500.374,0.998391,2509.52078347,241.986,3626.3382245,4556.88150203,405.122233569,-502.383,1512
5190.28621412,164.057,500.040680648,3.60313507515,3835.53643552,500.034,3835.53643552,1513,1662.8215597,500.042634448,229.572,0.0,500.037,0.998959,269.793572796,242.009,3835.53643552,3633.33157065,387.977373525,-502.086,1513
4546.33629834,164.125,500.585060434,3.67701097923,3499.161888,500.579,3499.161888,1514,1692.41809371,500.585973439,252.126,0.0,500.581,0.998792,356.644979603,242.11,3499.161888,2846.47390812,310.145801946,-502.586,1514
5668.82541539,164.175,500.204642646,3.75610053925,3804.99560511,500.199,3804.99560511,1515,1502.77024537,500.205431411,263.177,0.0,500.202,0.999012,144.205825956,242.221,3804.99560511,4164.39820621,407.44570586,-502.132,1515
5710.34434719,164.244,499.718078259,4.10588652712,3799.77754021,499.706,3799.77754021,1516,1402.14201417,499.718335377,338.32,0.0,499.709,0.998801,586.09515848,242.309,3799.77754021,4596.88767848,402.981277199,-501.712,1516
6244.95134032,164.284,500.444253495,4.12018095729,3838.25981398,500.426,3838.25981398,1517,1393.08617663,500.445986186,353.446,0.0,500.43,0.998981,1641.53745852,242.445,3838.25981398,5228.97922131,449.190315055,-502.388,1517
5059.07525935,164.339,498.968760257,3.92427623535,3202.57148649,498.966,3202.57148649,1518,1664.67547285,498.968948795,312.374,0.0,498.968,0.998806,222.1214058,242.511,3202.57148649,3740.21043419,367.449629859,-500.957,1518
5544.76684725,164.464,500.380215032,3.65133174647,3494.31210175,500.375,3494.31210175,1519,1909.81293475,500.382091489,251.977,0.0,500.376,0.998895,212.520998026,242.617,3494.31210175,3111.9621541,376.646931818,-502.342,1519
5868.18328671,164.403,499.473592956,4.07347411104,3313.53008423,499.463,3313.53008423,1520,1416.86319506,499.473758499,359.018,0.0,499.464,0.998687,2187.07059562,242.712,3313.53008423,4685.74968759,410.065287389,-501.381,1520
5693.98167768,164.483,499.359412177,3.8919123345,3663.55873743,499.348,3663.55873743,1521,1194.23783894,499.360989269,311.453,0.0,499.352,0.998459,1545.32438566,242.75,3663.55873743,5109.57366585,424.840087534,-501.308,1521
4928.96559781,164.586,499.446396025,3.55323423936,3744.28359284,499.444,3744.28359284,1522,1395.69820719,499.447894702,227.917,0.0,499.444,0.998902,706.121449011,242.809,3744.28359284,3446.20334757,366.461744139,-501.475,1522
4784.88438818,164.628,499.450903936,3.71616600569,3475.07643559,499.442,3475.07643559,1523,1661.97357772,499.451742179,268.881,0.0,499.443,0.998943,801.914839427,242.934,3475.07643559,3074.98927815,360.801201742,-501.512,1523
5926.66129527,164.617,499.472892632,3.57710638896,3697.75384968,499.463,3697.75384968,1524,1257.24520445,499.473394387,235.747,0.0,499.464,0.998998,1736.06478162,243.037,3697.75384968,4688.86600601,417.587538769,-501.492,1524
4793.19007786,164.742,499.913495668,3.74042825017,3408.79542332,499.91,3408.79542332,1525,824.483621906,499.914410903,247.308,0.0,499.91,0.99882,1966.24551643,243.136,3408.79542332,3901.57260154,340.275515256,-501.91,1525
4379.18513848,164.806,500.323015882,3.65375404224,3744.60025946,500.324,3744.60025946,1526,1193.79744306,500.323718512,245.808,0.0,500.324,0.998981,399.722638378,243.241,3744.60025946,1546.88870498,276.342589605,-502.349,1526
5666.77464944,164.803,500.295609196,3.98340858382,3599.86947227,500.273,3599.86947227,1527,1065.7145599,500.297159422,339.79,0.0,500.274,0.998967,2698.00459425,243.386,3599.86947227,4897.3510666,419.179218863,-502.318,1527
5499.85033538,164.901,499.767559619,3.83481233447,3675.20805286,499.757,3675.20805286,1528,1056.2086356,499.768112249,301.39,0.0,499.758,0.998569,2515.79386494,243.456,3675.20805286,4614.31797395,381.451930929,-501.751,1528
