AverageQ,Iteration,AverageAbsY,AverageAction,Epoch,AverageQLoss,PolicyRegParamNorm,AverageAbsQ,AverageReturn,AveragePolicySurr,AverageEsReturn,MaxReturn,MaxEsReturn,StdReturn,AverageY,AverageAbsQYDiff,MinReturn,StdEsReturn,AverageDiscountedReturn,MinEsReturn,QFunRegParamNorm
40.9397,1501,41.054187617,0.998865,1501,1.41864,141.564,41.0542,4531.9108699,-41.0807,2946.30081438,4592.04854593,2946.30081438,27.7538889889,40.9395558606,0.29654947245,4499.08121397,0.0,377.629127757,2946.30081438,123.715
40.9587,1502,41.0692566155,0.996255,1502,1.91708,141.789,41.066,4828.93130128,-41.098,2835.78930247,4939.63678405,2835.78930247,89.2794848774,40.9615632232,0.316759782704,4605.02480126,0.0,375.873709384,2835.78930247,123.763
40.9666,1503,41.070558528,0.996494,1503,1.76885,141.92,41.0708,4858.58824274,-41.13,3144.69201274,5040.17804237,3144.69201274,123.149585269,40.9660086888,0.308811621601,4675.826306,0.0,340.431216732,3144.69201274,123.803
41.0325,1504,41.126305643,0.998154,1504,1.7098,141.796,41.1263,4669.75220468,-41.1888,2984.7710838,4742.33958235,2984.7710838,36.3847288605,41.0324554246,0.307730125205,4606.99179721,0.0,379.433355214,2984.7710838,123.82
40.9989,1505,41.1035176635,0.996694,1505,1.91534,141.931,41.1019,4575.15973583,-41.14,3176.56029391,4723.69245959,3176.56029391,122.453626806,41.0002874856,0.317355634721,4293.91638195,0.0,359.384104478,3176.56029391,123.887
41.0318,1506,41.1294731433,0.995315,1506,1.86005,142.072,41.128,4362.29320669,-41.1634,2990.77822269,4866.66739578,2990.77822269,377.201827421,41.0329232263,0.313302912508,3546.53380595,0.0,308.40094424,2990.77822269,123.923
41.0011,1507,41.1026183097,0.994496,1507,1.71484,141.906,41.1028,4353.40193113,-41.1519,2974.49132147,4427.25143676,2974.49132147,68.2498100878,41.0008340302,0.305009646466,4213.87608378,0.0,342.665084172,2974.49132147,123.975
40.9788,1508,41.0829030839,0.993239,1508,1.97692,141.934,41.0812,4327.63352135,-41.1222,3035.30349514,4428.68856919,3035.30349514,58.5325773274,40.9801876581,0.321589149903,4231.39410256,0.0,356.399285179,3035.30349514,124.026
40.9933,1509,41.0947368301,0.995243,1509,1.89632,141.968,41.0935,4406.28956424,-41.1242,3227.43970626,4556.49738808,3227.43970626,147.183968293,40.9946196093,0.310818429052,4096.14088555,0.0,344.460791189,3227.43970626,124.061
40.9663,1510,41.0682579394,0.991027,1510,2.00729,142.064,41.0681,4574.47195073,-41.1033,2936.96374651,4727.42252045,2936.96374651,107.371774522,40.966159849,0.334714644116,4335.22628367,0.0,323.657570111,2936.96374651,124.05
41.0241,1511,41.114127193,0.990411,1511,1.32209,142.053,41.1131,4455.43137078,-41.157,3021.20564738,4555.72123776,3021.20564738,53.5165843837,41.0249366741,0.287650889221,4365.58815023,0.0,364.204238506,3021.20564738,124.063
41.0653,1512,41.1528988743,0.9886,1512,1.41307,142.15,41.1522,4163.92657786,-41.2048,3127.9214817,4515.80115645,3127.9214817,291.679897696,41.0659897603,0.300633586251,3592.51545002,0.0,312.167579873,3127.9214817,124.125
40.935,1513,41.0350760875,0.994153,1513,1.94807,142.197,41.0353,4435.38956865,-41.0648,2814.25448857,4676.16361982,2814.25448857,126.650866007,40.9347290746,0.320503989665,4238.32170907,0.0,334.037120899,2814.25448857,124.14
40.9777,1514,41.0725218919,0.996196,1514,1.5519,142.22,41.0728,4403.60517402,-41.1026,2915.75026802,4884.04355679,2915.75026802,311.104418797,40.9774052975,0.301057681257,3901.92450417,0.0,360.558973377,2915.75026802,124.167
40.8817,1515,40.9833141383,0.996623,1515,2.32792,142.233,40.9821,4679.42102097,-41.0126,3001.53000731,5012.05334228,3001.53000731,187.683631019,40.8827045086,0.34323436794,4295.78705656,0.0,336.22223966,3001.53000731,124.169
40.8905,1516,40.983618164,0.996378,1516,2.0932,142.422,40.9839,2979.26478789,-41.0002,3108.27475997,4267.40888699,3108.27475997,615.162405809,40.8901127012,0.33644462503,2252.79447991,0.0,276.483551219,3108.27475997,124.201
40.8641,1517,40.9594660152,0.995037,1517,1.81436,142.515,40.9581,3336.31741295,-40.9581,2908.02556329,4404.16146036,2908.02556329,496.688993991,40.8651021528,0.340992275672,2740.97092002,0.0,287.090765998,2908.02556329,124.248
40.8499,1518,40.9357404608,0.99425,1518,1.76015,142.485,40.9359,4953.82814753,-40.9573,2735.35389804,5070.86254646,2735.35389804,64.6798424093,40.8496743832,0.342084728771,4858.9849005,0.0,386.047434959,2735.35389804,124.287
40.7788,1519,40.8746969378,0.997618,1519,1.9555,142.504,40.873,4873.5254138,-40.9082,3035.36258923,5171.50372413,3035.36258923,173.463775947,40.7800556765,0.334005155628,4487.30770531,0.0,367.179666811,3035.36258923,124.33
40.7763,1520,40.8765470808,0.999605,1520,1.79896,142.535,40.8755,5083.22329692,-40.9113,3267.00759279,5293.25780628,3267.00759279,105.285515017,40.7772781291,0.309856990378,4880.96252208,0.0,384.494682124,3267.00759279,124.338
40.7687,1521,40.871534093,0.998689,1521,1.99712,142.504,40.8704,4540.93949377,-40.9069,3145.51084334,4593.06357108,3145.51084334,32.6679025761,40.7696294983,0.326419931468,4469.51194716,0.0,371.4049491,3145.51084334,124.373
40.7803,1522,40.8720823793,0.996259,1522,1.45701,142.62,40.8714,4238.70476519,-40.9347,2989.35944318,4360.28799803,2989.35944318,63.0484866018,40.7808626563,0.304989112921,4125.00685068,0.0,344.780103461,2989.35944318,124.411
40.8563,1523,40.9426603062,0.997203,1523,2.18863,142.68,40.9423,4595.37075695,-40.9891,2977.58685893,4723.22586952,2977.58685893,76.5345769415,40.8566703379,0.327514687765,4499.72526182,0.0,367.499834183,2977.58685893,124.455
40.7822,1524,40.8813717613,0.996821,1524,1.83669,142.672,40.8795,4497.57839912,-40.9262,2935.39789315,4592.87067082,2935.39789315,71.7663454169,40.7839408243,0.314834543319,4342.16149745,0.0,367.131407611,2935.39789315,124.425
40.7351,1525,40.8380120241,0.999144,1525,1.88658,142.848,40.8383,4800.72745031,-40.8802,3180.54232777,4911.73865194,3180.54232777,73.0625763508,40.7347599207,0.317511048133,4661.42626106,0.0,384.211990898,3180.54232777,124.503
40.811,1526,40.9036351054,0.999011,1526,1.44002,142.819,40.9038,4466.233017,-40.9496,2922.36642979,4780.02808881,2922.36642979,179.619682004,40.8106683662,0.298784026677,4209.31174208,0.0,364.806301659,2922.36642979,124.528
40.7672,1527,40.8729904886,0.998653,1527,1.7858,142.798,40.8711,4456.41262617,-40.9059,2646.37719108,4583.45017626,2646.37719108,67.3851961182,40.7691026583,0.31746219664,4356.74048166,0.0,366.611540052,2646.37719108,124.556
40.7884,1528,40.8828255177,0.999407,1528,1.94934,142.901,40.883,3923.42687562,-40.9207,3026.47176275,4366.57022421,3026.47176275,282.59764556,40.7881407872,0.323392294134,3392.39465763,0.0,310.97301954,3026.47176275,124.616
40.7375,1529,40.8385632455,0.999281,1529,1.71809,143.094,40.8367,4063.06961984,-40.8528,2851.32217781,4585.8203894,2851.32217781,334.009645811,40.7393133642,0.316854217667,3470.72671215,0.0,284.676957196,2851.32217781,124.631
40.6544,1530,40.7593792734,0.99898,1530,2.81456,143.203,40.7582,3292.60449619,-40.767,2577.40133469,4678.68195669,2577.40133469,641.704514893,40.6553622697,0.368764404816,2131.65647805,0.0,255.137824269,2577.40133469,124.679
40.6302,1531,40.73283734,0.998603,1531,2.17214,143.285,40.7339,3866.90698675,-40.7445,3096.71425723,4803.03381297,3096.71425723,486.783177971,40.6290348016,0.34523226362,3093.80080452,0.0,281.568360434,3096.71425723,124.755
40.6629,1532,40.7634661328,0.998251,1532,1.9955,143.34,40.7628,4800.2279137,-40.8208,2662.19686347,5058.04021521,2662.19686347,162.326002449,40.6635829464,0.332773882378,4512.55248228,0.0,377.121725894,2662.19686347,124.8
40.6878,1533,40.7871254483,0.99725,1533,2.06179,143.401,40.787,4305.65222927,-40.8379,3402.0707392,4847.8778248,3402.0707392,1237.12177547,40.6877305872,0.325068415405,612.43325387,0.0,376.03213156,3402.0707392,124.823
40.6638,1534,40.7678929896,0.995608,1534,1.79041,143.463,40.767,4712.39118404,-40.7926,2884.91304636,4826.31366967,2884.91304636,54.4638219835,40.6644535278,0.318612685907,4625.57283172,0.0,384.583757741,2884.91304636,124.863
40.653,1535,40.7514299779,0.997436,1535,2.45125,143.554,40.7515,2784.81833763,-40.7854,3267.19433486,4159.83645113,3267.19433486,1528.616533,40.6528758481,0.341747981535,-154.05421541,0.0,244.615035184,3267.19433486,124.938
40.6253,1536,40.7281857504,0.996884,1536,2.03939,143.571,40.7279,4134.56282179,-40.7527,3014.11821199,4872.94225552,3014.11821199,1629.69860275,40.6255377771,0.323322783503,-734.200342265,0.0,320.007709453,3014.11821199,124.982
40.601,1537,40.7063804642,0.998542,1537,2.06769,143.648,40.704,4735.78718926,-40.7252,2988.70075884,5154.872461,2988.70075884,313.383596312,40.6034045409,0.329713408466,4115.1782792,0.0,338.607044956,2988.70075884,125.008
40.5754,1538,40.6758510264,0.997511,1538,2.24045,143.602,40.6775,4183.70830239,-40.7013,2778.48059639,4462.46843639,2778.48059639,161.354984359,40.5736928195,0.339585819866,3921.03467732,0.0,300.102486819,2778.48059639,125.054
40.5973,1539,40.7020116715,0.998105,1539,1.69587,143.557,40.7021,4579.80581163,-40.7394,2902.32290305,4733.12612651,2902.32290305,68.6905761766,40.5971316362,0.314651603752,4494.2472453,0.0,350.211080672,2902.32290305,125.078
40.5541,1540,40.6640925019,0.9979,1540,1.88124,143.589,40.6616,4641.34936436,-40.6939,3087.60812859,4688.59934924,3087.60812859,33.9487259054,40.5565774024,0.316262987351,4577.44514608,0.0,361.254251649,3087.60812859,125.07
40.5676,1541,40.6700036871,0.996414,1541,2.01222,143.589,40.67,3926.78788568,-40.7096,3296.27888425,4150.05886885,3296.27888425,175.489342202,40.5676488662,0.319814376166,3565.26956802,0.0,311.553315775,3296.27888425,125.122
40.5239,1542,40.6349850004,0.997566,1542,2.16876,143.567,40.6342,4366.2731082,-40.6637,3103.12309848,4556.9157623,3103.12309848,124.027764078,40.524634037,0.331353663765,4185.18827848,0.0,360.008735103,3103.12309848,125.165
40.571,1543,40.6774405451,0.998454,1543,1.61826,143.622,40.6767,4903.05820312,-40.735,3031.46467552,4980.00216771,3031.46467552,53.4437371983,40.5714301034,0.30519806316,4822.82098402,0.0,382.400386758,3031.46467552,125.201
40.5926,1544,40.6966026461,0.997859,1544,1.98915,143.531,40.6955,4298.19842537,-40.7535,3193.28437597,4374.9383821,3193.28437597,53.077348079,40.5934874116,0.319674752895,4204.35602447,0.0,349.892517675,3193.28437597,125.199
40.5918,1545,40.6951598393,0.998107,1545,1.89897,143.614,40.6949,4525.47226325,-40.7395,3185.8180054,4595.69086645,3185.8180054,34.7683154819,40.5917564519,0.313580625084,4480.6790419,0.0,376.004511065,3185.8180054,125.261
40.6325,1546,40.7324482778,0.998933,1546,1.83211,143.772,40.7309,2754.22749714,-40.7657,3087.11375986,3307.367041,3087.11375986,444.885907868,40.6335154069,0.313303543585,2038.03364137,0.0,229.846565345,3087.11375986,125.285
40.6668,1547,40.7653282677,0.998814,1547,1.5667,143.747,40.7652,4336.41361093,-40.8268,2916.0217623,5096.58755511,2916.0217623,722.628797253,40.6667426987,0.312470751801,2650.51574601,0.0,368.999111862,2916.0217623,125.304
40.6847,1548,40.7905010789,0.997904,1548,1.29372,143.878,40.7904,4775.50870088,-40.8373,3004.9760048,4953.18021515,3004.9760048,116.607241323,40.6844144825,0.296252878234,4604.51897899,0.0,382.3955274,3004.9760048,125.354
40.7605,1549,40.8600027062,0.998567,1549,1.75877,143.827,40.8578,4835.7417121,-40.9384,2818.99098051,5024.88705256,2818.99098051,109.716017019,40.7624191713,0.32088060803,4652.89089248,0.0,380.232263313,2818.99098051,125.353
40.6973,1550,40.8089240905,0.997,1550,1.64518,143.929,40.8079,3848.03258274,-40.8568,207.668042461,4340.66546182,207.668042461,925.872686598,40.6981305366,0.318069487299,1103.48321594,0.0,344.772395669,207.668042461,125.392
40.6891,1551,40.8065589367,0.999156,1551,1.61924,144.141,40.8061,3534.51911044,-40.8151,3032.87898132,4338.36753833,3032.87898132,1164.75205523,40.6891891604,0.320205427401,645.186248829,0.0,314.046453406,3032.87898132,125.424
40.7294,1552,40.8390875262,0.998533,1552,2.03973,144.064,40.838,4256.50570577,-40.8775,2284.08410578,4377.5040082,2284.08410578,73.2893859012,40.7304382463,0.346186391593,4112.96819514,0.0,345.922680253,2284.08410578,125.477
40.6986,1553,40.8138850791,0.994173,1553,2.39133,144.113,40.8133,4592.76542302,-40.8624,2743.68801129,4801.17248023,2743.68801129,122.092333334,40.6991030807,0.349365782646,4392.80242332,0.0,359.207273828,2743.68801129,125.474
40.7254,1554,40.8415820038,0.996087,1554,1.89471,144.054,40.8407,4708.80785881,-40.8792,2853.76427703,5103.78180632,2853.76427703,358.423556377,40.7258186838,0.327889456007,3800.06226776,0.0,378.373990059,2853.76427703,125.518
40.7086,1555,40.8281933235,0.996854,1555,2.40028,144.002,40.8273,3802.96445091,-40.8624,3356.11132164,3911.87604191,3356.11132164,93.2907087549,40.7092074456,0.344574384578,3620.65435321,0.0,320.808249427,3356.11132164,125.579
40.7578,1556,40.8748205819,0.998641,1556,1.39169,144.106,40.8748,4783.30911485,-40.8888,3007.03909219,5121.59882841,3007.03909219,280.243414093,40.7577087768,0.301351521475,4185.1072135,0.0,343.842233963,3007.03909219,125.617
40.766,1557,40.8780878209,0.998579,1557,2.0258,144.223,40.8776,4948.75449968,-40.9193,2993.37023921,5115.94902971,2993.37023921,112.251464095,40.7662393083,0.330966161846,4752.02579283,0.0,391.299244555,2993.37023921,125.629
40.7795,1558,40.8925723648,0.998769,1558,1.69922,144.346,40.8911,4961.17190596,-40.9435,2805.68474718,5185.65667726,2805.68474718,180.736546145,40.7809162405,0.325087949384,4492.54638557,0.0,392.136227136,2805.68474718,125.656
40.85,1559,40.9531947336,0.998475,1559,1.67162,144.436,40.9519,4976.57013603,-41.0109,3317.0408225,5179.85816062,3317.0408225,131.762804,40.8511803046,0.308358935638,4797.26288777,0.0,382.678962081,3317.0408225,125.717
40.8298,1560,40.9387925051,0.998111,1560,2.04487,144.454,40.9376,4544.18666526,-40.9868,3283.20577752,4681.69115886,3283.20577752,106.040990205,40.8307303662,0.32405010446,4303.73348221,0.0,361.166538945,3283.20577752,125.785
40.8151,1561,40.9276961568,0.99425,1561,2.44448,144.598,40.9287,4959.13832509,-40.9755,2901.28738577,5163.23173813,2901.28738577,136.124534452,40.8141058333,0.345380223767,4759.35236825,0.0,397.899485932,2901.28738577,125.815
40.8405,1562,40.9498422952,0.99596,1562,1.788,144.583,40.9475,4492.23360162,-41.0101,3246.02092138,4595.90254062,3246.02092138,59.2074002218,40.8426450466,0.311201166136,4398.69339013,0.0,367.58814377,3246.02092138,125.841
40.8701,1563,40.9823938587,0.996938,1563,1.63954,144.794,40.9815,3193.90936856,-41.0286,3061.55660851,3982.09801153,3061.55660851,321.609993229,40.8707081089,0.307360893873,2752.73415848,0.0,228.949952342,3061.55660851,125.888
40.9526,1564,41.052940441,0.998764,1564,1.87037,144.773,41.0517,4645.79125564,-41.1005,2866.11343152,4942.84238161,2866.11343152,198.949846345,40.9536682973,0.321545769278,4271.58126878,0.0,350.949843471,2866.11343152,125.913
40.8616,1565,40.9768934291,0.998992,1565,2.15869,144.784,40.9779,4599.41235804,-41.0222,3184.8375489,5134.0398726,3184.8375489,271.989122891,40.8601241512,0.341135310425,4099.58589162,0.0,304.014496437,3184.8375489,125.943
40.9745,1566,41.0803549867,0.998391,1566,1.60165,144.951,41.0781,4911.81527571,-41.1258,3184.67879818,5219.92975372,3184.67879818,225.86282756,40.9765560941,0.309568281681,4428.07078772,0.0,360.09559346,3184.67879818,125.971
40.9766,1567,41.0812136807,0.99493,1567,2.07331,145.006,41.0799,4862.41506707,-41.1341,2688.6288075,5059.4128461,2688.6288075,130.018129417,40.9774654085,0.328329102566,4679.02915462,0.0,366.975733378,2688.6288075,125.989
40.9642,1568,41.0732882096,0.989614,1568,1.8537,144.989,41.0728,4715.03886228,-41.1214,3203.9874123,4892.4821542,3203.9874123,154.573377533,40.9648290716,0.32155093376,4339.852775,0.0,364.433847414,3203.9874123,126.05
40.9176,1569,41.0405761777,0.990357,1569,2.10914,144.996,41.0394,4737.87808162,-41.0715,3209.43555472,4966.88693475,3209.43555472,179.197929875,40.9187495129,0.331489277542,4478.67120117,0.0,362.294759961,3209.43555472,126.124
40.9451,1570,41.0674473805,0.992159,1570,2.00839,144.957,41.0668,4821.06697433,-41.0921,3144.76353737,4986.88095467,3144.76353737,145.233246561,40.9455221448,0.318256792042,4549.21885898,0.0,386.616817536,3144.76353737,126.193
40.9898,1571,41.1007596449,0.993915,1571,1.48046,144.951,41.0996,4912.62277687,-41.1475,3164.07959836,5035.53813262,3164.07959836,112.93935525,40.9906937642,0.296437369617,4613.99796615,0.0,388.8292416,3164.07959836,126.21
40.9766,1572,41.0941555098,0.990185,1572,1.85213,144.972,41.0925,4939.21044846,-41.1377,3405.56735555,5056.76198312,3405.56735555,76.7380943819,40.9781691473,0.313734496532,4810.16489161,0.0,377.334298001,3405.56735555,126.257
41.0426,1573,41.1536437909,0.99291,1573,1.68757,144.958,41.1528,4609.03165267,-41.1966,3368.01816179,4722.40869657,3368.01816179,84.1659467886,41.043072942,0.305913644729,4446.28531501,0.0,372.007409276,3368.01816179,126.325
41.0681,1574,41.1801591786,0.99556,1574,1.38706,144.975,41.18,4652.17909267,-41.2345,3184.46807204,4766.15746333,3184.46807204,59.5034448887,41.0680249701,0.291938836596,4579.80606722,0.0,386.022616183,3184.46807204,126.361
41.0695,1575,41.1852805284,0.992169,1575,2.17063,145.085,41.1839,4672.22887037,-41.2266,2954.77280414,4805.52695391,2954.77280414,98.5012726548,41.0706819271,0.325638971552,4487.60569801,0.0,376.382706504,2954.77280414,126.396
41.0456,1576,41.1660579496,0.996578,1576,1.62332,145.104,41.164,4786.80296298,-41.1938,3182.59538948,5079.7417307,3182.59538948,423.814453087,41.047575566,0.302499928335,3551.84400597,0.0,374.071530791,3182.59538948,126.48
41.101,1577,41.2160877294,0.997129,1577,1.58361,145.335,41.2164,3363.8014633,-41.2548,3328.30039231,4166.0993993,3328.30039231,1257.54859995,41.1003981567,0.294372877979,-187.292291917,0.0,248.129064338,3328.30039231,126.496
41.1254,1578,41.2342096137,0.998203,1578,1.77938,145.327,41.2351,3477.54980115,-41.2743,2984.99037003,4634.97640605,2984.99037003,479.699542626,41.1245275865,0.31203016689,2753.75739119,0.0,302.455470936,2984.99037003,126.56
41.1376,1579,41.2432891377,0.997436,1579,1.97103,145.312,41.2419,3879.54717241,-41.283,2332.6479074,4707.43286457,2332.6479074,1528.62946656,41.1388858181,0.326689526385,-483.883041846,0.0,303.456631752,2332.6479074,126.605
41.117,1580,41.2249582307,0.998155,1580,2.00766,145.186,41.224,4295.51406855,-41.2648,2530.97060094,4457.1441847,2530.97060094,93.7341130161,41.1174858703,0.328758596563,4100.56094136,0.0,344.217286735,2530.97060094,126.629
41.1518,1581,41.2541128461,0.998283,1581,1.94133,145.361,41.2538,5108.00179584,-41.3012,2622.99423542,5202.27960592,2622.99423542,81.2983115375,41.1518709238,0.323830801141,4901.8570475,0.0,387.887502638,2622.99423542,126.665
41.131,1582,41.2414963907,0.998939,1582,1.79152,145.4,41.2392,4823.76705661,-41.2861,2821.69395507,5106.76079985,2821.69395507,155.130824112,41.1333471967,0.315418007599,4582.11224411,0.0,374.511246218,2821.69395507,126.674
41.138,1583,41.2449158823,0.998486,1583,2.31278,145.453,41.2454,5010.91654554,-41.2926,2938.98652712,5250.35124861,2938.98652712,170.646188198,41.1372649808,0.332310795808,4633.43968341,0.0,380.44996253,2938.98652712,126.704
