AverageDiscountedReturn,MaxReturn,PolicyRegParamNorm,Iteration,AverageY,AverageReturn,StdReturn,QFunRegParamNorm,AverageQLoss,Epoch,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageAbsY,AverageEsReturn,MaxEsReturn,AverageAction,AverageAbsQYDiff,MinReturn,AverageQ,MinEsReturn
288.096763508,3844.49727658,180.441,3080,347.022784543,1572.40228438,807.886828365,256.135,385.458,3080,246.849065965,347.667,-349.751,347.564402137,375.885128556,885.143730279,0.999816,8.92618330747,126.021925311,347.026,-2.6911795651
304.589132106,2956.52455069,180.5,3081,347.424940683,1224.52354323,629.360474577,256.184,397.345,3081,610.636740817,348.056,-350.323,347.991752334,617.068992497,1515.28466253,0.99979,9.04155806264,110.929719653,347.421,154.351706483
308.341996962,2805.29862953,180.53,3082,347.888878868,1370.86599389,539.070735978,256.215,390.725,3082,538.695409982,348.469,-350.716,348.390015755,652.707738741,1372.56127476,0.999851,8.95574336826,298.986477182,347.89,15.5347775146
290.30228221,3715.84387073,180.573,3083,348.448342991,1369.97615927,774.060637763,256.265,424.679,3083,253.266204655,349.002,-351.302,348.938113777,246.342668255,762.074006941,0.999734,9.0927908295,88.3426335956,348.45,-4.53154310533
306.537068365,3579.02992817,180.626,3084,348.259714206,1648.88971409,709.521658669,256.293,397.567,3084,241.048099783,348.85,-351.236,348.766990928,217.129666864,779.863228644,0.999787,9.02928192842,578.574333117,348.253,-4.66365477769
238.4963332,2985.88550345,180.63,3085,348.119658755,819.673609683,700.334243509,256.357,407.157,3085,239.688513784,348.683,-350.995,348.608226249,323.454056353,757.582297656,0.999852,9.09996663361,280.676041067,348.114,77.6619173194
292.19853217,3138.3967914,180.656,3086,348.291665868,1382.79125652,808.754829323,256.38,402.158,3086,399.743379066,348.847,-351.17,348.780285549,360.568980151,1156.69087359,0.999822,9.08139139772,308.469879242,348.281,-5.95730564822
288.952762205,2962.82275643,180.697,3087,348.524402785,1248.87826439,710.641551832,256.409,399.826,3087,608.288309741,349.104,-351.337,349.033211096,541.469930675,1719.06657469,0.999794,8.98581575065,219.692688758,348.527,11.0315060779
241.163223153,2665.50760825,180.744,3088,349.126447634,799.275543134,492.473449077,256.439,398.779,3088,324.329677165,349.716,-351.928,349.655459561,384.213280452,1016.34504449,0.999734,9.02113273238,64.8618182223,349.129,36.0468191913
170.637426482,4771.21913688,180.784,3089,349.099096967,700.920476646,867.462467232,256.469,411.434,3089,82.7507521844,349.677,-351.856,349.604860899,94.7857218154,253.081836159,0.999814,9.12921907992,57.3738759711,349.103,-5.09395664494
284.506260835,4112.62029339,180.803,3090,348.511161893,1772.62070694,963.896271487,256.51,405.086,3090,421.551515002,349.155,-351.312,349.067952752,300.267061118,1295.35984068,0.99983,9.13824881053,90.6715279218,348.502,-6.88024891077
332.097436746,2996.79144601,180.814,3091,348.993918426,1799.65293696,537.509297416,256.579,408.368,3091,313.915206088,349.635,-351.859,349.544900664,331.12036473,877.03527519,0.999803,9.22225353394,730.396014905,349.001,-6.41099717665
310.736229394,2632.85248621,180.837,3092,349.260779199,1531.6029603,500.148018389,256.608,401.816,3092,145.451233045,349.834,-352.228,349.74624476,196.690432452,510.047964656,0.999813,9.12460471199,771.574680344,349.255,0.234753357969
267.817937134,4511.9240383,180.865,3093,349.496836277,1404.22441735,1092.32391755,256.66,410.185,3093,487.743946244,350.1,-352.49,350.036233371,393.143692793,1663.49558254,0.999749,9.1291702395,111.781844448,349.49,90.0236030315
321.273834676,5330.38745927,180.892,3094,350.183715461,2878.45444763,1305.16691961,256.689,409.563,3094,711.77793749,350.739,-353.102,350.669365583,493.582175035,1996.52318512,0.999864,9.16543767622,1056.55041339,350.182,-7.65983107307
247.677652917,1737.74005741,180.939,3095,350.546977307,767.494845588,397.337023164,256.726,390.128,3095,282.004330229,351.177,-353.554,351.082346866,297.618814633,768.717241752,0.999701,9.0766251228,327.222454341,350.538,-8.30902622295
230.387792424,1695.25001174,180.971,3096,350.122839285,579.681763265,272.605883888,256.76,408.427,3096,440.847900939,350.733,-352.953,350.636591065,270.460725621,1375.69666159,0.999766,9.09708936447,298.324804465,350.123,-5.78365499667
231.929370173,4188.12057752,180.953,3097,350.818870355,1749.45078822,1179.922839,256.8,408.049,3097,434.767699654,351.391,-353.58,351.310452601,406.114422855,1193.31555708,0.999733,9.1830773189,178.562857448,350.806,-7.86332296815
240.38907308,4958.76354227,180.964,3098,350.993533216,1619.71365373,1098.97246174,256.812,394.364,3098,679.493178083,351.587,-353.821,351.494156551,1168.59883764,1606.93998838,0.99971,9.04118971019,133.296110931,351.0,-6.38510029703
287.777622237,4743.7820587,181.04,3099,350.543690806,1780.96889294,1165.07933547,256.849,428.359,3099,271.665747005,351.099,-353.424,351.034216949,391.812669994,728.811896053,0.999745,9.17654808533,96.4533919978,350.539,-6.52201394784
314.274115091,5019.85666096,181.093,3100,351.065770731,2152.86286693,1064.29492618,256.871,417.985,3100,298.789871645,351.663,-353.905,351.570159208,225.381332839,819.460480782,0.99987,9.11963161367,633.015333963,351.067,-9.03034250516
266.884877653,3341.72600582,181.115,3101,351.485547342,1176.87236039,914.977762828,256.921,399.401,3101,462.138203636,352.102,-354.397,352.029088478,438.873996557,1264.70495379,0.999853,9.12413960535,145.828117935,351.475,-6.10094385537
307.676970694,3199.36226914,181.148,3102,351.693700745,1742.04616247,633.823697836,256.925,420.207,3102,611.323689628,352.209,-354.573,352.154120091,574.304480612,1721.92393973,0.999768,9.14830161933,453.843059323,351.688,-8.16589654059
293.904072643,2333.73338419,181.172,3103,351.504744528,1077.2656799,466.162865378,256.939,397.927,3103,604.072286145,352.17,-354.233,352.070373989,516.668823075,1433.98141581,0.999791,9.05283264985,355.473923981,351.514,-4.92501681311
343.984112595,3211.79146674,181.185,3104,351.838346204,1802.94667272,579.747389907,256.975,404.26,3104,402.003765443,352.472,-354.593,352.38129201,324.68930958,1454.16423918,0.999894,9.04568005804,779.786823638,351.834,-4.39634878426
318.397555507,2824.94978915,181.187,3105,351.867183903,1347.55164477,490.991819882,257.03,399.745,3105,157.628788051,352.433,-354.642,352.379816386,163.364021323,519.982637338,0.99984,9.04735127677,586.821712794,351.855,-7.57123402168
327.779990094,5384.33887011,181.241,3106,352.22493697,2620.04450728,1438.91782763,257.025,414.31,3106,365.57581251,352.793,-355.122,352.701441044,418.712227946,1089.10479712,0.999857,9.08600375205,593.466734497,352.23,-1.45161451603
350.541060552,5110.80218932,181.283,3107,351.792971261,2892.8807528,1072.10411239,257.066,415.083,3107,488.860276531,352.357,-354.629,352.270225512,609.351465568,1373.16440366,0.999858,9.02817163177,1255.57309911,351.791,-8.11096596465
336.957880838,5063.01342481,181.301,3108,351.792597523,3127.79989023,1011.72664997,257.096,406.534,3108,598.123410677,352.392,-354.758,352.316478214,837.862399683,1683.06835056,0.999867,9.01678312188,1734.49233731,351.781,-6.76392488432
334.842582979,5146.35146125,181.354,3109,352.131387639,2291.78848813,849.058872483,257.139,420.582,3109,539.674371915,352.679,-355.121,352.61243202,850.693230521,1486.22945501,0.999862,9.20961746418,811.513625955,352.124,166.942984734
327.763797731,3793.83814925,181.319,3110,352.742324374,1787.7928175,731.507137528,257.178,401.065,3110,459.162057559,353.328,-355.602,353.253493311,456.766673191,1494.97737242,0.999855,9.07582517558,796.18521082,352.733,73.9898242387
315.925193072,4010.21514011,181.383,3111,352.79179183,1866.39140764,894.527232649,257.186,403.511,3111,410.602284038,353.309,-355.788,353.240123878,454.486858831,1299.07556674,0.999825,9.06289943397,434.806713098,352.793,-4.28621602386
338.782878162,3165.56922094,181.385,3112,353.135885951,2108.69700645,495.082639005,257.22,375.637,3112,204.346034191,353.766,-356.142,353.695270964,325.794293426,595.689239874,0.999804,8.86216949033,1365.27708866,353.128,-9.42974277035
332.530294631,3341.08583067,181.446,3113,353.336715941,1841.13627778,703.374736354,257.249,396.528,3113,456.508681232,353.879,-356.304,353.790421468,409.404708007,1465.45102419,0.999802,8.99969823574,965.87933475,353.345,87.5107137323
312.209801477,3877.61747069,181.471,3114,353.807362156,2145.11364305,844.463569913,257.267,410.036,3114,565.123063599,354.423,-356.731,354.331882364,734.521505928,1810.71081411,0.999852,9.06700838637,292.090647168,353.808,141.352081935
316.712241214,5229.73426338,181.475,3115,352.967454119,2598.16486151,1395.09199986,257.314,414.477,3115,397.734129921,353.551,-355.885,353.470028085,534.050167642,1204.88177119,0.999754,9.12528269787,403.314249139,352.955,13.4748112826
332.311988157,4569.1115995,181.507,3116,353.619922611,2629.20477042,877.933067335,257.324,426.189,3116,656.534073669,354.206,-356.667,354.127793124,404.172581673,1857.36627064,0.999792,9.15899815178,1209.3956235,353.617,-4.61525107421
336.743465649,4011.6568732,181.548,3117,354.068768437,2073.14276655,797.351108689,257.368,401.662,3117,549.229976383,354.627,-357.254,354.532305662,789.26536944,1579.37324215,0.999796,8.97266818643,885.077533121,354.073,78.3201538243
365.341461214,5516.15520294,181.569,3118,354.393615122,2880.61204139,1209.7195852,257.394,398.501,3118,307.30255896,354.957,-357.438,354.883475435,495.109775236,983.899417212,0.999806,9.00493326235,1096.98537271,354.385,67.2890460077
341.643809797,3786.07001169,181.623,3119,354.540103803,1819.89738637,763.093018898,257.419,435.617,3119,231.253841394,355.059,-357.638,354.957806922,298.951128341,680.025761416,0.999908,9.09487567324,629.068222203,354.541,-3.43818130228
329.234083371,2061.20557571,181.639,3120,355.349368155,1507.1998137,343.982288471,257.454,381.817,3120,526.199802818,355.882,-358.366,355.80804837,571.08311614,1586.16369527,0.999904,8.95680674507,711.037746191,355.342,-4.45828308295
256.94769532,3281.42600534,181.652,3121,355.147326029,1205.02743969,862.617688535,257.477,397.529,3121,687.35168174,355.729,-358.195,355.63717434,494.675334346,2057.10568608,0.999861,8.98959121827,90.9431999781,355.15,-2.43329611339
338.923289912,5377.18722243,181.67,3122,355.34404268,2641.72498632,1123.64049239,257.509,393.488,3122,471.111930838,355.922,-358.389,355.845172459,329.005737441,1604.09440021,0.999874,8.97517282092,706.463629849,355.337,-9.59864259647
325.325502435,3447.96719665,181.646,3123,356.370570525,1768.52743895,742.84136222,257.541,394.837,3123,616.210304341,356.927,-359.404,356.837402409,908.032443475,1691.91346806,0.999868,8.95205715193,177.617544832,356.365,140.61329687
306.983702848,2905.04865328,181.68,3124,355.752817373,1341.50245444,550.282472849,257.577,428.88,3124,500.686485418,356.329,-358.621,356.235499817,440.954505867,1608.85118206,0.999883,9.13727081374,212.874883126,355.743,25.104234667
181.164373492,980.361014313,181.701,3125,356.165165927,358.401139622,155.205659558,257.591,398.086,3125,314.785148085,356.745,-359.113,356.652503046,312.804456659,1048.91189568,0.999813,9.05579661724,185.996343293,356.165,-2.56511853453
202.137899038,1930.08469288,181.674,3126,356.043407489,575.706921164,418.298386597,257.629,394.732,3126,161.458376966,356.608,-358.795,356.516580399,222.788831987,624.695734309,0.999789,9.03090404545,130.894974847,356.041,0.753161558321
265.453279187,2448.84579405,181.713,3127,356.148646942,1042.37210687,552.199981467,257.649,405.646,3127,286.828022506,356.77,-359.097,356.672468774,325.009452027,804.369978228,0.999865,9.12508725486,175.981427453,356.143,5.68444243928
284.45661019,2580.48728853,181.748,3128,356.289790621,1094.75635167,545.537550817,257.696,417.518,3128,293.2597001,356.869,-359.179,356.793889145,483.790766923,855.178489456,0.999867,9.09412420719,284.020675417,356.289,21.5828607568
251.422147417,1951.98636918,181.746,3129,356.136351235,870.490645978,502.021080407,257.708,422.429,3129,588.97005373,356.722,-359.115,356.620665377,434.812366397,1777.3974516,0.999853,9.23432955839,152.111610145,356.129,-5.02775547929
335.706997062,4235.96099808,181.774,3130,356.889103575,1951.77162879,981.321653232,257.73,400.379,3130,908.906615763,357.489,-359.875,357.395769211,784.304869881,2423.09243725,0.999847,9.02549630922,779.48202944,356.885,-0.0349093177468
296.60742653,5661.35785152,181.776,3131,357.282957432,1956.62691337,1301.44551317,257.779,400.684,3131,180.285610875,357.9,-360.231,357.805850231,208.93359168,621.016032351,0.999864,9.11388666831,223.903502852,357.281,-0.220396666941
289.037199047,3143.74122664,181.759,3132,356.934215594,1767.84497959,907.097112149,257.785,396.455,3132,334.084848146,357.503,-359.979,357.388797864,407.087691609,894.977978542,0.999852,9.01011936164,222.475246835,356.94,-4.38323392141
243.468082698,3495.00059738,181.814,3133,357.112613837,1329.40788718,1012.04373032,257.824,424.333,3133,650.587421581,357.683,-360.216,357.588984677,880.927728258,1883.67024222,0.999785,9.17327501372,137.880253162,357.102,161.886727438
314.99584312,4646.04424372,181.842,3134,357.334447579,1859.070662,884.430265881,257.874,417.916,3134,412.788558973,357.892,-360.397,357.807994228,510.367863237,1176.89660831,0.999878,9.09980615519,228.880922078,357.331,-1.02521463953
311.552028105,4044.47306409,181.884,3135,357.997192954,1325.96043959,668.299395633,257.879,414.454,3135,212.620615904,358.55,-360.884,358.472577549,331.747026406,762.923089997,0.999837,9.08598394726,734.607116235,357.988,157.386479595
299.051205057,3597.03872049,181.887,3136,357.630784576,1404.14930094,816.262705027,257.937,410.905,3136,322.166775468,358.206,-360.635,358.114269379,273.877083998,1043.79188904,0.999904,9.11661461762,590.930368413,357.636,6.74524972439
264.36166348,2649.1687111,181.932,3137,357.819692651,1116.71518865,726.147249668,257.984,417.911,3137,306.186319308,358.35,-360.839,358.247057747,974.710242964,1392.90110225,0.999892,9.22376692941,196.8801172,357.819,527.839967621
293.282910432,5125.19202749,181.978,3138,358.055446685,1168.90224312,951.367740534,258.019,423.801,3138,270.396541624,358.587,-361.021,358.511680771,399.409996744,882.736758406,0.999781,9.21076688059,471.654056088,358.052,-0.691521805827
207.808816961,2664.22035835,181.999,3139,358.277501274,527.333977131,408.956003613,258.07,426.379,3139,538.996425228,358.86,-361.166,358.802489874,630.398779426,1539.31919757,0.999753,9.15117098089,247.115689653,358.268,-0.00841260078167
310.218752343,4354.08273386,182.017,3140,358.74024743,2415.85056009,884.474675221,258.074,423.483,3140,737.939712508,359.357,-361.772,359.255846167,519.375937159,2065.70722375,0.999812,9.17722363924,989.964991661,358.735,-9.87439685465
304.323129168,3790.82965952,182.043,3141,358.939527581,2115.03537423,868.698332336,258.105,433.786,3141,596.931394886,359.503,-361.864,359.418869471,637.148868495,1705.62846166,0.999868,9.19216730964,459.068942263,358.934,15.8579631684
288.556600457,2753.32302465,182.103,3142,358.748702215,1001.76607352,407.921228629,258.115,418.385,3142,198.459692744,359.355,-361.743,359.272966775,320.174543775,763.283046373,0.999819,9.21626790666,646.88240648,358.747,-2.43215433266
265.640441081,2938.73481437,182.134,3143,358.815840051,893.158003072,522.742524605,258.136,399.599,3143,251.768788151,359.411,-361.815,359.335913365,230.099958442,873.507523791,0.999811,9.0842072792,296.015943948,358.817,-5.10071597662
302.17934626,2923.94720477,182.148,3144,359.012769464,1442.58326315,530.849320557,258.152,416.615,3144,210.743150827,359.545,-362.018,359.468979739,248.535939696,673.940539937,0.999825,9.1219666227,706.734193561,359.004,1.4531204326
291.827064138,4838.0908896,182.172,3145,359.31591411,1947.62458132,1005.26157099,258.18,444.407,3145,552.920929695,359.886,-362.269,359.808468649,538.176068468,1606.1617905,0.999869,9.23300847785,565.892020052,359.308,8.49189922432
231.47988457,3224.89519197,182.183,3146,359.180727842,1300.31442028,792.944835736,258.204,424.583,3146,256.266856633,359.774,-362.164,359.666764824,435.45328854,709.545497723,0.999832,9.14372442825,227.319555391,359.184,-4.54077178919
241.934170298,2781.85996596,182.186,3147,359.567439338,827.293538155,580.449677229,258.213,431.419,3147,200.649748507,360.108,-362.447,360.028935424,248.858239652,660.106923299,0.999866,9.06506186164,291.777738439,359.557,-5.89781114425
255.077252544,2178.97219241,182.19,3148,359.711351899,865.322994471,503.928046448,258.248,419.061,3148,386.312184147,360.245,-362.721,360.176627098,349.08014653,1214.90927712,0.999888,9.07279974907,276.74755137,359.701,-6.06001925324
307.177097008,3876.48081956,182.252,3149,359.510050297,1350.26600681,735.413671065,258.306,426.384,3149,194.293316862,360.087,-362.515,359.999351242,400.04280976,761.975661479,0.999867,9.09753551184,707.022910841,359.515,134.322812663
