Epoch,AverageEsReturn,AverageAbsY,MinEsReturn,AverageQ,AverageQLoss,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,Iteration,AverageAction,AverageY,AverageAbsQ,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,StdEsReturn,MaxReturn,MinReturn
4773,772.47797258,37.5975868438,80.5832344427,37.5562,4.26885,1412.83278683,256.161,249.859,4224.77872027,313.165622195,4773,0.99991,37.5533775621,37.6086,1399.34597153,-37.7888,0.990936263343,540.342574539,5503.47022692,1035.3543778
4774,1256.67256835,37.6632318053,335.549274371,37.6208,3.76558,1341.32104003,256.136,249.872,3996.09242883,256.082465884,4774,0.999867,37.6205005549,37.669,1963.82606866,-37.8624,0.974926370726,614.646568258,5051.6083189,254.297188029
4775,927.370343587,37.6328796079,89.8266653166,37.5991,4.0537,1340.38845763,256.197,249.884,2963.64442053,252.537876277,4775,0.999893,37.5995719369,37.6447,1764.91402186,-37.8392,0.97654134881,837.54367827,5531.91271416,624.282293509
4776,1574.74001906,37.7314948903,546.56820856,37.7105,4.92097,795.053199906,256.199,249.885,3290.38108867,260.597620121,4776,0.999917,37.7035724701,37.7464,2698.71310259,-37.9572,0.995468511062,881.217084173,4875.35701106,2076.03806799
4777,658.954441015,37.6461417816,31.6026798518,37.6068,4.33613,1217.15664135,256.227,249.887,2693.59574668,272.977508608,4777,0.999874,37.6122268979,37.6466,1254.31623277,-37.8561,0.986491292824,532.752481881,5153.42334395,298.463582266
4778,876.461196911,37.6498204098,584.010516522,37.6134,3.95643,1530.97562233,256.25,249.936,1906.23707327,155.250417833,4778,0.99993,37.6151621856,37.6527,1357.10194899,-37.8484,0.956456860049,295.332071289,5050.19753013,49.2421479625
4779,333.649707207,37.6167459173,131.89333858,37.5883,4.24516,1099.75036149,256.236,249.919,1459.72646256,163.24898115,4779,0.999889,37.5882655774,37.6231,523.643524771,-37.821,0.97684069684,134.460691251,4413.70616374,121.729493105
4780,695.846843117,37.6696264908,8.00768435074,37.6394,3.88131,825.061109683,256.27,249.937,3943.88008087,286.609785941,4780,0.999843,37.6386455582,37.6792,1747.73576808,-37.8617,0.97358820603,755.452458477,4858.98226925,2512.94691027
4781,697.068580614,37.6517062455,13.3269202482,37.62,4.39191,320.836420562,256.283,249.979,4415.22471551,239.366332067,4781,0.99988,37.6204815943,37.6575,1492.65595551,-37.8561,0.985816971555,538.0752715,4874.85149549,3754.11052619
4782,812.88472169,37.69208142,7.28310297688,37.6624,3.98052,1114.17224327,256.369,249.982,3892.51561182,302.024866537,4782,0.999961,37.663505395,37.7011,2622.42121834,-37.9032,0.968425275421,1060.18999669,5343.46495585,1750.17280267
4783,1157.3230985,37.6580885653,462.983138369,37.6323,4.27727,967.536625681,256.41,250.018,3559.16420883,298.745894389,4783,0.99994,37.6308418595,37.6669,2057.87010484,-37.8816,0.993813655229,667.236648866,5170.45836555,1102.20696116
4784,591.94322307,37.630516722,242.903438055,37.5977,4.4202,1648.78053355,256.47,250.036,3677.14870844,265.956584647,4784,0.999919,37.5968651074,37.6407,1695.13863776,-37.8506,0.984466195582,554.881264756,5208.41918846,146.522090522
4785,404.922341129,37.64567429,-4.51850304769,37.6158,4.06461,1160.98132175,256.476,250.059,4088.55199916,280.310776247,4785,0.999947,37.6132809664,37.6584,1394.04494232,-37.8682,0.964141754713,477.507674106,5076.14930326,730.98509585
4786,1071.21398372,37.759644272,1071.21398372,37.7343,4.12046,1399.7134756,256.565,250.108,4295.68400034,277.945238784,4786,0.999929,37.7324137222,37.7715,1071.21398372,-37.9771,0.9635487644,0.0,5401.45655394,476.757258324
4787,1152.47262515,37.6565768451,15.2333109897,37.6135,3.97218,808.553236961,256.525,250.129,4183.97307604,261.855896671,4787,0.999882,37.6155505988,37.6596,3812.91345769,-37.85,0.972673464994,1411.25299425,4967.54561472,2507.04671824
4788,1067.18947261,37.6730570507,974.827331286,37.6315,4.01522,995.374570107,256.597,250.146,3689.23389741,273.953982317,4788,0.999886,37.6291892702,37.6827,1195.05133068,-37.861,0.979264041943,93.3446120377,4788.43346696,1308.06837644
4789,1132.56596725,37.7577318645,1124.47119856,37.7227,4.78791,1026.43125716,256.67,250.149,4051.24372743,290.027650001,4789,0.9999,37.722614058,37.7645,1140.66073594,-37.96,1.00543121264,8.094768687,5114.32156347,1803.02952219
4790,2020.70075061,37.7722833205,1383.00933831,37.7448,4.37543,637.950240428,256.681,250.177,4261.57620876,292.426486519,4790,0.999874,37.7446528538,37.78,2953.11863485,-37.9754,0.978958847483,674.022042527,4705.84434999,2461.0146049
4791,566.442861558,37.7401658979,107.427247725,37.7125,3.87735,1589.78169802,256.645,250.197,2604.20754563,276.82626655,4791,0.999809,37.712039143,37.7484,1950.87480305,-37.9395,0.961505053679,699.574318343,4479.53772324,266.184774788
4792,914.37178645,37.7126358305,520.228065708,37.6872,4.28345,1788.20452162,256.667,250.202,2259.41566212,231.698243155,4792,0.999922,37.6906415399,37.7179,1486.89588206,-37.9098,0.981643173034,363.036282118,4791.69929357,107.555823516
4793,280.998876324,37.6242952481,32.7785181873,37.591,4.64195,1318.20143371,256.697,250.243,3516.45989962,289.088437432,4793,0.999852,37.5911833816,37.6322,1314.68329629,-37.8077,1.00458091515,427.393269704,4579.82665557,882.131047323
4794,864.427459818,37.7370960533,210.449402486,37.7005,3.86953,1270.85292898,256.749,250.233,3222.98196396,229.949406012,4794,0.999872,37.7010861765,37.7432,1498.96053776,-37.946,0.959381937839,480.663515067,4717.77306781,296.447548693
4795,561.829940952,37.7725057669,22.1095436401,37.7492,4.70064,1474.57960131,256.762,250.217,2300.36637456,248.569272391,4795,0.999859,37.750408233,37.7854,1345.30546859,-37.9826,1.01176102369,392.474304478,4618.35053322,641.277873271
4796,173.161697287,37.6863542775,20.2133863536,37.6526,4.38473,1418.27734686,256.754,250.245,2886.13151863,222.178403883,4796,0.999945,37.6538316213,37.6943,482.467776908,-37.8889,0.999348627117,137.833883185,4573.49456485,142.861881974
4797,862.387035383,37.5978979671,189.461974115,37.5691,4.75816,1784.83694324,256.782,250.253,2881.06807349,214.019079656,4797,0.999877,37.5692183153,37.6029,1514.48546009,-37.8157,1.01416812056,455.899077732,5392.56828239,111.74898299
4798,1252.52956356,37.7934212815,123.844391854,37.7663,3.91649,1904.87994451,256.796,250.246,2752.63380251,242.480745266,4798,0.999879,37.7700662191,37.7949,1968.36461396,-38.0107,0.982406367474,807.629300046,5018.75770056,131.647773061
4799,625.615508392,37.7798201359,5.16709021444,37.7497,4.00961,1087.54997651,256.821,250.248,1079.80875835,188.126781539,4799,0.999862,37.7522796536,37.7876,1169.71201073,-37.9884,0.998675997165,478.479138704,4487.38229719,125.532103076
4800,787.34630471,37.7320568773,86.6625761334,37.7059,4.4492,1467.32629422,256.819,250.273,2993.0828093,238.971836388,4800,0.999921,37.7042368851,37.7439,1491.02013921,-37.9526,1.00887411726,572.337841097,4314.14306412,157.966744128
4801,437.749626212,37.6504768407,291.997157861,37.6205,4.73713,1084.2197137,256.795,250.278,2624.68022531,223.794643638,4801,0.99983,37.6196031862,37.6619,583.502094563,-37.8503,1.01107030454,145.752468351,4114.96355927,1131.66519587
4802,1049.29560923,37.7088114081,167.573391148,37.682,4.47676,1366.71886924,256.808,250.302,2918.41964748,239.795532604,4802,0.999929,37.6849219041,37.7145,2759.17068953,-37.901,0.995720471476,927.217695434,4477.7871507,662.795261791
4803,481.011626319,37.6822260514,65.2224658027,37.6536,4.44786,1506.14948173,256.855,250.321,2426.49168564,270.004391826,4803,0.99988,37.6571139906,37.686,1825.02863719,-37.878,1.00216689361,614.004952015,4653.77904602,404.94283181
4804,492.465906666,37.6847479531,76.208684677,37.6623,4.61306,1067.36434898,256.887,250.353,3671.62436384,266.587593881,4804,0.999853,37.6641482245,37.6906,1586.78087116,-37.9,1.00131225505,559.882910364,4710.41271387,1174.7916359
4805,510.892972149,37.6470207093,12.2637706073,37.6232,4.3607,1282.35992274,256.856,250.37,2546.86630676,257.161266503,4805,0.999839,37.6215331414,37.6552,1475.1481322,-37.8586,0.997434651411,482.099633708,4309.31888705,255.911210493
4806,337.690655107,37.7346562672,111.164669959,37.7065,4.2388,1186.51482068,256.952,250.4,1027.818121,180.532348706,4806,0.999892,37.708480231,37.7414,584.477673611,-37.9381,0.990118586406,167.510568674,4146.50578412,193.562506048
4807,745.993911927,37.6434371794,189.654400763,37.6191,4.38208,1207.00332794,256.988,250.417,2224.17514815,217.59580335,4807,0.999929,37.6190909898,37.6574,2166.94099561,-37.8502,1.00013628842,825.491331358,4083.52099137,118.124035789
4808,704.187799962,37.821705866,130.59161404,37.7941,4.51543,1243.68976522,257.028,250.408,2664.60164253,233.847037129,4808,0.999931,37.7924518827,37.8316,1754.61955662,-38.0356,0.996303944491,556.335111118,4654.64481628,929.169514074
4809,656.067518181,37.7225729529,223.856898362,37.6931,4.57052,1018.03230443,257.074,250.431,2334.17341311,220.433193892,4809,0.999833,37.6949981682,37.7323,1087.40600212,-37.922,1.01982857142,276.942380936,4492.23015863,607.851628271
4810,596.270180527,37.6514371896,15.2741960291,37.6159,4.27567,1569.17606307,257.094,250.47,2314.23965077,255.911743196,4810,0.999881,37.6172198357,37.6563,1477.4816959,-37.853,0.983623047367,588.487983344,5088.35104187,216.991786789
4811,693.052025788,37.6862831475,130.184476157,37.655,4.37734,1524.08743736,257.099,250.49,2812.10066795,277.895361392,4811,0.999913,37.6556332782,37.6905,1443.4290627,-37.891,0.993998133431,519.581267697,5068.28404683,986.892807638
4812,637.586775475,37.6217602836,125.772385063,37.5812,4.31002,1231.50555278,257.124,250.491,4118.94426998,276.835818677,4812,0.999896,37.5814500846,37.6303,1743.60042557,-37.8237,0.996254366205,648.376924981,5518.65253244,1290.63090777
4813,558.856908878,37.7142874681,381.524950992,37.675,4.33294,1372.1837943,257.128,250.507,3881.90816557,261.941183012,4813,0.999862,37.676479672,37.7171,647.524761029,-37.9297,1.00397244442,125.392629951,5246.40564222,1717.75420505
4814,979.723211186,37.7145469354,138.484936527,37.6859,4.30564,1689.16216343,257.105,250.513,3287.97114529,279.81327959,4814,0.999905,37.6857063681,37.7241,2057.97234756,-37.9302,0.980881060338,782.323629643,5499.30490556,1017.26756269
4815,588.166899091,37.6829421998,32.8998109637,37.6517,4.91094,1285.53522275,257.16,250.561,3228.86322862,299.052156353,4815,0.999797,37.6503881762,37.6926,1164.45966651,-37.8842,1.02906074813,467.198231772,5545.87389036,1243.69512859
4816,1167.90255498,37.635183789,271.973954635,37.6024,4.6719,1513.36044795,257.171,250.569,3590.60993569,291.302625991,4816,0.999859,37.6019501194,37.6447,1927.18575273,-37.8289,1.0009799095,682.610429982,5596.77831742,1050.72961694
4817,804.023610085,37.7253703473,58.6658760069,37.7023,4.14002,882.702407731,257.202,250.603,4295.98201483,293.036652096,4817,0.99987,37.7004813315,37.7345,1810.65356361,-37.9327,0.967258819304,717.123772434,5213.23187991,2922.42171588
4818,1278.25187988,37.6856983629,456.172619412,37.6548,3.72657,1202.63149757,257.195,250.588,4055.26398439,285.906684402,4818,0.999901,37.6573077718,37.6904,2322.27858803,-37.8857,0.952732797427,777.831761447,5259.11638193,1411.23343112
4819,1565.41983864,37.6734015964,278.715822818,37.6489,3.91675,1349.5150857,257.206,250.615,3924.55261938,282.878002213,4819,0.999862,37.6466014038,37.6817,2852.12385447,-37.887,0.971522807162,1286.70401583,5055.65424763,1077.87603066
4820,1529.33234142,37.735805667,156.181184936,37.7083,4.68329,205.940673101,257.183,250.617,4501.37474177,229.48088143,4820,0.999821,37.7086267335,37.7401,3382.23969835,-37.9569,0.985669575107,1360.02154196,4822.10516858,4073.62549723
4821,883.716393349,37.7227152853,185.159372208,37.6962,4.04934,238.983744721,257.187,250.636,4596.13630634,267.19208301,4821,0.999851,37.6981212615,37.7339,1581.72067974,-37.9165,0.962402283209,580.862924401,4842.82641601,4017.50063106
4822,639.982667426,37.6648782973,0.476757602627,37.6352,4.12296,863.31179673,257.213,250.633,4646.80789158,302.380239722,4822,0.999903,37.6330057661,37.6742,1584.25347884,-37.8565,0.972184992861,643.174528939,5198.84157364,2315.58343715
4823,2245.53902489,37.6752159896,535.593477519,37.641,4.35514,276.89830291,257.195,250.63,4567.04661865,274.250489903,4823,0.999866,37.6440248772,37.6783,3955.48457226,-37.871,0.963239397389,1709.94554737,4906.37253229,3926.94098908
4824,330.772697092,37.7556691299,20.6625246944,37.7317,3.85408,1075.67263605,257.227,250.652,4810.98288973,314.599821494,4824,0.999893,37.7286452278,37.7696,1161.34800827,-37.971,0.947342711983,481.138848391,5597.23864962,2220.36142991
4825,787.851715664,37.7766586823,193.573864484,37.7385,4.16234,1176.99316695,257.238,250.675,4142.10539676,322.386681938,4825,0.999922,37.7416369664,37.7793,2298.10805115,-37.9524,0.957846943515,722.429805528,5676.29988992,2358.64041559
4826,523.113027223,37.7456491045,-2.00383023381,37.7173,4.032,704.740691467,257.261,250.697,4628.03458598,330.062049341,4826,0.999817,37.7156553795,37.7555,1656.26090634,-37.9415,0.958613916511,590.291751189,5210.04721531,2474.38500061
4827,760.021655795,37.7792783053,197.227972247,37.7475,3.9145,1278.60917872,257.281,250.701,3912.89414087,288.23264023,4827,0.999854,37.7487795166,37.7889,1321.8246981,-37.9627,0.950605397764,459.115225174,4994.13316838,1390.74887412
4828,2488.48978476,37.6905022898,1726.91215682,37.6565,3.83834,1448.74039679,257.339,250.73,3789.44921638,285.719765001,4828,0.999879,37.6553478577,37.7032,3250.0674127,-37.8923,0.957269241382,761.577627942,5002.16200366,1061.07164996
4829,1258.13776079,37.7371877607,222.773908227,37.7105,4.33311,1564.92399751,257.352,250.803,1977.48135739,248.558326231,4829,0.99986,37.7150633672,37.7403,2402.86190071,-37.9287,0.970029577052,918.13356605,4675.15490241,138.809469713
4830,756.787499548,37.7636086744,194.7439679,37.7344,4.34907,1751.53066241,257.361,250.84,3157.42083052,248.150140268,4830,0.999875,37.7337176998,37.7723,1639.26751631,-37.9578,0.965879407752,554.897553527,4851.41900041,149.625701423
4831,868.116903147,37.7264914835,7.31708461839,37.7015,4.3573,1055.56212532,257.364,250.838,4437.09371238,329.505553374,4831,0.999895,37.7033906657,37.7337,2068.35750547,-37.941,0.965089656709,768.558366619,5144.38253141,1245.61741759
4832,532.693441688,37.7185357173,53.7063481181,37.6874,4.20631,1354.04080667,257.406,250.841,3771.63980643,328.092306797,4832,0.999903,37.6884001867,37.7285,1050.30700652,-37.9193,0.970956201932,385.561826939,5118.10450704,1003.34532008
4833,793.061054795,37.6728723632,-1.50703423766,37.6381,4.3,1394.83858695,257.429,250.873,3935.74525311,339.459512084,4833,0.999844,37.639975624,37.6804,2038.97670999,-37.8621,0.97292303319,757.987576255,5041.95469797,1477.3622812
4834,1181.80811077,37.7171818446,154.114674983,37.6824,4.54612,1227.0920149,257.43,250.888,4311.28084032,329.919734115,4834,0.99991,37.6861208489,37.7197,2209.50154655,-37.9142,0.976500145089,1027.69343578,5569.69782093,1864.93570472
4835,757.195735738,37.6250367711,2.89717022414,37.6049,4.73155,996.798977508,257.448,250.897,4167.36297531,312.933731639,4835,0.999907,37.6051405728,37.6302,2153.22168848,-37.8372,0.976923477176,737.386377707,5600.32307956,2663.26117165
4836,384.483057355,37.7129639799,12.111664847,37.6853,4.38662,1515.37194756,257.476,250.915,3136.32960966,313.501614503,4836,0.999911,37.6810703589,37.7242,725.085684151,-37.9248,0.967364020717,274.582539269,5338.97727102,1134.44133312
4837,850.810667474,37.712311015,-4.40147865785,37.6785,4.77224,832.023366179,257.493,250.914,2381.38518666,323.252738957,4837,0.999921,37.6830786388,37.7151,2895.19750355,-37.9206,0.978314375007,939.742897001,4731.28945012,1325.84364286
4838,993.304327613,37.7882707253,269.821342096,37.7689,4.23418,778.229266725,257.462,250.925,2531.44531531,289.760035343,4838,0.999889,37.7672291474,37.7969,1817.85997294,-38.0012,0.948529882242,636.012401645,4635.21424784,1318.2394271
4839,1565.08624366,37.7700491461,1306.88647255,37.7454,4.11141,1526.34088986,257.496,250.968,3915.16489876,279.867525779,4839,0.999872,37.7450479423,37.7764,2046.3029646,-37.9711,0.950968254738,340.574619439,5643.30463547,142.643338022
4840,1068.79044096,37.824285516,174.531737109,37.805,4.20534,1397.02121231,257.456,250.968,3755.69782585,324.417059539,4840,0.99986,37.8060993997,37.8334,1785.89805194,-38.0384,0.948266818885,658.494162397,5385.17293446,1452.50103597
4841,1384.3187345,37.7134044586,177.666050224,37.686,4.16462,1006.53732532,257.469,251.017,4406.36596449,328.968970557,4841,0.999918,37.689385216,37.7188,2101.71471035,-37.9158,0.962557550458,858.30061039,5523.95030181,2086.51517998
4842,2349.09418396,37.8707749742,96.9235623765,37.8497,3.80852,1054.86490166,257.423,251.051,3703.22851298,270.063216025,4842,0.999819,37.8479221708,37.8786,4601.26480554,-38.0815,0.943109047681,2252.17062158,4601.5075361,596.268304984
4843,913.606197396,37.8698529072,129.639837129,37.8474,4.31062,1268.68458202,257.525,251.072,4060.2692444,257.321946175,4843,0.999913,37.8479967838,37.8821,1697.57255766,-38.0769,0.970577430599,783.966360268,4857.61880374,108.808813677
4844,2206.51333561,37.8154486817,2206.51333561,37.7917,4.06178,386.990030978,257.534,251.095,4275.66707344,270.051372629,4844,0.999929,37.7933335644,37.8179,2206.51333561,-38.0217,0.956571507779,0.0,4726.36596986,3358.75785746
4845,799.877430768,37.7915124812,36.0811815745,37.7717,4.1362,1249.57215711,257.527,251.118,4124.64923478,253.230463244,4845,0.999792,37.7715539878,37.8006,3651.93222601,-37.9972,0.9602419718,1183.13531574,4768.03296626,122.698407057
4846,620.265859267,37.7900468939,298.835495267,37.7715,4.34719,996.474943977,257.535,251.151,3728.39223767,292.552086615,4846,0.999833,37.7735238242,37.7985,941.696223267,-37.9879,0.961319841493,321.430364,4658.52086944,1180.08326874
4847,984.933588252,37.8710860116,128.557078226,37.8484,4.08277,1423.18394191,257.564,251.187,2424.82140216,234.078369833,4847,0.9998,37.8510064977,37.8744,2397.24062847,-38.0775,0.959112392424,823.180420719,4471.02278475,334.998830112
4848,502.518952237,37.8410679289,109.854550944,37.8181,4.6859,1314.44661014,257.597,251.21,2675.77021911,260.312017383,4848,0.999804,37.8168700797,37.851,1206.78144958,-38.0476,0.977074794377,422.266733529,4050.61714664,703.880067735
