AverageAction,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,MaxEsReturn,Iteration,AverageEsReturn,MinReturn,AverageAbsQ,AverageQLoss,Epoch,StdEsReturn,AverageAbsY,AverageReturn,AverageQ,AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,MaxReturn,AverageY
0.785742,197.577975534,154.316,378.578,302.86096911,2609,22.9043513936,128.426789694,604.523,2399.61,2609,44.9955293049,603.79055188,272.884393546,603.252,117.927939416,18.5646593157,-629.462,3.81315514066,828.310057548,603.292492567
0.77287,217.357953847,154.325,378.714,157.913948597,2610,24.4546769202,182.477829239,603.291,2329.98,2610,32.7385720118,602.518917502,454.352480512,602.05,117.032360247,18.1627104626,-630.084,4.22052669414,886.00263465,602.015920047
0.781246,18.1991226428,154.356,378.783,248.614983575,2611,26.8329244242,248.337081595,605.385,2261.8,2611,41.3728943006,604.498625207,286.24348076,603.993,146.766939185,18.3046447588,-630.48,4.82415508396,337.672824621,603.957714954
0.753605,126.904421089,154.35,378.845,263.665793776,2612,31.9555348939,336.407344479,601.596,2355.46,2612,51.306199041,600.837916212,500.039103969,600.281,143.672316754,18.6660568681,-628.614,4.55434086559,820.807115447,600.346329541
0.76953,202.055396475,154.358,378.955,458.002195477,2613,49.2363277681,302.101868614,602.977,2248.65,2613,85.9178761441,602.085007798,519.84896095,601.661,146.154422624,18.1148037015,-629.833,3.63238166804,1107.65240395,601.59565782
0.765941,254.152868244,154.371,379.007,233.017653141,2614,26.9355667221,378.375972369,602.971,2467.25,2614,42.6080437811,602.118045893,713.950046349,601.674,133.301278737,19.1462206719,-630.903,3.97234315579,1351.99509944,601.617845006
0.782902,62.2115940333,154.385,379.084,387.880548906,2615,32.8393352754,142.659435766,604.937,2289.32,2615,66.1657616508,604.256661316,254.575002723,603.664,127.540115081,18.1130475164,-630.906,4.15377227347,429.180282874,603.738397395
0.774362,255.325298791,154.436,379.155,137.10917388,2616,25.9926684284,177.507686002,606.43,2361.19,2616,36.5083674989,605.6170695,633.583052381,605.003,147.654859627,18.2755499835,-632.748,3.97423851297,1531.10163139,605.005892679
0.79649,270.79302043,154.432,379.232,135.205898766,2617,21.5836564491,118.172502179,605.126,2339.83,2617,28.2625312038,604.326887621,468.055349413,603.752,150.675062856,18.5083077807,-632.282,3.1779311604,1418.16496385,603.762678676
0.794253,252.444982072,154.457,379.306,147.972339651,2618,21.6403650261,358.287123661,606.1,2068.92,2618,27.2972864137,605.193600791,628.017200483,604.504,144.870102029,17.7361532142,-632.833,3.50013574999,1436.51443054,604.505730861
0.723873,197.092679951,154.493,379.399,181.355507299,2619,28.709409811,377.344056852,605.315,2001.21,2619,36.5210350385,604.470131664,648.45266906,603.861,115.738219166,17.8023487912,-631.961,4.21738607406,1174.76581888,603.869149008
0.728266,222.696134401,154.503,379.447,378.053285068,2620,33.0556040846,546.769447612,605.823,2191.57,2620,62.5584086561,605.052871596,929.31850205,604.396,129.36662426,18.0156911476,-632.309,3.98115074211,1383.31335069,604.413086317
0.719121,171.224086607,154.536,379.583,120.732325843,2621,22.9816034031,390.031709891,607.314,2223.25,2621,27.4632858833,606.572523558,609.237977428,605.873,124.663081255,17.9328535697,-634.226,4.21682227491,1023.6733128,605.898168296
0.741276,7.33443389213,154.539,379.665,127.237481337,2622,21.2037782613,239.61767753,605.901,2308.33,2622,25.9993155148,605.004421327,257.403320083,604.382,137.342405131,18.6007014655,-632.644,3.99753653545,289.402104099,604.294755865
0.716586,288.779259345,154.603,379.747,179.792853215,2623,21.8834958434,463.119391525,606.063,2150.13,2623,35.368285915,605.242541503,762.932806999,604.588,132.38188222,17.925469487,-631.967,3.48008426978,1423.21849686,604.62785284
0.692999,390.502032068,154.618,379.853,290.140100187,2624,35.651451864,427.397029255,606.468,2238.01,2624,62.956258179,605.652351129,915.406060925,605.125,131.033550444,18.5019615063,-633.289,3.95290702742,1733.30185834,605.129183986
0.726702,280.682000455,154.62,379.937,132.593510733,2625,20.8316864963,352.011936143,606.174,2200.98,2625,28.5355957964,605.40375459,576.460831127,604.894,145.167542746,18.1278037334,-633.41,3.24204601769,1876.64214474,604.877357956
0.703364,320.582108339,154.674,380.043,97.658521967,2626,16.0810132381,496.615439987,607.084,2211.54,2626,18.1016969586,606.153753407,898.054950583,605.533,130.825240624,18.2139833948,-634.193,3.17430691523,1601.91656246,605.541767961
0.730015,329.05028734,154.674,380.137,176.403328548,2627,34.3997111971,464.89976861,606.567,2437.13,2627,45.9178663499,605.799119314,1162.05301997,605.138,126.841495056,18.5900516767,-633.968,3.2665643842,1526.49545022,605.165048145
0.757956,382.892364962,154.678,380.226,182.285976318,2628,25.1202945067,219.290028934,607.073,2062.46,2628,40.591927093,606.236186801,831.653138106,605.73,136.235912179,17.7046384254,-632.323,1.72979806145,1441.38213903,605.750628941
0.771831,421.653695826,154.716,380.277,193.889479476,2629,33.8752790225,254.330591278,607.658,2161.18,2629,42.8896703609,606.823844628,757.348660506,606.261,134.635821885,18.2549786743,-633.497,5.28900892457,1654.75711875,606.273154689
0.788535,256.818607849,154.724,380.321,96.2118661283,2630,20.9409022347,423.737135075,605.511,2487.56,2630,23.198612731,604.595936083,1041.04882607,604.075,124.341404913,18.9136560469,-632.508,5.08683132597,1351.64955598,604.043912126
0.766209,291.264901858,154.746,380.368,138.076467791,2631,23.275813322,318.030014127,607.823,2429.87,2631,26.5930586788,606.964114914,1129.53602975,606.475,125.238180915,18.5679710674,-634.138,4.22567386406,1299.55032766,606.467868745
0.76556,308.916498305,154.735,380.466,173.168769636,2632,36.1607429981,263.993136294,606.775,2321.09,2632,38.0357896376,606.117688218,847.945936714,605.57,127.137900612,18.1474671959,-633.25,3.49745858289,1379.44916019,605.612584109
0.704802,12.1166459929,154.76,380.484,147.247514117,2633,27.4725105257,960.37564465,607.525,2267.83,2633,32.8884839404,606.648785541,988.00651081,606.091,108.421155663,18.3493978112,-634.475,3.72736681552,1007.90867627,606.045766596
0.75213,195.955428823,154.802,380.568,134.541195564,2634,22.6518533581,341.62693076,606.131,2322.46,2634,27.6116086644,605.328799213,440.549407728,604.62,121.716438398,19.0554222647,-633.839,4.72591063384,1050.53373678,604.718180936
0.758893,378.683821739,154.841,380.644,92.4228259997,2635,15.886569587,366.833972494,608.979,2232.11,2635,17.3723671795,608.169286155,814.281236801,607.657,140.645623999,18.3300096607,-635.64,3.93887766038,1724.77110997,607.622096797
0.780693,447.412891099,154.868,380.77,126.083915872,2636,28.7283511446,110.829247355,606.462,2421.58,2636,32.0224698078,605.667218513,847.29136804,605.081,126.066521445,19.0350006129,-633.37,4.70671568746,1413.32923019,605.073550453
0.769512,111.031354621,154.898,380.795,191.779291492,2637,28.1611715132,318.747194942,607.427,2475.56,2637,40.0817749188,606.542427456,506.711836426,605.999,138.604512772,19.1607475417,-634.479,3.81060291406,788.630969631,606.026771349
0.776199,74.0770952133,154.935,380.867,282.480526651,2638,45.6804922683,292.051628201,609.5,2413.2,2638,64.5666231903,608.771839224,415.656604147,608.197,165.891870117,18.7992595878,-636.825,4.29447041013,663.147344272,608.214638075
0.751284,276.906848208,154.914,380.949,115.488139971,2639,20.6842874699,406.109893077,609.25,2286.71,2639,27.5366702575,608.488438741,625.589470987,607.907,129.781112198,18.4127989406,-636.791,4.29594612336,1829.53597121,607.911317099
0.749272,196.078702085,154.96,381.035,82.2903980243,2640,17.8715384914,578.378843228,609.335,2336.08,2640,18.9253622709,608.552659322,991.155106101,608.033,120.993391665,18.7394779854,-636.178,3.63478760321,1153.41612003,608.028327193
0.731616,151.57203785,154.973,381.109,126.936817781,2641,29.206244983,456.737244502,609.662,2320.91,2641,32.3905402718,608.960997928,890.899795366,608.372,100.220701985,18.5296997253,-636.786,3.77494305297,1002.75041167,608.406588398
0.748456,192.823449891,154.968,381.196,98.8695963569,2642,22.884912542,358.836648164,611.654,2419.65,2642,23.7044671046,610.732597809,579.187080028,610.152,139.159743515,18.8069768962,-639.402,3.74146359361,1187.73302894,610.184042294
0.77969,240.070700011,154.974,381.249,282.077973555,2643,27.9198556047,139.090654066,613.52,2275.38,2643,50.8691436277,612.697140012,414.124484019,612.141,146.159706164,18.1225639663,-640.048,3.43884977895,1043.46428739,612.084875083
0.782743,241.994469804,155.01,381.354,141.478220732,2644,22.5109775998,155.974621847,610.707,2253.25,2644,32.8596698845,610.039031789,557.888099553,609.343,123.000137576,18.6093034365,-637.356,3.95918715649,1249.81010602,609.470303768
0.762151,380.535058692,155.026,381.403,123.175629888,2645,23.7039562109,250.154181454,614.887,2355.72,2645,26.9811923101,614.016104494,754.340891705,613.495,126.592828559,18.7068187843,-641.518,3.54731521493,1772.96003001,613.509832448
0.763349,178.108239968,155.037,381.488,137.013624533,2646,25.9897876807,384.243704598,611.781,2230.3,2646,30.5703329512,610.891805602,618.792167796,610.336,145.13914452,18.4260446236,-638.443,4.44970450136,994.010828098,610.235838993
0.756772,299.402586051,155.031,381.6,122.846351267,2647,20.1944707461,512.414269076,614.994,2282.17,2647,24.5574333507,614.237245922,923.2527035,613.634,111.716830207,18.7127133082,-641.237,3.84423187066,1504.01155449,613.677115206
0.790958,99.9993129949,155.055,381.636,94.5478020128,2648,22.3996494887,222.51057968,612.895,2358.86,2648,24.8773462764,612.152727993,294.964980214,611.499,143.546114915,18.633975814,-639.166,3.68523694959,681.434938987,611.507379941
0.664896,3.00330120816,155.053,381.693,173.014450397,2649,26.5944171813,973.875371878,611.663,2463.82,2649,36.07520702,610.797079662,979.653111863,610.18,90.8115923147,19.1528145185,-638.898,4.26577604816,984.57212782,610.143214311
0.729325,380.815192666,155.125,381.789,176.802259768,2650,20.3512322602,255.013170342,609.981,2256.89,2650,30.1817376379,609.202785081,780.032257488,608.532,114.526867123,18.1651060723,-636.919,3.24384638073,1317.86395451,608.569713371
0.739557,255.424011425,155.162,381.851,92.8340039296,2651,15.7755958155,353.042126321,613.095,2213.25,2651,20.2807825496,612.256489834,575.753395421,611.66,125.962189631,17.9458536406,-639.781,3.58026559671,1198.00410128,611.675913553
0.799369,14.2549711971,155.238,381.908,192.404279895,2652,25.0789897611,217.978563557,612.126,2470.53,2652,34.0014235987,611.349514886,234.04220095,610.833,130.989746099,18.4463829453,-638.092,4.44029701098,292.20623494,610.807378948
0.750549,282.883243639,155.279,381.969,652.812889604,2653,37.1396756258,126.768691495,614.013,2400.32,2653,99.5910324481,613.139752422,457.815702236,612.588,137.94847567,18.7402568521,-640.911,4.1051198232,1396.99752024,612.549336474
0.762007,323.079838652,155.29,382.055,131.7900536,2654,21.7943567716,435.869851548,614.089,2234.99,2654,27.953870788,613.311426637,917.379591978,612.555,130.230215605,18.5162328838,-638.787,4.05083820107,1469.65697156,612.556032376
0.763886,413.378949132,155.329,382.184,159.621059231,2655,26.2007583591,201.972262762,611.612,2422.95,2655,36.1797626589,610.830552834,743.990364154,609.915,121.986001287,18.8096740733,-638.3,3.45282766459,1488.31519471,609.924908418
0.754483,352.936355758,155.398,382.323,95.4365242906,2656,21.6314548435,230.386625394,612.208,2272.91,2656,24.8847213607,611.362532334,713.255240375,610.605,129.335407828,18.5144845899,-639.137,3.2117346589,1586.83682012,610.608225107
0.764565,125.448656275,155.434,382.402,94.9309977914,2657,22.7677502482,796.04328327,611.802,2229.09,2657,23.5462263375,611.036747292,1157.38356615,610.313,110.931908707,18.1729810347,-637.857,3.68549995666,1320.55129476,610.318548085
0.753709,213.382076039,155.451,382.433,117.692168743,2658,18.4227735784,571.815729714,613.085,2229.3,2658,25.2278308023,612.125695235,1180.44478725,611.702,115.808206704,18.1997005585,-639.979,3.53951658745,1557.7283156,611.640311412
0.767584,335.535942278,155.498,382.496,157.407486796,2659,26.2884867286,315.764638282,612.88,2357.61,2659,31.43889701,612.011255738,820.624645279,611.502,114.280808861,18.7273629963,-639.852,4.57305881677,1365.13478043,611.501701074
0.763064,351.770029571,155.439,382.547,136.354718613,2660,19.5179953349,184.272835547,612.488,2273.78,2660,27.8120169071,611.603189395,568.1863873,611.119,117.453931441,18.3594377498,-639.282,3.08726958066,1712.65850328,611.104508202
0.760284,328.735254378,155.457,382.656,88.4738068878,2661,22.1834686594,310.048294084,613.239,2480.47,2661,21.605719618,612.482782288,770.74532976,611.831,115.510333981,19.0569388697,-639.432,4.07866154759,1261.03469355,611.904888452
0.791347,231.113581992,155.446,382.701,97.7563957302,2662,17.3733967723,165.341449422,612.876,2210.24,2662,22.2183253738,612.04738395,568.233832181,611.523,155.85156683,17.9335516189,-639.234,3.06534705485,1321.77939242,611.522890005
0.772319,217.463440703,155.445,382.808,270.912335229,2663,34.6656075946,249.07716312,611.674,2353.12,2663,53.3177830555,610.846058526,432.809816978,610.244,152.244802692,18.7230896644,-639.64,3.14391039123,1310.90123794,610.253141794
0.793519,306.684678301,155.466,382.908,157.283269892,2664,21.831484275,340.90620995,613.599,2151.9,2664,31.1419915076,612.810432178,640.262633391,612.26,135.497253973,18.1126836842,-639.975,2.95673908292,1357.47591311,612.229824709
0.766564,98.3182510541,155.481,382.992,213.796569895,2665,37.4189405119,134.777034817,614.011,2160.93,2665,56.7801220688,613.336732612,279.609988717,612.768,131.206115235,18.2274680828,-641.413,3.32778816068,493.269212285,612.796044389
0.769591,214.875086266,155.481,383.027,133.50984376,2666,17.5323392217,361.249337475,612.104,2267.93,2666,22.6935602252,611.251318705,604.132044678,610.667,125.177100975,18.6671469148,-639.395,5.03585229929,1165.11959191,610.679970536
0.724035,115.999298365,155.476,383.11,210.254193706,2667,29.6694124777,222.181063159,614.274,2419.52,2667,48.5417598423,613.430910752,405.31530957,613.036,133.919743164,18.4604678606,-642.046,3.27667141361,830.30173732,612.965556027
0.74802,162.252709736,155.473,383.199,139.269071296,2668,21.7330154028,154.448556212,613.392,2445.94,2668,30.423305396,612.557160633,277.950626558,611.937,108.027917883,19.1425201464,-641.487,3.37751283851,761.150385514,612.001039293
0.777903,211.902896205,155.501,383.286,102.684014619,2669,23.7671437852,187.96259382,613.25,2499.23,2669,24.1601775801,612.297516745,531.916950467,611.667,125.097317678,18.8094565969,-639.374,4.13235746252,969.560898806,611.665726219
0.787258,242.847214035,155.513,383.39,252.610172749,2670,28.7491193567,309.859321086,614.646,2522.32,2670,42.7464265186,613.680517618,684.879585525,613.085,111.695304991,18.7707137914,-641.944,3.72347308171,1128.85806556,613.00374034
0.781308,71.0723989298,155.545,383.49,115.036370072,2671,22.4996937015,205.889232511,613.894,2188.19,2671,26.0895926093,613.085878318,280.221620248,612.428,133.530038375,18.1560446448,-640.977,3.68855233792,551.519660339,612.489588897
0.778556,182.503593138,155.565,383.505,158.249568771,2672,21.8680206328,146.282481977,612.183,2568.34,2672,29.7084338036,611.264432346,446.506276936,610.708,118.602709521,18.9264968429,-639.32,3.67208577378,949.741060619,610.710224856
0.772806,211.9140833,155.597,383.612,407.976815934,2673,38.8552683727,165.087882356,612.822,2328.66,2673,73.6004252654,611.999160687,392.982536176,611.383,119.675321982,18.3038577099,-640.393,3.64329975901,1014.03079408,611.412140509
0.784263,222.193376733,155.604,383.704,140.648921378,2674,28.5799272212,266.651639189,612.762,2207.35,2674,35.4980370668,611.819371227,537.14161101,611.293,121.406016647,17.9373997694,-638.872,3.77439625879,1216.6068097,611.317599048
0.785909,175.777718015,155.602,383.783,217.60318674,2675,32.0823636121,208.005096537,613.121,2602.2,2675,46.3687730527,612.246496056,440.820555576,611.784,113.547594076,18.9306578011,-640.207,4.26741113719,850.794832712,611.860266207
0.782738,130.461550592,155.636,383.819,91.7910922615,2676,20.5281557928,317.280642097,612.586,2310.3,2676,18.0773932561,611.68852139,475.191821938,611.219,137.783053581,17.9961678074,-639.101,3.79018639117,932.773689796,611.193279574
0.779944,116.778949699,155.625,383.909,151.418426571,2677,36.8212331816,345.679035901,612.84,2233.24,2677,41.3503443467,612.087625125,497.587744988,611.49,128.347023197,18.2456457042,-640.114,4.09853377952,766.596334099,611.521473415
0.792107,193.160560122,155.651,383.981,335.049845075,2678,20.0059185958,251.762885058,613.434,2341.92,2678,47.3656604252,612.520717301,606.897524399,611.885,123.066514518,18.794747726,-641.039,3.23526357147,1199.97487882,611.8440793
0.796272,85.8561463038,155.665,384.081,219.193529211,2679,35.6770027472,387.90593254,610.324,2377.56,2679,48.2048026298,609.379827252,510.599966308,608.833,126.069830583,18.4449113712,-637.898,3.28834636931,710.730062356,608.840885182
