Epoch,QFunRegParamNorm,MaxReturn,AverageDiscountedReturn,StdEsReturn,AverageQ,MinEsReturn,AverageAbsQ,AverageAction,AverageQLoss,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn,AverageAbsY,MinReturn,AverageEsReturn,PolicyRegParamNorm,Iteration,AverageReturn,AverageAbsQYDiff
2577,370.027,6325.53864098,474.747374092,0.0,604.073,441.640740217,604.08,0.980511,394.761,604.069569897,-606.674,441.640740217,109.078946086,604.071307742,5906.88143196,441.640740217,216.432,2577,6122.11021806,4.6775118849
2578,370.153,6444.82799732,463.264440971,0.0,604.398,1720.97330156,604.404,0.983054,440.821,604.410369559,-607.134,1720.97330156,1586.42223993,604.411018431,1975.87141724,1720.97330156,216.425,2578,5311.07574726,4.8686063012
2579,370.23,5809.63990082,411.247348469,0.0,604.27,4197.20188486,604.27,0.98283,440.579,604.28207993,-607.078,4197.20188486,170.297506676,604.282551981,5159.15337595,4197.20188486,216.485,2579,5481.61590196,4.84505652073
2580,370.322,6158.02706816,440.340549495,0.0,604.232,3985.57347522,604.233,0.982128,466.84,604.245675751,-607.045,3985.57347522,1223.49761165,604.245754031,1738.05920547,3985.57347522,216.544,2580,5352.04558589,4.92270992976
2581,370.464,6266.67145661,464.761638949,0.0,604.516,3586.12895359,604.516,0.980386,384.881,604.513044162,-607.361,3586.12895359,122.881477797,604.513212432,5862.03124752,3586.12895359,216.649,2581,6080.3930119,4.68893872544
2582,370.538,5819.44937514,419.760415934,0.0,605.198,3899.62349567,605.198,0.981212,401.676,605.205499875,-608.021,3899.62349567,150.611120979,605.205858732,5305.28256654,3899.62349567,216.761,2582,5564.11566432,4.73891540526
2583,370.63,6458.72839472,475.753445482,0.0,605.475,4362.15379925,605.476,0.979226,460.562,605.483527942,-608.182,4362.15379925,172.717620211,605.483672227,5830.95954693,4362.15379925,216.786,2583,6203.97779282,4.93754944775
2584,370.717,6617.64450608,462.022835495,0.0,604.751,4141.61306072,604.753,0.980781,383.221,604.762707309,-607.585,4141.61306072,185.027805176,604.762761505,6006.80640172,4141.61306072,216.847,2584,6255.75219765,4.74521574665
2585,370.777,6690.8435255,499.34193985,0.0,606.432,3704.27603602,606.436,0.983289,415.6,606.443448999,-609.153,3704.27603602,730.043203023,606.444866294,4072.55055709,3704.27603602,216.848,2585,6238.22124478,4.84062126911
2586,370.861,6815.22593661,491.964891826,0.0,605.415,3680.39138935,605.415,0.982109,366.756,605.42520657,-608.1,3680.39138935,156.608996282,605.425316319,6398.61487585,3680.39138935,216.907,2586,6590.9481506,4.63718732325
2587,370.922,6510.24851397,477.241003505,0.0,605.353,3393.20795641,605.353,0.979243,498.398,605.38385302,-608.082,3393.20795641,112.298807159,605.383926577,6123.98083818,3393.20795641,217.001,2587,6343.09349683,5.07982931779
2588,371.066,6411.76744471,464.092546335,0.0,604.983,3934.60409929,604.983,0.982015,500.217,604.969779748,-607.697,3934.60409929,369.948943323,604.969882961,4999.01917564,3934.60409929,216.978,2588,5978.44524202,4.97625296259
2589,371.119,5781.45195526,413.183387541,0.0,604.467,4214.80672835,604.472,0.988067,358.225,604.483669833,-607.239,4214.80672835,1758.46287879,604.484082929,-87.8383938669,4214.80672835,217.007,2589,4790.92236265,4.62138578976
2590,371.193,6567.14333727,482.731553118,0.0,605.549,3706.76666003,605.549,0.98061,380.361,605.560503295,-608.272,3706.76666003,1563.30453648,605.560576052,1421.71491339,3706.76666003,217.083,2590,5626.27359121,4.71100150935
2591,371.313,6369.65115996,475.662729578,0.0,605.506,3824.02346953,605.507,0.981422,404.708,605.515591537,-608.16,3824.02346953,2110.44192053,605.515640879,136.962735876,3824.02346953,217.157,2591,4991.08907427,4.81756998669
2592,371.421,6726.55742344,476.519537565,0.0,605.489,4470.95057177,605.489,0.985423,410.587,605.491385493,-608.153,4470.95057177,2477.44424875,605.491719379,274.029633779,4470.95057177,217.168,2592,3628.92963933,4.75618632472
2593,371.529,6794.13594743,505.748023713,0.0,605.741,3923.96314968,605.743,0.97814,408.462,605.763879445,-608.452,3923.96314968,1464.60801652,605.765822502,1725.40430094,3923.96314968,217.223,2593,6102.70885339,4.75267672977
2594,371.577,6668.39882015,476.180771772,0.0,605.269,3827.97605806,605.275,0.98062,433.852,605.262771645,-608.044,3827.97605806,1188.94129802,605.265230431,2476.34532374,3827.97605806,217.262,2594,5996.03086276,4.87152046821
2595,371.644,6672.41415541,462.313543282,0.0,603.711,335.594717269,603.716,0.983701,433.886,603.72685252,-606.397,335.594717269,1868.85495337,603.730207529,211.231192057,335.594717269,217.417,2595,5795.65332661,4.93009058009
2596,371.747,6693.32214047,481.780447537,0.0,604.598,118.844201766,604.605,0.981451,386.874,604.602680788,-607.335,118.844201766,1666.2578968,604.606144994,972.180858522,118.844201766,217.449,2596,5960.41388013,4.75593957792
2597,371.807,6496.60347906,492.460295828,0.0,605.973,4129.57933152,605.984,0.982614,357.114,605.982255236,-608.752,4129.57933152,1416.86481966,605.986735859,2290.34887404,4129.57933152,217.571,2597,5701.60315626,4.69657714092
2598,371.864,6916.42008659,500.796958348,0.0,605.236,4208.56138025,605.262,0.981878,345.682,605.248011035,-607.975,4208.56138025,835.150427687,605.268946674,3936.92561107,4208.56138025,217.603,2598,6397.29924856,4.58440715591
2599,371.944,6227.21724416,443.153118319,0.0,605.588,3886.57834052,605.599,0.987052,440.113,605.597052978,-608.242,3886.57834052,2199.27531565,605.604590668,397.526711,3886.57834052,217.662,2599,4785.51194879,4.8125273719
2600,372.07,6395.70219513,469.522973134,0.0,604.8,3990.59908659,604.832,0.98258,390.201,604.791435551,-607.439,3990.59908659,141.840334008,604.821868597,5900.14459399,3990.59908659,217.674,2600,6204.12255511,4.75729224484
2601,372.143,6298.61813632,448.991084431,0.0,605.673,4174.85206084,605.731,0.988443,387.397,605.689155424,-608.297,4174.85206084,159.446234713,605.746378234,5740.89623757,4174.85206084,217.633,2601,5973.1470152,4.7555272039
2602,372.256,7013.15816237,493.952675651,0.0,605.386,4150.91618296,605.476,0.980037,522.828,605.386875826,-608.064,4150.91618296,1468.26229863,605.48101861,1777.22579562,4150.91618296,217.687,2602,6161.53665114,5.19444828932
2603,372.402,6035.89374822,445.7596621,0.0,605.515,4409.47932582,605.611,0.986625,374.373,605.534658375,-608.176,4409.47932582,833.926836513,605.635243063,3085.24378457,4409.47932582,217.758,2603,5554.55953456,4.82105376776
2604,372.533,6535.05837834,476.435729244,0.0,604.082,3925.53220602,604.226,0.982422,380.63,604.082795369,-606.689,3925.53220602,1173.2149197,604.229314618,2462.18723559,3925.53220602,217.816,2604,5959.23098234,4.83563721844
2605,372.699,6772.3245799,493.365936217,0.0,604.524,4176.91521794,604.687,0.983057,404.535,604.52384795,-607.26,4176.91521794,1419.61904066,604.687554763,1746.37423784,4176.91521794,217.854,2605,5982.1196066,4.87919866106
2606,372.772,5866.25581911,453.950029245,0.0,605.149,4072.69324197,605.335,0.981059,357.164,605.163805698,-607.908,4072.69324197,841.561309653,605.348423788,3306.56819857,4072.69324197,217.857,2606,5027.15899666,4.77399484085
2607,372.883,6563.12600833,483.25984474,0.0,603.912,1527.18826877,604.124,0.979383,411.654,603.924258304,-606.661,1527.18826877,1270.1190646,604.133328536,2118.782167,1527.18826877,217.937,2607,5892.2957257,4.89302874369
2608,372.962,6720.81213689,487.427014994,0.0,604.585,4117.12160105,604.801,0.98414,400.592,604.593106117,-607.361,4117.12160105,2234.69750716,604.805424157,716.774756094,4117.12160105,217.974,2608,4165.20693948,4.81578123537
2609,373.051,6444.33516211,492.725887922,0.0,603.933,4661.47291888,604.136,0.981685,410.687,603.93592216,-606.689,4661.47291888,78.3727062678,604.142002534,6193.62375178,4661.47291888,218.064,2609,6353.37778673,4.88517439888
2610,373.194,6462.74057259,465.703383611,0.0,604.521,3823.76636401,604.737,0.980976,468.069,604.537349577,-607.345,3823.76636401,212.043849856,604.753009784,5783.63282384,3823.76636401,218.078,2610,6069.66910438,5.04512807263
2611,373.252,6400.90942454,465.947520767,0.0,604.931,1426.5776652,605.18,0.984239,395.877,604.954279951,-607.746,1426.5776652,1256.33086326,605.195735093,3012.36771945,1426.5776652,218.086,2611,5334.60922955,4.7899863067
2612,373.334,6537.46508795,483.958532585,0.0,605.361,1315.80634439,605.573,0.982612,335.132,605.35377828,-608.166,1315.80634439,122.471963646,605.565049759,6063.84043547,1315.80634439,218.13,2612,6308.74886289,4.58438633435
2613,373.361,6701.05701421,487.310787945,0.0,605.385,3484.29257795,605.543,0.981457,314.83,605.405316007,-608.168,3484.29257795,1699.26565577,605.558998609,777.85819172,3484.29257795,218.21,2613,5853.60708504,4.59442829134
2614,373.461,6099.6789705,454.587460998,0.0,605.67,3729.82899939,605.892,0.980952,456.376,605.678853342,-608.543,3729.82899939,1408.65141567,605.900181056,2241.48293202,3729.82899939,218.285,2614,4913.85442799,4.98899420529
2615,373.507,6404.84207506,458.345357523,0.0,606.005,1768.96639621,606.143,0.981532,370.306,606.01632411,-608.945,1768.96639621,1633.08669457,606.153144126,541.450292963,1768.96639621,218.352,2615,5403.56728845,4.73067886856
2616,373.661,6572.20607721,453.383243389,0.0,606.099,4242.05632226,606.284,0.982177,385.219,606.098583476,-608.936,4242.05632226,1885.61883178,606.28217578,-90.5680669958,4242.05632226,218.408,2616,5375.91594616,4.8895572034
2617,373.755,6406.29608717,461.75337011,0.0,606.233,4057.60273862,606.405,0.983067,359.359,606.246486766,-609.065,4057.60273862,2055.08999128,606.414018918,452.145104833,4057.60273862,218.492,2617,4772.92051504,4.71846247872
2618,373.843,6350.20502438,464.529485211,0.0,606.043,3576.50174568,606.183,0.981485,400.215,606.050313869,-608.92,3576.50174568,1992.02700413,606.187554062,1105.18597347,3576.50174568,218.578,2618,5231.55205307,4.88505220356
2619,373.982,6560.20568537,492.820736718,0.0,605.998,3963.2579711,606.142,0.979726,400.573,605.989027253,-608.798,3963.2579711,163.778205488,606.13330534,6070.50534423,3963.2579711,218.639,2619,6365.83066086,4.73164499509
2620,374.095,6812.56650915,495.106695425,0.0,607.168,4153.06780556,607.286,0.981034,368.091,607.189849566,-610.047,4153.06780556,1136.33541911,607.305517135,2763.65368843,4153.06780556,218.617,2620,6133.0283897,4.73240396321
2621,374.172,6490.67518779,471.523907504,0.0,607.194,3974.64646659,607.354,0.984169,345.056,607.199120392,-610.021,3974.64646659,1727.43037098,607.358561892,1216.09673024,3974.64646659,218.65,2621,5574.38180088,4.64172780981
2622,374.287,6333.52135767,467.614720255,0.0,607.981,3782.14989281,608.102,0.983058,349.879,607.981168539,-610.845,3782.14989281,389.147086103,608.102387685,4883.05613183,3782.14989281,218.678,2622,5997.65575521,4.67077648567
2623,374.364,6188.74304682,468.971635794,0.0,607.79,4398.97432107,607.9,0.982302,403.323,607.803541485,-610.502,4398.97432107,108.672883217,607.91289253,5822.74343838,4398.97432107,218.694,2623,6051.91285364,4.80172287863
2624,374.466,6475.28623319,472.057538611,0.0,606.843,4482.19286922,606.974,0.979816,420.952,606.847095053,-609.623,4482.19286922,1781.68962498,606.978086434,451.535277791,4482.19286922,218.749,2624,5788.4318967,4.75930330963
2625,374.657,6858.05716097,496.902024462,0.0,606.713,3985.4955898,606.829,0.98516,474.382,606.73107592,-609.529,3985.4955898,1346.88831961,606.846348405,2200.68046961,3985.4955898,218.827,2625,6110.38664238,4.98626614053
2626,374.786,6745.51459798,489.525783868,0.0,608.667,3973.79011779,608.742,0.978439,361.409,608.671931035,-611.477,3973.79011779,159.814093761,608.743049234,6231.28287544,3973.79011779,218.866,2626,6454.18844949,4.66143652398
2627,374.893,6518.07082831,480.725795928,0.0,608.287,4035.15721329,608.368,0.979905,331.68,608.295096178,-611.16,4035.15721329,1495.64427781,608.372492033,1259.94975697,4035.15721329,218.917,2627,5724.76300181,4.57305835533
2628,375.003,6654.44107299,466.811904753,0.0,607.545,3878.66371075,607.627,0.981856,346.599,607.546556159,-610.33,3878.66371075,1112.12779617,607.629870321,2546.37198478,3878.66371075,218.935,2628,5764.56967371,4.68253793589
2629,375.027,5845.86625638,411.250833044,0.0,608.85,4022.54870636,608.934,0.986073,362.135,608.872378642,-611.659,4022.54870636,1866.51383241,608.953527218,272.026629876,4022.54870636,218.988,2629,4454.86639117,4.8290227069
2630,375.133,6499.38920747,481.790626282,0.0,608.476,4015.99444262,608.545,0.979208,411.068,608.473512619,-611.194,4015.99444262,162.606049241,608.542520458,5917.3341715,4015.99444262,218.996,2630,6247.53616785,4.81248347255
2631,375.221,6543.58045519,480.300645302,0.0,609.969,4000.4342741,610.028,0.977647,470.861,609.980871335,-612.785,4000.4342741,128.685919599,610.035098293,6178.04039747,4000.4342741,219.053,2631,6300.50303503,4.98928889692
2632,375.323,6618.67488597,440.710281667,0.0,608.881,3982.17080257,608.94,0.978275,419.321,608.89768721,-611.691,3982.17080257,1431.82194373,608.957817498,1560.68449826,3982.17080257,219.074,2632,5811.14508242,4.84794146549
2633,375.478,6678.54341644,459.163540881,0.0,609.845,3845.92841414,609.889,0.985921,445.645,609.852782029,-612.565,3845.92841414,2667.96019585,609.895251195,-429.379960892,3845.92841414,219.151,2633,4965.7826761,4.99843992729
2634,375.521,7391.26552761,501.005986798,0.0,609.265,3949.85481074,609.312,0.980373,349.794,609.278497703,-611.916,3949.85481074,1549.05598949,609.326369216,2473.07991385,3949.85481074,219.196,2634,6056.42497686,4.62540755849
2635,375.615,6993.16359563,507.26765779,0.0,609.229,3759.47266267,609.286,0.98155,430.358,609.23848776,-612.02,3759.47266267,1662.90637231,609.296272647,1232.93683011,3759.47266267,219.197,2635,5928.06902362,4.84558389408
2636,375.699,6905.7577999,504.559069225,0.0,608.899,4312.60826376,608.934,0.978616,329.332,608.899212939,-611.718,4312.60826376,1054.49516435,608.932210649,3044.99251291,4312.60826376,219.233,2636,6120.39285995,4.58071617069
2637,375.797,6718.8566745,489.407015236,0.0,609.63,3947.81520067,609.673,0.980131,442.211,609.664814591,-612.42,3947.81520067,200.273457569,609.702846508,6130.49177564,3947.81520067,219.235,2637,6418.14007215,4.91221929411
2638,375.863,6901.14826711,488.605011716,0.0,608.741,4172.5528262,608.778,0.981515,408.657,608.725511368,-611.525,4172.5528262,1263.41972981,608.759573189,2336.12721158,4172.5528262,219.263,2638,6060.42981287,4.81145126943
2639,375.956,6539.07065518,468.962412832,0.0,610.194,4383.49649363,610.221,0.983405,431.619,610.207029071,-612.98,4383.49649363,1201.04303893,610.231207671,2317.10483855,4383.49649363,219.288,2639,5831.87488589,4.85935892873
2640,376.014,6543.37060086,496.931438297,0.0,609.367,3819.28151446,609.39,0.980063,426.371,609.381046796,-612.137,3819.28151446,60.0598982043,609.402292683,6352.9566473,3819.28151446,219.35,2640,6484.54042061,4.80310836301
2641,376.148,6696.76259867,488.731574842,0.0,609.346,4238.25556015,609.365,0.984175,390.087,609.346226871,-611.986,4238.25556015,1945.58653693,609.367910094,1104.52667511,4238.25556015,219.429,2641,5447.11298395,4.69394332775
2642,376.203,6510.64455784,454.756893621,0.0,608.934,3939.0682544,608.956,0.98076,460.609,608.94534928,-611.619,3939.0682544,181.789700287,608.959350752,5862.54033669,3939.0682544,219.452,2642,6012.17004668,4.88054080117
2643,376.335,6445.90890868,465.821050335,0.0,609.376,4232.67243918,609.383,0.980554,431.997,609.383097377,-612.17,4232.67243918,216.660640819,609.388686372,5651.01933814,4232.67243918,219.367,2643,6034.65835476,4.78358369403
2644,376.426,6439.42862916,443.836700556,0.0,609.118,614.779118657,609.125,0.985946,425.22,609.137441813,-611.835,614.779118657,1216.28872304,609.142110499,2040.55757666,614.779118657,219.371,2644,5309.29859636,4.81827390763
2645,376.535,6365.14619948,487.87710049,0.0,608.752,3998.15527933,608.756,0.983396,399.688,608.738824537,-611.507,3998.15527933,120.594324185,608.743854087,6004.82169175,3998.15527933,219.326,2645,6208.05606126,4.7127717717
2646,376.615,6189.03994626,458.894683261,0.0,609.912,3795.87882922,609.917,0.979512,379.19,609.932086241,-612.683,3795.87882922,148.251347845,609.936724749,5672.10467178,3795.87882922,219.366,2646,6034.8971703,4.63165739877
2647,376.684,5784.2762259,410.069310067,0.0,609.147,2956.04726223,609.149,0.987761,374.503,609.151353339,-611.916,2956.04726223,1248.95019675,609.152381725,1473.85133545,2956.04726223,219.421,2647,5199.75189026,4.71072478081
2648,376.767,6107.65403949,461.561264238,0.0,608.596,3697.89976705,608.601,0.982812,439.65,608.586399245,-611.308,3697.89976705,598.538717914,608.588023036,3992.32886965,3697.89976705,219.522,2648,5741.10730568,4.86373371965
2649,376.834,6415.39173929,464.157910467,0.0,609.156,3715.08976489,609.159,0.984967,298.946,609.183164664,-611.888,3715.08976489,819.340629665,609.185228161,3520.35057499,3715.08976489,219.597,2649,5943.41676807,4.46878382443
2650,376.909,5904.82113041,455.011745882,0.0,609.022,3642.40499311,609.025,0.983966,401.038,609.04602089,-611.83,3642.40499311,96.2598503149,609.047613105,5555.38376659,3642.40499311,219.659,2650,5750.68400411,4.89380304062
2651,377.035,6284.27964273,467.476669378,0.0,608.349,4013.55997673,608.352,0.98307,393.282,608.337410383,-611.205,4013.55997673,86.3296131809,608.339727088,6004.28985673,4013.55997673,219.644,2651,6105.52525685,4.7335359917
2652,377.1,6403.60352147,471.671455472,0.0,609.397,3085.71697097,609.4,0.979287,374.912,609.416127353,-612.344,3085.71697097,153.755993782,609.416643611,5860.81156489,3085.71697097,219.646,2652,6106.41446082,4.70542627138
2653,377.222,6263.66437992,463.609918225,0.0,609.159,4282.57446781,609.164,0.978804,406.468,609.167795904,-612.066,4282.57446781,463.02916227,609.17200365,4579.12130587,4282.57446781,219.682,2653,5899.90820395,4.90204908375
2654,377.308,6312.13362855,439.760777885,0.0,609.607,3844.29952184,609.608,0.983946,263.23,609.60185582,-612.446,3844.29952184,1174.34830793,609.602562806,2052.88544802,3844.29952184,219.819,2654,5485.44933676,4.41560480323
