MaxEsReturn,AverageAction,AverageAbsQYDiff,MaxReturn,StdReturn,AverageDiscountedReturn,Epoch,MinReturn,MinEsReturn,AverageQLoss,QFunRegParamNorm,AverageReturn,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageY,PolicyRegParamNorm,AverageAbsY,Iteration,AverageQ,AverageEsReturn
336.22124839,0.783375,11.1254319207,956.03928797,5.97751049251,78.3460714441,1423,940.258806901,6.32089660886,1052.27,274.178,946.431757006,68.9875459054,431.559,-442.505,430.975677535,116.079,431.105702803,1423,430.966,52.0476172894
255.766921839,0.914822,10.9308006298,385.587241473,32.2249240792,145.268373823,1424,215.928848194,6.14363034116,998.251,274.303,277.071246886,69.4852163105,430.637,-441.238,429.91452072,116.095,430.089376676,1424,429.934,55.4000874891
239.648744608,0.857375,10.8663519663,403.012651212,7.89736584144,156.525708402,1425,370.993050621,5.75119095103,982.087,274.422,384.775733471,72.0100855149,432.211,-443.271,431.51181703,116.108,431.683147697,1425,431.5,58.5346215184
213.736588445,0.816421,10.785186939,409.176821295,4.53209733821,150.406428044,1426,384.160593705,6.2674310046,972.435,274.55,399.823855664,50.4000527556,431.112,-443.361,430.532603335,116.087,430.66941641,1426,430.491,42.5576275882
203.626027052,0.808111,10.8151686579,381.548992807,32.1022593415,151.229707501,1427,266.446900022,6.48008812952,944.606,274.628,346.903351436,53.8968006689,430.873,-442.828,430.215271168,116.138,430.350007293,1427,430.187,45.9546000056
374.290580747,0.821036,10.9777519947,423.165203117,39.5399471185,149.285794025,1428,232.631309228,7.58686134557,983.618,274.758,288.148016901,101.673586605,433.005,-444.508,432.433093888,116.173,432.565312006,1428,432.435,76.9884477673
266.879848264,0.806948,11.177773093,981.996541031,154.56089676,95.444369576,1429,441.061758832,7.2410175785,1012.8,274.936,929.784039928,88.5649007144,432.014,-444.038,431.399716012,116.182,431.519677548,1429,431.371,72.1010307681
365.120849203,0.793666,10.6329145255,823.595462989,109.987726926,172.174602158,1430,125.453209801,6.56812301093,918.991,275.021,427.435744889,96.7301960948,432.567,-444.197,431.897426232,116.212,432.079330001,1430,431.905,78.7880356271
327.143984738,0.80643,10.9983868587,653.531901615,73.0201506537,179.899949264,1431,371.721086625,7.10829062228,1021.82,275.152,475.949452836,67.4075571714,432.682,-444.22,432.057706396,116.223,432.218932376,1431,432.08,50.6888164185
277.094013177,0.811722,11.1626124976,981.855979271,1.19693863737,95.022159127,1432,977.768689835,6.56601622727,1037.71,275.189,979.931409504,58.1011579899,432.992,-444.776,432.290306679,116.215,432.434862461,1432,432.252,45.6958497504
255.728991795,0.866169,10.7144237713,699.697887148,58.0961007706,157.568066,1433,267.171602855,8.95659880997,911.907,275.286,321.010002964,78.1685175355,432.307,-444.208,431.675747265,116.299,431.799379942,1433,431.693,79.5490405913
309.467294539,0.847237,10.8845313804,422.970227296,28.4587982856,161.245772851,1434,278.036876846,6.54529716366,956.948,275.323,340.005771338,83.5099187458,433.721,-445.01,432.893163715,116.304,433.037254198,1434,432.943,61.4920322853
342.850427509,0.866637,10.8126007576,979.449625065,1.41096068375,93.485308885,1435,975.181067584,5.38573415797,954.334,275.415,976.749695402,96.3767635431,433.754,-444.636,433.145421138,116.368,433.271571524,1435,433.16,71.3422868093
391.004654572,0.851292,10.6047454784,977.934466463,1.00363482067,92.8406065198,1436,974.87500788,6.67857102442,882.783,275.535,976.769242336,77.4107680281,433.591,-445.367,432.909607541,116.406,433.057527807,1436,432.922,46.2777389874
264.469847067,0.773592,11.0882460757,1055.08301091,2.06327910239,109.219676795,1437,1047.98083055,5.37055181116,1015.13,275.714,1051.24085561,63.7222840767,432.261,-443.701,431.522268519,116.415,431.688308918,1437,431.479,58.7463895241
419.570843635,0.863709,11.197372806,448.280028756,37.8875984767,162.155024449,1438,151.946572693,4.50269662322,1042.4,275.842,339.403786019,111.484061926,432.556,-444.038,431.770302771,116.503,431.885071225,1438,431.814,87.4791168685
319.543757241,0.828779,11.0340206023,656.991311514,68.6996355779,166.997092251,1439,281.131765009,5.58690074256,982.689,275.932,462.998985687,77.886600668,432.987,-444.951,432.361959877,116.467,432.46621168,1439,432.34,70.1291494693
559.589750152,0.717296,11.1166688722,1057.56397744,5.1550987246,123.786860861,1440,1040.13724495,5.6249585209,987.057,276.034,1048.73622189,154.772967656,432.431,-444.081,431.669153293,116.491,431.832594106,1440,431.685,102.897677342
499.486366824,0.838564,10.9395001198,325.657641249,25.0474803646,146.207327975,1441,215.716138407,6.19312337469,992.853,276.123,270.099809297,161.059628967,433.015,-444.996,432.323140087,116.545,432.468585565,1441,432.333,153.805202321
355.490885141,0.843655,11.0340991553,890.631559125,154.934982639,173.202999974,1442,247.167875951,7.01130298665,1026.44,276.217,428.707856096,78.6975598132,433.717,-445.809,433.015398054,116.594,433.143127427,1442,433.054,63.585048094
333.81949607,0.751918,11.298372963,1114.01562549,228.494936614,133.290935572,1443,433.229255374,5.66244465768,1029.07,276.327,914.798355612,89.4595034312,433.866,-446.012,433.262339514,116.626,433.359942386,1443,433.261,81.1680160921
242.897095403,0.740045,11.0703297207,953.527640333,168.817299648,139.894082821,1444,291.629858644,5.68062454755,1047.74,276.409,587.126991687,61.8405168767,435.829,-447.08,435.132454691,116.627,435.263999756,1444,435.161,73.045444914
282.548570584,0.843276,11.1228618012,545.125513535,53.0064588874,158.044572158,1445,251.572163599,6.85133333578,1067.59,276.52,318.999656856,87.0771735766,435.257,-446.739,434.662562847,116.628,434.769902642,1445,434.64,79.8662247262
352.675225201,0.753984,10.7820418867,1174.21377924,277.727318056,139.058598075,1446,430.121604649,5.76432594412,1007.53,276.606,843.990765249,100.212741911,435.661,-446.89,434.993469877,116.651,435.132298228,1446,435.005,77.2382120899
355.51757226,0.857644,11.1345356161,477.077408637,42.2151092779,164.515972313,1447,282.388993985,7.37607629846,1038.67,276.721,340.190938026,84.783616199,435.746,-447.524,435.007617881,116.716,435.172173752,1447,434.98,84.3295859071
308.884749433,0.849097,11.1939485488,498.532576632,44.1233692385,171.913102305,1448,310.33177701,6.53853709322,1003.79,276.88,388.569557059,74.5093574457,436.606,-448.914,435.863109151,116.734,436.033888643,1448,435.871,60.9302225511
436.759788955,0.837358,10.6180895996,309.7919542,13.5682870693,147.517666043,1449,237.556759818,7.48379934813,915.388,276.969,268.078338609,95.4906480489,436.565,-448.063,435.696348786,116.725,435.872874238,1449,435.702,70.2335422216
275.769674775,0.851316,11.4390341321,590.933959665,51.2284741286,168.843962375,1450,267.425005826,6.96793400832,1063.76,277.116,354.542853564,69.8730142448,437.001,-449.159,436.302512536,116.772,436.442168135,1450,436.309,85.3128591855
649.652534934,0.874314,11.0635812301,694.495184648,68.0080870521,163.245700962,1451,233.471800832,5.55633948794,1026.52,277.223,328.23848965,166.304403393,437.02,-448.98,436.345632032,116.804,436.464969958,1451,436.367,145.771688926
245.239859058,0.856319,11.0111063114,744.714016198,55.0183169334,156.609518692,1452,273.23925224,6.64345956291,987.199,277.341,308.903478506,78.1578887822,437.364,-449.314,436.671568386,116.839,436.797036971,1452,436.629,71.9086619458
316.561006281,0.87876,10.6284710479,438.451030997,31.2952270358,161.032728558,1453,287.398144922,6.45658642257,944.55,277.432,337.323571148,84.0083738486,437.571,-449.126,436.884111034,116.899,437.000023268,1453,436.911,71.0632695935
335.719467459,0.90224,10.7346876266,328.341493685,17.664727491,142.753850686,1454,232.791233992,6.12863839687,1012.89,277.536,254.047967784,87.6737603644,438.298,-449.613,437.665200032,116.911,437.777276904,1454,437.646,66.5565689113
504.462893347,0.839278,10.6376159132,304.644379594,17.6300147787,142.815999707,1455,236.90795342,10.7443712835,973.504,277.669,259.212567481,117.922192857,438.927,-449.791,438.304394143,116.961,438.455259038,1455,438.268,88.6696685879
517.021327786,0.873915,10.9888765737,365.21457856,27.0445611056,145.029983916,1456,228.038973535,6.71895650692,1041.52,277.7,276.644056318,100.348413962,439.127,-450.25,438.47837516,116.983,438.634968576,1456,438.476,60.202360022
177.384774898,0.695238,10.7227682769,991.125136224,3.97251472194,100.072624779,1457,979.908960127,5.81915257424,1011.54,277.803,988.395551732,45.7042192332,438.034,-450.461,437.313048777,117.028,437.455165772,1457,437.325,41.3446195698
328.416791984,0.844684,11.1358898467,311.661103645,13.9822287003,140.045677316,1458,221.772781274,5.46156823425,1093.78,277.917,257.182392478,93.518705495,437.685,-449.408,437.000139343,117.057,437.162182914,1458,436.979,76.8860013767
301.156750982,0.838746,10.8546850307,279.429889579,17.0951510836,134.852757172,1459,213.746749779,6.93231377218,994.497,278.051,239.265839762,88.2570401986,438.295,-449.631,437.634789544,117.078,437.797777607,1459,437.655,80.1501217404
345.335057328,0.655995,10.797727653,993.46536633,334.682704267,113.155700361,1460,72.2606287236,6.98413314967,998.2,278.174,559.93208666,100.868002077,438.132,-449.392,437.53925762,117.109,437.664478156,1460,437.526,90.8437015605
614.180580284,0.835825,10.9505771052,279.950387285,18.3481208635,136.90233961,1461,207.786065933,6.47715301261,1023.01,278.266,248.042918976,135.183101076,438.472,-450.004,437.908117149,117.185,438.019441198,1461,437.949,76.6691260702
311.694692974,0.848196,11.0536024388,322.049815659,16.4353217241,139.803946802,1462,219.991582989,6.72155346479,1058.49,278.394,258.209997337,98.3169325463,438.288,-449.619,437.597868577,117.155,437.723225307,1462,437.6,106.079099864
417.920020647,0.828475,10.7805098248,293.203494893,9.90454885635,139.233342453,1463,237.781413921,5.99213639778,946.464,278.526,255.261477374,124.316907607,438.085,-450.0,437.404749492,117.247,437.580921483,1463,437.387,107.403517636
350.270706711,0.842251,11.092660952,312.868724159,21.0854485073,140.044049768,1464,210.97674636,5.23536365266,1006.63,278.597,257.110739829,95.6138852356,438.727,-449.519,438.101340633,117.267,438.295588233,1464,438.072,67.6083850195
327.493811604,0.855174,10.7485541377,334.642034012,23.6131092469,151.55271046,1465,240.89506787,6.39510025747,953.442,278.677,292.79711135,63.8868648984,438.416,-449.571,437.74180481,117.298,437.853739055,1465,437.738,58.9897659992
360.148042899,0.712582,11.3698910079,1052.1099637,1.52928415801,119.889859866,1466,1046.25078181,5.61426161941,1071.05,278.775,1048.50488938,97.947530648,438.378,-450.007,437.729377919,117.349,437.829703283,1466,437.765,97.7502450536
170.158406891,0.851647,11.3462589231,323.539018012,14.214563292,145.464996457,1467,248.235538129,5.26795097404,1088.31,278.849,271.95485957,51.7242082387,438.926,-450.446,438.245262026,117.428,438.415271577,1467,438.292,54.2907313197
359.297309008,0.85625,10.9252970057,716.484003494,97.5098274783,140.349624428,1468,211.924430916,6.83946714119,1006.52,278.933,404.822344129,81.5934191401,440.446,-451.626,439.674429553,117.423,439.797946521,1468,439.677,58.5115635756
371.636585022,0.630688,11.2137511273,1038.49254638,1.09036110277,118.068677064,1469,1034.44097086,6.23880107733,1051.82,279.058,1037.13086903,113.10748034,438.826,-450.151,438.098803696,117.467,438.274053368,1469,438.103,83.4643803878
653.440494758,0.858558,11.1210710666,320.449535625,16.4593651979,140.437155563,1470,220.989125668,17.3571892629,998.961,279.13,248.793932894,169.696295392,439.852,-451.788,439.187746347,117.509,439.296001247,1470,439.174,150.489300205
411.015047697,0.845224,11.3929636652,343.331994898,27.3834023541,146.661211757,1471,169.873050848,6.42740935346,1071.35,279.255,273.688333691,100.061225743,440.647,-452.648,439.921697692,117.564,440.117130059,1471,439.929,60.1079783537
326.947180718,0.873099,11.1328322458,508.669344896,51.6856195182,157.73856462,1472,253.455572002,6.16675128367,993.056,279.374,326.400591803,101.11000359,439.255,-450.813,438.50782627,117.611,438.697777928,1472,438.468,68.6256408289
367.971205972,0.862421,11.3587226419,487.107913839,44.6272954127,156.707529644,1473,257.487129778,7.08967802789,1096.61,279.482,314.965990825,94.7596039147,439.284,-451.13,438.645744539,117.641,438.800163568,1473,438.638,90.28943488
466.449198801,0.808319,11.1702119711,956.437402909,70.0040303789,141.3837086,1474,554.887037512,5.90047938459,1039.78,279.541,700.37580203,125.430433977,440.089,-451.939,439.447764771,117.649,439.597447743,1474,439.43,100.973260988
243.039280582,0.727029,11.2974394029,980.395651199,0.785841426943,90.9480777549,1475,977.379678522,6.33569538669,1078.33,279.618,978.593242527,49.6097435855,440.459,-452.931,439.783541572,117.676,439.930955806,1475,439.791,45.1653911329
224.528349198,0.676354,11.4273347668,1006.62058022,0.658996151579,105.73799203,1476,1004.26739354,5.50825908102,1109.3,279.694,1005.61379171,51.8877210895,442.466,-454.199,441.710367733,117.693,441.863398392,1476,441.745,37.0332776648
294.811210647,0.859482,11.542163243,340.190587117,17.874154353,143.758096701,1477,224.209630395,6.26348726371,1134.13,279.845,257.477650066,66.7411492974,441.59,-452.951,440.915393636,117.712,441.04948541,1477,440.945,61.6351500646
522.921335268,0.862415,11.7054449133,311.829663333,14.2155041912,148.801532213,1478,248.052833993,6.01297129607,1136.16,279.957,278.049171923,159.133638895,440.719,-453.036,440.05510144,117.734,440.17301222,1478,440.026,115.748727368
449.691785745,0.662326,11.4107936984,1050.0262595,1.46204624734,119.646070109,1479,1045.53985613,6.51611601373,1087.47,280.048,1048.20858484,111.599918041,442.461,-454.449,441.813845715,117.762,441.949852933,1479,441.818,67.7325224126
342.079480755,0.868711,11.4002834564,402.169018945,24.8125177411,147.59644534,1480,253.225584129,6.54306307252,1037.25,280.128,282.175282108,107.901418221,441.695,-453.433,441.009782888,117.763,441.215218788,1480,441.0,94.4349071685
468.986553767,0.793379,10.9647418754,1060.6766582,123.873406954,155.063694275,1481,473.50849452,6.61754789203,965.23,280.187,639.66185977,116.207229719,442.183,-454.323,441.487884095,117.775,441.623077573,1481,441.492,90.9521301199
395.224953621,0.812297,11.4213180001,931.718065243,70.6311335524,172.753928769,1482,472.432066075,6.51264404214,1035.13,280.28,562.404477212,102.025444097,442.756,-454.574,442.072888004,117.805,442.198903159,1482,442.049,76.7071581061
368.010951977,0.817922,11.4805392343,734.1694981,88.0386937065,163.945393766,1483,261.8200507,6.92343332524,1063.49,280.341,489.76180078,119.873156563,443.321,-454.934,442.563355879,117.825,442.724338153,1483,442.578,106.333383031
439.913955104,0.660875,11.2456841743,1049.70977219,1.49987882956,119.537359742,1484,1045.23177369,4.859065406,1097.17,280.437,1048.02203642,98.9729557677,442.797,-454.431,442.145468326,117.854,442.264536649,1484,442.202,73.1760522772
397.020222053,0.664345,11.2758038564,970.394283402,12.4135642028,95.4488753767,1485,936.319840582,6.26695092484,1038.67,280.516,950.660044356,84.326721788,442.996,-454.684,442.361557863,117.949,442.485046995,1485,442.336,51.0936088496
351.330512301,0.584159,11.4950575814,1056.10811005,95.6788046918,127.744050429,1486,722.016756134,6.26065075112,1052.32,280.613,1024.56857612,92.5875746144,442.315,-454.467,441.652442122,117.976,441.80704723,1486,441.65,77.5535316182
506.602611937,0.724065,11.4469078807,1089.44163909,193.338287026,152.151501303,1487,408.111893163,6.96682659732,1021.31,280.72,584.03683651,125.396404008,443.634,-455.46,442.986822624,118.026,443.084355114,1487,443.003,106.035602184
478.79201695,0.827873,11.5278085179,277.856758259,11.2100994349,140.800733659,1488,231.805957165,6.55245637178,1066.83,280.869,252.306939955,111.645348502,443.868,-455.476,443.203198483,118.047,443.308645917,1488,443.222,100.040508727
285.259945849,0.620845,11.4514137275,1009.30856605,1.34657069293,104.235089756,1489,1005.56427257,5.37878364907,1062.97,280.931,1007.35533651,63.5336239809,443.102,-455.039,442.421536718,118.094,442.548813478,1489,442.427,44.8074167147
338.094835862,0.660255,11.1785880782,982.860855765,1.10867536495,92.9788386672,1490,978.913676991,6.3986120733,992.309,281.046,980.636061461,72.2131817405,442.301,-453.768,441.612341035,118.13,441.77840677,1490,441.631,51.6291248603
305.627496214,0.800039,11.3763644519,964.898393376,0.577693974175,78.9301244435,1491,963.067542213,4.93573268408,1035.13,281.157,963.777239523,60.7595012247,443.627,-456.312,443.035463369,118.143,443.165259276,1491,442.995,33.5108826116
136.360308586,0.727587,11.5668205078,977.058966114,1.34902414672,88.7975786013,1492,972.67851171,4.76819012446,1104.52,281.292,975.043136238,36.5894267347,444.801,-457.252,444.102868978,118.165,444.235858548,1492,444.091,34.3106055323
