PolicyRegParamNorm,MinEsReturn,AverageY,AverageAbsQ,MinReturn,AveragePolicySurr,MaxReturn,AverageQLoss,Epoch,QFunRegParamNorm,AverageDiscountedReturn,AverageEsReturn,AverageAction,AverageQ,AverageReturn,StdReturn,AverageAbsY,StdEsReturn,Iteration,MaxEsReturn,AverageAbsQYDiff
97.2829,-0.665553753994,184.664652279,184.747,132.610641562,-186.681,926.766496087,107.626,887,134.352,145.060183053,627.400645816,0.979476,184.643,426.475587489,244.143334513,184.704242217,662.880279915,887,1694.58404812,4.51587788491
97.3315,85.1055519378,184.285113036,184.371,27.7821758084,-186.415,1636.6531031,103.244,888,134.414,149.304233429,263.321663054,0.979994,184.282,626.050377947,378.861217131,184.334073758,137.569166868,888,429.749020002,4.47114289076
97.4079,23.7725324372,184.368656971,184.449,110.305776335,-186.454,2090.432466,108.387,889,134.469,133.730711801,397.714890234,0.981828,184.351,514.390469971,528.052844076,184.411821631,393.984473071,889,1009.22485087,4.55369388189
97.4665,0.343970428044,184.297533201,184.404,122.47047288,-186.47,2188.30585489,90.1553,890,134.513,123.870377571,346.515659906,0.971405,184.309,646.005189527,392.870244681,184.345773373,419.376488554,890,1129.37234591,4.36781727705
97.5023,6.69619202941,183.885359894,183.977,83.2081150586,-185.937,1622.70183307,114.033,891,134.591,141.227361579,424.204059004,0.98197,183.869,885.60486339,378.422559591,183.922346173,378.97437466,891,961.172700324,4.51521215786
97.5421,1.48735275962,184.524832525,184.639,165.979233916,-186.681,2257.25202466,102.906,892,134.68,148.029542616,380.633507457,0.981318,184.52,904.530837289,598.753735856,184.579864198,360.119151304,892,998.592358087,4.50918788295
97.6037,-0.313013766852,185.155916115,185.24,233.894498001,-187.277,1849.42933724,108.844,893,134.755,125.151842972,452.246743415,0.976405,185.143,918.465175172,467.661537795,185.205121974,609.532590538,893,1485.78539778,4.57872180455
97.6046,-1.94678583425,184.765359508,184.86,243.601219748,-186.823,1658.1252397,97.5322,894,134.811,166.698246315,135.904429152,0.983147,184.745,729.962831886,369.914376463,184.833821457,145.509895389,894,390.323126665,4.4832609714
97.6721,-1.02104982604,184.739743265,184.861,166.947784749,-186.764,2378.67241824,104.096,895,134.891,166.195570713,194.352138364,0.978596,184.75,798.983214052,498.010989414,184.791331847,238.503921125,895,685.31197262,4.45316620002
97.7048,-2.67268643953,185.166185199,185.269,162.501186951,-187.231,1719.0561702,105.441,896,134.948,170.739069316,329.890177715,0.979619,185.136,725.999250256,387.934163695,185.243400891,281.921081108,896,735.070187934,4.5137551144
97.7605,0.5162067452,184.480127595,184.582,150.005168619,-186.536,1850.63271221,109.389,897,135.054,171.148559879,436.125941634,0.977355,184.481,682.486287896,414.927759136,184.528610346,258.280583764,897,715.112778634,4.53626274776
97.7868,8.28815190096,184.887591932,185.013,149.471535799,-186.894,1403.06107539,118.674,898,135.105,155.242806453,419.536205841,0.979604,184.875,584.001481587,316.375395097,184.963157744,254.659254576,898,879.690995454,4.61515836073
97.8455,8.80894267996,185.106951013,185.208,189.010924481,-187.198,2342.30458836,108.083,899,135.214,136.692538204,400.918382057,0.981684,185.094,786.098545422,531.444794611,185.166835408,273.99247985,899,713.966082438,4.58607730573
97.9053,-0.708719034171,184.785468259,184.879,175.104242318,-186.849,1597.80200941,113.008,900,135.294,139.723388443,333.865333592,0.981114,184.783,947.338082097,418.888536407,184.837695716,358.238671307,900,1010.11834701,4.57334580369
97.9592,3.43938775217,184.930207452,185.01,145.017937421,-186.967,1992.72482342,93.7177,901,135.384,169.026445445,435.250792384,0.97557,184.922,652.593556164,374.883667467,184.960448402,275.979135505,901,735.172690592,4.43652337281
98.0006,0.0229811313122,185.039986545,185.135,158.098316746,-187.138,2420.67892484,87.9734,902,135.475,163.55623391,229.239172584,0.981835,185.032,841.737757975,439.764577974,185.09373373,263.093257064,902,664.613830479,4.41576868323
98.0267,276.163541305,185.022724594,185.141,179.777417703,-187.085,2007.21380284,123.124,903,135.552,157.486963265,679.563586789,0.976806,185.017,954.905679768,567.739861246,185.089302561,327.214773359,903,1051.83714972,4.5922262982
98.0504,-1.09186032013,185.191526386,185.273,171.045302195,-187.227,1744.76052579,100.003,904,135.639,160.93411357,144.892125231,0.980083,185.171,523.42884259,365.051907047,185.250492359,163.254068446,904,427.883701652,4.46551315045
98.121,202.530531712,185.337927132,185.449,72.2043483523,-187.493,2356.74951929,94.542,905,135.708,118.441846357,675.628092769,0.979811,185.333,997.386217328,482.247227383,185.402056264,637.805759196,905,1767.72085084,4.42561115431
98.1601,-0.555315845954,185.469758329,185.56,273.854999498,-187.588,1373.13150103,108.176,906,135.811,164.821809342,203.388819585,0.979553,185.46,807.119076432,281.524889821,185.520204926,303.62342294,906,874.339307844,4.58451320071
98.2156,-1.22124322958,185.233211148,185.353,67.6184365263,-187.389,1373.81869294,103.508,907,135.894,141.475565533,105.994451476,0.974737,185.228,571.132840807,346.837979121,185.293268763,135.309843733,907,446.092060998,4.45898559406
98.2318,57.4349985133,184.920462056,185.035,322.305876955,-187.019,1381.46547075,123.738,908,135.958,149.228895375,543.066915812,0.981993,184.904,755.564063267,310.113866365,184.991837254,677.121739108,908,1500.62898675,4.71521028422
98.306,-0.431267917055,185.488719996,185.594,134.694263333,-187.555,1942.38478052,117.078,909,136.089,146.168189071,280.75567961,0.979211,185.496,705.090311115,449.284320954,185.544934306,233.262657553,909,637.37811949,4.63802087237
98.355,2.55052951515,185.490736252,185.578,224.058017197,-187.57,1931.14066883,96.2128,910,136.129,149.002855716,307.462297116,0.982777,185.467,573.492876997,433.410065325,185.556440232,410.632136982,910,1188.55464089,4.47461337898
98.4068,1.60006595751,185.343263851,185.445,280.714850322,-187.305,1206.08438902,92.4206,911,136.21,162.874941791,249.935132368,0.977356,185.337,554.984182471,195.955664439,185.399366846,293.425975432,911,891.059371837,4.42665978263
98.4683,298.443792497,184.785331472,184.892,178.034829226,-186.86,1272.49556321,103.813,912,136.268,148.670864589,602.099238952,0.981132,184.775,471.931000184,236.222270396,184.846131056,434.616804507,912,1451.60200362,4.49253799563
98.4912,0.593329601471,185.448152619,185.554,148.330030071,-187.468,1586.52945745,108.691,913,136.366,157.851057079,218.176247853,0.983096,185.44,535.515170055,273.16675866,185.517609356,204.210622834,913,536.1233601,4.53705213105
98.5142,-0.58263786961,185.749734735,185.88,170.611630055,-187.733,1643.76744845,88.5082,914,136.431,133.783537648,132.28954883,0.979956,185.751,585.488312009,330.94015092,185.823396896,173.828633492,914,484.260260891,4.36826016227
98.5572,-0.34184809297,185.218352725,185.343,422.545215571,-187.276,1596.383731,108.422,915,136.485,127.431354802,173.967313374,0.984453,185.205,823.588525008,307.418778507,185.303567066,174.535479037,915,497.205586599,4.58287389564
98.6105,471.979291894,185.614655909,185.73,240.707220556,-187.698,1535.21583185,103.998,916,136.558,140.699898439,792.412303622,0.984954,185.605,778.149040267,347.816915453,185.681365952,322.054457147,916,1232.93332925,4.59382575425
98.674,-0.678555679231,185.523597119,185.616,203.485033676,-187.6,1410.8179921,110.893,917,136.668,135.050722991,160.324945568,0.979287,185.509,541.0325077,280.664210993,185.583489324,178.95416503,917,560.59724219,4.65283506834
98.6984,-0.40778325822,185.865675425,185.987,161.159597008,-188.017,1400.36979785,98.7314,918,136.698,144.455592199,247.467584939,0.972633,185.86,477.7475077,280.45187474,185.93299291,189.848660197,918,522.936963938,4.53947965461
98.7499,-0.662065541017,185.451192273,185.562,175.178274991,-187.54,2006.60807886,110.025,919,136.713,125.353149024,74.3379003443,0.977416,185.451,573.619441039,401.057155403,185.513457368,119.962509008,919,452.974245774,4.60662968803
98.7778,-0.222805409638,185.749671998,185.853,221.188315264,-187.909,2064.76970684,108.006,920,136.837,134.367824076,106.850475168,0.982512,185.732,934.434992682,561.524219821,185.81582314,242.687624046,920,788.463075065,4.61185854814
98.8089,14.1903760432,186.158712439,186.265,204.059300301,-188.28,2320.68445175,120.489,921,136.949,156.680241581,543.072076639,0.976043,186.151,828.9392328,543.086774916,186.226013175,518.883085311,921,1225.5516231,4.66113672497
98.833,138.553031571,185.765437279,185.878,162.897348448,-187.952,1891.16125071,97.9197,922,137.013,144.833826473,351.991452499,0.976135,185.756,808.243589573,525.884155628,185.818217598,185.428840384,922,677.97249218,4.51794736531
98.9129,-4.44398301011,186.076107481,186.169,222.465783233,-188.275,2431.40742088,126.671,923,137.09,159.680657851,296.560226922,0.974693,186.063,885.014968044,602.588923583,186.130411173,350.697346702,923,841.229779711,4.81521257812
98.9755,-0.967582426835,185.810554621,185.933,145.784346386,-187.977,2242.57315782,97.9464,924,137.203,149.189936703,176.58381114,0.984613,185.811,581.049162432,520.698466228,185.865799443,221.770070654,924,660.685816485,4.45029347387
99.0017,-0.618992287878,186.438133246,186.551,162.856376728,-188.608,2500.22909382,112.587,925,137.27,164.723443679,455.158923599,0.982153,186.421,1027.85655329,699.420742086,186.500869856,391.885659314,925,991.685333511,4.61389603203
99.0454,-0.667743205326,186.117519735,186.214,222.654913141,-188.189,1717.50258694,105.669,926,137.318,156.999046539,429.157376617,0.978053,186.103,780.680920004,410.062420701,186.164340002,356.71273702,926,1085.18052366,4.6075630327
99.0964,-1.86744429399,186.700182937,186.79,91.9853326557,-188.837,1571.5245092,104.856,927,137.396,92.7450083263,352.600060657,0.978701,186.703,187.93261438,203.343209145,186.743300441,316.574293573,927,980.766389604,4.51270902527
99.115,0.987693362998,186.157995736,186.224,276.137685145,-188.273,2451.7050462,100.983,928,137.516,158.672543124,215.045070682,0.988614,186.142,912.608672439,579.179720133,186.20018705,256.400078545,928,541.435246577,4.51543744069
99.1944,1.66715718111,186.177995693,186.278,185.51929132,-188.267,2063.51591909,104.882,929,137.6,138.083848784,492.754169638,0.977883,186.164,878.136022673,617.416799968,186.239605336,346.697899558,929,965.052565498,4.52702941697
99.2125,-2.21412475101,186.862728373,186.96,175.21021777,-188.953,1864.48502552,104.018,930,137.678,158.832405899,115.45243802,0.977271,186.856,844.143784178,491.838925301,186.920473714,193.55066444,930,562.810590209,4.51782438878
99.2663,0.581549869586,186.836390797,186.931,101.657236098,-188.882,1710.94266695,94.0928,931,137.735,137.119288163,355.516837695,0.985319,186.834,798.895410446,456.037067186,186.890557528,259.106242528,931,714.517601969,4.41242365494
99.3271,-0.208822648597,186.037208599,186.148,73.2407519307,-188.092,1567.20959303,124.577,932,137.793,140.711464525,130.22943928,0.978496,186.015,697.311706129,423.760071022,186.111414327,158.874280078,932,483.724244678,4.65403212078
99.4101,1.19022079455,186.083622003,186.203,119.768317623,-188.116,2364.37190849,116.685,933,137.797,139.643101847,419.606576541,0.978024,186.085,838.138169105,606.966020469,186.130251849,390.157835353,933,988.197736432,4.6650122009
99.4854,5.16963983383,186.161982273,186.243,95.3510099639,-188.161,2011.74950371,119.22,934,137.853,142.330891875,226.986509108,0.981215,186.144,490.590714001,416.42898449,186.214730343,224.030789382,934,658.8070034,4.64666828826
99.5814,0.561011259921,186.186398904,186.296,112.226612226,-188.177,1684.52216619,115.109,935,137.928,135.869497326,271.572829162,0.980635,186.168,606.762443838,383.132483885,186.249219856,187.194804566,935,533.156838015,4.66407332589
99.6465,25.800448729,185.65139316,185.772,259.74718783,-187.786,1721.15819536,116.918,936,137.966,158.659801408,317.215637333,0.977494,185.646,919.570503019,347.738682349,185.695388357,291.297550424,936,770.418386874,4.65504277931
99.6562,626.431957018,186.089716123,186.196,303.124096446,-188.18,2010.46716355,106.205,937,137.968,161.799217802,649.479222293,0.983752,186.084,1164.43691044,446.888482205,186.145600669,16.6488335553,937,665.173365764,4.51385987438
99.7343,454.880763062,185.69021961,185.769,128.377137072,-187.866,2367.0423447,112.721,938,138.058,137.880978442,783.130529702,0.980913,185.672,906.934746368,586.073389948,185.744180222,244.582193639,938,1041.6997998,4.64976903598
99.7836,1.29702711976,186.292668286,186.415,81.9042277818,-188.426,1638.64742066,95.8952,939,138.086,111.738808285,375.409207803,0.976954,186.296,354.907619125,362.809232278,186.345152537,297.869112268,939,858.293997333,4.48841689089
99.7934,0.848100162811,186.756912425,186.847,244.526683792,-188.768,1608.84914959,102.423,940,138.12,182.467441047,415.652113091,0.977435,186.747,772.874252895,303.027775486,186.811109383,313.227796805,940,800.667852721,4.40754767449
99.8986,-1.19212445713,186.078794349,186.173,158.384600405,-188.161,2125.67106511,108.084,941,138.164,154.962998537,274.983501004,0.984227,186.072,929.775683524,460.551283791,186.14034366,268.843583392,941,685.722430969,4.48262482204
99.9511,17.6736075584,186.348117975,186.443,212.007644357,-188.392,2338.87596538,117.475,942,138.241,149.813425225,219.546982611,0.979379,186.337,1331.02386152,619.699631065,186.405442165,135.009644352,942,453.932641678,4.61266442502
99.9702,0.298026449819,186.269682011,186.383,318.928567888,-188.33,1885.66128631,129.921,943,138.302,168.76547319,201.956564101,0.980781,186.264,802.044496337,354.509641078,186.336621001,275.092964966,943,855.378277452,4.72660930753
100.03,2.32111617525,186.56688481,186.677,132.209361843,-188.691,1614.05866054,117.249,944,138.361,155.225511427,342.821119293,0.982756,186.565,833.679286615,411.28537078,186.621590283,290.659665277,944,785.57250601,4.62708096375
100.031,0.25821874837,186.503935895,186.611,140.70709995,-188.611,1836.66634601,105.718,945,138.459,160.28703793,294.592472419,0.985219,186.503,802.976358569,443.918877209,186.564269358,243.660038183,945,720.922322634,4.58138516074
100.097,-0.132110078379,186.10345209,186.187,270.698497603,-188.153,2585.04907186,112.335,946,138.494,182.057373014,211.765782838,0.978477,186.085,874.379169292,500.672269055,186.160203193,239.223988378,946,700.964076211,4.62437584972
100.135,40.825757726,186.408771735,186.495,237.227784591,-188.501,1961.87729279,92.823,947,138.553,152.655922706,342.295110373,0.983964,186.394,807.845114097,443.365277864,186.472083985,159.997586881,947,489.452049167,4.46138255595
100.165,0.409846110549,186.693612168,186.789,180.7093821,-188.845,1920.73590777,99.688,948,138.598,147.603164613,345.638671594,0.98724,186.695,969.96215202,417.645663219,186.744793986,371.88133871,948,1075.2746591,4.52208932631
100.242,-1.11212313118,186.579863864,186.671,213.756379586,-188.539,2166.56045607,101.452,949,138.656,145.489318674,283.19135519,0.977358,186.562,783.844772546,529.769703728,186.630628586,413.068079687,949,1190.56902401,4.5293124868
100.257,-0.538685147208,187.264334322,187.379,157.719695193,-189.352,2085.85565125,96.6562,950,138.741,168.032726857,237.17400064,0.9826,187.255,849.11292859,475.074592156,187.332015554,229.27142799,950,577.136571074,4.48877666417
100.282,27.7237886135,187.27848971,187.377,207.37991297,-189.372,1466.32399326,97.1199,951,138.794,156.844809052,337.464814194,0.982923,187.271,693.647444546,387.443480718,187.32790894,267.212351048,951,753.444805636,4.49815000314
100.307,-1.75307955241,187.239119449,187.33,267.900128073,-189.276,1530.62703429,105.604,952,138.868,187.621194867,367.25909933,0.991758,187.224,913.14028393,272.07664556,187.290597938,313.845607747,952,898.624918881,4.5569499109
100.313,-2.69168065788,186.854182806,186.983,203.216367184,-188.915,2333.22320424,109.712,953,138.935,151.714486906,226.083933451,0.985624,186.85,1008.84306287,558.175995012,186.90732222,380.680864582,953,1179.32054675,4.63915481963
100.346,250.034936296,187.422309361,187.532,128.220885829,-189.591,2070.12522879,120.615,954,139.027,135.831090625,516.898223945,0.983364,187.412,1010.41671257,566.927809409,187.500682406,159.658371191,954,659.623552318,4.76282361504
100.429,44.237805801,187.550728124,187.665,116.560813486,-189.717,2060.20046736,114.303,955,139.098,160.911101544,190.911805044,0.98359,187.538,843.966578988,478.232691851,187.608768453,129.328736768,955,405.877133245,4.65733074378
