AverageQ,AverageReturn,AverageY,MaxReturn,PolicyRegParamNorm,AverageAbsQ,AverageAbsY,AverageDiscountedReturn,MaxEsReturn,Iteration,AverageEsReturn,AverageAction,StdReturn,AveragePolicySurr,AverageAbsQYDiff,MinEsReturn,Epoch,QFunRegParamNorm,AverageQLoss,StdEsReturn,MinReturn
215.415,745.732776469,215.41838736,2196.29279956,110.24,215.539,215.488034193,170.267355715,874.531380836,1046,462.669163782,0.984944,357.771896382,-217.645,5.13137797624,28.075137053,1046,153.983,138.944,262.511366042,305.681052536
215.403,888.874906092,215.401035796,2095.53474008,110.367,215.541,215.474714532,137.073939199,1279.58392257,1047,456.319486778,0.979456,505.085810908,-217.613,5.21468864364,-4.74065502919,1047,154.035,149.72,401.937478938,35.9200764918
215.292,773.941038311,215.302157858,1484.59989344,110.38,215.414,215.373297185,158.108165447,769.079865305,1048,322.390351168,0.981429,308.056545849,-217.459,5.07619849553,6.06792934231,1048,154.042,137.957,281.196559775,59.5362953984
214.897,544.171439124,214.902803808,899.958062669,110.419,215.022,214.967117187,135.365977092,700.799479332,1049,326.210291634,0.98287,171.166746163,-217.106,5.08823377773,2.75092606545,1049,154.092,134.336,292.031353138,104.910797965
215.348,619.878810629,215.364054155,1887.54887869,110.443,215.486,215.446847479,155.753380162,467.798461404,1050,192.359745618,0.988952,346.942203005,-217.536,5.10418311741,-4.26697019437,1050,154.158,139.36,140.094404281,156.276845899
215.396,690.146400082,215.397407266,1591.57689744,110.516,215.533,215.471179206,198.01165223,498.876232658,1051,128.648792334,0.981728,180.247765755,-217.572,5.07038672494,-4.22188010317,1051,154.211,134.888,166.328694937,445.928696993
215.35,716.493560524,215.361428253,1695.95223977,110.567,215.459,215.418016228,142.454606069,691.241714433,1052,295.971606829,0.982154,323.940835413,-217.487,5.13677630907,-4.55832441861,1052,154.219,140.032,263.14034269,-13.0065936519
215.956,707.327495947,215.968654179,1712.37818053,110.568,216.086,216.0361863,169.978143083,670.268880953,1053,303.333817207,0.98364,247.933375322,-218.191,5.11871417216,-3.02658396052,1053,154.26,133.237,245.415909847,126.921148661
215.627,708.902144931,215.632933492,1340.940011,110.607,215.741,215.69555985,153.952648837,743.777295944,1054,485.757623848,0.987811,245.732807968,-217.803,5.00320430402,203.280794836,1054,154.298,130.517,205.089559391,209.277906559
215.89,899.119464789,215.899654646,2299.18376021,110.636,216.007,215.967483298,168.823549849,755.867764028,1055,418.05457655,0.98814,486.876125215,-218.148,5.19036579338,2.98386355158,1055,154.375,147.017,332.529148005,130.563248909
216.06,912.509006997,216.060693701,1677.28710555,110.668,216.187,216.133337978,184.661716689,843.606518165,1056,637.360996243,0.988474,300.225777174,-218.268,5.16496728891,362.36610088,1056,154.419,138.608,185.345873162,334.339884079
215.918,911.124682453,215.926800126,2073.81309785,110.72,216.038,215.986969076,155.128504675,722.712856087,1057,374.770741599,0.983871,414.030241566,-218.083,5.20337876032,55.929664602,1057,154.491,143.07,241.188355707,31.7767989055
215.922,709.210597994,215.92796964,1350.1748105,110.774,216.049,215.998148398,167.084747239,346.018446248,1058,101.897156443,0.984029,304.278892444,-218.132,5.19351113833,-1.6381770492,1058,154.554,141.082,119.960887199,134.593311082
216.601,667.191231065,216.605633045,1757.04042011,110.802,216.733,216.685411557,168.390164512,843.97129158,1059,190.286790497,0.980287,318.56588041,-218.744,5.11834075515,-2.9840170555,1059,154.626,141.18,302.310783907,32.3853762926
216.417,524.649133507,216.435208441,2604.89402189,110.843,216.569,216.526009371,114.609878469,581.423788648,1060,157.913342989,0.981822,597.317366646,-218.517,5.19784755541,-3.26625268249,1060,154.616,151.595,191.149976544,19.1925964697
216.18,644.935712425,216.175509467,1086.43657195,110.846,216.314,216.259830086,156.35953792,630.970992156,1061,271.217750842,0.98131,296.793536374,-218.318,5.10988857966,2.33150557657,1061,154.675,140.226,218.021366566,153.497815395
216.153,990.288230407,216.159501938,1946.97908037,110.89,216.305,216.2509441,143.780001207,949.245473386,1062,177.677442561,0.970274,446.432728548,-218.335,5.18848148943,-2.81396234412,1062,154.72,146.241,285.399164428,69.5474532093
216.503,451.281916791,216.519487901,1373.3520467,110.944,216.637,216.604353492,101.037784982,768.009173131,1063,304.69645104,0.982186,325.765910884,-218.739,5.17207752608,-2.77580531011,1063,154.794,142.947,294.627221732,38.1284551961
216.294,711.088967783,216.294546983,2208.58747574,111.013,216.436,216.371255033,114.861422651,536.896837959,1064,218.862333376,0.981625,401.914971182,-218.509,5.13587210284,-3.61632438982,1064,154.857,140.485,176.954558799,172.528329252
216.335,628.758550069,216.346408817,1490.11578208,111.016,216.469,216.416843244,106.148769348,505.534556018,1065,230.29860791,0.983233,369.875525015,-218.486,5.16047844216,83.438846842,1065,154.92,151.274,169.904897464,89.4851292294
216.525,745.813530987,216.529825173,1579.59605286,111.041,216.646,216.603802451,139.038452179,666.981264459,1066,466.541331702,0.984476,460.689578417,-218.628,5.03196218815,249.427717703,1066,154.961,132.251,165.514894541,80.3463656718
216.535,606.99691855,216.540668479,1959.2824791,111.108,216.648,216.608732123,136.946349845,558.638640699,1067,127.565108369,0.985146,501.21635958,-218.664,5.12492350945,-4.39975858571,1067,155.004,144.544,181.283531618,23.9987730543
216.47,737.216223569,216.479226756,2834.08073737,111.177,216.621,216.562008773,144.826136973,798.840979522,1068,406.64240909,0.984239,618.020408808,-218.595,4.99776418347,29.3126972362,1068,155.045,132.225,263.806214069,118.478438608
216.679,593.681119109,216.683888499,1653.64285021,111.205,216.818,216.765276947,130.131042524,547.776581015,1069,237.928929996,0.982277,433.219756024,-218.855,5.08784637499,3.95532028864,1069,155.098,137.336,209.153545039,103.828222114
216.854,735.601345957,216.853518401,1311.84490889,111.203,216.977,216.911258386,151.201488058,1012.93180448,1070,208.768744745,0.977243,208.572946032,-218.977,5.00112184901,-2.141233613,1070,155.137,132.359,343.429591235,408.955121528
216.833,523.936443035,216.838372676,2220.35595275,111.261,216.939,216.894162186,119.287619373,632.230459176,1071,199.813858766,0.983667,483.264189379,-219.039,5.03139868576,-4.97687648754,1071,155.179,131.312,216.713373639,118.609472283
217.348,633.862544167,217.358127404,1308.20711988,111.344,217.466,217.418786716,135.338850454,652.082874048,1072,407.636233391,0.979788,333.642306081,-219.594,5.06850781202,-3.79283945081,1072,155.278,132.373,196.755105372,128.077368822
216.956,626.485684313,216.957024454,1158.51773104,111.37,217.083,217.016747704,140.539925148,706.386563257,1073,309.457477029,0.981651,271.316375473,-219.197,5.15080590283,-2.37248262761,1073,155.308,136.901,263.100399254,3.17028358494
217.138,790.310527543,217.150353186,1452.95352701,111.452,217.239,217.203984999,170.93085475,583.896036375,1074,307.032791953,0.981846,210.669801096,-219.301,5.09938225771,-2.84726366472,1074,155.361,138.647,214.852101465,459.059882184
217.173,627.382976348,217.176009636,1022.89835843,111.484,217.304,217.236771778,170.924087493,751.139706042,1075,460.865137598,0.984726,155.612814424,-219.302,5.07540368089,1.81298898767,1075,155.394,141.3,237.099607999,377.645177074
217.606,743.950528564,217.613109047,1732.47299561,111.52,217.741,217.672310646,191.403484371,922.376061704,1076,378.071198714,0.983113,265.401150353,-219.761,5.08746459784,59.4964109904,1076,155.455,139.181,290.009178614,312.828404902
217.183,837.379701636,217.190654659,1316.71921366,111.552,217.315,217.2502297,182.280950379,780.700625301,1077,341.449242997,0.984525,246.916344876,-219.407,5.12178654194,-4.99169433428,1077,155.509,146.908,301.537855983,285.099994437
217.588,1168.11215805,217.596690984,3307.90260416,111.626,217.706,217.664151609,184.643253311,474.740420241,1078,221.524568527,0.984318,712.14455528,-219.704,5.05570724981,-2.07868052254,1078,155.614,137.863,179.819497705,72.4270660452
217.565,704.121694644,217.563209631,1449.89090859,111.692,217.701,217.639665237,171.632071223,705.759236467,1079,276.702264391,0.980953,184.585176765,-219.761,5.11525818991,42.9832336492,1079,155.655,136.634,234.257527297,449.757869108
217.498,837.894831768,217.503159224,1611.56149157,111.758,217.633,217.570717365,184.305850225,622.822089314,1080,383.962333095,0.985154,352.014444648,-219.636,5.28336971311,2.14937003566,1080,155.716,160.334,215.007120342,329.684279422
217.275,597.770299795,217.286092267,830.085426656,111.791,217.392,217.340864804,174.223390449,731.869709936,1081,418.674431472,0.981476,86.5579426347,-219.418,5.1031352151,94.3192666109,1081,155.785,138.221,206.827052385,398.33451742
217.697,331.48360107,217.707958114,1989.70572703,111.809,217.829,217.770647239,86.5111518692,938.063318135,1082,348.712001214,0.978683,440.166682041,-219.867,5.14342654031,-4.17825571293,1082,155.847,142.202,376.932382891,20.3407304799
217.561,550.939292376,217.566285715,1344.08213277,111.869,217.687,217.639593838,157.89395069,901.854734998,1083,275.077766086,0.981821,301.191304789,-219.66,5.14368147824,4.7273132529,1083,155.922,134.483,293.474896437,117.870404157
217.874,599.121243592,217.887449573,954.060813859,111.887,218.001,217.951257423,145.47834156,634.381182989,1084,278.531369384,0.978788,287.451948292,-219.996,5.15959999745,-2.54239428842,1084,155.968,140.531,231.56529376,67.6971393409
217.384,700.743661039,217.37060309,1699.03785815,111.953,217.498,217.425260953,168.907996804,613.565743546,1085,159.296182332,0.983235,338.316787529,-219.464,5.13274093903,-3.04184640825,1085,156.016,143.941,191.198753615,137.284905227
217.775,781.869643517,217.798593571,1506.20954462,112.044,217.891,217.865424139,188.584937307,849.260575337,1086,269.24599575,0.982911,299.299087278,-219.888,5.15415952615,3.89275615202,1086,156.07,142.179,293.098917286,197.778812635
217.494,818.97785301,217.502138736,1617.6077806,112.12,217.609,217.5614454,179.936882637,645.431754014,1087,243.041138745,0.981338,323.347448787,-219.533,5.04506204715,-2.26637248606,1087,156.095,131.852,245.835974058,149.809672913
218.086,548.099025531,218.088594885,1638.10981293,112.165,218.204,218.140634563,164.330782735,854.869369421,1088,235.52219638,0.974682,287.883429294,-220.246,4.99940489135,1.8794764492,1088,156.154,124.909,276.128605853,127.324366954
217.624,685.454094095,217.618846606,1229.50225896,112.173,217.734,217.67537997,169.546557188,1306.19700501,1089,323.31239636,0.980571,228.650980059,-219.694,5.1919378214,-2.97090393752,1089,156.229,152.745,478.716676567,185.025633366
217.821,739.598815282,217.847737599,2384.67932195,112.258,217.935,217.909374583,179.388878056,930.899179046,1090,478.200647649,0.981494,410.197875997,-219.955,5.0997862808,6.61237748154,1090,156.274,139.459,311.350556516,71.3176065877
218.13,653.825172578,218.124629901,985.606997419,112.244,218.24,218.183717106,201.010833071,569.112136298,1091,166.199054563,0.98433,184.360530002,-220.288,5.12440685163,7.00180781568,1091,156.36,142.095,168.006274077,120.996261109
217.937,578.146876703,217.946898871,1191.14350451,112.287,218.065,218.017496715,178.655736916,1201.79298456,1092,215.084019596,0.985129,263.031001026,-220.091,5.1361476338,-2.746531088,1092,156.442,142.026,348.47181146,22.6972183733
218.323,918.171684309,218.324869359,2389.11273214,112.304,218.439,218.38826501,189.986657206,941.463356018,1093,253.447009958,0.983113,502.603025709,-220.445,5.12038372868,-3.57747013961,1093,156.489,148.763,315.164352773,265.290748777
218.005,870.934927991,218.016245151,2005.74409049,112.365,218.117,218.077665453,188.005848098,566.866790996,1094,176.740750047,0.984052,421.791205438,-220.12,5.05469284511,-2.89121663026,1094,156.524,141.437,236.086228549,219.464167073
218.386,758.503935938,218.393279754,1337.09471045,112.409,218.506,218.447176228,183.371231502,545.88521299,1095,182.687609274,0.987063,219.359786543,-220.531,5.05582644769,-3.52579149851,1095,156.626,136.773,187.611292346,407.580391439
217.695,817.748907851,217.700611663,1946.15710041,112.453,217.8,217.755923467,177.973599221,621.179926946,1096,260.426613729,0.985335,392.818211678,-219.852,5.12780188041,-2.22115345844,1096,156.679,142.771,239.848996099,143.872610217
218.429,662.972417061,218.443720626,1440.5477912,112.508,218.527,218.503575883,177.927928,446.977479275,1097,158.044600529,0.982608,303.192527665,-220.559,5.07941438764,-2.38837361126,1097,156.762,136.266,166.530421422,37.5233988483
217.986,693.754877898,217.991847562,1927.65495787,112.582,218.109,218.057931207,165.84622217,590.167623378,1098,291.012513188,0.981023,428.508841719,-220.027,5.08730017477,-3.43521368494,1098,156.819,141.743,202.311188623,162.538968769
218.295,788.539854549,218.307101725,2294.07623973,112.631,218.414,218.375333255,161.691524614,766.509505205,1099,225.324483207,0.984912,454.975129095,-220.493,5.14903063959,0.533157531209,1099,156.872,148.729,256.600124722,235.221069422
218.269,707.030657031,218.273708514,1687.98688346,112.672,218.389,218.322459672,166.979701659,1164.89271293,1100,463.119513008,0.983941,306.576674331,-220.443,5.15729848121,-2.78108193197,1100,156.959,145.88,401.165528518,355.997747369
218.624,973.694614914,218.631453965,3151.63644416,112.755,218.734,218.685966141,186.88725576,687.438565644,1101,222.518588298,0.984845,687.237680127,-220.837,5.08398217574,-3.53078887309,1101,157.026,138.793,260.144320968,104.542953859
218.335,773.974851819,218.342254238,1443.96294788,112.779,218.465,218.386354998,181.992724581,733.472031894,1102,312.078204282,0.985546,254.960213981,-220.604,5.15688790855,-0.242435057766,1102,157.077,139.989,276.74629598,459.638212116
218.458,783.72679536,218.466670295,1905.85693879,112.809,218.552,218.522956539,151.130131751,485.435995229,1103,284.027168412,0.986456,352.11330008,-220.652,5.16549774932,66.2980784561,1103,157.15,142.159,142.572980311,115.095358969
218.452,880.692446888,218.45734948,2633.88806542,112.915,218.545,218.49889021,166.795835825,672.119490049,1104,412.989855775,0.985903,482.49661892,-220.628,5.08402785245,-1.45058340816,1104,157.205,131.878,243.926466587,167.339649919
219.016,1330.27839903,219.029231407,3494.99814475,112.962,219.122,219.072881988,169.431201957,644.452173031,1105,177.37407625,0.982683,763.381018563,-221.2,5.14945039717,-3.87140838665,1105,157.237,141.731,235.007839409,436.425401197
218.638,1014.3194638,218.645400909,2057.55101171,112.985,218.718,218.668421532,180.051277987,708.358368016,1106,339.32047525,0.985201,407.994236903,-220.82,5.15085381018,-4.27984078722,1106,157.317,144.805,284.691753974,560.569659059
218.957,1024.93984947,218.961817492,2727.37041875,113.037,219.05,219.011555173,184.223457161,996.598675255,1107,304.404932346,0.985672,531.25157382,-221.011,5.03781120385,3.49913679093,1107,157.359,135.25,340.182992603,449.087961935
218.985,1119.88184902,218.992050829,3206.11824814,113.085,219.095,219.042562196,163.05287009,865.077672488,1108,296.254108206,0.984546,753.965737787,-221.096,5.15026544675,-3.23887602016,1108,157.426,148.148,347.313364748,155.333514341
218.519,928.150842256,218.520725161,1733.4696488,113.146,218.622,218.584503872,160.938197084,1025.09661205,1109,265.832243748,0.985448,420.717323182,-220.55,5.12453444212,-4.55474997521,1109,157.502,138.496,389.35317123,214.387319045
219.157,651.390850617,219.173412412,1237.84600728,113.154,219.262,219.211899453,129.036063217,456.953904665,1110,189.380213558,0.984714,332.068120816,-221.229,5.09327238093,-2.47206309712,1110,157.572,146.873,179.583933785,99.3829368913
218.834,860.824087466,218.830709984,1375.86380881,113.218,218.924,218.875457419,179.01585599,788.668941023,1111,240.942603406,0.986511,286.350735484,-220.892,5.05767153064,-3.97030194326,1111,157.618,141.713,323.500476601,284.022027515
218.617,1091.86633509,218.633236326,2280.0080996,113.261,218.71,218.677238917,184.346750795,776.481977668,1112,373.283616831,0.986955,459.339717744,-220.667,5.03510456815,-3.57606492646,1112,157.707,131.628,282.486151835,439.624970244
