AverageAction,AverageQLoss,AverageAbsQYDiff,MinEsReturn,AverageEsReturn,StdEsReturn,AverageQ,MaxReturn,QFunRegParamNorm,AverageAbsY,PolicyRegParamNorm,MinReturn,Iteration,AveragePolicySurr,MaxEsReturn,AverageY,AverageReturn,Epoch,StdReturn,AverageAbsQ,AverageDiscountedReturn
0.856431,575.435,7.69143945266,4.83882660474,120.580990562,227.364559788,375.952,1939.46175623,256.521,376.014653764,124.304,354.086884841,1102,-384.039,848.936970748,375.950473691,933.844927519,1102,386.644711905,376.301,222.836806196
0.859565,617.004,7.7751117202,4.35963873949,56.9479710614,95.0012215668,375.669,980.534378488,256.628,375.763402964,124.292,274.746544213,1103,-383.784,503.491212802,375.688021731,472.232809215,1103,210.039604357,376.055,182.252211302
0.875046,514.067,7.36385717627,3.88275185262,78.3121209594,115.308529738,375.42,2013.63074243,256.704,375.479198893,124.38,373.775856256,1104,-383.67,539.592906095,375.414102042,780.639752743,1104,350.664134025,375.818,213.604760158
0.899809,574.203,7.76945731518,4.546534539,30.3739892344,21.497359776,374.829,2771.3569988,256.807,374.928553107,124.518,781.041476711,1105,-382.931,84.9395876418,374.842004305,1885.30101776,1105,517.458039531,375.249,228.945321543
0.858657,584.274,7.68627185869,5.13199402624,108.79061374,143.832427916,375.07,1940.43231278,256.932,375.136074079,124.568,178.491589338,1106,-383.312,531.844594817,375.079017683,1000.57961421,1106,569.400090112,375.474,206.106601907
0.883859,565.679,7.71742196767,4.15765987811,52.6620261118,82.787676849,374.415,1589.32641177,257.051,374.480726012,124.689,1393.5503646,1107,-382.381,382.703214531,374.423427663,1440.07947033,1107,44.3946824055,374.8,241.516390705
0.802164,533.574,7.28750595312,4.60839100608,73.4669169598,149.547753059,374.1,1180.77413708,257.138,374.153317475,124.723,166.793340707,1108,-382.142,863.87801972,374.104426624,329.86672271,1108,226.628705029,374.43,142.599125109
0.890742,578.697,7.63938451689,3.43756695396,29.0602840992,42.9754418384,373.636,2093.52941939,257.28,373.678206561,124.823,759.325765824,1109,-381.716,238.765678257,373.630168486,1249.2567035,1109,284.241827567,374.001,237.417514179
0.896395,559.747,7.71828525278,4.87030845871,89.3315440841,170.784428169,373.812,2123.6798398,257.384,373.873572192,124.867,185.606346917,1110,-381.852,823.532026319,373.833557081,957.04791929,1110,636.797416736,374.154,206.059278726
0.827834,555.864,7.65240347265,4.74870912181,85.5146792645,183.476270684,373.942,2310.48970739,257.501,374.027826384,124.916,246.46471928,1111,-381.982,891.54683963,373.976405276,1087.53260702,1111,597.700140118,374.304,213.563277064
0.890564,609.116,7.83062337008,5.73559751845,127.656720183,180.221108722,372.533,3000.413157,257.621,372.626074146,125.027,548.580005328,1112,-380.858,607.696623002,372.556038428,886.363143125,1112,549.318007822,372.881,219.436677782
0.887688,569.571,7.73918042521,4.00852213645,90.2772337626,127.076327323,372.088,3096.300676,257.73,372.16272112,125.07,188.876268064,1113,-380.407,520.478866628,372.085194024,1621.08264064,1113,1130.41226959,372.526,193.759454463
0.824234,570.828,7.59342100627,5.10310178286,65.7417274742,96.7069835852,372.678,3248.28615039,257.797,372.744781533,125.134,174.215985461,1114,-380.912,493.605243757,372.687008189,2009.97532915,1114,1127.26548161,373.023,208.885227428
0.921986,529.478,7.49432745576,5.13856701906,80.2177768472,160.380600788,372.284,2019.60088407,257.878,372.372654817,125.16,692.322425155,1115,-380.156,810.679390216,372.290827554,1477.63398912,1115,393.873947092,372.689,237.047324208
0.829765,573.08,7.71160455914,4.91668884468,43.4580728315,85.9955663394,372.225,3184.42080541,258.006,372.328521916,125.211,418.528990124,1116,-380.494,517.806514994,372.238961486,2242.71029204,1116,845.925552754,372.586,225.083270715
0.856515,579.773,7.63351023924,5.41497870176,81.8758967431,190.367830233,371.742,2914.30299678,258.131,371.83274824,125.264,593.861070732,1117,-380.078,970.900548883,371.750814054,1931.94433608,1117,820.122265499,372.151,225.301993792
0.87394,561.74,7.52144385165,5.01199846673,49.5385687974,103.649215659,372.0,3103.34546256,258.241,372.090191972,125.302,430.957495602,1118,-379.872,563.423695929,372.006281549,1921.29927782,1118,737.061987004,372.363,234.807370767
0.927184,572.855,7.65192992087,4.90332152155,50.2137292162,68.4468135029,371.502,2585.17747578,258.38,371.614034305,125.371,1241.30746799,1119,-379.982,346.659926844,371.504602893,1706.67227714,1119,339.92835099,371.918,241.502151307
0.897582,541.577,7.46169392779,4.49418383916,73.713845113,125.084247628,371.789,2920.25068717,258.531,371.918306129,125.397,424.519271074,1120,-379.984,566.26917668,371.805889548,1619.22288626,1120,476.569431914,372.207,243.891932738
0.882253,550.303,7.67362598506,4.34905275657,85.5944726297,174.025677206,371.881,2480.26005025,258.636,371.993107067,125.472,638.9995082,1121,-380.275,763.802405294,371.888473628,1448.2388339,1121,440.831929256,372.276,244.03063393
0.857094,557.158,7.41828549347,4.8104753863,119.854067157,212.125315674,371.78,1946.88242097,258.784,371.868782224,125.496,180.304719735,1122,-380.056,879.875114669,371.780759489,1048.38416899,1122,506.047279326,372.191,218.026421733
0.903267,577.461,7.61825507463,4.76817497608,82.211909727,146.411059519,371.516,1774.49539182,258.879,371.6507227,125.546,193.747418578,1123,-379.736,722.531214991,371.541626197,891.776360234,1123,421.28283098,371.912,215.901891854
0.902734,575.825,7.68014961057,6.13805962853,76.493741846,114.267498293,370.667,856.429259477,259.024,370.703109458,125.577,635.604886055,1124,-378.886,538.360511116,370.630176931,726.42433342,1124,57.6311491398,371.033,232.953216306
0.890552,578.001,7.67568972189,6.81074062419,65.9496691113,99.1209888411,371.327,925.102376443,259.099,371.437957437,125.625,172.445041783,1125,-379.519,470.83867847,371.370762258,636.432178117,1125,187.912532763,371.699,209.424354454
0.871457,550.797,7.55194120784,5.39330707097,59.5110527297,102.709607473,370.587,1328.48889717,259.256,370.677676646,125.674,171.069707854,1126,-378.583,541.476111781,370.597522686,824.315273165,1126,247.674945145,370.99,215.754850215
0.867613,559.558,7.53291543408,5.7332608597,37.4532388738,37.7024989108,370.235,804.576534144,259.37,370.335397793,125.753,519.817726048,1127,-378.654,160.775533828,370.245422653,626.363137681,1127,62.8598785587,370.608,212.912753205
0.880523,542.718,7.38909869813,5.26156657942,60.4830587563,100.098288664,370.317,933.173996439,259.45,370.365015009,125.764,569.457357762,1128,-378.533,525.300218121,370.309852015,670.222222426,1128,77.9313466276,370.675,220.274220459
0.901241,564.221,7.59745648301,5.95050603387,87.0087200199,144.449316468,370.225,1103.09063286,259.578,370.305575712,125.827,639.492912844,1129,-378.518,616.658652853,370.246685698,803.827788736,1129,110.441519861,370.581,232.784461597
0.900056,592.972,7.7019629812,5.44194880673,58.7833637509,95.7649996969,369.815,2397.34300062,259.649,369.872572669,125.846,225.623549223,1130,-377.857,405.103416788,369.808297841,866.72129218,1130,657.251641567,370.175,188.531951612
0.886432,551.007,7.46091116218,6.7085270484,114.811846613,204.038242035,368.851,1114.16514359,259.761,368.90931667,125.883,551.275733811,1131,-377.448,768.934671182,368.847782123,699.540353229,1131,101.706414309,369.19,219.714414069
0.867515,512.539,7.358641485,5.84339466054,73.283564949,92.5237363749,369.228,1399.41458111,259.872,369.307929251,125.957,359.576266026,1132,-377.495,366.404330562,369.243807256,764.280189184,1132,176.100117616,369.592,214.449642706
0.864591,584.036,7.59352615761,4.95943746092,67.6331156114,142.561960939,368.751,2334.8593747,260.005,368.824228969,126.01,546.64300135,1133,-376.968,605.814270253,368.762284563,720.384679027,1133,266.310131706,369.131,215.26937585
0.870062,543.398,7.43576081799,5.2808044613,51.406918304,60.0451604377,368.892,3067.48462682,260.115,368.952091976,126.075,669.125005407,1134,-377.197,235.572565019,368.893972405,1751.72306822,1134,817.724538819,369.224,228.91459133
0.8624,519.029,7.29597814852,9.73689808457,90.7057161767,127.051329619,368.687,744.692647455,260.23,368.760505632,126.135,523.674618579,1135,-377.003,502.67152575,368.695087344,613.172563225,1135,52.7511146527,369.048,210.300019924
0.834589,578.213,7.48351318842,6.50461865947,42.8133780981,51.8167990247,368.415,693.637197851,260.345,368.491908536,126.142,535.167007408,1136,-376.592,219.554620939,368.436440073,614.263033022,1136,39.3041873039,368.793,214.36273787
0.849099,511.963,7.27078801664,6.96243292927,89.0666277902,148.449073172,368.358,2304.7200924,260.395,368.42616615,126.131,387.061125327,1137,-376.356,616.293168835,368.346898664,673.212838028,1137,391.263117712,368.722,203.038388285
0.858578,570.393,7.49307952627,5.39953795398,95.2381606231,149.784128767,367.394,1173.98125557,260.541,367.480989395,126.202,183.101785202,1138,-375.329,646.33668105,367.419551346,561.47962683,1138,207.090715462,367.773,195.901690082
0.880208,522.592,7.55166218332,5.55876445237,40.7678799443,51.951941033,366.976,2715.815532,260.589,367.025914216,126.281,379.349211944,1139,-375.217,232.858289806,366.961208116,1203.21963841,1139,665.202902596,367.387,214.195568989
0.84109,486.094,7.16987006116,5.0970935902,72.738845743,106.674858031,366.595,2370.57298215,260.673,366.715737744,126.313,524.217699807,1140,-374.602,448.506890092,366.605303574,1308.31223758,1140,608.720871526,367.031,218.265670047
0.829534,539.33,7.41344512842,6.09476211277,40.629034517,39.5085843425,366.516,1625.43087436,260.773,366.645516226,126.347,165.763765172,1141,-374.742,196.327339129,366.528022496,485.382927202,1141,458.428963877,366.937,154.232212041
0.885047,570.174,7.66170632888,7.05925551027,102.88424456,135.86334541,365.804,2208.76726789,260.842,365.896182146,126.437,184.793241631,1142,-373.97,557.684251595,365.794562796,1140.94995663,1142,404.009435535,366.213,222.328256923
0.854588,538.215,7.33643917408,3.93826094963,45.9289961993,86.5664647989,366.012,1634.67969656,260.938,366.141760453,126.448,170.015581815,1143,-373.964,492.619914356,366.035366206,625.773319228,1143,336.798812671,366.421,189.654696798
0.866547,539.173,7.47239892541,4.03040620036,51.5545319328,102.106209932,365.411,859.803402944,261.017,365.537929994,126.444,367.63839634,1144,-373.575,497.108058605,365.412057666,646.853608438,1144,126.222057077,365.84,211.319536937
0.843343,549.027,7.46162327459,4.37092795187,51.8847629925,79.0146287022,365.005,1990.07090372,261.126,365.147894865,126.534,893.724476151,1145,-373.116,388.117356325,365.015790493,1591.01010186,1145,288.121186736,365.467,230.933279931
0.835425,579.492,7.61445628238,4.54498638566,64.7579600651,108.850948392,365.113,1626.11612911,261.267,365.308574709,126.589,243.698934949,1146,-373.314,481.291284428,365.147250133,694.512789537,1146,220.831830548,365.582,207.206902937
0.817852,511.914,7.30257507359,5.40138242588,91.7160569598,123.383465406,364.579,2396.17740522,261.34,364.692831168,126.658,612.294548998,1147,-373.164,479.196715371,364.56967475,977.261163938,1147,415.65538727,365.037,221.421573418
0.8266,565.699,7.65458390618,4.85537987256,61.4284797179,89.7658251687,364.896,3277.67382572,261.444,365.006162056,126.725,399.888840582,1148,-373.208,426.292133199,364.884267306,1073.02924793,1148,655.535127226,365.317,220.089734255
0.821377,532.153,7.39029986679,4.28006378611,43.9775499436,79.1747664651,364.752,2940.7518638,261.569,364.885239647,126.739,743.97216833,1149,-372.95,360.662513784,364.769957825,1547.11477513,1149,687.122139769,365.169,223.777805654
0.841301,549.458,7.44746623073,5.0582784273,40.5694071324,69.549302345,364.406,2619.89755282,261.657,364.50330068,126.769,625.049843935,1150,-372.703,400.501378994,364.391632738,1451.77986606,1150,553.337819774,364.827,223.396892129
0.81135,551.82,7.42903871698,5.66242055703,60.2382355435,107.842124861,364.649,897.905806645,261.75,364.773530279,126.808,359.63765802,1151,-372.977,499.207097067,364.667616408,589.389669576,1151,113.057306204,365.041,204.980583557
0.841532,557.24,7.34105767112,6.66042576628,75.1088303467,149.572720434,364.877,1217.94601643,261.861,365.026576725,126.839,326.973525706,1152,-372.948,703.825485817,364.90711763,591.347440539,1152,213.629979154,365.262,197.157412775
0.847304,590.535,7.70167858144,6.18117896998,72.9427055066,124.45662987,363.938,941.876152985,261.915,364.050095211,126.884,469.568158113,1153,-371.969,465.085329268,363.915253072,601.164210113,1153,100.25894959,364.352,210.467028717
0.85316,520.515,7.37079613252,6.469010767,50.0931069617,66.799317485,364.57,1656.07887519,262.001,364.701813782,126.957,317.64614031,1154,-372.598,273.02456556,364.576992119,798.484102727,1154,324.305506916,364.976,201.179205969
0.835582,494.93,7.21038730576,4.25348494751,86.9865170195,204.731805453,363.554,1842.21000364,262.083,363.689814117,127.039,338.219279591,1155,-372.115,1008.5805421,363.576694787,607.600326193,1155,233.903969099,363.96,203.004688105
0.846436,528.339,7.27128441144,6.62896332544,85.5615370969,138.676191414,363.882,2740.42163668,262.206,363.97105064,127.084,566.937595221,1156,-372.081,547.004086707,363.872987649,1183.22836059,1156,491.777586152,364.295,224.777677345
0.820191,590.702,7.63067794824,5.21472151144,124.788629539,220.06839367,363.836,1873.82776893,262.33,363.946374358,127.081,719.921886279,1157,-372.046,850.439802485,363.849848868,1043.95451835,1157,297.958293202,364.204,215.605928426
0.870362,487.906,6.99076796399,5.92162873277,105.460632802,161.995582091,363.97,2696.6833035,262.439,364.081637323,127.159,327.248887654,1158,-371.954,659.612638384,363.983048186,946.888220739,1158,430.031075818,364.357,221.766934441
0.860438,555.92,7.485108369,4.4742484685,121.082350349,165.784048102,363.569,1732.22740026,262.55,363.638931351,127.209,311.188372293,1159,-371.997,683.207334786,363.567074178,690.775192723,1159,255.621005041,363.926,210.854862623
0.882981,503.582,7.10555454092,4.8812066666,69.0239786486,112.898407348,363.594,936.995259332,262.66,363.678634206,127.278,469.226735797,1160,-371.741,442.959235847,363.59092044,614.218551041,1160,122.542539677,363.985,214.320668414
0.877996,530.994,7.35468167038,6.49678416669,122.287292301,180.957303014,364.092,2992.78934097,262.757,364.186013042,127.283,585.854820767,1161,-372.006,631.226355144,364.114820166,991.445902238,1161,537.612402622,364.413,220.850220066
0.869347,512.151,7.18131402029,6.77053633413,36.5116282711,40.5432961347,364.263,785.016697281,262.858,364.351270526,127.369,398.506490666,1162,-372.087,229.6394625,364.276032669,575.561608626,1162,67.7799004923,364.613,209.523646221
0.870076,589.12,7.54776188934,6.38472919835,48.5252372135,48.9848602345,363.093,662.562379119,262.979,363.164496732,127.439,363.851982069,1163,-371.543,217.905093586,363.080467802,496.970118064,1163,68.2521154195,363.454,199.101343721
0.858347,627.162,7.71410785598,6.87304759085,133.994824424,174.112200291,363.014,775.45790765,263.061,363.103308909,127.55,301.494631151,1164,-371.199,496.003124374,363.026241006,586.979968668,1164,128.498675717,363.424,205.356460103
0.865374,530.072,7.29200032317,6.24116319851,75.6677248042,119.408275749,363.51,1166.36521789,263.116,363.611864986,127.613,384.958292243,1165,-371.4,419.548690712,363.531917704,621.205326568,1165,151.853354483,363.866,214.112837863
0.836212,528.623,7.25174265715,4.98475668781,86.989749344,132.28479895,363.339,2782.66829409,263.231,363.446316297,127.64,546.219362476,1166,-371.665,550.559478042,363.346292056,1301.93185584,1166,392.684793575,363.716,227.094728196
0.886005,523.903,7.32864707533,4.75571371946,153.348932365,255.155948951,362.661,847.215269807,263.332,362.731465164,127.722,639.185308657,1167,-371.216,814.888733483,362.66898678,707.42349142,1167,41.4476558852,363.021,235.532139748
0.862085,550.898,7.35940889206,4.51513423115,83.0043942399,135.734011223,363.207,1506.49077645,263.403,363.31114109,127.758,166.012982072,1168,-371.546,536.191359187,363.21118047,893.791479118,1168,207.023918843,363.565,223.646527638
0.872207,519.073,7.21171742476,4.99169420695,63.2520668459,114.648590827,363.194,1209.10813327,263.482,363.285400722,127.784,165.262775784,1169,-371.602,485.377707692,363.202878541,766.260202097,1169,312.804579669,363.529,211.887296663
0.901412,576.767,7.38772334934,6.23110270094,49.904544078,92.7395579818,363.389,1714.24616618,263.599,363.474422,127.83,509.032426658,1170,-371.958,469.789606889,363.384030567,884.522953379,1170,249.873021698,363.759,230.730865065
