Iteration,StdEsReturn,AverageDiscountedReturn,StdReturn,AveragePolicySurr,AverageQ,AverageAbsQ,AverageAbsQYDiff,AverageEsReturn,MinEsReturn,QFunRegParamNorm,AverageQLoss,AverageReturn,MaxReturn,PolicyRegParamNorm,MaxEsReturn,MinReturn,AverageAbsY,AverageAction,Epoch,AverageY
2771,118.817517503,133.892974119,65.6070476526,-1.84552,1.8287,1.83099,0.0342909851113,196.677570324,36.1372921335,131.186,0.00953654,243.930893675,401.251090416,131.237,403.3153376,146.7140249,1.82972961987,0.999827,2771,1.82867470319
2772,163.106231486,202.16017353,337.580246593,-1.85263,1.83408,1.83618,0.0341659381791,255.998640889,33.5208757827,131.226,0.00908802,735.907115889,1793.17043333,131.204,537.941164861,347.46301663,1.83524408299,0.999891,2772,1.83426130051
2773,173.593475259,90.4106449467,2.3675351621,-1.8543,1.83411,1.83606,0.0333597278899,205.103367094,43.172725317,131.259,0.00860222,128.105388428,135.42275095,131.188,676.71441941,122.664454082,1.83512918654,0.999813,2773,1.83411296703
2774,41.1950841352,94.4034252439,2.67504358598,-1.85294,1.83521,1.83727,0.0350522705507,131.210379431,61.3383166747,131.297,0.00975639,135.642217789,142.888002252,131.167,202.089480102,130.475862056,1.83623694979,0.999863,2774,1.83528486404
2775,73.1066612965,96.1258936749,2.55131351461,-1.85611,1.83914,1.84099,0.0345984493942,139.418344842,10.1721818673,131.31,0.00948107,139.614370126,147.251722068,131.17,346.467916384,132.467829694,1.8399009195,0.99991,2775,1.83908003705
2776,47.6236732991,97.8118300348,2.42079793463,-1.85247,1.83648,1.83899,0.036898722575,123.250745767,17.4622602551,131.327,0.0109682,142.952387829,148.457426876,131.221,197.583555086,134.685519577,1.83758542839,0.999848,2776,1.83667125172
2777,52.4535555976,105.420511555,2.95039532414,-1.84958,1.83553,1.83756,0.038897929795,121.799561534,53.2064744573,131.353,0.012431,159.759773089,166.78084766,131.204,206.491340653,153.947806444,1.83632643158,0.999888,2777,1.83538616893
2778,52.6620798444,97.307527408,3.35406983141,-1.84523,1.83309,1.8352,0.0371891644155,139.569453828,81.414630822,131.389,0.0105089,141.380036264,148.790747722,131.248,302.958560309,135.417288772,1.83394287884,0.999859,2778,1.83311746791
2779,178.912025677,184.756126954,115.943275162,-1.8406,1.82999,1.83214,0.0405461669558,200.498900513,27.8759317498,131.408,0.0129928,449.658660034,661.03248596,131.35,666.097017201,278.432125161,1.83077937169,0.99979,2779,1.82994852888
2780,73.7894014751,161.804175842,72.071864786,-1.8396,1.82569,1.82809,0.0406715875528,201.204231575,50.8812671716,131.433,0.0116338,334.210002871,437.954530143,131.293,323.52458425,248.44483898,1.826436684,0.999792,2780,1.82553270145
2781,77.7078358203,54.9606255457,23.0958523248,-1.84161,1.82444,1.82641,0.0414750198971,116.631588458,10.0430307172,131.451,0.0120588,67.4746554773,106.301656739,131.323,270.308719684,47.6630905956,1.82519678433,0.999214,2781,1.82443838211
2782,100.386754145,109.60910908,8.38982289723,-1.84362,1.82792,1.83005,0.045503826233,141.407977635,5.53317438906,131.45,0.0140962,166.250617906,180.217485662,131.33,412.767828903,131.548086047,1.82844788455,0.999758,2782,1.82789518874
2783,97.1693375045,170.446721105,91.8022864604,-1.84324,1.8281,1.82971,0.0456827210212,175.855867588,67.6058367395,131.472,0.0143777,369.842400356,563.571278658,131.329,426.597430088,192.805698599,1.82853487199,0.999711,2783,1.82804585429
2784,90.8496812542,158.169116272,71.4216672782,-1.84018,1.82422,1.82631,0.0460860497002,239.775327002,97.6535440256,131.524,0.0134624,315.525878787,550.198439257,131.422,354.563362334,261.865183879,1.8248140112,0.999917,2784,1.82424887945
2785,81.7549559211,130.66626511,7.29747507641,-1.84298,1.82677,1.82838,0.0474791955327,215.81684855,65.8147624585,131.519,0.0148083,221.831300901,238.482529334,131.451,363.337263476,204.99170369,1.82760471565,0.999908,2785,1.82680593535
2786,74.9812789873,99.1000813383,4.25370545913,-1.84078,1.82424,1.82669,0.0458503893535,155.600307485,33.6972410023,131.543,0.0124505,145.570522335,153.486634581,131.45,290.066689053,138.379141491,1.82544279892,0.999715,2786,1.82419368378
2787,45.8033344973,63.4884263127,6.15041336214,-1.8377,1.82498,1.82736,0.0467138952443,121.772450266,37.806027503,131.555,0.0120019,80.085323591,87.5699872194,131.394,182.958921405,62.7306041648,1.82625149067,0.999973,2787,1.82493828633
2788,43.6468646871,98.1269561997,2.425595613,-1.83154,1.82253,1.82532,0.0485102261409,105.423311522,27.4947788188,131.575,0.0116601,143.936592742,149.213045034,131.445,171.990673803,138.135223278,1.82370708098,0.999883,2788,1.82229068573
2789,28.2828758186,129.674179467,241.706855521,-1.81139,1.81018,1.81386,0.0530383786461,133.932951063,90.11849791,131.606,0.0148024,286.793533844,1178.65054637,131.549,189.383197594,153.512326026,1.81228322364,0.999954,2789,1.81035331664
2790,85.9787907848,185.06943536,256.84944942,-1.81292,1.80597,1.80986,0.0532109800156,238.595690789,162.700332894,131.559,0.0131684,532.957980008,1389.21187983,131.632,419.503618452,285.839545937,1.80855474933,0.999818,2790,1.80593453638
2791,216.511192257,198.730617154,246.384822185,-1.81919,1.80237,1.80652,0.0539138670905,349.672070724,102.641227118,131.59,0.0143135,604.943697115,1058.45717649,131.654,665.405228563,193.908661053,1.80507696845,0.999803,2791,1.80235901618
2792,253.690032148,194.377053541,203.110495462,-1.82513,1.8063,1.80962,0.0546063355487,370.239195915,132.192048112,131.582,0.0143072,544.806484358,1379.95657841,131.664,925.132860833,193.688143342,1.80841284622,0.999766,2792,1.8061854369
2793,214.861184832,167.838780644,157.368692911,-1.82396,1.80536,1.80919,0.0525180633874,359.07588817,100.02430099,131.567,0.0128636,383.555315831,612.769348449,131.671,811.906701359,188.166122878,1.80827303399,0.999886,2793,1.80549772723
2794,191.585600636,155.184177949,144.24975983,-1.82878,1.80783,1.81132,0.0504115172819,312.178088957,70.3182018021,131.586,0.0128876,321.697497217,567.670765686,131.665,668.088835851,177.257499481,1.80994372386,0.999797,2794,1.80776895845
2795,141.40082827,117.379237225,28.3495161189,-1.83374,1.81252,1.81513,0.0496097418828,212.135034246,51.3511114405,131.587,0.0131364,185.4657114,394.360919144,131.669,585.8962429,165.859524886,1.81404630252,0.999743,2795,1.81258202474
2796,114.657717034,134.250889694,5.48419715583,-1.83454,1.81368,1.81708,0.0482909103709,260.626254039,172.281240708,131.601,0.0131942,229.076763576,248.670659937,131.694,528.325578179,219.99446721,1.81530282614,0.99994,2796,1.81361118368
2797,98.201824363,127.914452292,3.97811489412,-1.83775,1.82468,1.82725,0.0489523058655,160.566742309,42.6680132828,131.593,0.0138267,211.569861148,219.577711799,131.677,312.414741442,194.299514822,1.82626469486,0.999825,2797,1.8247661933
2798,82.4133173404,128.178811046,2.7719998015,-1.83039,1.82446,1.82783,0.0494775483129,169.663586609,48.5182755993,131.611,0.0143419,212.55190531,220.105232047,131.67,280.352988784,204.774699481,1.82647221877,0.999757,2798,1.82454691906
2799,62.5564725497,130.990023462,3.54935231771,-1.79613,1.80643,1.81041,0.0547278432371,212.492509645,69.8872145017,131.621,0.0152776,219.911218096,225.647667629,131.68,275.240277832,210.194440935,1.80868483084,0.999978,2799,1.80625179984
2800,49.5043628271,119.77875299,9.86072945906,-1.7578,1.77924,1.78379,0.0596745848406,193.43048567,94.515598576,131.64,0.0167753,191.204926107,206.129468477,131.719,248.085504005,173.983364255,1.78230090485,0.999885,2800,1.77883843711
2801,74.7272499338,125.595006359,5.29361830134,-1.71146,1.73464,1.74113,0.0667841091118,189.432018551,44.3286788307,131.649,0.0194599,206.464698158,219.015042336,131.732,270.850373082,197.152273181,1.7386264436,0.999865,2801,1.73334629245
2802,188.395175288,183.493753312,191.095088303,-1.67368,1.6967,1.70439,0.0709602839816,410.911563351,181.349883796,131.66,0.0198113,447.852107579,676.456283211,131.754,631.65878243,242.62097351,1.70144406837,0.999764,2802,1.69517215199
2803,168.545217209,219.073622751,44.476749606,-1.64852,1.6608,1.66992,0.0741022602884,362.981552948,40.1224053649,131.653,0.020999,625.020819239,679.387935943,131.835,620.475526467,518.185927669,1.66711506766,0.999771,2803,1.65938956606
2804,227.226519317,226.675100838,421.695296912,-1.62702,1.63522,1.64629,0.0729286653686,272.402125766,32.4712587072,131.656,0.0189475,1006.66191163,2145.17286433,131.851,774.904632098,515.153310975,1.64284434307,0.999742,2804,1.63339035756
2805,149.275449589,230.547226595,413.186045289,-1.61404,1.6217,1.63235,0.0712041896985,416.683054892,187.944092045,131.641,0.0175267,900.67519382,2533.61819377,131.8,633.863882,673.316386111,1.62972084916,0.9998,2805,1.62060342608
2806,449.864490739,231.586799178,401.720382157,-1.59708,1.60061,1.61273,0.0710077830572,517.656941978,43.7741710597,131.62,0.0170124,949.503683972,2728.43274324,131.856,1296.28392029,671.28785244,1.61044146256,0.999808,2806,1.60003710604
2807,750.824478385,229.276176768,361.273886287,-1.59493,1.59293,1.60423,0.0668145961699,576.464572365,46.9940817295,131.596,0.0152846,969.246414155,2064.67016839,131.866,2062.06814299,403.527493177,1.60255275651,0.999781,2807,1.59251771717
2808,260.219275559,218.585628641,60.1755879249,-1.59238,1.58843,1.5998,0.0664569560295,339.5005807,51.2575994611,131.586,0.0150461,626.732299454,706.354198536,131.824,787.635406781,488.777337146,1.59833676648,0.999869,2808,1.58823133373
2809,164.177950579,144.472770747,6.73989522345,-1.59258,1.5872,1.59881,0.0657292925887,312.659794258,104.997919306,131.594,0.0139094,261.591787253,274.688749067,131.849,654.879253024,249.544933365,1.5975532404,0.999965,2809,1.58696889775
2810,17.4440240176,140.852955323,14.398916361,-1.58994,1.58447,1.59567,0.0651821592718,259.729817838,220.947459559,131.599,0.0147198,251.656275753,272.573564524,131.88,281.896758726,220.998001451,1.59530659599,0.999895,2810,1.58456548217
2811,78.9215939221,132.750372606,15.9894180526,-1.58971,1.58266,1.59307,0.065165311935,181.434224216,49.2925927525,131.615,0.0151223,229.939725317,267.821589799,131.91,281.685139541,214.131882218,1.59217374979,0.99992,2811,1.58276984739
2812,81.0141762364,124.965219431,6.37509125727,-1.58758,1.581,1.59161,0.0637201650754,148.551517255,27.3153952077,131.607,0.0140787,208.438974938,230.88955569,131.921,269.86739434,198.331122324,1.59066503282,0.999914,2812,1.58094468148
2813,74.5622842872,115.267481513,59.1696429006,-1.5909,1.58496,1.59469,0.0643059293056,212.57554834,61.7121224485,131.593,0.0140503,189.522742891,258.714837861,131.957,345.462514309,115.347648777,1.59409141186,0.999813,2813,1.58545135706
2814,66.1195411706,112.469030188,59.4614170972,-1.59469,1.59169,1.59995,0.0649297797488,146.902679742,35.1580132788,131.593,0.0149769,182.788340153,257.400339433,131.955,276.863270546,116.629280091,1.59911402504,0.999865,2814,1.59189837047
2815,71.7312090435,108.928406139,1.28888373138,-1.58783,1.5791,1.5874,0.0630168728656,170.368471504,60.1377647483,131.559,0.0140348,167.843377214,171.074021218,132.021,281.44298463,165.086615293,1.58651681641,0.999844,2815,1.57911977556
2816,18.3604189343,108.336145048,1.57959213451,-1.60052,1.5873,1.59491,0.0635674740154,163.744285458,104.017196805,131.571,0.0146369,166.569708446,169.927630278,132.082,179.160722762,163.354352788,1.59323029284,0.999931,2816,1.58714723664
2817,46.1636944623,107.420176052,2.20153960525,-1.60409,1.59115,1.59971,0.0607521026792,157.537118209,4.76831305699,131.55,0.0133563,163.721857518,168.447912293,132.04,176.455394352,157.937771005,1.59858898423,0.99992,2817,1.59131865408
2818,42.6106763372,49.3911858988,35.570659037,-1.6112,1.59105,1.59891,0.0608534995527,150.280987345,39.6628470226,131.552,0.0143136,61.166664279,167.639759039,132.037,189.983655383,44.5253373808,1.59766341883,0.999945,2818,1.59087675259
2819,17.7897914681,34.4731963239,0.879979888216,-1.62903,1.6134,1.62031,0.0593291240165,45.0245907488,27.6230134476,131.549,0.0139146,38.7891992232,40.7981823572,132.039,147.309897094,36.7166996771,1.6194507535,1.0,2819,1.61368940962
2820,22.0173067865,40.8503354365,1.52396937231,-1.63471,1.61921,1.62602,0.0589858138429,48.4862555051,27.0304276544,131.557,0.0148539,46.9008326852,51.3634008686,131.987,174.454072965,42.8667798957,1.62473712482,1.0,2820,1.61922408939
2821,41.5297115704,110.134009635,12.0076782182,-1.64772,1.63097,1.63683,0.0548211773812,67.5185590764,3.10266178305,131.55,0.0128599,168.55562582,173.778374704,132.056,178.014062675,61.1845203683,1.63561558441,0.999922,2821,1.63113865005
2822,43.8367575337,109.366527172,2.78357548282,-1.6549,1.63477,1.63975,0.0517846676059,149.599893495,49.7847890292,131.568,0.0113231,167.585015404,173.822168343,132.051,180.558335583,161.794025717,1.63864979863,0.999893,2822,1.63490153201
2823,31.0703335129,109.074823382,1.68504516194,-1.66191,1.64323,1.64801,0.0493340853997,157.702426707,71.2212603967,131.559,0.0110269,167.144428426,170.214187598,132.034,182.050431977,160.832757733,1.64712713615,0.9998,2823,1.64347656889
2824,40.3991291899,109.242154556,1.73391104003,-1.66098,1.64549,1.64983,0.0498148762191,145.685119135,53.3440103985,131.613,0.012097,167.5081874,171.114737539,132.046,180.076900805,162.450505104,1.6486588679,0.999861,2824,1.64562252145
2825,43.9571488983,108.525853216,1.3571176492,-1.65893,1.64372,1.64706,0.0479562635425,153.670726525,13.5329880927,131.583,0.0103673,166.41540115,170.950204227,132.088,187.428089672,162.852961688,1.64649120477,0.99998,2825,1.64393312137
2826,45.7151600175,109.872821682,2.30275616014,-1.66172,1.6466,1.65049,0.0475637184344,147.310990622,17.9373820254,131.54,0.00974445,168.956782015,172.929601265,132.116,184.658600162,163.692027947,1.64923964108,0.999977,2826,1.6467712214
2827,32.8065994967,109.568748363,2.59574829468,-1.67475,1.65853,1.66156,0.0482440303765,157.848040516,81.6437233474,131.547,0.0110597,167.684180151,171.591214726,132.216,199.148892179,160.771086257,1.66058355296,0.99999,2827,1.65861204021
2828,51.5343832027,110.824877312,1.81291972873,-1.67344,1.65573,1.65852,0.0460296009089,139.850544437,26.2799414305,131.556,0.0104801,170.486063141,174.214098407,132.187,183.543957829,165.458729428,1.65758716873,0.999965,2828,1.65589561581
2829,48.8141294226,110.761816204,1.85633370481,-1.68091,1.66419,1.66678,0.0437922037071,134.847513081,56.2018857171,131.597,0.00979612,170.312624282,173.62874614,132.193,180.013505695,164.936091181,1.66594516661,0.999959,2829,1.6643333288
2830,47.1500090839,108.724085181,2.62146791221,-1.67944,1.66227,1.66474,0.0435980709747,148.169979288,20.3678653934,131.591,0.00927999,165.895538581,170.310619829,132.195,189.548796848,159.342572742,1.66364777576,0.999991,2830,1.66239231528
2831,36.6664299881,110.218039985,2.15123009304,-1.6809,1.66447,1.667,0.0432782576978,156.681435092,45.0853762334,131.596,0.00889949,169.696325116,172.700990158,132.227,186.803474189,165.645138733,1.66580568533,0.999962,2831,1.66449409881
2832,46.8013998244,109.108797879,2.83515228831,-1.68661,1.67124,1.67353,0.0403191005863,140.163636368,9.16648636631,131.601,0.00830521,167.272313773,172.608761982,132.243,174.122998625,161.827073386,1.67250785984,1.0,2832,1.67148210408
2833,50.5604193102,108.90863142,3.09025172443,-1.68254,1.66667,1.66853,0.0407437156671,151.696840616,10.4898806268,131.594,0.00886227,166.994724722,172.542350336,132.228,192.148722063,160.607573183,1.66760910743,0.999978,2833,1.66688535135
2834,51.1253668306,108.569369544,1.34792523198,-1.68524,1.66867,1.67086,0.0395259872339,137.433121359,44.5521686307,131.602,0.00792111,166.428495589,170.381505882,132.201,191.848067555,162.804540373,1.66979746824,0.999945,2834,1.66893897867
2835,39.6470342315,108.785819851,2.5666309944,-1.68076,1.66523,1.66733,0.0397192598528,154.175597007,47.8644943736,131.61,0.00875051,166.720171763,171.94415942,132.291,184.604784505,160.890527149,1.66603964739,0.999861,2835,1.66528548237
2836,32.4629821771,109.274186922,1.41069546736,-1.68685,1.67218,1.67409,0.0389526591794,159.946594606,82.3295420207,131.591,0.00889546,168.036417609,172.013766918,132.345,195.565389221,165.408744948,1.67318501359,0.999996,2836,1.67244132335
2837,52.4381048695,108.754239399,1.51317593999,-1.68341,1.6686,1.67077,0.0391261920362,152.305240582,4.60757329276,131.606,0.00904412,167.907391775,171.416448648,132.445,197.45909539,164.631901746,1.66949601338,0.999781,2837,1.66860192961
2838,42.34348024,104.623020208,13.9366103647,-1.68508,1.67326,1.67537,0.0368287108669,145.199179231,53.3183063325,131.645,0.00768162,158.825153507,170.543715533,132.451,179.142285274,123.285415905,1.67428599122,0.999797,2838,1.6734678066
2839,55.1866626175,99.0397629491,19.5340762806,-1.67158,1.66206,1.66434,0.038208501958,123.830190568,7.5347846677,131.627,0.00873138,146.909129417,169.325522417,132.507,178.432216829,117.108974873,1.66308645935,0.999789,2839,1.66197053182
2840,34.4859341055,91.6776563162,20.1173208264,-1.658,1.6498,1.65227,0.0390292409971,147.631141322,76.4532162561,131.635,0.00926907,131.580141593,171.293214868,132.516,174.990390916,112.08200005,1.65091984303,0.999625,2840,1.64990461597
2841,61.7253449468,18.7107737956,4.18940006335,-1.65134,1.64279,1.64513,0.0389177895734,105.395811741,7.31682900471,131.618,0.0102674,20.2917027271,106.7182304,132.575,175.655776101,16.948395092,1.64384361907,0.999671,2841,1.64279767274
2842,49.765833153,16.9360851193,1.04331690122,-1.64787,1.64217,1.64405,0.0376649984013,47.2299709632,11.3291236516,131.64,0.00839415,18.2268138173,19.5994807864,132.578,172.791226423,16.893508549,1.64291161239,1.0,2842,1.64219981743
2843,30.8444543732,16.9128070023,1.03308469025,-1.62915,1.63021,1.63226,0.0399646765983,30.9003960653,2.95269575865,131.658,0.0096506,18.2004511114,19.6025260076,132.577,144.501404363,16.9246556723,1.6310488662,1.0,2843,1.63024314271
