Iteration,Epoch,MinEsReturn,MaxReturn,StdReturn,MinReturn,AverageAbsQYDiff,MaxEsReturn,AverageReturn,AverageY,PolicyRegParamNorm,AverageEsReturn,AverageAbsQ,QFunRegParamNorm,AverageDiscountedReturn,StdEsReturn,AverageQ,AverageQLoss,AverageAbsY,AveragePolicySurr,AverageAction
461,461,4.50291361357,2720.96237049,467.762474515,1196.76796761,8.9240437412,357.205656133,2075.21286141,433.329880397,84.1799,100.154289758,433.714,196.276,152.319186823,102.126530139,433.314,551.441,433.434380453,-440.961,0.739349
462,462,4.63837594692,2610.61713155,572.348434465,575.446280233,9.17628178523,627.73220233,1419.81702822,432.467367583,84.2667,140.716081248,432.903,196.499,200.67030107,190.426827555,432.477,581.373,432.585571893,-440.465,0.770986
463,463,4.9282253044,2977.57626484,594.149910524,594.721005219,8.51568803474,628.778028793,1300.95273217,433.236178991,84.3141,181.113369883,433.61,196.718,222.0863394,226.548899058,433.225,466.905,433.349926982,-441.074,0.738416
464,464,6.0359347398,2452.75927603,493.224606764,590.100101865,8.72066394971,721.940697318,1350.76477261,433.481155473,84.368,218.467126505,433.863,196.916,245.355323668,231.871529869,433.478,522.637,433.581697038,-441.253,0.755558
465,465,5.0224119699,2803.46017669,690.26632607,497.287005621,8.52387435275,760.948951067,1319.23571738,434.069254186,84.4444,187.938254296,434.466,197.093,235.124269982,236.371079722,434.06,487.467,434.184047743,-441.784,0.771012
466,466,4.62906041319,1679.38823822,285.160227497,275.002629839,8.77289335368,340.856549264,617.928787566,434.417221398,84.5116,161.971984954,434.772,197.25,207.174188263,125.402919906,434.396,511.675,434.496952747,-442.27,0.757273
467,467,8.9331369036,1734.85607971,312.166138153,569.396773037,8.99580139863,351.498292673,1017.09822169,433.929268625,84.585,191.143193302,434.271,197.428,246.269587991,116.051180433,433.934,560.114,434.016414546,-441.898,0.759265
468,468,13.8895593531,2960.43213899,708.564798236,520.270857316,8.60438740437,435.521678174,1310.51266172,434.144984483,84.6848,138.29354824,434.455,197.662,231.514810677,144.126809499,434.131,489.295,434.217622577,-441.828,0.750366
469,469,4.99458835966,3103.27413883,631.3973811,815.212103923,9.02775317329,906.070784048,1670.31420773,433.383676969,84.7805,211.114252441,433.782,197.804,255.855713033,294.865484213,433.359,541.661,433.480278195,-441.293,0.741407
470,470,6.23005548233,939.088635513,97.7086701218,304.773340219,8.7966718132,521.946386625,662.009606944,434.851379268,84.8836,164.203413622,435.209,198.058,230.81963018,151.116368201,434.834,511.688,434.935620922,-442.682,0.770637
471,471,3.82439210403,2810.73580292,443.692100728,529.210876773,8.86190001539,589.364568972,1053.01255018,434.808781807,84.975,138.98355847,435.149,198.296,248.017897241,162.998142541,434.801,527.852,434.896719679,-442.606,0.764956
472,472,17.2356330171,3160.0975012,796.193716158,652.186272008,8.59195520926,531.077864936,1575.28770203,435.548368125,85.0802,222.951565934,435.902,198.521,243.907706714,182.470846566,435.547,487.19,435.62957632,-443.113,0.766198
473,473,5.77429411542,1412.16059473,174.89855946,386.403627526,8.86333497822,576.664535841,769.898402515,434.977822992,85.0949,175.68553938,435.367,198.748,235.855488776,189.237539653,434.949,516.562,435.068145402,-442.703,0.756908
474,474,3.8282540066,2551.11764003,396.025557692,384.579615906,8.83581949326,301.684628543,1132.74125241,435.045837849,85.2,85.9933991378,435.444,199.015,249.530951438,82.9496707725,435.04,541.947,435.128837755,-442.797,0.735801
475,475,14.254269332,1151.03327275,120.511282442,317.839630013,8.89912088268,603.038081308,720.238499281,435.333688456,85.3147,278.05827327,435.68,199.165,236.476215749,196.380794503,435.331,563.988,435.411425898,-442.929,0.767767
476,476,4.49438532619,813.291641669,24.5685222628,649.916878898,8.87389658134,249.476087752,704.747318954,435.368492125,85.2814,98.7116629961,435.694,199.424,236.122650082,72.9907069415,435.351,543.323,435.436188896,-443.081,0.742692
477,477,4.30080545962,3032.61346389,815.488399619,405.887551134,8.78342141023,277.698901702,1347.68548952,435.927498055,85.3697,100.570949435,436.32,199.653,247.075348365,100.564857154,435.924,516.345,436.022829881,-443.818,0.819136
478,478,4.4387492035,1964.23359363,304.689056521,239.039147861,8.83786806288,541.532594201,936.667697789,435.910832114,85.4291,140.169762754,436.287,199.919,241.815445981,145.28601905,435.896,546.395,436.012261401,-443.651,0.800908
479,479,4.83216238738,3377.15323575,869.485199789,719.465863814,8.62040033949,415.387243419,1386.93421491,435.718294971,85.4388,106.863644357,436.056,200.133,250.852550861,106.502039716,435.703,493.467,435.800472297,-443.264,0.797956
480,480,5.05623435011,3052.43695653,700.226629883,659.483198201,8.59316058745,616.478830055,1613.57324308,435.686675495,85.5052,161.42768724,436.025,200.362,244.976319853,177.506463624,435.668,497.984,435.774701527,-443.275,0.774581
481,481,4.5613054438,3252.79776311,865.088023131,439.332078871,9.08648437448,287.315158814,2186.44996526,435.78539658,85.585,121.631930228,436.166,200.551,248.792864623,97.3101627659,435.788,579.574,435.88548405,-443.42,0.763285
482,482,4.31104880963,1521.57489996,215.55314806,708.062286945,8.7872529676,559.357640854,989.524811919,436.244713705,85.6608,198.398101091,436.596,200.794,250.253556514,196.691300766,436.213,533.237,436.335993848,-443.951,0.774059
483,483,4.91493079268,2875.77173453,628.039706104,317.052428502,9.06664413441,497.726669632,1092.94087659,436.524269606,85.7303,123.328841556,436.918,201.001,234.670900209,142.106948352,436.524,570.125,436.606363646,-444.484,0.789114
484,484,4.58458888591,2738.33689428,550.493522976,400.556255318,8.84652435294,525.592372075,1059.2628268,436.300746506,85.8037,186.709467471,436.651,201.232,229.851049746,167.684008788,436.304,531.499,436.364329846,-444.185,0.747152
485,485,5.20632366019,1661.50023764,256.584007114,425.467692629,8.81763408462,715.566535275,861.729414049,436.759852836,85.9086,159.978168164,437.134,201.396,229.555945061,208.158163919,436.746,554.422,436.862045184,-444.683,0.782156
486,486,4.21054939021,2615.04329145,585.466325121,234.901676364,8.92153440463,544.873904834,1251.70304513,436.716724649,86.0161,116.617630941,437.055,201.58,238.915520406,157.464225774,436.72,550.174,436.803955217,-444.576,0.756687
487,487,5.54361803627,2198.405555,254.933146972,657.964709526,8.83411213484,690.763910931,765.937071219,436.563858893,86.129,237.133972878,436.941,201.835,240.2092103,233.422083576,436.552,542.95,436.653449392,-444.461,0.785429
488,488,6.12074188525,2779.65434036,809.190195349,249.456577172,8.66738557752,410.749502402,1382.97138867,438.038014398,86.1952,112.13258257,438.399,202.01,218.397377332,118.412519417,438.023,511.498,438.125314872,-445.657,0.810308
489,489,4.71309585421,1653.53634155,342.178669532,237.202701692,9.05940614232,515.990594587,772.436107046,437.655328332,86.2737,123.982944553,438.023,202.139,213.282859953,156.796893607,437.652,591.835,437.753251273,-445.505,0.798403
490,490,4.91483986245,2744.33748058,805.649278334,271.128580605,8.76944168348,419.513530895,1206.14785333,437.286083467,86.2901,129.653071133,437.666,202.304,213.822788763,133.926721175,437.254,526.001,437.37390862,-445.118,0.811621
491,491,5.75169619032,1519.72811006,286.63070947,334.847540128,8.97965114692,590.346656498,665.490303136,437.45926967,86.4151,174.931431771,437.849,202.458,202.938992041,190.599799478,437.455,577.303,437.540258119,-445.52,0.753561
492,492,4.14257045742,2677.72104953,693.870681394,42.4842184827,8.75592542513,304.767126358,1253.77558728,438.685821298,86.43,74.3299112845,439.088,202.637,211.694769437,83.2531558892,438.677,528.043,438.765964753,-446.501,0.786766
493,493,4.51525759701,2307.04439476,408.102719513,175.674020621,8.82998639334,530.091004612,643.195533776,438.044520832,86.5118,139.769712194,438.422,202.828,193.471294645,179.857689949,438.026,518.943,438.135807667,-446.073,0.828929
494,494,4.00047806869,884.947083789,101.165502309,609.291956403,8.85699153718,532.278119396,728.599972422,439.154994904,86.5986,137.500140398,439.512,203.086,230.977652185,166.596511031,439.163,579.878,439.233205371,-447.134,0.802196
495,495,5.07322716598,1344.96699375,208.470418683,194.827176389,8.67963143956,550.700380378,388.50644821,438.710635114,86.6585,147.566198681,439.066,203.274,174.199617006,157.837698409,438.69,516.442,438.796401156,-446.629,0.736326
496,496,4.9847192801,574.974611256,127.620987774,120.68568927,8.78804651945,409.39977163,311.535178473,439.48498855,86.7665,118.452556419,439.862,203.45,157.000881046,120.802248283,439.465,508.91,439.569761669,-447.515,0.818357
497,497,3.92929408281,920.50025486,150.257181602,208.494939253,8.81842794426,240.585724091,383.981232248,439.591468425,86.8176,80.0828433612,440.003,203.678,179.015604152,72.8791578607,439.584,531.127,439.684037411,-447.779,0.782865
498,498,4.26965479999,673.880777214,101.176934188,298.045163143,8.78453314306,559.360444863,435.369133572,440.151447319,86.8841,152.171628368,440.501,203.892,193.70430173,168.649255621,440.148,531.987,440.216459385,-448.182,0.772949
499,499,5.77074853324,364.358848719,27.2698893767,198.238884881,8.91095247386,690.163191264,286.91847019,440.315658146,86.9196,159.322063487,440.676,204.038,156.96119738,209.798795579,440.292,539.261,440.388561143,-448.395,0.822266
500,500,13.5480481852,709.625258387,88.3224683021,209.945274629,8.67661636499,587.360095918,345.774188611,440.902607027,86.9979,195.894175152,441.281,204.252,173.331281855,161.228393279,440.906,528.704,441.002679225,-448.91,0.781488
501,501,4.33630088853,2825.02410182,388.501442559,354.316464141,8.74446844883,514.206480523,586.522468428,441.534882281,87.1521,152.146124806,441.858,204.479,201.396692458,159.706947795,441.523,544.997,441.612937099,-449.401,0.769237
502,502,4.33875920596,2769.84455658,627.358457263,361.274696018,8.82836767646,447.242463834,1471.99924288,442.077286934,87.2279,128.410229785,442.484,204.659,230.016126258,148.556930236,442.086,582.405,442.197570472,-450.384,0.763677
503,503,4.70447069799,3001.60225067,677.279519864,752.783155496,8.88630670945,357.862562021,1863.45766156,441.767967836,87.277,77.1297916921,442.124,204.831,251.605122531,91.6139488831,441.758,525.236,441.84846295,-449.798,0.763136
504,504,4.18364244273,1327.87682139,228.827977225,333.32069213,8.71053689432,654.236569799,555.997168851,442.415416216,87.352,128.786608144,442.794,205.042,204.677841244,161.125217239,442.422,501.269,442.508828484,-450.462,0.804799
505,505,5.78855782939,738.160542632,95.3270663075,246.334895486,8.85038705395,413.898028725,446.430434142,442.927024369,87.3978,124.062087686,443.278,205.222,192.391056773,120.089800263,442.897,536.241,443.014972479,-450.945,0.815413
506,506,6.94391495275,1624.30134851,219.272789761,388.796645123,8.8453734869,637.621375046,855.996773427,442.551549857,87.462,192.162820029,442.926,205.504,232.438399405,204.288058686,442.552,536.427,442.648436067,-450.748,0.729405
507,507,3.00776656537,1243.8686332,160.101778364,586.68269129,8.93595319991,527.506145446,800.726485937,443.136996873,87.5372,119.896755242,443.517,205.738,234.509324981,136.260094167,443.149,559.102,443.232486112,-451.2,0.809174
508,508,5.18183132785,3242.49107445,626.878978225,610.365781327,8.88153295744,646.828514197,1231.50341961,442.819125162,87.5441,197.397710961,443.229,206.003,232.091327567,181.784247494,442.803,549.6,442.931590219,-450.968,0.790721
509,509,4.97796702175,1966.37342857,287.064659049,576.402408372,8.9788772197,327.218286211,1003.58618911,443.462283966,87.6054,96.4919709232,443.848,206.209,245.21589099,81.4897977615,443.447,584.077,443.563246034,-451.47,0.77075
510,510,4.07502300533,2435.88402968,552.895708101,347.870193055,8.93286230336,537.769037118,948.731901566,443.02972384,87.6557,124.535121043,443.419,206.502,220.055979989,150.651878399,443.009,566.188,443.143067844,-451.177,0.748001
511,511,4.43297205177,1826.77916698,312.547287451,554.599710164,9.07003582189,487.711739763,1050.7882964,443.363525172,87.8124,195.513390607,443.776,206.712,245.917713344,166.66753058,443.371,574.097,443.441673816,-451.725,0.735815
512,512,4.34874575529,3150.82578571,666.039936797,389.738718922,8.94952893914,430.734202459,1294.56774944,444.627038018,87.8685,118.307275213,445.015,206.901,246.192655703,118.821339712,444.622,553.548,444.730372659,-452.76,0.803401
513,513,4.40088027462,2473.13153948,426.10615369,593.541917781,8.86328229068,325.031651775,1131.36384046,444.58021928,87.9137,92.3815593182,444.951,207.209,241.872257336,95.9593175832,444.569,555.656,444.660038853,-452.91,0.7141
514,514,4.02923697884,2050.38831575,467.901041759,160.779238954,9.00927359167,548.900885359,756.599295734,445.678498866,87.9603,139.117709479,446.035,207.429,187.243716214,137.288905496,445.662,597.237,445.7711079,-453.86,0.837987
515,515,43.4652602735,2208.5917325,448.222214304,313.825463884,8.87748956823,583.461102109,809.961277374,446.138761746,88.0311,206.16170869,446.541,207.655,219.967597121,158.81049637,446.153,545.467,446.226456779,-454.268,0.777978
516,516,4.11926961679,1918.83027619,378.750530576,233.927018476,8.88485231044,438.075972035,988.794676069,446.73718928,88.1469,90.2149349135,447.064,207.861,229.563010141,128.916496623,446.721,546.084,446.826927816,-454.676,0.815999
517,517,4.55679561695,2611.8882083,558.691209769,232.477765163,9.1222107506,516.638976741,903.632780164,446.900815975,88.2099,140.21068322,447.312,208.07,206.915115391,148.996275763,446.909,591.944,446.984449884,-455.068,0.768289
518,518,6.30501336702,1716.82639891,367.84762555,146.588784691,9.04755058396,462.819089773,756.32844538,445.435185567,88.2191,203.570053766,445.882,208.252,214.223389482,147.110712129,445.444,549.925,445.573406201,-453.745,0.828586
519,519,4.35650801256,2718.51592913,608.748566025,303.733633044,9.24391940424,240.466030269,829.942138209,447.035883705,88.3601,95.6506872631,447.461,208.455,203.323100521,77.941533674,447.018,615.196,447.138215336,-455.438,0.746373
520,520,4.9916418729,1548.75207492,227.328845213,205.686480819,9.00449467211,458.876589006,347.595610763,446.796305398,88.3791,143.087660794,447.238,208.612,160.398646652,126.025232183,446.784,574.555,446.921296061,-455.117,0.81727
521,521,4.2918568238,2335.04656411,379.421201063,249.636359147,9.11253161711,600.606634038,579.590082636,447.863048958,88.4076,105.285874526,448.279,208.805,198.763027585,140.225472711,447.848,613.143,447.991249486,-456.038,0.755968
522,522,4.58582637949,2454.09644171,568.29436064,682.288989442,9.20165618965,415.827283885,1357.94485472,449.131386449,88.455,104.004975489,449.542,209.04,239.053888026,114.577932042,449.114,603.862,449.237103414,-457.419,0.755859
523,523,4.57371548127,1082.0576234,192.720045226,241.363409891,9.23916934292,396.779212976,427.257659209,448.779538472,88.4931,117.651840196,449.212,209.22,178.148545415,107.899741229,448.784,572.692,448.907658875,-457.193,0.756252
524,524,4.36684445875,1911.10393817,299.589537675,220.27871189,9.00068864007,654.551707207,438.446267613,449.386267146,88.588,171.132525346,449.801,209.462,174.311877146,179.714740713,449.378,548.152,449.492401832,-457.404,0.758227
525,525,4.19428457612,2839.39910366,627.903056746,250.585038456,9.07943429474,566.011586754,588.348100944,449.341153229,88.677,99.7104778528,449.764,209.665,178.084070783,152.903997792,449.344,583.059,449.452504134,-457.39,0.743739
526,526,5.27504813843,1341.52069949,170.582517782,182.858657311,8.80449154351,654.615684409,272.489591706,450.483443159,88.7428,160.848568664,450.94,210.036,143.956075739,172.094811335,450.476,519.339,450.601495934,-458.867,0.758094
527,527,4.13347137096,317.802985453,18.6092211492,222.347193878,8.84122209229,243.432844725,273.695317627,450.868472196,88.7653,73.5267072411,451.279,210.215,153.183844166,64.0719025848,450.867,508.104,450.963213583,-459.28,0.795483
528,528,4.44842777238,2053.00186238,210.77940499,257.092278925,9.16157717106,225.114775844,369.975137659,451.647722932,88.8502,62.7087304469,452.069,210.344,172.787865593,65.0608293414,451.663,608.963,451.74015482,-459.754,0.73219
529,529,4.90348832639,1284.84836842,264.883162388,100.722928144,9.46898917181,485.435479278,693.529793019,450.772136353,88.9025,96.1792846512,451.147,210.51,213.076311367,111.011045591,450.745,663.273,450.87606162,-459.169,0.804673
530,530,4.87667709848,2757.42820531,340.67598958,271.005773528,8.95717579705,554.428341653,647.688210504,451.761154003,88.9302,130.133280684,452.201,210.729,212.523349502,180.426900047,451.766,566.865,451.867373255,-459.994,0.69003
