Iteration,StdReturn,AverageEsReturn,AverageAbsQYDiff,StdEsReturn,QFunRegParamNorm,AverageReturn,MinReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,AverageQLoss,AverageAction,AverageAbsQ,AverageY,PolicyRegParamNorm,MaxReturn,AveragePolicySurr,AverageQ,AverageAbsY,Epoch
631,28.0782229125,2896.22175883,3.02124594113,0.0,143.14,4480.29165225,4422.47591194,2896.22175883,366.031740218,2896.22175883,140.866,0.988976,370.758,370.772208924,107.912,4511.45049889,-372.638,370.758,370.772338525,631
632,49.9650952128,2877.19022414,3.17163430503,0.0,143.272,4405.69065672,4339.47556497,2877.19022414,371.024003017,2877.19022414,175.523,0.993676,370.535,370.542273948,107.96,4479.84939983,-372.416,370.535,370.542393901,632
633,125.979765757,2774.65746425,3.17131872511,0.0,143.416,4214.2915592,3946.5242775,2774.65746425,338.678426639,2774.65746425,164.666,0.983414,371.716,371.727538807,108.038,4369.32675805,-373.563,371.716,371.727639738,633
634,105.331894532,2873.52789945,3.30926742593,0.0,143.569,4338.5301356,4140.90562596,2873.52789945,367.04780576,2873.52789945,192.895,0.990418,371.526,371.537275417,108.179,4456.1345469,-373.402,371.526,371.537360084,634
635,95.728686291,2949.18942649,3.14535167598,0.0,143.691,4456.09534798,4251.24993211,2949.18942649,370.781384436,2949.18942649,165.024,0.989233,371.32,371.324470839,108.259,4600.70231083,-373.164,371.32,371.324551217,635
636,62.493700296,3069.560696,2.99487426553,0.0,143.839,4142.93059155,4011.29534567,3069.560696,340.159921523,3069.560696,137.739,0.980531,371.884,371.896179027,108.331,4230.90551464,-373.716,371.884,371.896307232,636
637,75.2514380669,2946.06657619,3.13070229413,0.0,143.999,4454.57876963,4287.77291509,2946.06657619,365.076227241,2946.06657619,170.263,0.984829,371.718,371.729257078,108.361,4544.35750898,-373.556,371.718,371.729362102,637
638,55.790517648,3015.13017818,3.02206838453,0.0,144.135,4529.05360394,4435.76519268,3015.13017818,372.581430056,3015.13017818,151.204,0.985119,372.37,372.380689107,108.437,4609.17024613,-374.19,372.37,372.380825479,638
639,49.6635114393,3216.08068338,2.95821665827,0.0,144.233,4257.67076534,4192.9801042,3216.08068338,347.300418714,3216.08068338,145.07,0.97788,372.729,372.733413338,108.572,4390.01878753,-374.558,372.729,372.733478949,639
640,42.3530293982,2791.25827316,2.94185601468,0.0,144.334,3801.64016531,3744.59335347,2791.25827316,312.54014102,2791.25827316,134.08,0.980644,373.499,373.512536529,108.542,3873.02492306,-375.379,373.499,373.512668297,640
641,74.2419205978,2691.62147031,3.07343051693,0.0,144.476,4481.13203669,4326.45792636,2691.62147031,369.428004873,2691.62147031,149.863,0.99229,372.49,372.500726717,108.687,4579.50062639,-374.323,372.49,372.500902896,641
642,121.714951295,2853.64192384,3.07472773694,0.0,144.545,4626.1183491,4448.83974882,2853.64192384,383.55359865,2853.64192384,148.715,0.99166,373.568,373.573785239,108.766,4777.75473453,-375.409,373.568,373.573880161,642
643,61.761292332,2896.40476746,3.19676887661,0.0,144.689,4383.76584074,4262.98537374,2896.40476746,364.436749335,2896.40476746,171.216,0.989635,373.741,373.752585074,108.864,4455.64276351,-375.581,373.741,373.7527706,643
644,58.9478812238,2919.8858746,2.9691271406,0.0,144.784,4277.01798081,4176.87059088,2919.8858746,354.535757936,2919.8858746,152.71,0.986753,372.917,372.922243421,108.925,4385.45546038,-374.768,372.917,372.922450657,644
645,77.5937345234,2907.48720977,2.95149021944,0.0,144.877,4299.37233203,4152.27779928,2907.48720977,360.572985485,2907.48720977,148.667,0.989719,373.577,373.578419302,109.045,4404.64593172,-375.453,373.577,373.578605064,645
646,109.110503909,2813.7698367,3.0684539893,0.0,144.973,4397.0569055,4230.46195769,2813.7698367,365.572295516,2813.7698367,152.439,0.986708,374.448,374.467601535,109.173,4615.71783291,-376.358,374.448,374.467674669,646
647,398.162801316,2961.3139713,2.94727930496,0.0,145.125,3885.18985532,2704.10404908,2961.3139713,334.00588047,2961.3139713,145.554,0.989563,372.94,372.947651774,109.122,4134.31178075,-374.751,372.94,372.947849506,647
648,1226.66137277,3016.09047991,3.15529989698,0.0,145.238,3996.15270392,322.636820848,3016.09047991,358.441751481,3016.09047991,176.561,0.989779,374.608,374.612389603,109.282,4526.75923113,-376.352,374.608,374.612565329,648
649,96.7402555254,3032.46043466,3.08162495273,0.0,145.328,4491.99411294,4312.4341533,3032.46043466,362.523321147,3032.46043466,163.689,0.99079,373.943,373.96125367,109.348,4666.30390143,-375.774,373.943,373.961529279,649
650,1162.64949971,2963.64597825,2.97266170931,0.0,145.423,3977.46113173,497.996200713,2963.64597825,356.901047917,2963.64597825,141.565,0.990341,373.764,373.765074641,109.44,4460.08717163,-375.582,373.764,373.765246659,650
651,118.235701643,2887.36580332,2.84295901335,0.0,145.523,4490.5418534,4291.79453298,2887.36580332,369.560385178,2887.36580332,118.076,0.990772,374.149,374.158295115,109.603,4635.52559296,-376.063,374.149,374.15839035,651
652,291.158469526,3000.32456596,2.98043422939,0.0,145.656,4207.24922613,3428.54387153,3000.32456596,371.648114839,3000.32456596,151.116,0.987147,373.957,373.96604387,109.736,4500.926974,-375.807,373.957,373.966242816,652
653,115.440231501,3006.38830116,2.95753992191,0.0,145.769,4511.56861794,4295.0285321,3006.38830116,373.623379177,3006.38830116,141.849,0.987419,374.047,374.05780046,109.726,4699.03194921,-375.842,374.047,374.057950937,653
654,737.023598144,2897.84320043,3.24089142964,0.0,145.923,3944.91240528,2445.64339913,2897.84320043,363.386539229,2897.84320043,192.5,0.98743,374.148,374.158909088,109.704,4457.56595874,-376.016,374.148,374.158991106,654
655,102.550244188,2862.92707282,2.957924677,0.0,146.059,4370.35379792,4121.28478851,2862.92707282,367.636496502,2862.92707282,140.871,0.981466,373.441,373.448421624,109.779,4498.00464793,-375.317,373.441,373.448459527,655
656,59.6108014926,2919.87322505,3.00105258725,0.0,146.133,4524.11071618,4434.19006759,2919.87322505,372.502273155,2919.87322505,142.803,0.976229,373.768,373.776578222,109.778,4608.18158072,-375.667,373.768,373.776780389,656
657,72.5971174831,2761.3988687,3.01763648825,0.0,146.25,4580.94422048,4423.42081123,2761.3988687,373.267741444,2761.3988687,158.409,0.981225,373.618,373.632108259,109.953,4672.13529245,-375.492,373.618,373.632300562,657
658,121.095393441,2815.19644138,3.10090898649,0.0,146.356,4402.88602512,4163.79821037,2815.19644138,368.593947554,2815.19644138,168.926,0.986056,375.156,375.150725483,110.049,4621.99362104,-377.06,375.156,375.150750285,658
659,1194.75092228,3131.61344709,3.10892548765,0.0,146.488,4298.83950236,743.256224474,3131.61344709,379.419366916,3131.61344709,161.52,0.982598,374.721,374.741280987,110.064,4889.46431294,-376.66,374.721,374.741364265,659
660,38.901303599,224.533716798,3.07717250969,0.0,146.639,4193.63522142,4139.85154131,224.533716798,351.093977412,224.533716798,167.196,0.988021,375.631,375.637091146,110.069,4274.39668159,-377.513,375.631,375.637239641,660
661,40.67700367,2987.45338352,3.15498612488,0.0,146.755,4129.93861068,4047.34768819,2987.45338352,348.838727627,2987.45338352,179.556,0.987479,374.261,374.26716995,110.119,4199.86403198,-376.109,374.261,374.267268245,661
662,83.5341078602,2689.61084383,2.98662412754,0.0,146.844,4311.22572883,4136.46167186,2689.61084383,350.375961532,2689.61084383,149.703,0.979053,374.884,374.899563519,110.333,4454.76377964,-376.711,374.884,374.899706428,662
663,1475.75663142,2862.30500914,3.09574689342,0.0,146.969,3221.34936824,-22.943988048,2862.30500914,325.12096312,2862.30500914,164.609,0.98841,374.091,374.096928191,110.43,4483.23651583,-375.91,374.091,374.097039823,663
664,1364.4352087,3004.97331845,3.40072077076,0.0,147.175,3949.87821248,992.320689729,3004.97331845,349.425201651,3004.97331845,219.396,0.984984,375.082,375.105316759,110.459,4707.07120114,-376.95,375.082,375.105427362,664
665,96.836316799,2950.54270636,3.10487892199,0.0,147.267,4466.60815897,4291.65572622,2950.54270636,365.506813636,2950.54270636,170.657,0.982955,374.237,374.238018115,110.601,4619.59815082,-376.114,374.237,374.238123024,665
666,84.0205777951,2864.84139341,3.26463524372,0.0,147.388,4219.51601309,4104.18979558,2864.84139341,354.986974314,2864.84139341,197.106,0.98753,374.655,374.660276645,110.593,4341.03908087,-376.483,374.655,374.660420425,666
667,126.827334422,3188.0968541,2.92446358154,0.0,147.56,4266.48053199,4081.8195813,3188.0968541,352.456683727,3188.0968541,139.408,0.988666,375.704,375.714461814,110.622,4418.56960417,-377.569,375.704,375.714482607,667
668,1275.48308522,2594.36163061,3.10079899465,0.0,147.609,3549.51857296,482.901184514,2594.36163061,351.805360472,2594.36163061,161.251,0.993735,375.745,375.751327706,110.675,4590.19523674,-377.57,375.745,375.751441755,668
669,59.8785191871,2818.12016573,3.0215099835,0.0,147.718,4445.60218597,4349.4148468,2818.12016573,364.890822889,2818.12016573,131.813,0.986868,375.853,375.875518568,110.726,4530.7115441,-377.658,375.853,375.875628439,669
670,55.8540037427,2728.62902784,3.00682096034,0.0,147.867,4274.04770678,4192.98241163,2728.62902784,355.645307378,2728.62902784,146.379,0.984767,375.15,375.146412057,110.841,4362.53906075,-376.968,375.15,375.146521955,670
671,67.4579049559,339.895863027,3.00944885271,0.0,147.979,4217.41908544,4148.13194979,339.895863027,344.311385291,339.895863027,157.268,0.980961,374.562,374.573675997,110.922,4372.48559429,-376.323,374.562,374.573819436,671
672,194.056130271,2810.3043088,3.04022375008,0.0,148.104,4486.16285984,4144.47971798,2810.3043088,375.871859101,2810.3043088,157.609,0.990745,375.137,375.146268359,111.143,4752.48569158,-376.938,375.137,375.146380534,672
673,158.664612069,2985.30338976,2.91587673223,0.0,148.207,4179.45175927,3937.58071237,2985.30338976,351.400811513,2985.30338976,128.936,0.985346,374.513,374.517466601,111.196,4434.03572677,-376.294,374.513,374.517551327,673
674,1409.74152654,2740.19970979,2.93660509351,0.0,148.291,3283.91920135,54.9413430088,2740.19970979,348.500579878,2740.19970979,134.283,0.989804,375.205,375.216816294,111.296,4500.92346556,-376.923,375.205,375.217009543,674
675,248.869495079,2595.83570303,2.80480497519,0.0,148.408,4467.88402047,3744.67874986,2595.83570303,377.322672282,2595.83570303,123.645,0.9914,375.571,375.58258124,111.368,4666.42604248,-377.376,375.571,375.582597533,675
676,98.6958054644,2954.89889147,3.0697229709,0.0,148.511,4698.14788767,4484.05777994,2954.89889147,384.576552962,2954.89889147,152.621,0.984882,374.658,374.664586553,111.465,4853.38724867,-376.433,374.658,374.664658358,676
677,51.6379384131,2812.49483128,2.96653257029,0.0,148.621,4359.64661947,4272.15910333,2812.49483128,360.382451797,2812.49483128,139.376,0.982852,375.578,375.574991417,111.45,4448.88256216,-377.409,375.578,375.575048317,677
678,98.111706679,3029.16642858,2.96306835038,0.0,148.743,4404.95701932,4224.02826881,3029.16642858,351.532830001,3029.16642858,138.484,0.989046,375.556,375.575615556,111.481,4591.12805274,-377.39,375.556,375.575779928,678
679,1211.75354818,2981.05801588,2.90396648651,0.0,148.814,4011.98765093,467.405838499,2981.05801588,334.338969067,2981.05801588,138.207,0.989244,376.161,376.167767255,111.644,4658.1427257,-377.967,376.161,376.16789047,679
680,780.892800635,2439.40006906,3.05323172966,0.0,148.931,4018.36240748,1694.19191902,2439.40006906,340.331416164,2439.40006906,156.528,0.990172,376.532,376.543276535,111.679,4391.77373488,-378.38,376.532,376.543396581,680
681,1671.73225811,2994.55632651,2.99049471296,0.0,149.068,3707.0513515,140.152722562,2994.55632651,308.038046682,2994.55632651,151.189,0.987731,376.277,376.284577707,111.787,4703.78555115,-378.17,376.277,376.284668582,681
682,858.473241645,2918.99355011,3.0477455561,0.0,149.174,3993.00665618,2041.32066864,2918.99355011,360.839763843,2918.99355011,165.845,0.988641,375.653,375.665272308,111.835,4522.08153713,-377.51,375.653,375.665412357,682
683,95.2474005059,2891.34701917,2.82875411555,0.0,149.288,4530.3146949,4363.45124811,2891.34701917,359.460597117,2891.34701917,117.196,0.988288,376.945,376.950538327,111.974,4713.25809736,-378.779,376.945,376.950744507,683
684,150.310698836,2862.49605029,3.19546323405,0.0,149.355,4478.75667268,4074.81295999,2862.49605029,356.450768416,2862.49605029,173.263,0.989468,375.409,375.424813411,112.018,4632.18352685,-377.26,375.409,375.425070453,684
685,100.453510648,3177.00462544,3.0141330839,0.0,149.519,4365.93893209,4167.55410071,3177.00462544,341.467559626,3177.00462544,156.083,0.978564,375.728,375.733541024,112.07,4502.49794742,-377.635,375.727,375.733778523,685
686,150.358710566,3065.39685957,3.0436812624,0.0,149.624,4446.89282677,4170.73994403,3065.39685957,374.110753557,3065.39685957,160.609,0.989481,375.437,375.447636893,112.065,4608.41835636,-377.285,375.437,375.447675924,686
687,72.0346098028,3223.94922489,3.0002348829,0.0,149.707,4394.19852972,4229.07596665,3223.94922489,353.451124684,3223.94922489,146.506,0.98528,375.953,375.96047369,112.095,4485.48759311,-377.726,375.953,375.960586647,687
688,1367.55085809,3201.04200319,3.11290136796,0.0,149.809,3888.02536647,-207.455826646,3201.04200319,325.233462385,3201.04200319,177.26,0.988216,376.608,376.621750687,112.17,4442.83343582,-378.373,376.608,376.621824633,688
689,1462.31146793,2875.00796325,3.10494947916,0.0,149.896,3926.16264169,322.95154055,2875.00796325,371.341980478,2875.00796325,180.712,0.992327,376.414,376.418819086,112.232,4771.22714415,-378.097,376.414,376.419037277,689
690,62.2059927101,1420.44437834,3.14453956721,0.0,149.984,4382.90198552,4232.75827251,1420.44437834,361.698234141,1420.44437834,180.027,0.983094,376.171,376.17250753,112.253,4488.75049306,-377.941,376.171,376.172743915,690
691,63.7088615644,2866.85211544,2.97942728647,0.0,150.094,4322.1970231,4240.71515224,2866.85211544,355.645778361,2866.85211544,158.44,0.97649,376.004,376.022569955,112.321,4419.48582067,-377.829,376.004,376.022701514,691
692,74.5689990556,2890.6446837,2.98751051342,0.0,150.254,4115.51256092,3976.57594389,2890.6446837,342.966174104,2890.6446837,151.266,0.986455,375.731,375.740904218,112.363,4229.93619944,-377.457,375.731,375.741014359,692
693,69.050909284,2935.06383228,2.98222962118,0.0,150.451,4257.83410637,4124.34930682,2935.06383228,343.730884544,2935.06383228,154.441,0.991216,376.079,376.084812046,112.492,4358.45616545,-377.801,376.079,376.084942588,693
694,778.815640769,2621.06500631,2.9882034913,0.0,150.603,3724.53292509,2304.03485147,2621.06500631,317.362050226,2621.06500631,164.732,0.990004,375.81,375.820981795,112.692,4473.36326022,-377.608,375.81,375.821179799,694
695,1338.67248755,2794.40771017,3.0796402178,0.0,150.727,3775.95977291,50.3554089692,2794.40771017,326.963909613,2794.40771017,165.349,0.988577,376.236,376.243891224,112.755,4538.31511879,-378.089,376.236,376.24402552,695
696,128.868749062,3011.81631887,3.04899302558,0.0,150.843,4647.64376369,4387.26924799,3011.81631887,369.502305991,3011.81631887,164.23,0.992106,375.764,375.767664626,112.813,4812.04372405,-377.662,375.764,375.767801029,696
697,52.1086753024,3026.07704646,3.1884494915,0.0,150.957,4178.91653442,4087.14353452,3026.07704646,349.993076306,3026.07704646,187.58,0.989724,376.246,376.255180854,112.84,4263.01916708,-378.109,376.246,376.255391561,697
698,1131.94226374,2989.73666277,3.18612907312,0.0,151.024,3663.18088062,1257.69667557,2989.73666277,351.91566002,2989.73666277,183.406,0.992198,375.45,375.465540076,112.981,4447.85862072,-377.265,375.45,375.465660708,698
699,75.9892115219,3003.91186937,2.93913085774,0.0,151.097,4123.4593214,3960.09173508,3003.91186937,330.28082887,3003.91186937,139.213,0.989182,376.642,376.648545881,113.063,4235.22600579,-378.393,376.642,376.648732221,699
700,1335.37272463,2301.57362545,2.88294393497,0.0,151.151,3603.05733297,1422.18014843,2301.57362545,352.223135849,2301.57362545,135.854,0.99351,375.488,375.498805383,113.207,4679.7882096,-377.33,375.488,375.499024912,700
701,127.390543045,2917.91300172,3.06142420815,0.0,151.273,4315.39891136,4108.52832941,2917.91300172,359.520457626,2917.91300172,155.802,0.99421,375.581,375.585703658,113.238,4483.87357732,-377.422,375.581,375.585834341,701
702,131.461942952,2909.89018711,2.99677439164,0.0,151.35,4464.42415718,4242.74057657,2909.89018711,363.545588165,2909.89018711,157.978,0.993248,377.112,377.12248285,113.313,4679.57138505,-378.888,377.112,377.122676029,702
703,62.7633794509,2993.97045237,2.81668346386,0.0,151.487,4036.18604647,3915.08791956,2993.97045237,338.370774052,2993.97045237,126.182,0.991165,375.362,375.374775357,113.35,4129.82316751,-377.111,375.362,375.374856889,703
704,69.7004479148,2942.68597182,3.07673650776,0.0,151.583,4192.92070318,4041.59964538,2942.68597182,350.748558037,2942.68597182,168.889,0.986428,376.29,376.296117227,113.485,4287.71094885,-378.052,376.29,376.296325104,704
705,50.7399717826,3044.35417817,3.1077026974,0.0,151.732,4362.93878496,4287.520499,3044.35417817,351.951579967,3044.35417817,185.128,0.989039,376.307,376.323216749,113.586,4448.79386777,-378.092,376.307,376.323400764,705
706,65.9692852559,2831.15056278,2.87892613563,0.0,151.809,4224.48353493,4146.59128837,2831.15056278,352.901941226,2831.15056278,137.586,0.990365,377.205,377.204385386,113.703,4353.30989308,-379.038,377.205,377.204470244,706
707,71.6018394098,3169.61559304,2.97782093996,0.0,151.868,4107.94028833,3956.58929634,3169.61559304,343.259894172,3169.61559304,153.998,0.987843,376.925,376.93699535,113.757,4212.77724217,-378.784,376.925,376.937133235,707
708,70.1768246389,3040.41254968,3.06980906408,0.0,152.03,4056.81588075,3926.98837574,3040.41254968,337.730966735,3040.41254968,156.482,0.985991,376.81,376.822151541,113.883,4153.248463,-378.641,376.81,376.82221999,708
709,53.8091500762,2979.86198197,2.98069373757,0.0,152.094,4397.11037318,4287.69615744,2979.86198197,362.91395543,2979.86198197,153.452,0.992513,376.807,376.81571538,113.974,4471.34588778,-378.621,376.807,376.815816627,709
