AverageAbsQ,AverageQLoss,AverageY,PolicyRegParamNorm,QFunRegParamNorm,AverageDiscountedReturn,Iteration,MinReturn,Epoch,MaxEsReturn,StdEsReturn,AverageAction,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageQ,MaxReturn,MinEsReturn,StdReturn,AverageAbsY,AverageReturn
32.9569,1.36747,32.9592383091,235.013,165.431,313.308051014,684,405.593430312,684,2693.80006256,0.0,0.99833,2693.80006256,0.310602018149,-33.11,32.9569,4166.43362884,2693.80006256,1547.64364875,32.9592401948,2727.02091176
33.013,1.32985,33.0130097001,235.082,165.5,322.721593564,685,999.851151568,685,935.502478322,0.0,0.998632,935.502478322,0.308863381024,-33.1839,33.013,4180.60573098,935.502478322,1076.05229368,33.0130277183,3366.83156585
32.9667,1.21779,32.9700931142,235.263,165.558,301.874858364,686,325.901070868,686,2920.60109849,0.0,0.99879,2920.60109849,0.312312647197,-33.126,32.9667,4137.99677088,2920.60109849,1160.20227042,32.9701075585,2732.84471177
32.9834,1.26737,32.983304633,235.285,165.667,320.539675011,687,3780.95475619,687,2312.54511126,0.0,0.998456,2312.54511126,0.301310913743,-33.1343,32.9834,4066.78549805,2312.54511126,79.5107599306,32.9833087044,3973.44516732
33.0086,1.21175,33.0094142022,235.449,165.778,363.451350983,688,4234.84116039,688,1609.69710227,0.0,0.998442,1609.69710227,0.287101116688,-33.1674,33.0086,4516.42712529,1609.69710227,77.8006502017,33.0094245991,4374.48927824
33.049,1.31716,33.0494751979,235.592,165.862,323.427119199,689,3790.02357306,689,2849.53891227,0.0,0.998608,2849.53891227,0.302306682416,-33.2034,33.049,4129.39425988,2849.53891227,81.4627093716,33.0494918666,3959.31808844
32.941,1.45672,32.94206894,235.715,165.927,324.049501367,690,3914.70240203,690,2746.50358572,0.0,0.998343,2746.50358572,0.303398694929,-33.0926,32.941,4180.52140361,2746.50358572,77.9801290713,32.9420804478,4025.8210945
33.0862,1.49602,33.0859654463,235.756,166.062,319.171880425,691,3818.30964799,691,2772.87649244,0.0,0.998797,2772.87649244,0.303666703441,-33.2361,33.0862,4130.42689036,2772.87649244,83.9957813631,33.0859832848,4032.83979815
33.0073,1.49002,33.0098986688,236.012,166.114,243.741368485,692,247.584959826,692,2593.29316645,0.0,0.998466,2593.29316645,0.312193517804,-33.1662,33.0073,3360.72155831,2593.29316645,1226.18805161,33.0099262916,2059.51614681
33.03,1.55734,33.0288958981,236.245,166.19,184.362798168,693,369.501835493,693,2588.28217367,0.0,0.998443,2588.28217367,0.321727401775,-33.1734,33.0299,2913.46476852,2588.28217367,982.441238032,33.0289118783,1557.4998619
33.2097,1.1702,33.2122812051,236.412,166.283,278.943918561,694,532.009088969,694,2446.50422903,0.0,0.998873,2446.50422903,0.308536415786,-33.3472,33.2097,3893.15795993,2446.50422903,1233.61008378,33.2123012489,2121.45272633
32.8415,1.5655,32.8427320901,236.441,166.433,303.372032892,695,590.768405877,695,2507.42970117,0.0,0.998878,2507.42970117,0.331709897877,-32.9936,32.8415,4494.56305039,2507.42970117,1625.79336609,32.8427676229,2704.54136387
32.9653,1.13851,32.9659265135,236.558,166.535,334.056104394,696,3830.49505531,696,2760.35222261,0.0,0.998936,2760.35222261,0.295667981212,-33.107,32.9653,4197.37118676,2760.35222261,104.417541672,32.9659430819,4092.92056116
33.0486,0.962256,33.0493049343,236.609,166.621,337.124651762,697,4143.02210837,697,2766.72282784,0.0,0.999007,2766.72282784,0.278743815935,-33.2015,33.0486,4253.7252441,2766.72282784,29.0920109104,33.0493184153,4183.54903563
33.0281,1.38248,33.0297498385,236.849,166.76,335.566105287,698,4068.44868093,698,2750.5026603,0.0,0.998806,2750.5026603,0.305169169499,-33.1879,33.0281,4277.15468408,2750.5026603,55.4041346774,33.0297685553,4216.98845765
32.9477,1.39295,32.9476176242,237.068,166.813,340.74454157,699,4143.01934411,699,3089.3903586,0.0,0.998721,3089.3903586,0.299510025835,-33.113,32.9471,4273.76354,3089.3903586,44.9162501297,32.9476271215,4205.19516838
32.9261,1.23655,32.9270348774,237.248,166.878,321.258187913,700,3720.39882086,700,2732.70322459,0.0,0.998736,2732.70322459,0.289664990315,-33.0854,32.9261,4003.18787412,2732.70322459,77.0049607601,32.9270354301,3857.4163671
32.9924,1.12261,32.9937857394,237.367,166.939,365.703963658,701,4428.45826304,701,2877.95211538,0.0,0.998414,2877.95211538,0.292346942434,-33.1615,32.9924,4577.29714672,2877.95211538,46.0730579925,32.9938091198,4495.41858422
33.0476,1.46819,33.0476960431,237.525,167.051,315.652894284,702,3667.03978859,702,2867.54382424,0.0,0.998418,2867.54382424,0.320221874297,-33.2084,33.0476,3794.87472264,2867.54382424,37.2131985225,33.0477012578,3717.10847768
33.0507,1.11357,33.0522558945,237.652,167.139,337.841452637,703,4097.41800818,703,2757.56207327,0.0,0.998583,2757.56207327,0.294517745589,-33.2025,33.0507,4562.03222953,2757.56207327,137.522014376,33.0522640122,4390.29262072
33.0842,1.55471,33.0848829144,237.848,167.22,362.961044624,704,1237.78251688,704,3007.79441624,0.0,0.998578,3007.79441624,0.312669197852,-33.2459,33.0842,4648.46097437,3007.79441624,1291.98726807,33.0848854897,3645.41793887
33.0092,1.16517,33.0100500631,237.885,167.294,346.428280104,705,2651.1686639,705,2957.03234667,0.0,0.998793,2957.03234667,0.295096541253,-33.1505,33.0092,4523.36300807,2957.03234667,524.460287626,33.0100622928,4203.78213641
33.0258,1.4872,33.0272486643,238.062,167.404,344.359464126,706,4037.53493029,706,1851.81355557,0.0,0.998377,1851.81355557,0.322116481232,-33.1825,33.0258,4279.0175651,1851.81355557,69.3459196825,33.0272610916,4191.61272407
33.058,1.35784,33.0597557583,238.155,167.498,313.842200673,707,3881.25836315,707,2797.45211428,0.0,0.998329,2797.45211428,0.298093849512,-33.1963,33.058,4059.26920288,2797.45211428,57.7219141603,33.0597739999,3953.66021213
32.9833,2.02677,32.9828749959,238.391,167.586,332.308629858,708,4072.08099342,708,2726.37607101,0.0,0.998342,2726.37607101,0.331778979525,-33.1138,32.9833,4352.35111632,2726.37607101,88.8754436545,32.9828822499,4201.06070128
32.8241,1.20816,32.8240832212,238.476,167.673,287.198512245,709,827.446622894,709,2761.90838693,0.0,0.998487,2761.90838693,0.287378401437,-32.9692,32.8241,4215.40715147,2761.90838693,1365.91013752,32.8240943562,2475.51945948
32.9382,1.68869,32.9398311956,238.519,167.751,356.996535623,710,4036.23393555,710,2850.90070212,0.0,0.998617,2850.90070212,0.326337598605,-33.0956,32.9382,4456.57913691,2850.90070212,108.487694413,32.9398473949,4307.60449027
33.1529,1.09575,33.1549192071,238.706,167.862,348.248057228,711,4062.21232951,711,1454.83724985,0.0,0.998578,1454.83724985,0.290596940919,-33.297,33.1529,4337.04756667,1454.83724985,75.3099272235,33.154928922,4192.36825659
33.013,0.935524,33.0132141465,238.811,167.942,326.002701629,712,1957.78357675,712,3064.04132012,0.0,0.998712,3064.04132012,0.279077894797,-33.1726,33.013,4181.23882455,3064.04132012,620.394056617,33.0132171456,3758.21505528
33.0595,1.17136,33.0597955523,238.954,168.022,342.584662449,713,1139.49910565,713,3092.90954659,0.0,0.99873,3092.90954659,0.294023521977,-33.2192,33.0595,4311.87791911,3092.90954659,1143.54816411,33.0598118637,3486.90050606
33.2007,0.889707,33.2017118066,238.991,168.137,328.864364659,714,3871.63240585,714,2880.22997221,0.0,0.99897,2880.22997221,0.280165770569,-33.3607,33.2007,4049.81434951,2880.22997221,54.4325197482,33.2017276007,3967.27877899
33.0616,1.00106,33.0626128037,239.167,168.251,292.36201781,715,3669.0965837,715,2970.46642158,0.0,0.99884,2970.46642158,0.296539781623,-33.2405,33.0616,3808.4760333,2970.46642158,48.5252609563,33.0626417922,3743.5470198
33.1535,1.25739,33.1534976006,239.301,168.35,319.835504411,716,3672.73729389,716,2710.86179481,0.0,0.998862,2710.86179481,0.297762148605,-33.3102,33.1535,4079.01521797,2710.86179481,139.069336103,33.1535254457,3871.06489427
33.155,1.31313,33.156860443,239.479,168.426,288.978330064,717,2809.37639501,717,2674.78790857,0.0,0.999029,2674.78790857,0.30772161366,-33.3023,33.155,3763.5224229,2674.78790857,269.611439601,33.1568764562,3587.01556319
33.027,1.37129,33.0273565721,239.607,168.47,334.517772877,718,2319.20403781,718,2462.04797599,0.0,0.998853,2462.04797599,0.298561533903,-33.1473,33.027,4308.34467463,2462.04797599,560.832590485,33.0273787832,3969.44986072
33.1213,1.30261,33.1219672382,239.725,168.558,318.193453251,719,3118.18705043,719,2685.71673625,0.0,0.99878,2685.71673625,0.293502521085,-33.2743,33.1213,4117.7327537,2685.71673625,271.242141628,33.1219819371,3907.73936756
33.1136,1.03313,33.1145648288,239.92,168.67,339.781868989,720,4069.3935163,720,2718.19646261,0.0,0.998822,2718.19646261,0.280621325775,-33.2831,33.1136,4401.55770586,2718.19646261,108.113114729,33.114583708,4239.18856448
33.0516,1.20364,33.0519298565,240.01,168.731,327.866499711,721,4050.12218505,721,903.613345535,0.0,0.99886,903.613345535,0.287898464166,-33.2114,33.0516,4381.81051897,903.613345535,91.2111845293,33.0519449381,4153.57164281
33.1141,1.2625,33.1132436866,240.216,168.85,304.826133026,722,999.919573923,722,2747.82206294,0.0,0.998617,2747.82206294,0.290339549347,-33.2707,33.1141,3964.34892178,2747.82206294,947.712114313,33.1132592098,3231.24590653
33.0875,1.4136,33.0904006607,240.305,168.936,297.882178508,723,488.321465821,723,2634.47344248,0.0,0.998683,2634.47344248,0.306616166818,-33.2468,33.0875,4311.74396713,2634.47344248,1449.84773131,33.0904190459,2460.62590321
33.0949,1.11714,33.0954832469,240.413,168.998,291.725903249,724,-24.1501281892,724,2089.02799364,0.0,0.99864,2089.02799364,0.291164495202,-33.2552,33.0949,4138.18404918,2089.02799364,1524.90221306,33.0954885314,2347.29294699
33.1765,1.1755,33.177548489,240.598,169.077,340.784386851,725,3946.15160071,725,2404.09221888,0.0,0.998834,2404.09221888,0.304368497271,-33.3485,33.1765,4503.72897733,2404.09221888,150.695462574,33.1775711731,4230.93523384
33.234,1.09222,33.234713975,240.812,169.189,329.17969548,726,987.836159113,726,2762.60872495,0.0,0.998579,2762.60872495,0.295329963024,-33.3895,33.234,4666.71216155,2762.60872495,1136.81605406,33.2347277346,3139.86667131
33.157,1.2883,33.1575468791,241.016,169.278,295.901789911,727,140.102396212,727,795.548620454,0.0,0.998506,795.548620454,0.306325764123,-33.3251,33.157,4318.84168503,795.548620454,1299.93467271,33.1575476026,2488.6963353
33.1085,1.43872,33.1090128352,241.214,169.422,278.979709855,728,401.189888778,728,2750.47021986,0.0,0.998687,2750.47021986,0.313056084988,-33.266,33.1085,3728.2706333,2750.47021986,1327.70012887,33.109025452,2014.0526223
33.098,1.67521,33.0987925944,241.37,169.531,289.323169204,729,416.884326698,729,2687.30926268,0.0,0.998738,2687.30926268,0.323692001225,-33.2648,33.098,4222.03193467,2687.30926268,1410.78631612,33.0987993393,2419.01666406
33.1354,1.38981,33.1369246314,241.452,169.63,270.230582944,730,-64.2939927971,730,980.195020133,0.0,0.998949,980.195020133,0.308790053353,-33.279,33.1354,4177.55719861,980.195020133,1398.32827526,33.1369308976,1758.12827136
33.2315,1.0612,33.2323742978,241.494,169.653,300.980213926,731,477.406447565,731,2591.23743585,0.0,0.998318,2591.23743585,0.293710044919,-33.3887,33.2315,4169.08321672,2591.23743585,1421.86624963,33.2324006629,3018.99047938
33.1081,1.14884,33.1085135294,241.623,169.731,341.567766901,732,886.313845209,732,2289.43830379,0.0,0.998354,2289.43830379,0.291956505004,-33.2558,33.1081,4299.74908656,2289.43830379,998.706922266,33.108532337,3872.91967602
33.2407,1.63299,33.2421922185,241.852,169.85,303.50768234,733,3634.61555613,733,2694.08793681,0.0,0.998658,2694.08793681,0.322349399889,-33.3957,33.2407,3945.51074542,2694.08793681,98.9485015612,33.2421954062,3812.86014961
33.2624,1.40307,33.2617457445,241.936,169.929,336.072765347,734,1384.66825993,734,2393.97674384,0.0,0.998657,2393.97674384,0.302310457402,-33.4187,33.2624,4358.89232699,2393.97674384,871.860758171,33.261770494,3840.34039934
33.3608,1.32292,33.3623776511,242.029,170.096,329.394515565,735,1105.13955907,735,2844.07328654,0.0,0.998867,2844.07328654,0.301716973265,-33.5311,33.3608,4505.76282505,2844.07328654,1180.43541436,33.3623871424,3539.36886782
33.305,1.29258,33.3062885269,242.255,170.156,348.304379673,736,4089.46929543,736,2723.89241553,0.0,0.99856,2723.89241553,0.30290312329,-33.4755,33.305,4583.4853478,2723.89241553,132.012813215,33.3063105309,4366.86470638
33.3066,1.63536,33.3061729969,242.375,170.246,313.955506831,737,481.496550101,737,3019.51836404,0.0,0.998866,3019.51836404,0.319586518724,-33.4761,33.3066,4605.75299499,3019.51836404,1515.65837856,33.3062000268,2642.29928969
33.2206,1.14245,33.2210985804,242.558,170.316,327.69298449,738,605.304356352,738,2657.93177721,0.0,0.998856,2657.93177721,0.300765611377,-33.3935,33.2206,4479.59503896,2657.93177721,1098.63526211,33.2211173735,3860.69002462
33.277,1.09256,33.2789062521,242.791,170.397,287.235480914,739,501.038571879,739,2606.85524403,0.0,0.998551,2606.85524403,0.297898543894,-33.452,33.277,3312.79700202,2606.85524403,952.849884422,33.2789166228,1665.37954845
33.2728,1.03002,33.2739293084,242.857,170.463,359.495519855,740,3244.341715,740,2975.51357308,0.0,0.998446,2975.51357308,0.30119303147,-33.4196,33.2728,4555.99302755,2975.51357308,414.5673237,33.2739567379,4246.70713885
33.1515,1.66287,33.1521982101,243.119,170.496,259.513931248,741,474.653565651,741,2807.60844063,0.0,0.998581,2807.60844063,0.328264891754,-33.3191,33.1515,4009.06543193,2807.60844063,1272.0581103,33.1522284677,1939.85219349
33.3186,0.974887,33.3189076796,243.227,170.565,352.485617603,742,1326.13014117,742,2929.96778597,0.0,0.998752,2929.96778597,0.295936366447,-33.4844,33.3186,4689.43377758,2929.96778597,930.76489382,33.3189339138,4034.33368569
33.3607,1.40863,33.3600746877,243.374,170.664,365.067938608,743,4356.68252527,743,3031.36109683,0.0,0.998655,3031.36109683,0.310942640694,-33.5395,33.3607,4649.32568744,3031.36109683,75.9335798588,33.360082335,4540.1770651
33.307,1.15322,33.3090655895,243.511,170.725,348.007263964,744,4051.50546592,744,3192.0403582,0.0,0.998179,3192.0403582,0.296936898082,-33.4751,33.307,4304.97262966,3192.0403582,70.5798513651,33.3090929392,4208.69619046
33.3682,0.947887,33.3687679281,243.785,170.799,345.52430277,745,2768.8855407,745,2817.45793852,0.0,0.998387,2817.45793852,0.280572007521,-33.5345,33.3682,4417.13068995,2817.45793852,481.165140604,33.3687877645,4132.00861589
33.2698,1.08841,33.2709088649,243.821,170.858,305.841458622,746,3804.26464425,746,2876.26654811,0.0,0.998624,2876.26654811,0.295022142397,-33.4192,33.2698,4000.62193498,2876.26654811,61.9822863127,33.2709173318,3898.10680747
33.4484,1.14583,33.4487513419,243.944,170.999,322.734985717,747,3132.44433659,747,3082.00611652,0.0,0.998629,3082.00611652,0.305044752321,-33.6065,33.4484,4217.57518644,3082.00611652,292.439876677,33.4487659998,3958.32839955
33.3459,1.08279,33.346060615,244.12,171.101,331.827083223,748,566.283979741,748,2733.56502602,0.0,0.998695,2733.56502602,0.292440525278,-33.5094,33.3459,4359.54094807,2733.56502602,1186.01102355,33.346082296,3045.13482154
33.448,1.26237,33.4492978312,244.341,171.164,276.689647335,749,186.050726791,749,2781.63401931,0.0,0.998566,2781.63401931,0.303757866613,-33.6009,33.448,4041.70228517,2781.63401931,1362.64762778,33.4493016041,2113.5941928
33.4397,1.1238,33.4405575976,244.534,171.213,328.346326776,750,935.804307435,750,2846.28557249,0.0,0.998582,2846.28557249,0.292279187847,-33.5968,33.4397,4320.06695172,2846.28557249,1229.76987972,33.4405611491,3248.36908064
33.3884,1.6955,33.3890665481,244.65,171.316,269.203500203,751,413.420839698,751,2653.18650613,0.0,0.998475,2653.18650613,0.327975484249,-33.5304,33.3884,3998.24436874,2653.18650613,1133.02699682,33.3890862402,2101.20794314
33.3108,0.906692,33.311682064,244.819,171.42,245.722289276,752,173.853021489,752,1843.01641352,0.0,0.998187,1843.01641352,0.28303307795,-33.4564,33.3108,2535.66075648,1843.01641352,791.587026685,33.3116853785,1048.22977672
33.3099,1.26422,33.311252438,244.926,171.52,369.288335272,753,4510.02737807,753,1934.18450533,0.0,0.998883,1934.18450533,0.319871277901,-33.4499,33.3099,4844.18441506,1934.18450533,103.615217233,33.3112913948,4664.70151106
33.3379,1.72422,33.3386070118,245.077,171.589,361.776716607,754,4394.10352553,754,2702.29689597,0.0,0.99873,2702.29689597,0.337254944587,-33.4946,33.3379,4619.31540061,2702.29689597,71.4388906424,33.3386070118,4530.57146003
33.4422,1.27436,33.4439193852,245.243,171.699,345.744344239,755,1743.37636585,755,2925.642308,0.0,0.998601,2925.642308,0.304174382647,-33.597,33.4422,4800.0412423,2925.642308,1105.88902619,33.4439574498,3648.58983522
33.3079,1.4095,33.3069075188,245.322,171.794,369.85114504,756,633.314106271,756,3203.86237125,0.0,0.998728,3203.86237125,0.314058842121,-33.4447,33.3079,4909.10749643,3203.86237125,1278.90717451,33.3069081917,3651.09362045
33.4816,1.17552,33.4838484351,245.471,171.902,317.866653041,757,691.131849083,757,3102.52823246,0.0,0.998414,3102.52823246,0.300508743974,-33.6338,33.4816,4395.76088112,3102.52823246,1240.65589382,33.4838778772,2159.96738344
33.3088,1.3868,33.3092460863,245.548,171.975,364.406471063,758,702.175519673,758,1168.44930669,0.0,0.998566,1168.44930669,0.308439418855,-33.4731,33.3087,5077.76599853,1168.44930669,1388.17795326,33.3092703243,3472.40984524
33.3573,1.36897,33.3581059848,245.672,172.012,353.04120371,759,4264.71351523,759,2799.48268628,0.0,0.998718,2799.48268628,0.307645721054,-33.5265,33.3573,4511.54518526,2799.48268628,74.7771541948,33.3581258004,4375.61099375
33.4681,1.20894,33.4677594938,245.763,172.1,351.184501572,760,3779.76471771,760,3030.88196776,0.0,0.998921,3030.88196776,0.290768307018,-33.641,33.4681,4677.65208996,3030.88196776,213.669510828,33.4677609754,4306.71238527
33.4266,1.08097,33.4278569671,245.875,172.135,284.871354222,761,-188.501201302,761,2871.10961237,0.0,0.998643,2871.10961237,0.290020078629,-33.5897,33.4266,4300.1672731,2871.10961237,1627.62495017,33.4278634032,3059.72389643
33.3844,1.1998,33.3853897531,246.107,172.204,403.858484274,762,4673.03208385,762,2971.31946976,0.0,0.998991,2971.31946976,0.294168714578,-33.546,33.3844,5231.48690488,2971.31946976,160.942136768,33.385416146,5069.84451493
33.4131,1.39001,33.414075742,246.239,172.335,265.867424223,763,-115.389728474,763,2856.66757081,0.0,0.998863,2856.66757081,0.310448334248,-33.5819,33.4131,4232.95194297,2856.66757081,1567.93261677,33.4140949179,1705.48111841
33.537,1.41321,33.5364807758,246.374,172.438,376.744424159,764,2258.808169,764,1840.87579255,0.0,0.998804,1840.87579255,0.308351351037,-33.7078,33.537,4781.26939325,1840.87579255,788.093557197,33.5365476916,4270.40875636
33.5087,1.48014,33.5111570847,246.457,172.555,374.171434046,765,1630.19239867,765,1983.64520967,0.0,0.998803,1983.64520967,0.313431900661,-33.6745,33.5087,4911.28833764,1983.64520967,938.691664837,33.5111655007,4429.43500975
33.3924,1.33181,33.3925565745,246.629,172.667,372.654481065,766,4575.09873174,766,3116.13024098,0.0,0.99882,3116.13024098,0.305674045925,-33.5675,33.3924,4713.2562821,3116.13024098,42.5134757178,33.3925668264,4631.27783842
