Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageEsReturn,AverageReturn,MaxEsReturn,AverageAbsY,PolicyRegParamNorm,AverageAbsQ,MinEsReturn,AverageQLoss,Epoch,StdReturn,MaxReturn,StdEsReturn,QFunRegParamNorm,AverageDiscountedReturn,MinReturn,AverageAbsQYDiff,AverageY
452,0.939465,-176.313,174.125,169.841059845,332.369274424,402.431677947,174.206238021,76.6866,174.25,-14.5402984175,83.7615,452,130.564191525,609.645376677,136.234457717,101.185,108.875143051,128.506212552,4.59629085548,174.13210676
453,0.952161,-176.307,174.111,179.609928801,252.338827199,349.42008489,174.229827472,76.7948,174.228,-0.905629489199,83.0516,453,112.997004989,547.693434891,128.825931634,101.266,111.077972027,92.5853623048,4.60175142851,174.136753781
454,0.954497,-176.255,173.984,198.974703056,323.523098902,560.487705628,174.081022972,76.8711,174.114,-4.1380166746,91.2747,454,61.366516342,536.318384546,179.797136979,101.355,131.405437475,220.112933878,4.71875795361,173.99218922
455,0.916255,-175.975,173.821,195.130765847,412.889883022,410.603073287,173.937020182,76.947,173.956,-4.32651276549,94.3918,455,211.610437218,1012.80985073,145.128514332,101.465,123.321648248,107.822480901,4.68153779018,173.839160793
456,0.917942,-176.084,173.908,191.666794599,438.501139266,334.956862812,174.027362814,76.9723,174.058,-4.71083915381,97.3112,456,213.750310863,1010.94113953,132.471802304,101.55,125.539286083,2.39520973586,4.77358225555,173.926163674
457,0.961181,-176.363,174.152,130.856133227,129.920984691,395.745243187,174.241315081,77.0142,174.276,-3.97115568313,87.8434,457,42.7224773322,336.392423711,133.212636775,101.635,83.28175426,80.9892247268,4.67688275642,174.159519357
458,0.953069,-176.387,174.14,186.375646152,374.242798479,453.420506672,174.247193312,77.0994,174.268,-1.99679546742,93.2886,458,119.048917077,626.179589948,158.395548387,101.774,130.348127465,97.7241899251,4.69474593634,174.156787372
459,0.941282,-176.37,174.207,170.629910185,332.997730302,512.36830236,174.301896219,77.1774,174.329,-3.70983888736,96.0722,459,82.7214651969,522.709413626,145.894157114,101.901,142.903582686,124.036430325,4.74247352983,174.219417963
460,0.941612,-176.483,174.186,303.031236044,382.960079307,441.915452782,174.297712663,77.2741,174.328,4.30977314768,93.008,460,152.368385375,819.19732025,176.205732748,101.997,134.929795517,150.3087462,4.7222665781,174.197552139
461,0.949297,-176.819,174.619,192.041064093,418.453725655,611.125888691,174.716163294,77.3236,174.761,-0.0267656113965,87.7203,461,111.886524643,668.989441108,191.48665459,102.04,150.34395829,113.155548669,4.65096345859,174.629427599
462,0.941613,-176.375,174.152,267.325049885,318.989922383,536.423236266,174.253811891,77.4352,174.279,73.3675281969,88.8515,462,146.208337249,849.227033368,173.315864948,102.129,94.1352596715,66.318757385,4.66956159851,174.162191273
463,0.95302,-176.627,174.396,297.774574962,275.943061351,529.472243847,174.513211312,77.5344,174.531,41.3438965539,99.2666,463,172.75952162,672.030511397,193.983716517,102.213,105.316994129,74.0168928351,4.73120991187,174.416161757
464,0.956274,-176.729,174.473,380.251103243,420.286248524,492.590364507,174.572401297,77.6172,174.585,93.4261604936,104.661,464,181.034340978,792.973597583,166.725689339,102.252,122.301812216,167.006956789,4.81984920021,174.493525335
465,0.967461,-176.932,174.669,193.282734513,605.711883395,430.848524975,174.7521097,77.667,174.777,16.0778273169,92.4212,465,231.353233688,1056.07930697,138.8031097,102.338,129.398256881,119.89845179,4.66489696484,174.676546399
466,0.964423,-177.157,174.906,353.196123454,280.810630238,797.972314062,174.984093432,77.7394,174.991,-0.45573873675,86.6336,466,156.400308286,625.468371391,246.601176387,102.455,106.025267748,110.754556955,4.6692186695,174.926637066
467,0.960372,-176.943,174.855,209.675065259,392.079510243,375.457204916,174.925684269,77.792,174.964,7.10933901828,90.2494,467,180.527989763,684.839009946,147.370969203,102.548,111.838509227,-56.1031013587,4.66562622404,174.863776077
468,0.960665,-176.687,174.57,280.065414007,166.691770775,513.198753929,174.665357539,77.8568,174.678,9.4431042976,93.9705,468,74.993349734,348.498246315,180.934206762,102.64,97.1263154633,114.952141961,4.66600330353,174.588199443
469,0.946256,-176.407,174.237,304.631448238,450.932882753,451.186914775,174.309585115,77.928,174.331,103.700215174,95.3806,469,112.213987425,734.086678004,113.810793889,102.726,130.16347936,305.126923117,4.72430400881,174.246025699
470,0.958004,-177.633,175.496,201.622657094,397.503176065,485.175873531,175.569356833,78.0198,175.61,0.0573725426674,88.2716,470,79.7508979845,770.26863615,160.88766102,102.792,161.733717452,135.553166762,4.67484129084,175.495625002
471,0.957329,-176.302,174.185,190.889800971,419.374963566,367.426082702,174.269304694,78.095,174.287,39.4881329133,88.8757,471,99.582784433,739.381922974,111.836717015,102.889,155.832597016,263.543214494,4.58420185835,174.203525801
472,0.967999,-176.642,174.522,371.624810944,203.353603939,446.422239968,174.619334268,78.1664,174.636,200.40758111,85.6157,472,122.183955803,693.177833778,100.911485927,102.964,99.5536276552,119.896382777,4.52185321433,174.544028762
473,0.960237,-177.194,175.067,271.299850783,101.273418296,655.809550725,175.124673104,78.2172,175.15,-0.286283967455,97.446,473,95.7123234317,832.068118166,221.565514596,103.046,64.1846972747,-7.77337305468,4.67492059595,175.069493062
474,0.952954,-176.323,174.093,250.898334745,389.707231181,452.334740018,174.171663742,78.2789,174.188,-5.57642557419,83.3968,474,125.760092229,627.250906433,163.631912757,103.119,107.239880996,129.478389387,4.60010917614,174.101498591
475,0.951755,-177.286,175.162,205.970853624,356.154688964,397.923603364,175.285213999,78.3491,175.305,14.3263045691,87.4897,475,79.7179969426,586.986373996,139.942799289,103.267,146.213986127,220.438442612,4.58566501325,175.185303389
476,0.951702,-177.194,174.97,307.432719548,386.925215137,684.421596318,175.056714367,78.4199,175.092,1.0017368188,99.7635,476,107.058185647,653.895377563,214.019218729,103.309,143.735574758,129.669779629,4.72390861879,174.983372095
477,0.943595,-176.287,174.071,205.109490732,306.082325478,535.087835237,174.163855954,78.5087,174.206,-4.34054572951,98.3467,477,150.993839136,1087.74970007,171.484795187,103.377,127.213194941,121.256158792,4.73729688814,174.077337707
478,0.95891,-177.118,175.01,236.363268149,468.157548424,455.760695223,175.099065657,78.5999,175.111,-0.244644047599,82.9986,478,133.970682967,755.347297822,162.523969916,103.471,164.685520647,252.088267133,4.50606742647,175.033529224
479,0.953967,-176.973,174.877,302.403102261,354.739680955,567.81760492,174.974417216,78.6691,175.002,88.0289757458,94.5597,479,63.7595829542,561.33782344,160.284473857,103.588,148.908255139,259.30689433,4.66040640352,174.891352675
480,0.959091,-176.997,174.832,182.109824082,401.151540641,515.551101514,174.910171379,78.7698,174.93,1.93928115631,86.5362,480,93.4097544562,628.488967485,155.024023306,103.658,149.96697136,236.973121583,4.50986802139,174.841321657
481,0.955492,-176.941,174.852,317.677117789,398.761453059,411.599228253,174.969921965,78.8518,174.995,142.658672912,107.397,481,122.56704899,789.894484144,91.3136090236,103.763,147.606521653,194.055337381,4.69470891834,174.877077623
482,0.961703,-177.278,175.095,269.183308627,340.072047079,694.413831083,175.143426128,78.9121,175.176,4.56843758963,87.7374,482,128.051431022,595.001551286,241.740688932,103.824,85.86897349,46.1902918582,4.61504176338,175.093493613
483,0.958811,-176.636,174.459,289.77245867,378.783160542,539.931303581,174.565352479,78.9852,174.592,82.8389847032,85.041,483,191.540513773,825.018781721,167.507039846,103.907,118.119630492,115.733105621,4.59248280397,174.476675207
484,0.956934,-176.829,174.731,151.408490621,281.287346928,453.204009081,174.817365718,78.9909,174.84,-3.68549460618,100.422,484,27.8317818051,423.531054227,158.163153573,103.984,136.494393581,226.161761943,4.69729435838,174.74346052
485,0.966348,-176.65,174.483,217.511613365,356.791176635,521.238643991,174.583401419,79.0571,174.599,-0.893087300682,86.5564,485,144.806990134,771.146477115,222.534300668,104.073,134.359468847,105.360253672,4.65077481892,174.497860972
486,0.959742,-176.842,174.719,162.039325895,379.258437783,557.53460998,174.817211117,79.1477,174.841,-2.35503622342,92.3398,486,80.9219024852,535.80120113,211.987193873,104.181,151.51289015,131.972371617,4.65826348762,174.725929788
487,0.955093,-177.171,175.058,230.850748111,430.53060657,547.323604106,175.1454492,79.2466,175.163,-1.73099572929,91.159,487,109.407374771,696.862507074,189.430052376,104.237,139.012894169,168.089008236,4.56773885495,175.07956339
488,0.953069,-177.095,174.982,95.7676433374,338.553321852,352.852032462,175.068863778,79.3077,175.104,-1.30608456518,88.1923,488,199.918487849,904.216638918,127.128700623,104.327,118.471741547,62.6812271509,4.56257465249,174.989274424
489,0.96158,-176.911,174.809,261.004943631,156.58641477,423.729235649,174.905778142,79.4073,174.93,-0.440997852791,96.485,489,111.582398642,651.000824129,128.756343254,104.426,91.7037567244,79.1106719097,4.63195960151,174.81913535
490,0.953512,-176.525,174.284,208.250223545,385.665659944,396.803109719,174.382628707,79.4494,174.42,1.52551108558,111.451,490,87.6749906751,595.949858354,152.930066814,104.516,156.208013752,223.223750163,4.77673449552,174.295434857
491,0.956746,-176.993,174.874,172.575951173,290.915061453,455.133398887,174.973438973,79.4927,174.988,-34.3741459332,92.335,491,185.661126503,804.011264237,150.137802865,104.617,119.426239516,117.486323077,4.53829378283,174.896952616
492,0.964837,-176.138,173.987,290.326180238,461.894602099,486.15878189,174.081714294,79.5731,174.111,-1.91389107846,83.9674,492,85.294981684,633.857883593,150.806054949,104.703,161.917884499,263.287943464,4.53917126861,173.999301998
493,0.95947,-176.436,174.228,287.551832786,494.424406676,523.252850865,174.317261568,79.5704,174.339,6.07794648916,88.349,493,167.922345688,1023.51482045,200.72004711,104.787,172.461242548,285.893897396,4.54809072955,174.235181043
494,0.959873,-176.759,174.633,131.133505834,258.622071731,356.283300773,174.722398427,79.6861,174.768,-40.9025248481,86.038,494,222.724410549,967.133791414,139.184769385,104.886,94.3110074064,14.2770116418,4.53900102657,174.640657191
495,0.961611,-176.647,174.467,259.148135604,243.151092601,505.637641114,174.554236911,79.7268,174.576,-3.36008010303,81.8047,495,200.026296582,778.419887461,177.441254094,104.977,87.352074874,65.048596446,4.53788280298,174.475208546
496,0.955722,-176.96,174.82,379.262892406,505.785165902,724.400664116,174.92430481,79.8029,174.937,-0.812196606039,89.7167,496,212.865227311,1062.98017605,263.63624389,105.054,154.97015807,245.247310015,4.5779403293,174.834710288
497,0.964441,-177.047,174.803,254.484756367,391.302901197,617.144971916,174.889981438,79.8815,174.925,42.3524150342,93.4974,497,341.47035767,1410.27170576,218.979748763,105.147,75.2665749095,-27.4625958618,4.66915224154,174.821346762
498,0.96076,-177.537,175.396,271.57567475,229.487957057,541.446531424,175.500025103,79.8956,175.532,-2.93198573799,93.4644,498,100.517832961,669.392929187,184.219791513,105.242,112.185539854,118.821559434,4.65676108987,175.406679497
499,0.961182,-176.741,174.686,190.123642568,495.494064018,522.933353641,174.771833036,79.9385,174.806,14.8453767904,82.908,499,145.708906952,885.16341189,188.529954321,105.282,172.709473687,232.286712127,4.49864637814,174.696756063
500,0.962364,-177.206,175.114,360.933323539,473.129903572,792.104814226,175.224949298,79.9999,175.252,78.7813996148,88.738,500,132.296776993,866.315212818,236.496807631,105.353,169.858663668,284.257528276,4.57896253368,175.126063439
501,0.960156,-177.55,175.45,344.711745427,469.261501273,859.756376058,175.561053883,80.0866,175.571,4.84935501544,104.051,501,172.910838612,1012.08249644,265.307804349,105.416,159.293728863,254.754998771,4.65715910727,175.473165338
502,0.954781,-176.888,174.675,308.617480296,408.166503658,395.26355931,174.781992132,80.1813,174.822,32.2423116789,92.8774,502,132.520498214,766.955370507,125.906948933,105.501,151.635423387,62.8574644317,4.61054035012,174.687128181
503,0.95687,-176.984,174.809,153.542655771,316.757179207,377.109753329,174.925682804,80.2591,174.941,-2.52408982152,102.068,503,200.286035118,779.62892906,120.967975175,105.597,105.798525529,-8.9248177196,4.72918511357,174.825755999
504,0.960128,-177.694,175.527,364.553154468,432.965995968,630.14930556,175.60658946,80.3068,175.634,46.6126692804,91.1505,504,117.015774401,654.837800534,228.272905795,105.626,148.335525659,123.8528266,4.59601324791,175.533716381
505,0.958639,-177.494,175.317,332.093999209,487.334266909,702.469462302,175.416511976,80.3416,175.442,15.6630255167,83.4997,505,114.499416727,712.684214337,254.390486064,105.707,167.066790398,315.510438313,4.44168965511,175.329354554
506,0.956778,-177.717,175.589,355.668847773,424.472621482,531.697461666,175.675435737,80.4078,175.716,119.983173718,86.7031,506,117.459504298,732.749966841,124.972939795,105.778,135.130633558,92.5034567319,4.50210558908,175.600497223
507,0.951584,-177.028,174.92,356.915649025,342.130223365,924.045548288,175.032287141,80.5299,175.055,100.848562886,97.508,507,230.007032908,1088.48332881,277.870057961,105.883,102.315013854,-14.6665659801,4.61473565953,174.930535145
508,0.95635,-177.181,175.111,191.885470379,552.07557341,396.829600249,175.227034809,80.5746,175.245,2.9238903368,90.8094,508,203.585506111,1212.10119043,120.133798659,105.914,161.617369012,341.441738773,4.57556132291,175.121686015
509,0.947847,-176.985,174.908,293.826914087,596.865700408,673.99375056,175.031561518,80.6194,175.038,24.942692232,108.501,509,183.101706185,1029.72440902,205.290364296,106.027,145.517400964,167.014185579,4.72937760898,174.927039162
510,0.953104,-176.832,174.788,291.287017745,476.261136797,529.606669697,174.898810238,80.6793,174.918,3.35370537951,85.028,510,183.732763965,978.39911837,208.977026588,106.055,143.067885283,96.3852957756,4.48709378832,174.799044527
511,0.964555,-177.005,174.883,262.259470175,468.139894159,426.129966539,175.012404992,80.6888,175.034,7.5049255289,103.03,511,92.8688661007,640.616446848,138.898232725,106.167,188.139884881,307.447853293,4.71116399527,174.896894101
512,0.959598,-177.389,175.345,350.578854834,420.385496699,628.782692855,175.465018008,80.8322,175.488,8.6188195714,81.2886,512,230.799372791,1057.85119248,212.676782551,106.242,120.362345362,91.0609618597,4.44041774016,175.356756129
513,0.963847,-176.927,174.917,206.569872445,385.502368347,512.190887136,175.02822086,80.869,175.054,6.62543265692,87.6375,513,112.807043926,700.737678645,163.21662163,106.289,131.147973392,-10.1980790516,4.53556292151,174.929425773
514,0.957745,-176.992,174.793,293.251586287,330.097542604,471.998537873,174.89631051,80.9564,174.916,179.238526742,104.104,514,189.528421091,742.516565378,98.2695822307,106.391,129.231099981,65.1984439782,4.69576009382,174.812556071
515,0.947336,-177.31,175.157,171.74843127,547.336210479,538.311058159,175.265097222,81.0163,175.297,-3.02401444463,88.3956,515,172.978376487,984.96136732,192.813643105,106.483,151.169373004,253.851258297,4.55701448606,175.161246491
516,0.950473,-177.157,175.057,372.315666792,389.349668004,677.933377706,175.185797504,81.0637,175.196,112.202878992,80.5982,516,197.74775066,1116.67561787,206.858778339,106.56,127.329678285,-32.0905630694,4.45122083632,175.081947949
517,0.94744,-177.326,175.177,229.633843344,420.228638732,784.428757987,175.295475207,81.0837,175.331,19.3016847897,93.4066,517,211.52289552,978.971081979,221.154084761,106.553,130.226609991,34.7545003828,4.66596415462,175.189306446
518,0.956454,-177.137,175.08,192.86678854,271.194169842,633.111543176,175.181630278,81.1471,175.202,-0.567153659533,99.8897,518,251.676617599,861.845750347,231.380861805,106.617,82.4809957368,-73.8556415384,4.7134095394,175.092509754
519,0.950969,-177.127,175.063,219.883500042,411.471888784,727.012047407,175.148764294,81.214,175.173,-3.20252229726,103.262,519,139.044248563,877.773882917,250.346053266,106.739,142.048472797,255.770810003,4.72491283721,175.071958526
520,0.951124,-176.644,174.537,305.409048519,399.516664605,521.589872126,174.626090155,81.277,174.651,174.876575463,97.1722,520,209.619465346,944.03807414,121.485938058,106.797,115.448867044,-34.3038710338,4.63517979994,174.541896225
