AverageQLoss,Epoch,AverageReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,PolicyRegParamNorm,AverageDiscountedReturn,Iteration,MaxReturn,MinEsReturn,MaxEsReturn,MinReturn,StdEsReturn,AverageY,AverageAbsY,StdReturn
2.16881,787,1591.73409066,31.0187,467.577098866,-31.3521,0.96971,111.351,0.522087453149,31.0405,110.065,233.396393415,787,3062.32013734,16.7723801757,1264.97282575,476.8708259,414.983625785,31.0188972339,31.0279322751,778.598065093
2.64656,788,965.808380549,30.9452,262.46129593,-31.2926,0.969591,111.421,0.541672165537,30.9614,110.108,206.000739727,788,2855.55285331,12.4677037128,746.276770738,473.405806028,227.917881164,30.9468774733,30.9517203947,652.553152608
2.558,789,1525.5962557,31.0532,258.784025843,-31.3957,0.968791,111.442,0.545437256837,31.0708,110.173,236.365765551,789,3264.4938327,15.7768839736,591.277188561,493.759705142,162.38908305,31.0547671871,31.0615082259,806.827019688
2.94409,790,2451.20866049,30.972,208.48993485,-31.3312,0.968449,111.537,0.564720885734,30.9945,110.237,233.407401421,790,3247.15291856,8.40541322798,649.292992667,871.934933279,213.244104398,30.9739150552,30.9808045125,734.237515101
2.60636,791,2118.95530161,31.0413,291.035819523,-31.393,0.971363,111.589,0.540000982039,31.0596,110.277,240.559778802,791,3423.34729363,57.0835531386,830.158077703,1013.65620328,259.250019094,31.0424594572,31.0492221058,838.264770123
2.63355,792,2098.91352457,30.9656,466.487494697,-31.3015,0.972311,111.657,0.553993009104,30.9862,110.34,244.679094376,792,3092.32357431,14.0876600499,1083.11364114,852.146476054,332.032681025,30.9663926129,30.9740116159,649.745160758
2.37216,793,1368.01724479,31.0442,244.403774795,-31.3926,0.975026,111.694,0.543736818435,31.0633,110.374,228.512976236,793,3029.35962215,16.7804436325,592.536298348,747.626599806,198.641722612,31.0471630434,31.0547482175,571.53064972
2.58387,794,1235.24058435,30.9697,423.620185156,-31.3111,0.972908,111.762,0.554518029664,30.9929,110.423,227.125617766,794,2113.91510502,46.1583084853,1492.61151468,800.612820622,541.947791343,30.9709494553,30.9798957906,385.462728185
2.30626,795,1264.80246245,31.0838,628.631222875,-31.4497,0.971215,111.789,0.531965930269,31.1042,110.449,238.730769451,795,2243.94872074,233.222149975,1189.01739652,882.877330986,311.50431071,31.0836463636,31.0909645834,323.382323821
2.72071,796,1574.20293208,31.0406,675.73124696,-31.382,0.974404,111.867,0.554805025394,31.0619,110.431,239.578882186,796,3245.51340835,180.545618602,1311.02755475,955.697854909,410.420755433,31.0413597254,31.0512444289,715.210522471
2.09228,797,955.971973107,31.1455,186.074891399,-31.4854,0.973074,111.919,0.511332350894,31.1653,110.499,217.134930564,797,1562.75642085,7.50643466264,593.96241984,686.3197777,181.547189755,31.1476620326,31.1556105891,201.12558869
2.50964,798,879.764971693,31.0813,515.250679725,-31.4066,0.973628,111.966,0.531731071075,31.1069,110.605,234.687782359,798,1130.80947071,291.845771158,807.857859463,661.772731559,187.841942409,31.083249323,31.0939754289,96.1963780456
2.24505,799,2874.85796709,30.9813,812.017147897,-31.3283,0.969872,112.023,0.521369927143,31.002,110.686,269.169221297,799,3488.32542692,240.824475072,2137.16467286,1250.17972809,769.946069962,30.9807238374,30.9892675725,900.263606575
2.7039,800,911.85447002,31.0322,307.436139361,-31.3865,0.9753,112.078,0.545445634494,31.0565,110.762,237.466765843,800,1744.76237948,8.77195325141,824.654039969,774.879764912,319.097933814,31.0329467352,31.0412157915,153.619216518
2.34578,801,2344.78306852,31.1151,576.239137851,-31.4507,0.97349,112.148,0.526565621466,31.1357,110.852,244.390689851,801,3220.54360037,72.2135224279,1164.57520393,895.445413279,389.407424346,31.1178569961,31.127102388,721.282993311
2.87146,802,1430.40999633,31.1622,366.70022938,-31.5303,0.976447,112.224,0.547109548586,31.1814,110.902,232.821361232,802,2690.44181251,6.4756794839,1325.39597607,711.200599077,452.898334211,31.1637959351,31.1704260196,584.185333444
2.30461,803,1756.22020205,31.143,696.550481448,-31.5023,0.973187,112.275,0.519989695129,31.1626,110.986,243.512166878,803,3180.33083136,6.47555015928,2288.52853439,1002.10886603,837.035949415,31.1437080226,31.1493526198,705.708381891
2.35653,804,1194.07775649,31.2714,513.204137797,-31.6359,0.974896,112.332,0.534358296285,31.29,111.0,223.492793105,804,2288.7364244,78.1616240922,940.277259799,610.363431385,312.862950436,31.2730755347,31.2776334795,558.57673393
2.3613,805,2136.23046024,31.3336,400.003972254,-31.6971,0.975405,112.358,0.527694132305,31.3475,111.103,232.951966906,805,3177.39386671,5.98096251239,1361.94898808,771.243096757,443.148460462,31.3339721657,31.3371627134,692.89336704
2.53422,806,543.007711521,31.1958,690.994749404,-31.5573,0.982228,112.421,0.531084606215,31.2144,111.15,200.891608198,806,1345.07200339,9.64831170355,1669.99554741,206.733654672,608.286504073,31.197328456,31.2003059181,153.231313788
2.29693,807,798.525272412,31.1424,240.002333204,-31.5009,0.973059,112.495,0.513399012587,31.1622,111.21,205.087679301,807,1743.92702023,8.22945162598,509.844839182,282.103904311,192.121283694,31.1440260319,31.1495786376,410.168471547
2.44926,808,1391.90934489,31.2554,353.065325281,-31.5672,0.978021,112.517,0.519690189306,31.2747,111.339,221.038995529,808,3036.36858294,21.675357676,665.596641006,451.970013114,212.10202556,31.2544097805,31.2612402022,773.395419013
2.35012,809,2024.23327231,31.2639,212.147227383,-31.595,0.974005,112.554,0.521509212948,31.279,111.38,235.514547754,809,3167.95864946,7.4132260112,462.391059753,1086.1383252,127.261937062,31.2631601911,31.268591711,742.934828701
2.84245,810,1871.22657418,31.2562,490.486630129,-31.609,0.978376,112.618,0.545273560619,31.2739,111.396,246.625228102,810,3288.25393826,10.1797076166,1326.85821599,881.772576223,450.091015137,31.2585119398,31.2634104214,793.68893662
2.28814,811,2347.88325726,31.2631,232.798016491,-31.6211,0.97731,112.676,0.513450088538,31.2804,111.431,226.66102962,811,3288.72984988,36.6417127494,781.933231174,968.681953973,230.561138568,31.2634672999,31.267581949,902.340404073
2.47711,812,1403.52310319,31.2905,349.950807174,-31.6303,0.98053,112.749,0.523357673318,31.3087,111.498,238.775683338,812,2519.58781501,72.76741197,1057.82333844,765.068430225,300.89612865,31.2920631741,31.2955183008,484.586571393
2.31668,813,1729.84472549,31.3993,305.980137317,-31.7376,0.977086,112.798,0.514870248326,31.4177,111.543,206.27879406,813,3022.11388431,10.6709065094,870.141445616,299.6924783,274.644623956,31.3998869342,31.4041720752,1024.75565472
2.43857,814,1617.92056011,31.2883,381.18894793,-31.6587,0.977225,112.827,0.535370363815,31.3092,111.609,218.735535964,814,3109.43678924,177.726385904,636.8141256,299.051686417,148.608427429,31.2885121438,31.2950168427,1103.91411181
2.32098,815,2217.77790234,31.2866,423.647824163,-31.6424,0.9736,112.87,0.530410014215,31.3043,111.674,215.546342504,815,2771.75626509,11.965568602,1170.88611102,892.915772903,391.291132792,31.2887686147,31.2933255564,783.544386958
2.69083,816,2104.43814455,31.3375,281.642831941,-31.6967,0.973978,112.949,0.551472496237,31.3545,111.74,218.134345615,816,3005.51084315,14.5743794141,855.173920791,1010.48526844,252.051305169,31.3393989508,31.3457755313,878.749884729
2.70066,817,2458.44348759,31.4426,475.200658597,-31.7812,0.976124,112.988,0.549818854998,31.4623,111.734,221.075648818,817,2864.69854757,251.948729652,1132.26273367,1191.66288093,299.625946551,31.4423090777,31.4477947297,609.850431673
2.28132,818,1747.78132387,31.3885,286.248132305,-31.7166,0.974319,113.045,0.514717331061,31.4044,111.773,199.128991291,818,2591.11445565,14.8095410741,877.338740177,255.735061424,332.015764094,31.3896051738,31.3949560598,835.547315014
2.28979,819,1148.95084645,31.3659,213.242382718,-31.6831,0.974384,113.138,0.534428774017,31.3888,111.835,227.431698693,819,2918.87330825,4.4990362428,626.260818755,365.17094597,208.052207322,31.3670120786,31.3754454807,965.912361625
2.42166,820,2215.19684265,31.2638,452.831271627,-31.6063,0.97551,113.195,0.534289681342,31.2884,111.882,242.877436201,820,3218.7483778,110.28032759,1110.89057174,540.741373283,340.976442875,31.2654614072,31.2742145976,960.530680039
2.45279,821,1026.16280622,31.2656,369.974126909,-31.6168,0.973779,113.261,0.549001788931,31.2878,112.0,224.581296704,821,1845.19014953,44.4149335957,786.692649159,389.65983188,279.620108446,31.2662958557,31.2748773005,406.379957225
2.34523,822,1056.53617553,31.3007,727.847689693,-31.6582,0.977193,113.309,0.531626327278,31.3234,112.05,237.869370175,822,2078.71432393,100.401183172,1295.51986024,795.515917652,424.256549364,31.3007487588,31.3066654998,341.712735499
2.41424,823,1163.89863231,31.3762,287.438602906,-31.7164,0.972077,113.353,0.535298060859,31.3953,112.158,223.167618227,823,2374.40943177,38.2595173068,707.798179483,771.155277906,245.14444412,31.3768851666,31.3826323155,464.305946466
2.64133,824,1167.34143291,31.3594,387.348445372,-31.7022,0.975147,113.419,0.536503080805,31.3786,112.244,235.406741768,824,2740.39605274,20.2714980445,1216.8468903,819.415254215,356.907340378,31.3609951988,31.3657654307,400.869416156
2.53897,825,1273.23789,31.3788,438.978526325,-31.7329,0.975824,113.436,0.550060175791,31.3944,112.317,238.449596613,825,2834.22205461,6.80944983735,1134.81763233,666.531581813,446.771940485,31.3785926583,31.3828991995,668.636138424
2.69558,826,1534.62631728,31.3883,294.299748654,-31.7595,0.974702,113.529,0.552862489806,31.4065,112.331,248.077754716,826,3025.63042206,101.867885745,469.776412079,683.927955505,116.819503363,31.3909546896,31.396755336,653.735435566
2.72938,827,1773.43551193,31.3498,425.733448036,-31.6892,0.97772,113.612,0.550411333091,31.3731,112.372,250.042152837,827,3057.74284019,119.743986593,871.604772689,585.120262987,276.886136444,31.3496170469,31.3573460961,890.533528241
2.23274,828,1281.14239492,31.3556,367.145056253,-31.6908,0.978127,113.71,0.510425956339,31.3713,112.401,227.180658215,828,2622.1190705,131.825087364,732.221773296,606.528670365,214.764166741,31.3561522131,31.3638489207,563.93536737
2.83208,829,1749.84440195,31.4087,279.368671295,-31.7693,0.977841,113.76,0.560150648108,31.4288,112.46,230.09817309,829,2783.24867575,16.3679039333,695.849517894,645.036385753,212.578846815,31.4108928374,31.4183174514,705.164674785
2.15553,830,315.689030865,31.4879,258.370641751,-31.8277,0.978428,113.819,0.520540352589,31.5062,112.512,149.109960638,830,958.746981076,72.304024651,417.463117069,160.429311177,96.7634574181,31.4866262462,31.4932556496,148.22249045
2.37561,831,1307.67300887,31.4664,291.543482097,-31.8138,0.982659,113.846,0.535236311548,31.487,112.601,236.297219966,831,2479.02673585,108.239142288,610.919533267,845.097071173,159.11382203,31.4678955056,31.4745525047,524.344815683
2.22486,832,1414.5402135,31.4599,377.9300893,-31.8101,0.979573,113.894,0.517950322121,31.4792,112.627,234.766749129,832,2862.86809241,210.050169077,642.89874394,597.710156179,140.132094514,31.4623373893,31.4688012114,504.760671359
2.59564,833,1490.93699644,31.52,401.302106183,-31.8785,0.979809,113.956,0.535954624079,31.5425,112.678,248.661307907,833,3550.1861957,84.6745300469,961.539994583,929.661065573,294.513700549,31.5211635515,31.5282373369,737.206058839
2.28636,834,827.422886777,31.4181,334.539315562,-31.7921,0.977227,114.027,0.537118194869,31.4401,112.762,239.767570597,834,1320.41211375,47.8026754241,769.724424303,617.069449878,190.498151793,31.4200201816,31.4292355923,136.341454239
2.32196,835,1406.26493867,31.5707,536.997037088,-31.897,0.979654,114.093,0.525443481738,31.5884,112.824,240.73005422,835,3254.75588645,10.7666609906,1214.05705871,879.073860102,464.504967484,31.5725827723,31.578930186,599.76995775
2.3962,836,1781.06373137,31.5293,684.465197479,-31.8786,0.979245,114.104,0.531114468999,31.5487,112.886,250.39316279,836,3158.83933299,214.457592867,1199.28952288,892.771053261,425.203635266,31.5293634795,31.5376209182,676.550094672
2.93492,837,1633.61247246,31.4865,539.418382952,-31.828,0.977813,114.164,0.551968879849,31.507,112.937,248.626239343,837,3209.04460283,154.738597669,931.579130063,989.841717618,282.350306996,31.4892176521,31.4964594695,834.987965162
2.74761,838,1792.0594191,31.512,438.026683769,-31.8827,0.976434,114.233,0.541455783278,31.5324,113.007,232.431287354,838,3042.30077256,125.522768686,888.653688409,878.83796797,273.224316678,31.5130042525,31.5217615788,600.705349859
2.45285,839,1575.09812914,31.5933,399.33372099,-31.952,0.976134,114.286,0.537808365813,31.6103,113.03,243.25143316,839,2411.26577859,10.8682725958,1090.3253089,880.043756025,350.586003101,31.5947690686,31.601295276,362.731745649
2.58336,840,2437.03206359,31.6307,424.659671705,-31.9784,0.976051,114.351,0.540454267095,31.6448,113.096,262.928576219,840,3461.30425092,7.82440327667,896.837082464,484.772055357,308.210168607,31.6312536146,31.6363486628,928.591098718
2.58538,841,1369.05414187,31.6243,501.452069133,-31.9851,0.975434,114.425,0.547901158129,31.6437,113.215,231.280392521,841,2546.09816025,285.911155547,917.638095093,831.476626294,229.995141024,31.6261246552,31.6325743795,416.098387415
2.23058,842,1257.45776734,31.5457,561.740162892,-31.9118,0.976344,114.454,0.526242828719,31.567,113.261,218.141534975,842,2864.18000207,407.174556715,784.480955537,613.535324611,140.712475641,31.5470217171,31.5538814558,518.858759687
2.45766,843,1519.42022282,31.5722,599.90636135,-31.9348,0.975559,114.503,0.541416703084,31.5894,113.326,235.157056508,843,3156.61563066,71.3010114986,1207.7145061,702.700213763,389.691335755,31.5723119137,31.5782164028,753.509138794
2.50192,844,1315.27003118,31.7593,346.05222865,-32.1245,0.976913,114.561,0.541105639915,31.7749,113.405,233.898876132,844,3014.59174838,42.0247232463,683.802069523,822.172993947,227.952694564,31.7599225085,31.7640463568,558.306042554
2.4916,845,1365.2079734,31.7256,561.123338934,-32.0774,0.974225,114.601,0.523920129292,31.7436,113.449,230.634853257,845,3030.85745743,37.3435482009,1242.54188158,200.837556543,399.907296968,31.7272663538,31.7332413385,843.224383478
2.56417,846,1563.37154482,31.6717,269.722535227,-32.0452,0.977692,114.645,0.543590084707,31.6908,113.481,240.077345952,846,2469.78070391,14.199779568,545.528537306,932.778033334,160.729977658,31.6721454225,31.678011405,405.32521351
2.70169,847,1507.59059525,31.7055,335.893635763,-32.061,0.977718,114.746,0.552092420061,31.7244,113.536,232.084313057,847,3042.53111984,13.6474524404,685.606895963,854.754281503,217.184565733,31.7070989088,31.7110000161,797.217833024
2.75199,848,462.562361533,31.7246,716.247521083,-32.0734,0.981482,114.781,0.536049259043,31.7409,113.548,171.740369315,848,1376.43980193,238.565248735,1220.09352571,190.391409364,436.840572192,31.7252103013,31.7302447436,308.495847164
2.53988,849,606.059249846,31.7707,550.933063899,-32.1263,0.982819,114.864,0.535211378195,31.7866,113.594,191.436160436,849,1244.68692808,249.739168359,864.59251836,204.938951987,208.005928351,31.7730784433,31.7801780554,238.24416952
2.8009,850,1030.80138037,31.8114,265.055587401,-32.17,0.983113,114.923,0.559745154018,31.8345,113.721,212.402323878,850,2740.82481004,8.19502987703,681.226939564,193.155231965,191.856697081,31.8119520574,31.8226655058,721.546341544
2.53379,851,1972.20597836,31.7855,345.793281425,-32.0991,0.978343,114.969,0.534396038014,31.8051,113.766,254.646335632,851,3450.08111047,10.529902349,997.088992752,489.977828112,323.431502629,31.7859061805,31.7918011513,971.054680596
2.873,852,861.97332908,31.7922,329.649028258,-32.1211,0.981681,115.061,0.563854733198,31.8118,113.812,209.233616756,852,3206.63581153,59.6036146188,958.987187464,440.85460986,280.27459879,31.7928413212,31.800449469,771.707945257
2.56671,853,1615.81101428,31.7334,474.307266225,-32.0791,0.981906,115.133,0.562125431514,31.7539,113.899,235.772945304,853,3171.69904682,169.13344752,858.365518691,718.526250351,213.833587889,31.7378432128,31.7464310201,758.381498943
2.9126,854,1976.25694731,31.7827,395.897153482,-32.1097,0.981185,115.196,0.570139638625,31.7985,113.968,250.072906447,854,3199.02086479,5.80072518804,658.890181464,1109.45614458,263.608308545,31.7819271439,31.7887759826,777.950291325
2.26137,855,990.747615356,31.7916,447.678215145,-32.1353,0.977474,115.267,0.514928116407,31.8142,114.028,220.680166612,855,2462.80085387,71.8525708611,783.42855379,654.424954424,248.770095464,31.792490575,31.800123858,352.051393246
2.65259,856,1078.90828637,31.716,427.520342917,-32.0677,0.976926,115.331,0.544088603926,31.7381,114.044,212.136320143,856,2484.79921415,128.865703984,904.051841124,490.448201877,276.595973574,31.7157739475,31.725450538,455.606330986
2.36575,857,2965.21984286,31.8334,415.294069575,-32.18,0.981714,115.383,0.524267175245,31.8539,114.139,249.301312793,857,3472.73414223,27.0284608565,904.930429362,1850.60547758,271.222376752,31.8335903592,31.8436785049,500.124610919
2.71002,858,983.785304316,31.7876,350.396305603,-32.1175,0.979905,115.424,0.552886207905,31.8138,114.157,212.080752219,858,3379.56246493,14.4306545693,738.316126901,199.868047768,264.114418874,31.7907323073,31.8027867751,830.271218178
2.4945,859,1153.55990259,31.7097,511.179813153,-32.0253,0.979825,115.481,0.544074776495,31.7333,114.177,249.960213523,859,2965.38596167,46.1243793245,1365.99324377,213.00368341,541.098885011,31.708868491,31.7225940801,422.399584408
2.70315,860,905.218898539,31.7169,479.547193215,-32.0136,0.980333,115.547,0.544780495713,31.7429,114.277,243.441346989,860,1648.67188515,57.2671213048,929.473514378,791.851100058,304.426450293,31.7185173386,31.7302353596,146.093917571
