PolicyRegParamNorm,QFunRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,MinEsReturn,AverageQLoss,Iteration,StdEsReturn,AverageAbsQ,AverageAbsY,MaxReturn,AverageDiscountedReturn,StdReturn,AverageQ,AverageReturn,AverageY,AverageAction,MaxEsReturn,AverageEsReturn,Epoch
90.07,225.417,223.477339862,11.6822020804,-492.365,4.85784025007,961.538,597,95.2328142055,480.978,480.582542499,1124.12849462,138.386161357,145.46357738,480.46,275.000440138,480.472019507,0.622252,350.751128661,75.8870984507,597
90.1319,225.646,244.063309267,11.2956994685,-494.63,5.71292289117,836.8,598,68.5721972332,482.969,482.576690314,564.495620826,143.431993364,46.9250520054,482.468,275.58145782,482.484974422,0.6498,313.476996045,63.5007337814,598
90.1832,226.024,220.593033306,11.5371519701,-494.26,4.79838874949,959.195,599,88.5862373733,482.487,482.102686239,575.730645113,133.809684666,37.3401369381,481.953,243.476195553,481.994890718,0.643136,343.417964381,71.7551136224,599
90.2388,226.357,211.17581294,11.6247591344,-494.76,6.65652514646,927.311,600,141.70716242,483.055,482.701995268,244.578399857,130.062127602,6.40240421118,482.57,225.784415482,482.583989949,0.703786,637.434928118,92.1487620335,600
90.3246,226.657,211.022271504,11.3533739088,-494.722,5.55203607841,877.28,601,134.954839096,483.513,483.162245121,257.436972279,130.368734438,10.1100597926,483.057,229.306624785,483.077159605,0.658364,531.674590817,109.324692331,601
90.3823,226.899,234.254504973,11.6032811063,-495.628,4.70005824802,945.114,602,68.9150135769,484.248,483.885720327,2412.61768374,186.931948548,618.277150015,483.775,1016.6355392,483.788627804,0.579994,268.000258733,51.7877325913,602
90.4384,227.143,229.769309178,11.9148082964,-494.565,6.22538468597,996.94,603,132.579565167,483.021,482.607756413,262.494992795,135.656298592,6.70449852506,482.498,245.714654094,482.524583975,0.637414,410.317525331,105.566206922,603
90.5544,227.405,131.180828113,11.283621404,-495.882,5.34242398656,877.143,604,56.4476545462,484.638,484.287515081,1220.84820346,147.101831934,223.618338456,484.157,363.421939353,484.171461125,0.592427,291.234059713,38.0646459733,604
90.6292,227.616,238.922190483,11.4925674937,-496.133,7.03485791526,926.06,605,108.909728562,485.094,484.729912877,1900.07436598,166.812936347,414.385643896,484.578,573.061479401,484.61472126,0.651503,439.630555664,69.5072364136,605
90.6967,227.916,194.555691141,11.594813745,-496.883,5.00330000024,941.721,606,65.3227970272,485.527,485.116010116,1811.34609401,178.458995258,361.423869023,485.005,632.316602217,485.010002135,0.694547,215.662704992,64.7661871409,606
90.7933,228.246,244.867628769,11.5384974062,-496.533,4.85112283271,918.9,607,69.0082900609,484.996,484.665330833,2621.11916082,184.67529543,626.848054555,484.507,877.682487335,484.540348472,0.667792,308.710744766,61.4677583302,607
90.8677,228.543,211.103717094,11.435826282,-496.619,5.03587220783,910.962,608,122.934885938,485.214,484.832141288,645.14119165,130.788936375,46.0735572313,484.698,240.682539887,484.699586451,0.611683,493.167735924,72.0825849815,608
90.9296,228.905,213.89427107,11.7659556223,-496.92,4.64036188662,923.525,609,99.6255794399,485.415,485.04935226,1569.48257068,155.666312427,380.134648,484.92,469.993625407,484.938278129,0.637493,333.832788429,79.9568398725,609
90.999,229.24,161.346414187,12.0494682148,-496.688,4.83714960853,1034.23,610,92.2743096439,484.893,484.510263009,1217.03264789,137.527280581,185.304934616,484.372,289.622545133,484.38986427,0.618146,359.926130422,70.8555911863,610
91.0844,229.508,254.187096141,11.5859771588,-497.249,4.12940028783,993.946,611,60.0738192881,485.898,485.530210756,2401.14004708,160.921792931,684.546406833,485.396,1110.4341714,485.432145899,0.616258,248.314055748,59.7086210865,611
91.1468,229.834,176.103611963,12.0308136257,-497.709,3.69450297091,1018.69,612,37.1148145987,485.894,485.473714159,2541.64136563,213.428880016,506.784651132,485.34,1212.59691342,485.348769797,0.705398,124.26824524,42.0826432116,612
91.216,230.112,338.127465732,11.8675457613,-497.664,4.83156101459,975.59,613,99.4680841537,485.682,485.263572789,2239.06541331,204.110661086,495.848342113,485.116,979.583631451,485.136884388,0.702659,418.021922468,78.9401100493,613
91.3312,230.326,262.86969664,11.6568219821,-498.736,3.34282138896,983.257,614,65.588943334,486.579,486.182801664,2585.47562244,207.039009128,468.231751992,486.049,837.664168123,486.073182051,0.595376,207.329693377,59.0860994938,614
91.4116,230.598,176.184746081,11.7940016355,-498.802,4.52597118938,992.062,615,134.938190006,486.839,486.447338597,2761.87352859,221.335297458,852.483231471,486.305,1702.12519045,486.318745923,0.625079,519.136310145,78.3794812732,615
91.4988,230.851,118.717717327,11.4771101213,-500.36,4.20277904955,913.813,616,90.7635518532,488.403,488.012511571,803.673060398,138.807161251,77.282647546,487.898,260.212620345,487.900008194,0.627918,291.136631884,70.4902121966,616
91.5635,231.14,220.506321758,11.7251319205,-501.132,5.26511917406,964.241,617,87.5301480229,489.293,488.898529173,272.464309963,136.084153975,8.7185832661,488.766,241.867468291,488.793348753,0.686121,308.270810621,88.5661442492,617
91.6869,231.376,234.003617408,11.6516898185,-500.649,5.61098165312,932.562,618,116.7939299,488.918,488.525567782,1510.06027507,150.467585734,312.03548507,488.362,399.677735148,488.375839854,0.615668,402.067369758,89.091616103,618
91.746,231.7,221.062409653,12.3064556023,-500.993,4.62218699293,1089.2,619,39.1257412075,488.927,488.549134772,789.587609835,156.546474628,74.8002854021,488.429,307.422752491,488.445841637,0.688926,174.731486852,36.0794587547,619
91.8167,231.941,243.012752956,11.5239679892,-501.179,4.71858481925,898.201,620,70.8652795899,489.124,488.743827672,1908.2085948,176.779848355,279.705296756,488.603,480.148494611,488.63630156,0.647038,299.207757472,48.5929431089,620
91.8442,232.18,113.652848729,11.6481686791,-501.954,4.05741275394,971.973,621,63.5308490271,489.944,489.583096553,218.476027338,89.3632862112,25.3139188817,489.426,132.379068151,489.441818682,0.641671,213.567036017,57.2581912952,621
91.8913,232.39,131.843389379,11.6949134475,-502.597,5.55785369403,970.415,622,120.335127033,490.882,490.477433576,212.515289871,95.8481940189,16.6396328232,490.371,145.015307311,490.357115241,0.643575,428.231391884,81.6790378233,622
91.9538,232.673,237.047946234,11.7477577338,-503.094,6.12134095844,971.957,623,57.0467660054,491.115,490.749354041,1585.47403179,148.521035488,155.881662064,490.579,294.53390928,490.596338777,0.686247,283.542720366,43.6822198274,623
91.9844,232.946,238.087087604,11.9642182393,-504.206,5.4514178689,1011.78,624,65.1255167868,492.244,491.815876047,280.454329312,142.889950847,8.20242206009,491.715,260.839360312,491.7125458,0.706114,246.605341827,50.6115143314,624
92.0301,233.26,194.740048342,11.930378919,-504.361,5.6436206964,1010.11,625,159.223158496,492.003,491.563459844,239.191166967,123.077811406,7.9438812343,491.436,208.911713015,491.450543682,0.643734,700.055227741,102.129216397,625
92.0929,233.674,201.660340417,12.0071853688,-503.734,4.8759981114,982.158,626,72.8202633837,491.581,491.18549501,933.518525237,136.092738147,89.4252438209,491.001,258.155351671,491.030309204,0.614956,324.697573923,61.624155851,626
92.1689,233.979,212.053576406,12.0614176249,-504.347,5.16556180507,1033.35,627,40.5670265861,492.239,491.812475656,2172.79593029,161.152359086,464.903047438,491.67,530.857428566,491.691086194,0.610783,188.058963058,38.8611327717,627
92.2711,234.301,171.527278442,12.0958980234,-504.812,4.51504144836,1039.24,628,69.9865638253,493.036,492.653925868,279.103710977,141.460211764,14.5964757046,492.503,258.714776125,492.529069146,0.673519,300.702686559,53.0144493742,628
92.3,234.508,191.417828726,11.5414262267,-505.482,5.12321745552,932.027,629,54.7159706951,493.86,493.415248146,711.466301097,131.669658897,55.9077052005,493.275,235.68402552,493.290753634,0.625532,210.048118068,38.5700530337,629
92.3865,234.743,232.387912983,11.9204748117,-505.16,4.81093791882,1014.25,630,132.310590092,493.448,493.047831776,272.138085538,141.808523977,9.34715755568,492.861,258.319981703,492.87997987,0.655442,659.393017528,66.1761305584,630
92.4777,235.075,183.905643905,12.0561584865,-504.744,4.03477523094,1017.03,631,57.737939697,492.847,492.433413518,267.345863477,131.129003841,13.1842930358,492.263,230.114946587,492.28451428,0.716531,216.35846616,53.9879934077,631
92.5708,235.289,195.238082425,12.0563899478,-505.608,4.00025861954,1054.21,632,56.9262000417,493.297,492.900768355,289.965063645,130.568276005,21.622533762,492.757,229.558566637,492.773821894,0.671448,193.037045124,54.4338961022,632
92.5997,235.512,205.194757361,11.962451429,-506.47,6.79630246077,1031.03,633,78.1576875684,494.327,493.953414479,538.474895028,140.112548927,59.4780326529,493.804,257.405773515,493.833537698,0.689834,272.86444056,67.2115693772,633
92.6924,235.812,181.488330965,11.7236657466,-506.197,5.47314238878,966.857,634,57.1741969977,494.525,494.109091654,479.690594469,116.387691928,39.0145681697,493.958,215.138290609,493.944719719,0.657614,236.53115724,52.5160432066,634
92.7551,236.008,168.055766466,11.9839194557,-506.724,2.43311271453,1052.08,635,74.4105882711,494.821,494.445573559,1434.13154871,175.063339727,252.669880172,494.288,479.617673568,494.300594422,0.643728,225.326742712,66.8623400767,635
92.8479,236.294,194.817829911,11.8819563479,-506.956,5.4755990849,996.682,636,78.4224265157,494.724,494.34200473,659.890928463,151.562219723,81.1741775272,494.219,299.659304162,494.233848532,0.657758,259.133901391,63.2234042156,636
92.9038,236.499,234.181614649,12.0894894704,-508.076,5.28718167527,1037.51,637,70.0541732469,495.844,495.396080055,1212.52673888,164.138919905,277.637094526,495.275,518.982414871,495.28514067,0.634566,280.967276423,47.1884108638,637
92.9552,236.719,227.678038065,12.2603851069,-507.171,4.19532231663,1059.79,638,86.8007859995,495.085,494.663494596,922.237252793,161.369476659,183.844333322,494.553,372.803013897,494.567468641,0.670598,379.223001782,49.9502008028,638
92.979,236.939,246.858442525,12.147235783,-508.62,4.78637015874,1069.24,639,118.534584274,495.929,495.552745334,763.285758284,147.767952764,83.4438349614,495.438,288.050299302,495.453304303,0.705183,464.230423233,83.0827349415,639
93.0379,237.214,223.338199863,12.3244621112,-508.99,5.55320927479,1074.38,640,125.89915398,496.837,496.420200092,268.95890104,135.162576815,10.1871777559,496.311,243.242574497,496.329155031,0.690823,415.351470837,92.4838419907,640
93.0613,237.473,241.094505107,11.9784246669,-509.07,4.70451244411,1013.84,641,89.5361071017,496.77,496.344712023,2071.05621511,191.985103451,416.061097379,496.228,702.41365916,496.240370443,0.647011,370.029160667,72.3464487671,641
93.1911,237.722,282.775206228,12.1562893696,-508.877,4.86114451575,1035.15,642,120.756796948,496.516,496.145444845,2153.19519109,181.772003634,480.853363336,495.991,780.815243884,496.031631657,0.616245,514.757193323,75.85913017,642
93.2837,238.025,242.860428428,11.7151896573,-509.975,5.09950305282,932.228,643,41.1732565622,497.957,497.525276976,2249.66416954,188.438982449,675.314641022,497.369,1248.0017421,497.386505723,0.659485,138.498423982,45.5458679156,643
93.3699,238.208,260.290438249,11.9904845158,-511.59,4.04258328809,999.871,644,100.057876444,499.548,499.103590276,2001.10259062,172.812075899,445.413854796,499.017,594.005044774,499.000568717,0.637586,305.629413269,95.2810999682,644
93.4318,238.456,237.23537989,12.1939548531,-511.041,4.21997579538,1072.32,645,79.1436233807,498.867,498.486153566,1678.62838361,172.789727609,337.289707362,498.35,519.193121122,498.37117793,0.781966,272.377660417,74.4867509673,645
93.4916,238.663,144.747598352,12.0091965836,-511.552,4.39236192081,964.428,646,103.066209604,499.094,498.6629296,1429.94393613,168.734753376,228.782811517,498.557,480.351135916,498.567490603,0.764413,438.838526754,62.3858082596,646
93.5055,238.872,250.472912622,12.2857757942,-511.454,5.35265274416,1038.93,647,88.2895744744,499.515,499.086416302,2232.31724549,187.89619699,668.987761252,498.939,1179.22746709,498.958410665,0.693083,400.319667771,63.8742792917,647
93.5294,239.078,223.5393785,12.2059281556,-513.068,4.71596308939,1014.72,648,158.398501052,500.633,500.236391445,1749.81099427,158.27177945,374.495706883,500.131,458.767297248,500.126307418,0.638009,783.938758748,79.8762655797,648
93.6219,239.223,246.203241057,12.0724188593,-512.589,4.20029995381,1021.77,649,65.9940566511,500.697,500.348197081,1862.10919514,177.067735523,314.227608968,500.213,533.22381581,500.240885365,0.74545,307.798739529,40.579921912,649
93.7289,239.451,324.999634182,12.5810459961,-513.179,4.47221188034,1100.75,650,83.6103096643,500.748,500.300800527,2207.42177991,185.997442263,347.161229511,500.181,677.068184105,500.195717882,0.749176,363.153032584,64.0209644383,650
93.7894,239.74,303.93872447,11.941363427,-514.168,5.18374491436,973.989,651,115.113888764,501.735,501.297084712,2284.23765585,198.226487501,587.809923734,501.2,1074.84777272,501.20421886,0.736208,423.563602841,85.2663749219,651
93.8125,240.071,366.384639556,12.0269899254,-514.318,6.74428039164,994.054,652,108.979037413,501.898,501.434624165,2299.45490971,191.117147267,575.590661277,501.312,977.30586983,501.317487425,0.682156,429.523847905,88.0786621159,652
93.8553,240.364,286.903890728,12.3051689489,-515.076,4.17562547889,1077.86,653,124.214629622,502.492,502.01578837,2397.0114391,201.444523247,641.8423976,501.861,1198.99255646,501.890113038,0.692407,502.779426812,64.6120182332,653
93.9189,240.646,294.376091045,12.789027184,-515.436,4.45185356729,1130.54,654,38.4681219725,502.544,502.157110151,2688.07552803,215.933159055,637.951785823,501.996,1101.72187629,502.02828847,0.685166,167.936602618,42.6182676889,654
94.001,240.832,153.941848858,12.3345350887,-516.078,4.42129984036,1096.45,655,167.581341892,503.963,503.513036457,2251.89873604,145.423876605,645.232595072,503.372,593.501058588,503.380802276,0.666172,610.052337347,111.074465381,655
94.0865,241.149,285.40022288,12.3757162175,-515.73,4.30246419446,1074.68,656,110.344466988,503.141,502.752232129,2595.81237953,203.115740892,818.113902674,502.593,1211.83034038,502.631254036,0.647433,478.543270859,61.2315839381,656
94.1603,241.305,267.703603501,12.2870593805,-515.646,4.20904311796,1040.18,657,113.733711263,502.979,502.564378976,2601.11399781,210.201524598,713.610169371,502.429,1295.27933223,502.440508103,0.62415,481.238317388,74.233098482,657
94.2242,241.51,277.669485759,12.5879716577,-516.577,4.29781685756,1111.09,658,73.8052464893,504.225,503.788014433,2596.3723404,199.798607999,605.47761542,503.633,1006.0226152,503.672911024,0.691378,282.300992498,58.8362722386,658
94.2744,241.676,131.154902783,12.3614108793,-517.459,4.92803577905,1080.29,659,123.037202665,505.289,504.905048608,1647.9701456,197.112988225,402.919903851,504.765,783.208131876,504.781547156,0.588668,744.849100612,48.1812176141,659
94.2902,241.874,168.568281969,12.360089778,-516.588,4.91085943293,1089.25,660,77.9311611356,504.403,503.948050958,2494.24995181,188.078055384,786.250792578,503.798,1099.90032808,503.786814988,0.636111,317.84756097,62.7778046398,660
94.3622,242.126,304.651148924,12.483743068,-517.989,4.67094447801,1094.96,661,145.340023489,505.473,505.016209313,2651.24853777,224.516489557,822.523287101,504.856,2007.20810747,504.879502158,0.607786,535.279545539,92.5271359492,661
94.3857,242.402,253.109819429,12.5933489644,-518.613,4.56197152445,1102.5,662,84.6541258614,506.148,505.704977452,2713.21186984,192.188957181,1011.67516453,505.558,1348.97989804,505.580583496,0.597,306.3323956,59.9716316459,662
94.4304,242.651,272.441042614,12.4218469606,-518.109,4.08404685437,1122.82,663,62.3692570948,505.935,505.524138799,2340.870564,200.534355809,496.553133307,505.375,782.161876907,505.372126739,0.640757,252.524825718,40.830058219,663
94.5137,242.853,264.773215401,12.469159676,-518.789,4.62461365494,1079.82,664,85.4593424164,506.622,506.174927668,2280.09421957,183.467727119,517.001824338,506.066,666.75444842,506.068548758,0.647733,296.992282064,65.3603806377,664
94.5447,243.061,217.233428712,12.5166847983,-519.725,4.37762202692,1070.23,665,49.2699110922,506.924,506.479198301,2201.75891687,175.485217615,438.377794925,506.367,579.383631381,506.381009136,0.634367,170.834237514,43.9912256834,665
94.6032,243.276,1758.81728346,12.7953191149,-519.535,4.62029606032,1148.2,666,63.5543468025,506.887,506.42263696,2969.04394347,228.744024252,331.428137343,506.327,2800.76996666,506.32933071,0.650491,336.100441424,41.2817444699,666
